milliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,CD274mRNA
0,1.799051113871753,118.59818114559333,-0.0002160132712467776,-5.225935589289279e-05,0.0002270440623393473,24.00117147772397,-0.00745001085383334,9.4,208.98773075621335,0.007858591524064219,0.00023000589763994851
100,1.798116291765878,118.59874961925578,0.000934071866814677,1.7220068509507096e-06,-0.00023860138107005064,24.002472218354665,-0.003303919167223208,9.4,209.0019027500896,-0.013420441380236597,0.00013103946525792602
200,1.7983061764937152,118.5982870107196,0.002024009048780244,-0.00020058987207448065,1.6288983737224768e-05,23.99910187786828,-0.005078303712683531,9.4,209.0125500293876,-0.014694395762899597,-3.084065895708366e-05
300,1.7959948546946114,118.59880668240642,0.003829308406141004,-0.00022020520910890682,9.911866721548135e-05,23.99928529096519,0.00342611231699592,9.4,208.9953605415049,-0.014458783759588366,0.00022482822197635128
400,1.7941520301667186,118.59836819798271,0.004934437906678144,-0.0001599500808883499,-2.2936645462130263e-05,23.98861127256281,-0.001585058974227743,9.4,209.0026086249628,-0.007125712928295242,5.382122606915447e-06
500,1.7940003099303747,118.59915732001166,0.005488386216723507,0.00011093710023427574,0.00041342210166810816,23.98811738052891,0.004813452425341344,9.4,209.00473832500703,0.009656141222486493,-0.00025997727857903006
600,1.7926123285479854,118.59847742487952,0.006938157422879284,-0.00031116173752223806,-0.00033077506057282844,23.986607267679275,0.014345317353707247,9.4,209.00757535146292,-0.002454765039735131,-0.0001222647447096007
700,1.7901663771865728,118.59836626597009,0.008025222676350828,0.0010220558498110941,-1.9500785953308965e-06,23.979790198184947,0.022162663888635796,9.4,209.00916471138896,0.014248455208059809,0.00012355161989297667
800,1.7897562076193723,118.59887905137575,0.008971602036682989,0.00034169607585539873,-0.0003100294503414094,23.980106485736027,0.02593369802897514,9.4,209.00215009485385,0.011661959647719086,-5.743968386762632e-06
900,1.7896748793985247,118.59838688518556,0.010220858512909894,0.0005181861406307379,-5.281187031496858e-05,23.978593750648592,0.030256078685959423,9.4,208.98909801314974,-0.00624916941818132,0.0001523071007113725
1000,1.7875398582500248,118.59825587966768,0.011049479228630385,0.0012786742083920643,-0.000338572971929428,23.973130298455114,0.032703263475391826,9.4,208.97662831760053,-0.0036055923301758185,0.0001671213890843553
1100,1.7858583435668616,118.59780949124782,0.012124829292966524,0.00021034837883708417,-0.0002990127944272464,23.958084670768315,0.03627334327639222,9.4,208.99468348605495,0.0017127587867789371,-0.000111314617763831
1200,1.785802176671087,118.59851686638305,0.012774873500541887,0.0006358810688967485,0.00039684500914598133,23.960477673008345,0.049677273561497905,9.4,208.98669980655615,0.020558549974984013,4.12920627901057e-05
1300,1.7855072503235632,118.59835070461972,0.013051405173789755,0.0029444766616015705,0.000345657675667849,23.95643735887677,0.04583770099670788,9.4,208.9654131476953,0.029086596173729107,0.00019032997959031586
