miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1000,0.0,0.0,9.988269111866585e-09,0.0,1.1237914021265889e-10,8.561577465598584e-11,9.764757005511052e-10,0.0,1.5999970884104223e-07,0.0,9e-08,0.0,2.0964346436073473e-10,1.3998674229142646e-06,6.855383142222105e-10,1.4153619642832026e-11,6.1890189257521575e-15,9.166978189684733e-15,4.184340747607205e-14,4.341351928351664e-14,1.9605963442958512e-08,4.1456384811892516e-10,4.153020313869223e-12,3.7192746728446905e-12,1.4930509114558954e-10,2.4997869991274282e-09,2.1011135708580512e-13,0.0,3.399977482492392e-06,4.654432882673064e-13,-3.5011286282395637e-13,3.6632871883965946e-13,2.4981459566275168e-11,0.0
1100,0.0,0.0,9.986348214671637e-09,0.0,1.1333401557041509e-10,8.607902149127637e-11,9.754154311603494e-10,0.0,1.5999974407566868e-07,0.0,9e-08,0.0,2.0962286484976825e-10,1.3999429485883085e-06,6.84600713083164e-10,1.5018696121829164e-11,7.317579011631387e-15,1.4499665928703494e-14,4.6679246385681234e-14,4.798130501527224e-14,1.95612333059791e-08,4.4975127961286287e-10,4.072755789853082e-12,4.266876489821566e-12,9.033491746319904e-11,2.4997834172231143e-09,2.277183901453805e-13,0.0,3.399972148711828e-06,5.088217032223683e-13,-1.458439296911801e-12,3.7830255571307827e-13,2.5855949078403125e-11,0.0
1200,0.0,0.0,9.985674768420252e-09,0.0,1.137656723362215e-10,8.250338372726528e-11,9.724067049148106e-10,0.0,1.599997118478735e-07,0.0,9e-08,0.0,2.0955512448639683e-10,1.3998978420436772e-06,6.840797619367964e-10,1.5856697126850044e-11,9.620985024971433e-15,1.1114349880962092e-14,7.682742882953496e-14,6.277735661985843e-14,1.9531568413920514e-08,4.685145047973789e-10,5.840180052046927e-12,4.069657634981448e-12,1.6886440464343002e-10,2.4997541412678843e-09,2.4377176350633674e-13,0.0,3.3999715658344707e-06,5.462770924294203e-13,2.834550581221406e-12,4.133762147854975e-13,2.7042239069497894e-11,0.0
1300,0.0,0.0,9.98405344733563e-09,0.0,1.1539384284631092e-10,8.28777308560759e-11,9.705371129138945e-10,0.0,1.5999965663835794e-07,0.0,9e-08,0.0,2.095257410051029e-10,1.3998589865605575e-06,6.822540585223398e-10,1.707108189389482e-11,8.299907622889636e-15,1.496846422146187e-14,6.864316082144245e-14,5.917432834462374e-14,1.9463188323748196e-08,4.801549592080137e-10,5.8600173850243005e-12,4.760355290489632e-12,2.1797174614738364e-10,2.499743532864019e-09,2.6322153365626955e-13,0.0,3.399963757151373e-06,5.764202316864282e-13,3.646334807011948e-12,4.670620631310817e-13,3.0565134382486066e-11,0.0
1400,0.0,0.0,9.983897965241607e-09,0.0,1.1600754235795896e-10,7.949707141790147e-11,9.665753132942108e-10,0.0,1.5999959521500615e-07,0.0,9e-08,0.0,2.0945575776014124e-10,1.399767018921792e-06,6.810561981916046e-10,1.9371698962508057e-11,1.2093122162987804e-14,1.9039158723166724e-14,7.001138472323225e-14,8.485913711795532e-14,1.9458755188778796e-08,5.268366919836809e-10,6.676862919321117e-12,6.138034721846613e-12,1.4219548961700093e-10,2.499719687342826e-09,2.8393083693430314e-13,0.0,3.3999664769210086e-06,6.151207858239918e-13,2.540676708901006e-12,4.989896900128824e-13,3.251772598963872e-11,0.0
1500,0.0,0.0,9.982438417642084e-09,0.0,1.1778085564679347e-10,7.940715683278683e-11,9.642937792926854e-10,0.0,1.5999956728258183e-07,0.0,9e-08,0.0,2.094368565639775e-10,1.3997846215058673e-06,6.801467508700339e-10,2.03063132310402e-11,1.129271220021458e-14,2.0993650566559798e-14,8.466654659059235e-14,8.517031723446534e-14,1.9432312055870897e-08,5.979952192711524e-10,7.773982045212182e-12,6.62356385638722e-12,1.728431849943013e-10,2.499704380612189e-09,2.9275889855151595e-13,0.0,3.399964308589255e-06,6.574314810601857e-13,4.959402360275518e-12,5.181694359991203e-13,3.509518706607639e-11,0.0
1600,0.0,0.0,9.980877384415339e-09,0.0,1.1799157587954451e-10,7.806677838737734e-11,9.619993998986865e-10,0.0,1.5999950856418725e-07,0.0,9e-08,0.0,2.0942908318274225e-10,1.3997784991260774e-06,6.789007257573167e-10,2.135554948352436e-11,1.252061373731165e-14,2.2170679157130297e-14,1.1073287436699152e-13,1.0361487770935463e-13,1.9387703580168493e-08,6.27759889819156e-10,8.348812772856973e-12,7.400803645097758e-12,3.4280808167814965e-10,2.4996805957027247e-09,3.1963845363732333e-13,0.0,3.399961698043359e-06,7.285556180554988e-13,5.2476807482215885e-12,5.375319472760945e-13,3.756711216816703e-11,0.0
1700,0.0,0.0,9.980653165563289e-09,0.0,1.1967652320738595e-10,7.620561079031019e-11,9.598442201738536e-10,0.0,1.5999951523848572e-07,0.0,9e-08,0.0,2.093924733328399e-10,1.3996513634711479e-06,6.76441458513624e-10,2.2861676915186197e-11,1.7169468566196716e-14,2.6192583994954536e-14,1.1931875455205158e-13,1.0964929633537107e-13,1.9314115985448544e-08,6.279861536785479e-10,9.441858021119718e-12,8.47076639226221e-12,2.9029701581186026e-10,2.4996659652144495e-09,3.3367367974245726e-13,0.0,3.399951893531244e-06,7.505761516729484e-13,3.1638138870013416e-12,5.745852211262977e-13,3.9625616282617926e-11,0.0
1800,0.0,0.0,9.97998677590073e-09,0.0,1.2027931567044844e-10,7.361921729511594e-11,9.603337417248426e-10,0.0,1.5999948531684775e-07,0.0,9e-08,0.0,2.0934417624412923e-10,1.3995963363048376e-06,6.763609737046827e-10,2.431432199406912e-11,1.8152724166884284e-14,3.2611269179793e-14,1.4514319853823423e-13,1.410619264000396e-13,1.9283445217170838e-08,6.956329088667744e-10,1.1113327322738356e-11,8.405738198541388e-12,3.5942174452053474e-10,2.4996462797590155e-09,3.4853460830597545e-13,0.0,3.399951353296474e-06,7.92211743164858e-13,4.320347922892128e-12,6.302930926033605e-13,4.3632479099808826e-11,0.0
1900,0.0,0.0,9.977948830492609e-09,0.0,1.2169348259779813e-10,7.162646938601316e-11,9.577245451015095e-10,0.0,1.599994002441828e-07,0.0,9e-08,0.0,2.092827872664204e-10,1.3995248257945417e-06,6.742049538927784e-10,2.4869806860277684e-11,1.8356193329208346e-14,3.6168695912202634e-14,1.381053209001037e-13,1.4924243031425687e-13,1.9254156477649153e-08,7.349707649094071e-10,1.1644651477697567e-11,9.566112238507056e-12,3.88617212956073e-10,2.4996323822956097e-09,3.693139286093278e-13,0.0,3.399950324013117e-06,8.307125182381838e-13,8.258586833303473e-12,6.873116841053953e-13,4.351941774871937e-11,0.0
2000,0.0,0.0,9.978099470947713e-09,0.0,1.2197320128991822e-10,7.0394829832217e-11,9.555303690435183e-10,0.0,1.5999937668146272e-07,0.0,9e-08,0.0,2.0922327653972897e-10,1.3994699819183349e-06,6.722581298216192e-10,2.6207388046450098e-11,2.08190863249049e-14,3.411023232208468e-14,1.7158810795715187e-13,1.5972249561073744e-13,1.9234206157122e-08,7.678156821728892e-10,1.2586750190045843e-11,1.0536917767182163e-11,4.808232187539618e-10,2.4996212247273266e-09,3.774124426285629e-13,0.0,3.3999473153905864e-06,8.479308137428802e-13,7.421711175737522e-12,7.235369371334131e-13,4.7879736911097074e-11,0.0
2100,0.0,0.0,9.976281571415755e-09,0.0,1.2326020249208804e-10,6.93005342750247e-11,9.522582275755919e-10,0.0,1.5999932477596676e-07,0.0,9e-08,0.0,2.0919251856341435e-10,1.3993659866787745e-06,6.712716500167865e-10,2.7673694296828276e-11,2.209177098205311e-14,4.360051774993391e-14,1.7406692826686749e-13,1.809033210771506e-13,1.9158611624451345e-08,7.818481036989061e-10,1.3985497901678098e-11,1.1657132872437684e-11,6.323911580394197e-10,2.4996037755608387e-09,3.9849333333950165e-13,0.0,3.3999444706335514e-06,8.986312185521537e-13,7.1261060753769205e-12,7.375281222237008e-13,4.9046822406928305e-11,0.0
2200,0.0,0.0,9.975443653366025e-09,0.0,1.237163432064088e-10,6.573496946297779e-11,9.516936491962792e-10,0.0,1.5999926227652817e-07,0.0,9e-08,0.0,2.0915190364699e-10,1.39933654166423e-06,6.714107914355667e-10,2.8747397790219146e-11,2.6083220297253756e-14,4.466987770161482e-14,2.086280417713579e-13,2.0530159650450246e-13,1.913034330430955e-08,8.599313540079204e-10,1.5281648239164352e-11,1.2469707285871423e-11,5.884313191159837e-10,2.49958976528034e-09,4.0467102282607183e-13,0.0,3.399935502147238e-06,9.137174063925826e-13,9.955821132618153e-12,7.642651190529633e-13,5.254816507531211e-11,0.0
2300,0.0,0.0,9.974683608188162e-09,0.0,1.247162548491798e-10,6.340709826054329e-11,9.48330052905737e-10,0.0,1.599992544599261e-07,0.0,9e-08,0.0,2.0914890982370222e-10,1.3993022464944015e-06,6.696138300672597e-10,3.1155853016796726e-11,2.8963603714713305e-14,4.529255463602968e-14,2.2697328413605955e-13,2.1338427458163378e-13,1.9095065449387968e-08,8.768681672141579e-10,1.6216394419525643e-11,1.3460639750245502e-11,6.860943531957452e-10,2.499564403091873e-09,4.255072777190576e-13,0.0,3.399931805818922e-06,9.48809347331615e-13,9.34118294382547e-12,7.896373396250843e-13,5.4995659593826815e-11,0.0
2400,0.0,0.0,9.97374421500339e-09,0.0,1.2635600425880053e-10,6.218748640074964e-11,9.448259510141219e-10,0.0,1.5999908402999554e-07,0.0,9e-08,0.0,2.0905586761037908e-10,1.3991856924348757e-06,6.6798459284678e-10,3.213069536430638e-11,2.870395231292888e-14,5.311292287822406e-14,2.2285947454335316e-13,2.340890441234106e-13,1.9055899710132067e-08,9.340543245336877e-10,1.670573617382964e-11,1.3576271708606822e-11,7.9197695221216e-10,2.4995543716894903e-09,4.3340736137586444e-13,0.0,3.399924954455375e-06,1.0188752884807392e-12,1.456434047038144e-11,8.236840527969166e-13,5.7651402826227575e-11,0.0
2500,0.0,0.0,9.973041914719798e-09,0.0,1.2660509286365646e-10,6.028762326630915e-11,9.448592581881765e-10,0.0,1.5999912014222653e-07,0.0,9e-08,0.0,2.0902315998075004e-10,1.3991407509048202e-06,6.665045832091795e-10,3.303230106647358e-11,3.185303460474319e-14,5.922057021409932e-14,2.461413855175911e-13,2.5686343143710947e-13,1.9033401063331857e-08,9.570889405507316e-10,1.8214745498853344e-11,1.4628307493997597e-11,8.584400448014724e-10,2.4995533003709466e-09,4.443637169733452e-13,0.0,3.3999259316438734e-06,1.0467654474624078e-12,1.6412506465731982e-11,8.695263489740884e-13,5.878920394272828e-11,0.0
2600,0.0,0.0,9.971850931567019e-09,0.0,1.2763791000168086e-10,5.7932790077058804e-11,9.40520249155885e-10,0.0,1.599990537047426e-07,0.0,9e-08,0.0,2.0899469419976174e-10,1.3989829241492758e-06,6.654508401309432e-10,3.482448217967647e-11,3.535583529540417e-14,6.438897530164158e-14,2.740607855012199e-13,2.7976460289552487e-13,1.8952144877984047e-08,9.81553595838962e-10,1.8523392790095228e-11,1.5644499037556436e-11,9.623331840153016e-10,2.4995404679833e-09,4.698124360869655e-13,0.0,3.399915991484261e-06,1.0630566662373943e-12,1.5266459867444098e-11,9.147155921480263e-13,6.105760962711484e-11,0.0
2700,0.0,0.0,9.97108124692439e-09,0.0,1.288183255303181e-10,5.729593522797024e-11,9.391571135154457e-10,0.0,1.5999894606430663e-07,0.0,9e-08,0.0,2.0897102865185508e-10,1.3988144427442425e-06,6.64742794851906e-10,3.478955208401641e-11,3.854433476669839e-14,6.890035412012886e-14,2.961394538801165e-13,3.081765082455919e-13,1.894359102958896e-08,1.0475499395600918e-09,2.004396830523579e-11,1.708477860281012e-11,1.1690998654884832e-09,2.4995254294287814e-09,4.843189325277917e-13,0.0,3.3999138090531414e-06,1.090344296604627e-12,2.1961228242075278e-11,9.302407239916407e-13,6.330285747802146e-11,0.0
2800,0.0,0.0,9.9710104072218e-09,0.0,1.2946006398777747e-10,5.536866957352261e-11,9.383993886952485e-10,0.0,1.5999888961250887e-07,0.0,9e-08,0.0,2.089346060553261e-10,1.39868124655403e-06,6.621534068189579e-10,3.709072637246865e-11,3.786258494987448e-14,7.104952414152837e-14,3.264593642082689e-13,3.039303131243599e-13,1.890237661732484e-08,1.099513231671357e-09,2.1469826460604626e-11,1.8131295412280538e-11,1.1547540580716702e-09,2.4995104460879807e-09,4.996520127895165e-13,0.0,3.3999085624237157e-06,1.1026765711712244e-12,2.44254666455214e-11,9.816095724410332e-13,6.490644227177769e-11,0.0
2900,0.0,0.0,9.969940852806694e-09,0.0,1.293503086863331e-10,5.2766689616564845e-11,9.356218292249882e-10,0.0,1.599987217556994e-07,0.0,9e-08,0.0,2.0889163622822017e-10,1.3985968661735519e-06,6.610471036912855e-10,3.8387923770092755e-11,4.380305357472372e-14,7.802016352482187e-14,3.250632806923512e-13,3.300078784702366e-13,1.8835227860523875e-08,1.108785451316928e-09,2.1787123422396316e-11,1.8061893428015342e-11,1.3175201654677274e-09,2.4994956989564477e-09,5.024871292535799e-13,0.0,3.3999055654960187e-06,1.1606600425327141e-12,2.609516487633811e-11,1.0178717107845839e-12,6.619596200504475e-11,0.0
3000,0.0,0.0,9.969323763386174e-09,0.0,1.3080235854340946e-10,5.055034843560964e-11,9.317499791834078e-10,0.0,1.599986534998836e-07,0.0,9e-08,0.0,2.0880476119328672e-10,1.3985812158530579e-06,6.612403286932445e-10,3.805163745587498e-11,4.5857467225960865e-14,8.306351203820841e-14,3.584501047854712e-13,3.576355697338131e-13,1.8814153998507794e-08,1.1400364336549883e-09,2.331418002351294e-11,1.8896359805229746e-11,1.440629728984797e-09,2.499488756785977e-09,5.237743687399399e-13,0.0,3.3998971683704873e-06,1.157053536732786e-12,2.6987357377484872e-11,1.0539283981199861e-12,7.032404279862423e-11,0.0
3100,0.0,0.0,9.968409640971785e-09,0.0,1.313215234069478e-10,5.0040193289614936e-11,9.310798829134587e-10,0.0,1.599985792668208e-07,0.0,9e-08,0.0,2.0877216543762243e-10,1.3983861536867922e-06,6.595781603553025e-10,4.045760433767901e-11,4.897251039497068e-14,8.748396989722328e-14,3.7156977072512946e-13,3.991447182177689e-13,1.8752650510007087e-08,1.192177186291522e-09,2.4722817477179277e-11,1.998614781338843e-11,1.4938068454311986e-09,2.4994664896562983e-09,5.238165670854261e-13,0.0,3.3998894263680695e-06,1.2173975722088822e-12,3.091673453913939e-11,1.081214286885621e-12,7.108138021950323e-11,0.0
3200,0.0,0.0,9.968513522616761e-09,0.0,1.313729493078735e-10,4.826349915990223e-11,9.284524580952477e-10,0.0,1.599985155608526e-07,0.0,9e-08,0.0,2.08755885480793e-10,1.398217841797168e-06,6.575987215707708e-10,4.215268336328887e-11,4.9182050089131363e-14,9.490470641117122e-14,4.1624661478931694e-13,4.1498380872567664e-13,1.8689495639261537e-08,1.229265734966701e-09,2.5789795430678847e-11,2.0796278937747065e-11,1.656897132875082e-09,2.4994705720917434e-09,5.485570604036953e-13,0.0,3.399885457939821e-06,1.2289358298608116e-12,3.798691532695095e-11,1.113838638068827e-12,7.413964385488202e-11,0.0
3300,0.0,0.0,9.967337002449976e-09,0.0,1.3268540458621403e-10,4.5806497877365346e-11,9.273229490630686e-10,0.0,1.5999833355695997e-07,0.0,9e-08,0.0,2.0869403252576112e-10,1.3980596574535318e-06,6.576076711962081e-10,4.161230328277189e-11,5.298176571408039e-14,9.825849718597714e-14,4.324775121129737e-13,4.220503250473866e-13,1.864512557478341e-08,1.2634073103004408e-09,2.6784550167038588e-11,2.2087048441138164e-11,1.7389256983532265e-09,2.499452543680043e-09,5.404275327096862e-13,0.0,3.3998767903413845e-06,1.2447383776794091e-12,4.316053691001915e-11,1.140647613913209e-12,7.67658279044698e-11,0.0
3400,0.0,0.0,9.967288904121686e-09,0.0,1.3263291689543885e-10,4.4001398550430416e-11,9.255070827919015e-10,0.0,1.5999831131805043e-07,0.0,9e-08,0.0,2.0864837142041302e-10,1.3979374098548086e-06,6.554305767571282e-10,4.408607763076861e-11,5.5856952412254034e-14,1.0173276119490625e-13,4.640356236825112e-13,4.755196283727484e-13,1.8600556642009287e-08,1.3134499039561367e-09,2.720851462296146e-11,2.311436136007564e-11,1.922367024882154e-09,2.499447021048726e-09,5.673278461045958e-13,0.0,3.399870541011529e-06,1.269753444416528e-12,4.4281220785099163e-11,1.1888320862253212e-12,7.775885999826896e-11,0.0
3500,0.0,0.0,9.966576596461743e-09,0.0,1.3343615081587755e-10,4.2224895458263545e-11,9.234483462025068e-10,0.0,1.5999811618686886e-07,0.0,9e-08,0.0,2.0860981775507862e-10,1.3978904574179292e-06,6.545596745381982e-10,4.49591978511909e-11,6.157779309644323e-14,1.1193932692082436e-13,4.895340327887499e-13,4.965982512127642e-13,1.859899858765919e-08,1.3404116953590557e-09,2.8664937767089183e-11,2.3263811931146374e-11,2.1230889653717575e-09,2.4994338209053843e-09,5.749433008310852e-13,0.0,3.3998644579537565e-06,1.2742014480594914e-12,4.870810278787931e-11,1.2258356057312342e-12,7.965909012824684e-11,0.0
3600,0.0,0.0,9.966291173162027e-09,0.0,1.3404296414183218e-10,4.1701371245378235e-11,9.188470804904075e-10,0.0,1.5999801348736687e-07,0.0,9e-08,0.0,2.0855291138147724e-10,1.3977019826317008e-06,6.535697492065044e-10,4.578438637633894e-11,6.215007448577421e-14,1.1284987998427431e-13,5.221549832207666e-13,5.250068645013582e-13,1.852583958532142e-08,1.3826930595244105e-09,2.9157544574301725e-11,2.41212284895827e-11,2.277461367651446e-09,2.49942783132911e-09,5.729290841474346e-13,0.0,3.3998576416593074e-06,1.2965415881756722e-12,5.688657769236832e-11,1.2705371936879036e-12,8.476875353604919e-11,0.0
3700,0.0,0.0,9.965152938776066e-09,0.0,1.3499859144491956e-10,3.97532943545468e-11,9.180755022802409e-10,0.0,1.5999790191096664e-07,0.0,9e-08,0.0,2.0853431400293895e-10,1.397460932474424e-06,6.527040792421236e-10,4.785694473081706e-11,6.521320685350289e-14,1.2131550198203856e-13,5.32218679209651e-13,5.408472302025164e-13,1.8507633759980514e-08,1.4770577197828114e-09,3.0541846404978327e-11,2.4661967589540948e-11,2.394825945610514e-09,2.4994110865913064e-09,5.864184438941386e-13,0.0,3.3998478426293414e-06,1.3415019727976886e-12,6.321049712443273e-11,1.2700117536316773e-12,8.717378359536366e-11,0.0
3800,0.0,0.0,9.96464987247864e-09,0.0,1.3534592551734597e-10,3.701694824479332e-11,9.15001369133813e-10,0.0,1.5999778309918344e-07,0.0,9e-08,0.0,2.0846932206349003e-10,1.397435691068737e-06,6.501597506861015e-10,4.8407184310396294e-11,7.016200887425534e-14,1.3170236581443134e-13,5.7068778527873e-13,5.608789812433315e-13,1.84538910617497e-08,1.4812652786202105e-09,3.1192746076029485e-11,2.566724072901981e-11,2.501974825874789e-09,2.4994001450003648e-09,6.069494501606795e-13,0.0,3.399841544378928e-06,1.3316246888484633e-12,6.504405710940341e-11,1.3242903232342931e-12,8.859771639609993e-11,0.0
3900,0.0,0.0,9.963944116185658e-09,0.0,1.3548599475150485e-10,3.5476765120656826e-11,9.138292655772136e-10,0.0,1.5999766711120183e-07,0.0,9e-08,0.0,2.0845413942559715e-10,1.3972502379570254e-06,6.48964891758735e-10,4.9777378868250815e-11,7.371318832861881e-14,1.3782523526572386e-13,6.033780244180551e-13,6.140480024636828e-13,1.8399641534667847e-08,1.5653100485201324e-09,3.2145025499764306e-11,2.7169265024418333e-11,2.716362864334483e-09,2.499401297748424e-09,6.018172315822941e-13,0.0,3.399834218029706e-06,1.3877788650758482e-12,7.314481547386888e-11,1.3693490986512662e-12,9.116128670736018e-11,0.0
4000,0.0,0.0,9.964275504708766e-09,0.0,1.3606651291212545e-10,3.355733558237031e-11,9.133140460529123e-10,0.0,1.5999755639529234e-07,0.0,9e-08,0.0,2.0836475694134808e-10,1.3969663010812082e-06,6.488302400877272e-10,4.9830807480901636e-11,7.569978650767057e-14,1.391078196723506e-13,6.40641237768725e-13,6.225502066337338e-13,1.8368587720518476e-08,1.5904977022599626e-09,3.225582248321231e-11,2.7163132075267233e-11,2.8232904999070855e-09,2.499386491041486e-09,6.168725465929224e-13,0.0,3.3998216416328544e-06,1.4082849923958025e-12,8.138303251767968e-11,1.4014004627243844e-12,9.149960077019309e-11,0.0
