miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
4100,0.0,0.0,9.962699541187296e-09,0.0,1.3661896372208472e-10,3.262423819932663e-11,9.093162768872878e-10,0.0,1.5999739622382277e-07,0.0,9e-08,0.0,2.0833614898298166e-10,1.3968664053245726e-06,6.481283574893223e-10,5.17252082574109e-11,8.199392779428059e-14,1.4566026654157633e-13,6.493338718501827e-13,6.681786081019843e-13,1.8325449288635468e-08,1.651603314611092e-09,3.354293201710428e-11,2.8125016651050327e-11,3.0447429439007263e-09,2.499378313656508e-09,6.207762288635968e-13,0.0,3.3998130491585915e-06,1.4018920008993048e-12,8.547258845510641e-11,1.422078407550099e-12,9.370313621246355e-11,0.0
4200,0.0,0.0,9.962666404697698e-09,0.0,1.3681748517292936e-10,3.271260716134885e-11,9.074895456035086e-10,0.0,1.5999722115917648e-07,0.0,9e-08,0.0,2.0828841570427523e-10,1.3966509380416059e-06,6.469276226234465e-10,5.3612380690522524e-11,8.547978409868786e-14,1.5551185908580566e-13,7.064044188688423e-13,6.985086661210495e-13,1.826861440617743e-08,1.7169119335716097e-09,3.460232536235854e-11,2.910193981907539e-11,3.2426354614823324e-09,2.499377165260012e-09,6.27723267252333e-13,0.0,3.3998027265796784e-06,1.4072584950545484e-12,9.517800301614881e-11,1.475262555325988e-12,9.657383616916962e-11,0.0
4300,0.0,0.0,9.961971757531784e-09,0.0,1.3784175987366591e-10,3.1243233340646766e-11,9.047026541931139e-10,0.0,1.5999711734547165e-07,0.0,9e-08,0.0,2.0825919349267584e-10,1.396466030836596e-06,6.440959573788212e-10,5.319118853578187e-11,8.872189351459654e-14,1.601784167862158e-13,7.265039259594965e-13,7.347285530715907e-13,1.8198975277936228e-08,1.768899956784805e-09,3.550280277082161e-11,2.9106790780144007e-11,3.3511667104519733e-09,2.4993688535938784e-09,6.347749466906252e-13,0.0,3.3997990527408777e-06,1.4274466631102915e-12,1.0326183566121097e-10,1.4792649253747943e-12,9.725251602827154e-11,0.0
4400,0.0,0.0,9.961742039810346e-09,0.0,1.3850237768470109e-10,2.8941717209251535e-11,9.030721323668071e-10,0.0,1.5999691014512477e-07,0.0,9e-08,0.0,2.0818347880867447e-10,1.396359426048437e-06,6.445389102363116e-10,5.474019357497217e-11,9.259836474451229e-14,1.6958232984321943e-13,7.48110113450958e-13,7.67268367096541e-13,1.8118082110291723e-08,1.7870197969388476e-09,3.5307969687540585e-11,2.9520047999296335e-11,3.5747475178433648e-09,2.4993655006923353e-09,6.48099180715866e-13,0.0,3.399788425868764e-06,1.4712660684548977e-12,1.0882562338295778e-10,1.5129722948390326e-12,9.953415838679937e-11,0.0
4500,0.0,0.0,9.961463401628199e-09,0.0,1.383072343797623e-10,2.8046961285689943e-11,9.010270495363524e-10,0.0,1.5999672504129593e-07,0.0,9e-08,0.0,2.0814622602563433e-10,1.3960422953416565e-06,6.421403992719932e-10,5.664609742645008e-11,9.588044257967193e-14,1.78332696777775e-13,8.032310181956686e-13,7.828873938299571e-13,1.80850898548023e-08,1.8280563357596844e-09,3.6415620528125844e-11,3.0374809983717685e-11,3.806665311732556e-09,2.4993531912575896e-09,6.52904684607273e-13,0.0,3.399771043385743e-06,1.4842383993183806e-12,1.2062519205198082e-10,1.5843118955263528e-12,1.0200129783235088e-10,0.0
4600,0.0,0.0,9.960772081198013e-09,0.0,1.3920562503241496e-10,2.750416123772783e-11,8.998176575878052e-10,0.0,1.5999652662619412e-07,0.0,9e-08,0.0,2.0810532721841204e-10,1.395879085481336e-06,6.420257774798229e-10,5.7191954206853665e-11,9.897809769157571e-14,1.828104267576482e-13,8.318147375295907e-13,8.192841488957171e-13,1.801728959066316e-08,1.911584022125294e-09,3.7615764255222344e-11,3.1661174486325134e-11,3.986875633326682e-09,2.4993450972239986e-09,6.52508852041587e-13,0.0,3.3997587664804174e-06,1.4992529733907345e-12,1.2743193339261465e-10,1.576736569238429e-12,1.0605467957520805e-10,0.0
4700,0.0,0.0,9.961035869192668e-09,0.0,1.3867496279457347e-10,2.5698525408243156e-11,8.988764631952595e-10,0.0,1.5999630900630556e-07,0.0,9e-08,0.0,2.0806312885071155e-10,1.395717161856646e-06,6.408830958581793e-10,5.931956343700662e-11,1.0259288067474186e-13,1.9462211595022616e-13,8.66979118056943e-13,8.623033661473179e-13,1.7981742841990595e-08,1.974261254009554e-09,3.816480930992092e-11,3.1951887599657005e-11,4.09405695079504e-09,2.499347982627604e-09,6.667326086615018e-13,0.0,3.399753663841485e-06,1.4756604684338367e-12,1.3803224328752656e-10,1.621076876098269e-12,1.0733871268486787e-10,0.0
4800,0.0,0.0,9.960896557877772e-09,0.0,1.394770081244752e-10,2.4430198275341343e-11,8.960395518845778e-10,0.0,1.5999616861412244e-07,0.0,9e-08,0.0,2.0801151816887132e-10,1.395468233699775e-06,6.399581608056493e-10,5.981853315384967e-11,1.0785683719555798e-13,2.0115174107076823e-13,8.931714321706444e-13,9.045172540489601e-13,1.794338200394159e-08,2.016865526770851e-09,3.8730760208101863e-11,3.2773694058689137e-11,4.3749863897902934e-09,2.49933210253128e-09,6.615071285243689e-13,0.0,3.399737021280908e-06,1.5258225979305467e-12,1.4927920136851703e-10,1.690345382809943e-12,1.1133938805771362e-10,0.0
4900,0.0,0.0,9.960242360454426e-09,0.0,1.3921153914318214e-10,2.4008258656340353e-11,8.958781018281014e-10,0.0,1.599959577366063e-07,0.0,9e-08,0.0,2.0795119532754531e-10,1.3953549495445515e-06,6.385098678823325e-10,6.127039592602218e-11,1.1206926064890214e-13,2.1166882569308165e-13,9.225151967782216e-13,9.346036826437775e-13,1.7888822095721623e-08,2.057064988942149e-09,3.875572454059137e-11,3.2578129502754746e-11,4.497528178799097e-09,2.4993355151995567e-09,6.642500199820723e-13,0.0,3.3997254780818324e-06,1.5292163721895272e-12,1.6006820833371167e-10,1.7184749597081793e-12,1.1097238805406822e-10,0.0
5000,0.0,0.0,9.959885303091053e-09,0.0,1.4034652495705675e-10,2.244023252954631e-11,8.92563875132186e-10,0.0,1.5999573936104581e-07,0.0,9e-08,0.0,2.0792339228012863e-10,1.3950485365360428e-06,6.365454999964311e-10,6.138282408991574e-11,1.1796339967205018e-13,2.1634134392570735e-13,9.778602632434126e-13,9.802573249452665e-13,1.7827126145131017e-08,2.0942533057711243e-09,3.948379871863369e-11,3.294846370006278e-11,4.6749747177922e-09,2.4993159107482463e-09,6.845549802444215e-13,0.0,3.3997129129429125e-06,1.5408469722945438e-12,1.704872354261803e-10,1.7393652084999835e-12,1.1249547724593971e-10,0.0
