milliseconds,IR,pIR,IRS,pIRS,iIRS,Akt,pAkt,mTORC1,pmTORC1,mTORC2,pmTORC2,imTORC2,mTORC1_DEPTOR,mTORC2_DEPTOR,DEPTOR,pDEPTOR
0,49.99746521684392,-0.02189698861728393,100.0000737379308,-0.0009618615150885619,-1.7488637489843689e-06,100.00033662468414,-0.002104889146908266,249.36749163751605,5.875930392773875e-06,200.1723592290765,-2.7227895857582828e-05,0.0,-1.1294833306919265,1.4121770814589052,351.9082557084962,-2.2293796651010896e-06
100,49.94870474717388,0.024305997883575584,99.99753963038853,0.0029658608511153304,1.0438276964066414e-06,99.99757473503938,0.003064367302416811,243.21613415079577,-1.845924960818688e-05,158.5792719488133,0.0002582086708669486,0.0,9.144473498125663,38.742932802135904,304.22710849803826,1.5746546014719405e-05
200,49.9466794473785,0.085007727686997,100.00028286334476,0.0014902420215763355,1.2481963416537478e-06,99.9985863009632,0.002733706880290137,235.75836232421315,4.598496963671213e-05,132.65846965930416,0.0009421748163099152,0.0,15.695789255326245,68.63074248855732,269.3523205789423,-7.17233665197195e-05
300,49.88475814574983,0.11087588933594736,100.00004927340771,-0.002878351649494229,-3.0689470948869277e-06,100.0002753310501,-0.0020878653590521035,228.80364663945707,-4.148616253127907e-05,108.78744487471938,0.002633500761108834,0.0,21.351267977346165,89.52364001887864,242.0718095049393,9.341187008968321e-05
400,49.86862118532383,0.15670462739727017,99.99808305388122,0.0050600707521125336,3.3693851129527626e-06,100.0003245494788,-0.0018026002545518845,223.8624945450265,3.818246099213639e-06,94.11055474638262,0.003899115434088293,0.0,26.265025016963676,107.93928687113568,215.0882722623072,7.060768539224397e-05
500,49.807227115375525,0.16092323699610717,99.99565886153935,0.0010893196458979107,-2.966566166221615e-06,99.99570667757226,0.0038582409336966783,219.34941035133957,1.1261956563325758e-05,79.89466637572896,0.0049302500079086865,0.0,29.437439596077553,119.04719946178852,202.501385353002,0.00021096367946845139
600,49.79548604458409,0.19264355692189014,99.99852266773644,0.007004879741502384,3.22372694984654e-06,99.99709663720058,0.0015564262098576103,214.44898252412474,3.8616634080003954e-05,72.00359151909251,0.005652935688032201,0.0,35.65023670521862,130.50706143889732,183.7782841075382,8.981893963344348e-05
700,49.76967506436627,0.21924431317186488,99.9961790262158,0.0060934297381033216,3.057198107175535e-06,99.99753738025318,0.002414724044025578,211.94451183710217,7.816733052035308e-05,63.76850711846421,0.007659529854634754,0.0,38.20478685608818,137.55599156662268,175.91183575732268,0.00014761229161933142
800,49.72102080269253,0.2857344876435374,99.98871562626474,0.0046975263420013826,-4.322345882277467e-06,99.99397860498674,0.0027991099055309984,208.1950286197212,5.7677540002235456e-05,54.75696520311608,0.00982744436073127,0.0,41.17157107565624,143.65648495067714,165.57282441240525,0.0002604306855600838
900,49.69926941228308,0.2859779834624604,99.99205758647246,0.007798603013449483,6.051396153104337e-06,99.99132258166767,0.006236929991948092,204.07118313817165,0.0001099659525995004,48.91928228724658,0.010980400859164987,0.0,43.78548012559294,149.09409125880322,151.56581836102524,0.00038509095413990667
1000,49.65613292888659,0.31888850704756283,99.98924035290712,0.008451774252057344,3.6325684345446674e-06,99.99206517224253,0.006923157904409392,200.5787986681717,6.445154084555889e-05,44.96971994284695,0.012649161721941719,0.0,48.72558681176805,153.80614019958327,147.25523801402142,0.00047844709524935973
1100,49.62144393827971,0.3865894467501735,99.98286590142746,0.01716185875635917,-2.4711695289171374e-07,99.98779240296572,0.012360213033883726,199.41947053250485,0.0001556153951009796,42.22475775424088,0.015118925189731403,0.0,51.62384647214786,159.3242404767216,140.85408684017048,0.0007730292457086217
1200,49.5780766140574,0.41928665367464335,99.9849344671283,0.016457693306914357,4.251180979497122e-06,99.98974470726694,0.009747394317638715,195.78441120212167,0.00014638999903663635,38.99067082115318,0.016174336675240906,0.0,54.234450502846144,163.33625213630162,134.1192888078839,0.0008946991254620017
1300,49.56175506148022,0.43466999249481514,99.97999666047819,0.021382629113657427,-1.8323772479493983e-07,99.98623906631188,0.01711993600468249,192.75854223014326,0.00018297876880594117,34.96733883304305,0.017291005480954545,0.0,56.89614504318116,167.11408431340877,125.04566050869724,0.000996009003712839
1400,49.54574121573171,0.49362390943204904,99.9763403438757,0.021046738467323134,1.0351393593402978e-05,99.98481495062292,0.016282420529490558,190.43976256507264,0.0002310682711516699,33.204885909358396,0.01966296863886579,0.0,58.47496753913452,167.6873330358109,124.48299855094683,0.0011951387691424321
1500,49.474548057370725,0.5102294977446381,99.97730797746985,0.024730050505214537,3.082191780098713e-06,99.97807195434099,0.022266371787337105,188.76810124441775,0.00023082994418083123,30.78727873908214,0.020392015139925234,0.0,59.579474973762814,170.46636086046212,121.06166913867713,0.001394793823502571
1600,49.44373267540179,0.5364431184978172,99.9743116188482,0.0267018235185908,5.200346935463842e-06,99.97950037170497,0.02031302562050777,185.94997063952326,0.0002783557084894011,25.96520294537513,0.02154937146494936,0.0,63.32955523870606,172.95534004135828,113.75195864279914,0.0015805735672412597
1700,49.44850935913615,0.5526118046327659,99.96629225674613,0.03359625486591209,9.616181808704577e-06,99.97498332111654,0.02681240217360497,186.06663414585765,0.00036186482577575267,25.915993594391825,0.023383048920482666,0.0,64.99348262689448,177.18532027840783,110.31939182619867,0.0016631264311156293
