milliseconds,IR,pIR,IRS,pIRS,iIRS,Akt,pAkt,mTORC1,pmTORC1,mTORC2,pmTORC2,imTORC2,mTORC1_DEPTOR,mTORC2_DEPTOR,DEPTOR,pDEPTOR
0,50.017797091130866,0.019694587851638724,100.00268415592191,-0.0011967665912359679,1.6875848245740374e-08,100.00194164056411,-0.002645235942813212,249.87133381729996,-2.4692385813053963e-05,199.23616545723638,-0.00016404817928107108,0.0,-0.7500906413830187,0.9711717727332586,349.66831252089685,-5.8607433922758154e-05
100,49.97515249988236,0.05665299120826742,99.99895671002885,0.0015745698854060684,-4.558770751653172e-06,100.00152429918835,0.0016849540596710444,241.7002338538175,1.613573254808547e-05,158.97821580805729,8.53071447981858e-05,0.0,8.893484687634455,40.45140919769163,300.92834341671266,-5.061625243002387e-06
200,49.91246580943736,0.056656013555439214,99.99797275605025,-0.000473330151521775,-3.740713911411092e-06,99.99865212431145,0.00014826591067818357,234.14812453129605,4.904530941936359e-05,131.77669562767812,0.0013126058481819467,0.0,13.582426684059268,70.83389762461555,266.6181945759279,-4.0610321322295566e-05
300,49.887881443394704,0.0864326447472721,99.99521592264719,0.0019067762404683416,5.19096458437373e-06,99.99910671516034,0.0030092035019190443,228.54774232922787,3.9159023079719236e-05,108.62567336829936,0.00206212673314229,0.0,19.792673088252194,89.20539156308215,239.75034699786204,-1.8065991902674435e-06
400,49.84890538430464,0.1310671797440412,99.9977868675468,-0.0005174561335165658,2.4851490730568437e-06,99.99845959976427,-0.0019101282053129295,225.43943521014967,-7.130124719383608e-06,94.51939463663825,0.002658400037722996,0.0,25.091375772886153,105.00646706377982,215.845905490429,6.350770002422348e-05
500,49.83467413811854,0.17447122343089877,99.99953076332301,0.004024044685554111,8.141861894978954e-07,100.00082676253132,0.0009931476604869295,219.10987057531688,-3.6981651866364595e-05,81.90393466232655,0.004202481859476708,0.0,29.30330573572842,119.88559524245032,198.3709671977684,7.323508085436243e-06
600,49.794944216808645,0.20642756229120873,99.99910465006325,0.00018428056755571097,-3.7031604561461696e-06,99.99725719152592,-0.0009854020256304672,215.39318680946533,-8.121368099566452e-06,70.62344413431397,0.006072075765205002,0.0,34.04528371296193,128.67492350153526,186.44375046521338,0.00018358953002667742
700,49.76461628402589,0.2370093004139444,99.99593846717025,0.009476517184923604,-3.7203279748953505e-06,99.99438013719804,0.0053246672103208405,211.61803063868302,-2.68279962979717e-06,61.22432657302172,0.007322161423617673,0.0,39.59635750640927,139.01363697304726,175.6400732606752,0.00013373603759950597
800,49.751139451960185,0.28996588401809287,99.99197276079592,0.010609654324122792,-3.1963403154285767e-06,99.99676007808583,0.0033346064243329867,206.76445509492123,6.490745448427417e-05,53.916467416142574,0.009287608979481157,0.0,40.85593853839149,144.56489872965588,166.28688690537138,0.00027564412899436534
900,49.673931270560466,0.2994007121369547,99.98958821302591,0.010789080641708191,3.4345013418745615e-08,99.99588326562711,0.005881587321422972,203.50252216576075,4.050899471658487e-05,51.79042055197415,0.01169786919473406,0.0,46.09898335277387,148.9951143630189,153.95453153705236,0.0004300900982851203
1000,49.675441069042954,0.32085367161983724,99.98812883890724,0.009086202936188222,-2.696391030821358e-06,99.99238365601259,0.00857055125603155,200.54606919352796,4.08889704250895e-05,46.173990357486645,0.01334860933217764,0.0,49.35820375976669,155.2734450366448,147.26859452385708,0.000655203247522556
1100,49.62950847474373,0.3611771460904741,99.9838286539135,0.012194537915509866,-2.3633208899788763e-06,99.98723711732549,0.010949879983946875,198.2991165928117,0.00015798219739316928,39.75254300934873,0.014115847375626218,0.0,51.284442898369704,159.5682538836918,137.62515019050892,0.0006155938519309171
1200,49.57695805197972,0.40711764239334913,99.98265095120003,0.01322094916173909,-1.914701334464049e-06,99.98781028455146,0.009075868169368197,196.68213953203994,0.00013519943788960242,38.51772157477143,0.016768528668079447,0.0,52.693527135444235,162.00166051794744,134.70887978509654,0.0009305088467524532
1300,49.54352761842197,0.42478214083583443,99.98192957514301,0.02041220898244447,6.898398486304148e-06,99.98758976403002,0.01521357786434103,195.16701895816516,0.00018624208745089804,34.78293052603903,0.017720632140074098,0.0,54.88986425319799,167.9839879505919,131.03251442837032,0.0009361961668772424
1400,49.54073576590942,0.4858353804541113,99.97533484395112,0.022959839661690577,7.476723413767742e-06,99.9850413623097,0.017241682417618972,192.64519624900794,0.0002352149725540706,30.721518673043633,0.019507718496918083,0.0,59.916020226022596,169.62164453165448,124.1866673275206,0.0012616728353765775
1500,49.50274148148327,0.49168364721526353,99.97857140629792,0.026565326017302694,8.781872615863498e-06,99.97915640629289,0.02278341535054343,189.4257126406012,0.00027605953762361473,28.005259292027546,0.021198284852330964,0.0,59.85947136875117,169.94999880276012,117.19134971546943,0.001280665871116274
1600,49.47416675315727,0.5406705776093786,99.9719817250023,0.03261104456132554,9.846497904898472e-06,99.97511927331439,0.02394733996817885,188.2412209125746,0.0002956421538448037,26.178104299623428,0.02279180374081928,0.0,62.60038049985994,174.272248939536,115.6697365908905,0.0014593497694422998
1700,49.4078548033267,0.5583435129071144,99.97051187837874,0.028652374655034354,1.3611185402140833e-05,99.97415275292073,0.025516002594812303,185.33391612903185,0.0003215977342083602,25.078813513630607,0.023854615892059748,0.0,66.19431885108754,174.19779333563866,113.00879929728985,0.0015736437223735282
1800,49.407500042109724,0.6234685325056146,99.96352297261781,0.0361299576791652,1.105981071620646e-05,99.97295118822971,0.03203552751582056,183.6879432638902,0.0004052481974450905,22.57492927749849,0.024185637477785203,0.0,66.3181979207191,175.31581440178772,104.28143744056209,0.0019514451665708717
1900,49.37821662797292,0.6496500305855962,99.95815080207905,0.03921382218234334,1.571991998740532e-05,99.96764223584769,0.03318508307540793,180.29148496320119,0.000473773079683117,20.926484872430823,0.02561967924971966,0.0,69.71172351153893,177.6811810596843,100.19608536682804,0.0021510214654543243
2000,49.31884129513245,0.670523248222694,99.95523026789655,0.047637044186426114,1.6727544461072203e-05,99.96527903858791,0.039032388728640156,178.80381650204382,0.0005194507033659873,21.666028570403167,0.027474172985700897,0.0,71.56887872162721,180.17635507924481,100.91654371167071,0.0023485311076843
2100,49.30757283218242,0.7171107902971298,99.95139481551931,0.05066522101518748,2.610511582028861e-05,99.95845797479659,0.04310403468340647,178.81116027876197,0.0005526004087205383,19.40880078914603,0.02816185226901719,0.0,72.6461590031258,181.32722922112185,96.41252109072725,0.0023428734716394437
2200,49.287805851555014,0.7317756394207784,99.95039040724723,0.05471190010810099,2.9368442479590146e-05,99.95323623828388,0.04318578369748911,176.3316862326613,0.0006788239169488829,15.823744110979668,0.02914489701947325,0.0,73.72677262435293,183.84087661324483,93.65058700473372,0.0025762281483653012
2300,49.231372300018904,0.7427399634418638,99.94182718229607,0.059272902637963434,3.3539230506751956e-05,99.9506121320673,0.048916133163659,175.8013060372517,0.0007472050098317443,16.345817924634456,0.030073169642426217,0.0,76.59547256494726,182.55889813745628,94.0777162176779,0.00281144299938512
2400,49.20852370432069,0.7960531893946754,99.93259837464214,0.06462290969400553,3.9881811868166784e-05,99.94902630311115,0.05454591573525725,173.1328114107451,0.0008223801254677586,16.42150235994508,0.030625902777968665,0.0,76.72544555114293,184.33257764347314,87.47761108731108,0.0031119150323844482
2500,49.1921375341848,0.8506870612762457,99.93274975068337,0.06758155429451057,3.677974840337918e-05,99.94125555619237,0.05881214120288042,171.37021262217857,0.0008035158634833005,14.370477097422182,0.03151048106137777,0.0,78.26869788311363,186.45528753480542,89.45404716947839,0.0031023652095133586
