miliseconds,IR,pIR,IRS,pIRS,iIRS,Akt,pAkt,mTORC1,pmTORC1,mTORC2,pmTORC2,imTORC2,mTORC1_DEPTOR,mTORC2_DEPTOR,DEPTOR,pDEPTOR
0,49.98325359826755,-0.01730477572797977,100.00255254128743,-0.0005501577958072293,1.4584149344294616e-06,100.00249417378937,-0.0007965075208818044,249.46722634352108,-4.3971298145116244e-05,201.72795231887184,0.0005621559724778035,0.0,-0.9537920238635433,0.6588753118240782,346.80390250338684,-6.345019724517714e-06
100,49.98675740337488,0.021193256568280344,100.00306581733841,0.0011049577305261792,-3.7883950939245368e-06,100.0023032722697,0.0011592607876752055,243.3671210632603,5.77712221163303e-06,160.84957742371262,0.00041597425589640834,0.0,6.6195959123830255,39.72085884976345,302.25960029384,-7.409838297385533e-05
200,49.92099563865409,0.07669597144030794,99.9961482090044,0.004457435055392772,2.1837856445395657e-06,99.99789193144785,0.0020686438021063278,234.02492075637576,5.659381268545036e-06,131.386716349079,0.0013244839214694901,0.0,14.290406924579214,68.54772176983501,264.29393888832436,8.239989066033144e-05
300,49.895299342098745,0.11446521427644307,99.99791228406794,0.003258162502600205,-3.1646747440771417e-06,100.00244362124104,0.0021233969679542173,230.0552825006149,5.9789740640256725e-06,108.12313326390017,0.0023543061140182623,0.0,21.448861417164974,91.12349587006645,241.68688186024832,-4.043426546815291e-05
400,49.852132916687154,0.15756463589132802,100.00003144234431,0.0024588189558160936,-4.399504356484104e-06,100.00227103601605,0.0006182399091925497,224.1429307376159,-1.1144026786901636e-05,94.47532482530086,0.0033167476243857806,0.0,26.695684404872026,106.76213609710052,217.8407388354138,1.0666058837764897e-05
500,49.830766144956186,0.16735335548684452,99.99940686783503,-0.00010485985630148426,3.1252714323106833e-06,99.99933483668215,-8.714787903052446e-05,218.40199851083702,-1.4701314856698341e-05,81.26077506948764,0.0053152224983996675,0.0,29.861543583905746,117.83626494862848,200.67594626019635,0.00018826970237973857
600,49.80325265705268,0.21519403104950713,99.99435486393986,0.006192280258550262,1.5329639305607362e-06,99.99702654658155,0.0030808006978314275,216.19696673373295,2.691844502873126e-05,69.84832077106155,0.005690856174682032,0.0,33.98862635866578,129.53820557465068,188.19794948521132,0.0002496276957441862
700,49.74062662783134,0.2459007460151542,99.990728950443,0.007121649307607671,-3.8022316970756878e-06,99.99810870916728,0.0002105713408877461,211.86825538648753,7.272859280444857e-06,64.16558857306933,0.008057923477951274,0.0,39.20687271849236,139.53336052143192,177.29155393970416,0.00018524493541336877
800,49.716044796201885,0.2872252854806411,99.9914556720551,0.008935556900429126,-4.572078450952894e-06,99.99760746847333,0.007053751346184321,207.9732216499335,7.257512005299213e-05,54.170654499563696,0.00929034963372012,0.0,40.83067991087075,144.65398664715295,164.50955353223753,0.0003832263339540578
900,49.71359737687573,0.2873274828736306,99.98695626649378,0.00529040598248031,-4.282462603377572e-06,99.99346539940434,0.004625921803426849,203.94780799439386,3.5350447283878296e-05,50.75607467769265,0.011833584989395324,0.0,43.975850829017546,151.3298361808696,153.3502183377258,0.0005137188567827614
1000,49.664708146331265,0.34074919104306367,99.98664638576197,0.01261033686832863,4.882916482755716e-07,99.98975642483767,0.01029402299280129,200.99597593902948,9.803091194398632e-05,45.95242550549218,0.012731180996446155,0.0,47.782542983013926,157.04170470755298,143.57012840292708,0.0005933110906374714
1100,49.617328509869324,0.3916981037497511,99.98718420194982,0.010009603390263943,5.596984731226093e-07,99.99254258262815,0.007108998266002787,199.4526667722574,0.00010882158008409806,42.65357191451937,0.014186416055371432,0.0,50.11429733047831,161.1315880625432,140.22949951181118,0.0005825256680414793
1200,49.60343675857638,0.39864051883739476,99.98466429870459,0.01831823842989045,-1.1829120372395092e-06,99.98906387433158,0.011953437429812785,195.48144754236105,0.00014301176135229102,39.01850649116345,0.016016756179515697,0.0,53.080812550022294,163.41821970145614,132.66089418171254,0.0008766784438774004
1300,49.55045631177655,0.44043085217711553,99.98038085987585,0.015865024057064372,7.0788065466117015e-06,99.98291853170925,0.01654554024144138,192.57740231135634,0.00017095100166194735,32.511400258880585,0.017332194515432185,0.0,55.39910885202912,167.87996025780973,128.80512151075348,0.0009468826826342381
1400,49.543141994245005,0.4587376358519445,99.97459289301719,0.021817273022184183,4.996258042001552e-06,99.98283106236113,0.019534703207830708,192.15164332391996,0.0002063333166254149,30.66651455753828,0.01942371765225194,0.0,58.04491058697258,166.912211060653,122.86743072239803,0.0011955638250229128
1500,49.500451279688974,0.5184884278482105,99.97212862450434,0.02211021090969283,1.0979571169996629e-05,99.98075994738595,0.017939293805654996,188.85633073312437,0.00021893749421360496,28.255772567461833,0.020785017634035542,0.0,60.681993461192306,169.93962492533845,116.18839915000855,0.0012222675198779623
1600,49.47957737582886,0.5464940975099302,99.974774124312,0.032134590328198695,3.998696899722927e-06,99.97834941418579,0.02418911976007915,187.63255249578026,0.00032548627718463966,27.137062463270485,0.021744793163494383,0.0,63.61656044414035,171.80713834442125,116.56078665023826,0.0014027617769403374
1700,49.413814947738445,0.5799800295841302,99.96633284927374,0.032444431432471214,1.3316594532616415e-05,99.97418211793256,0.026286791409638164,185.32171140789927,0.000346138833431591,25.61161676427745,0.023185993789539918,0.0,64.55529136432031,173.26460923656225,112.04819246690163,0.0017520750772911653
1800,49.419314279915696,0.6023846946020508,99.96568116896022,0.032359104625560006,8.92720389060361e-06,99.96904007400518,0.03220943713643453,183.80746464778488,0.0004421053901318722,24.311994964380514,0.025064541101657383,0.0,66.57851296530409,177.2512866498236,105.40960762153361,0.0018655062619723295
1900,49.374872340652644,0.6397145738300499,99.95804179514982,0.04333089354682504,1.4685742139872996e-05,99.96893230082252,0.030611936215714782,182.47966552060254,0.0004479994000716207,22.778550426390044,0.025671570091107432,0.0,68.9712629894211,179.0308933889972,101.15934260224292,0.0020095483596098297
2000,49.315114949374006,0.686354992944964,99.95330078146806,0.04348535443952401,1.8198593281733763e-05,99.96282808336169,0.03475525242977295,178.71304727485636,0.0005238714080851827,20.202032453926414,0.02663921045804867,0.0,71.64239871818089,181.4190050042538,101.64968237949887,0.002266898122669613
2100,49.30570044206215,0.689139069538592,99.94755662564039,0.046929261297667085,2.0751968011020786e-05,99.96034884630265,0.043436669595200234,177.283771711865,0.0006255425285881241,18.64009299094232,0.02780069569412416,0.0,72.30768130545805,180.46316128887696,96.76373773694446,0.0024670133795213493
2200,49.27827020455805,0.7388244184932978,99.94563129836456,0.05439993008105194,2.7090761464358896e-05,99.95262923623089,0.0483283993201578,177.43910099647954,0.0006136274304458668,17.288323912696956,0.029006532720516807,0.0,73.12727856060744,182.17399903678958,94.29203116900798,0.0027273877667764504
2300,49.251081640192744,0.7798151240451502,99.940137485949,0.06137008080791146,3.637161351490573e-05,99.9498889485565,0.051014550605630635,175.81984498658426,0.0007373666516737575,16.53411712845268,0.030622219519421873,0.0,76.27288468786006,183.12817528802807,93.35110035635012,0.0027370626488921663
2400,49.20776417182244,0.7738848687378038,99.93256828191024,0.06445886049284993,3.48996568762154e-05,99.94497076658335,0.051541936044813025,172.3661550049994,0.0007688968989018129,16.32894071614511,0.030508230189581514,0.0,75.94193824425288,182.26510288238399,89.91375862544056,0.0029748288453205537
