milliseconds,PGA,NADPH
0,2.4,0.21
100,2.480759033273711,0.18255280288759365
200,2.5664974150854336,0.16349748672608672
300,2.655408764092214,0.15026678767437576
400,2.7462116183511527,0.14108037603947293
500,2.837992408803667,0.1347021465333643
600,2.9300997174920633,0.1302742066125851
700,3.0220688358064463,0.12719957366932835
800,3.113571090357194,0.12506502682359405
900,3.20437475048798,0.1235831646973632
1000,3.2943180835001,0.12255436368004621
1100,3.38328999772429,0.12184013087386407
1200,3.47121574322398,0.12134428209166029
1300,3.558046684898072,0.1210000396950915
1400,3.6437529115739964,0.12076104463842477
1500,3.728317861103105,0.12059506742760541
1600,3.8117346193222854,0.12047986883960825
1700,3.8940029575211366,0.12039996163033291
1800,3.9751273184247786,0.12034447673607142
1900,4.055115572473546,0.12030593482813105
2000,4.133977978180103,0.12027921241529689
2100,4.211726429919149,0.12026082049434267
2200,4.288373524141188,0.12024801933581813
2300,4.363932777008593,0.12023902718298746
2400,4.438418276469267,0.12023270252363286
2500,4.511844316219249,0.12022830349182509
2600,4.584225277161224,0.12022528632847977
2700,4.655575503400909,0.12022321803582357
2800,4.725909268589993,0.12022177060619947
2900,4.795240771351756,0.12022073701051383
3000,4.863584108632465,0.12021998248846057
3100,4.930953270679557,0.12021944549421151
3200,4.997362041149724,0.12021904483969947
3300,5.06282409507294,0.12021879494018956
3400,5.127352810259857,0.12021861576987948
3500,5.190961473825906,0.12021852609996866
3600,5.253663198306337,0.12021847555404694
3700,5.315470906551056,0.12021845273778965
3800,5.376397330832525,0.12021844214871427
3900,5.43645503483921,0.12021843448887586
4000,5.495656395539543,0.12021843045489218
4100,5.554013618907715,0.12021842533930585
4200,5.6115387315144005,0.12021841931126177
4300,5.6682436171719,0.1202184081484877
4400,5.724139956628919,0.12021839534723926
4500,5.779239255774168,0.12021838645871168
4600,5.833552871267609,0.12021838424985978
4700,5.88709208608719,0.12021837461880452
4800,5.939867884414631,0.12021836871775582
4900,5.991891128136934,0.12021836992640145
5000,6.04317257659061,0.12021837382163703
