milliseconds,species_1,species_2,species_3,species_4
0,0.01,0.0,0.002,0.0
100,0.01096637389118243,7.869980047817882e-08,0.002301930076941862,1.7560112155426432e-17
200,0.011929641109388704,1.7596820611850905e-07,0.002601334587115195,1.8569099961495185e-16
300,0.01288980963156291,2.9353774986652763e-07,0.0028982346353535345,8.024103183988393e-16
400,0.013846887504823949,4.3309045405439675e-07,0.003192651184685529,2.4129150625478084e-15
500,0.014800882779509151,5.962563011564753e-07,0.0034846049924739516,5.939408525375748e-15
600,0.01575180351509431,7.846205622109273e-07,0.003774116654121256,1.2893057360394198e-14
700,0.016699657776264375,9.99722701142131e-07,0.004061206588391755,2.56365095798963e-14
800,0.01764445364134422,1.2430590823520176e-06,0.004345895069300445,4.69785986855598e-14
900,0.018586199181214718,1.5160797879871614e-06,0.004628202157477133,8.217185347747604e-14
1000,0.019524902494322257,1.8201937448278412e-06,0.004908147813617077,1.355574363237653e-13
1100,0.020460571663123796,2.15676690957225e-06,0.005185751772421745,2.1627519469233652e-13
1200,0.021393214788139124,2.527121533948322e-06,0.005461033634034456,3.3307323096375574e-13
1300,0.022322839969373676,2.9325403968316333e-06,0.005734012826912297,4.988475851986622e-13
1400,0.023249455305836896,3.3742661475891895e-06,0.006004708604309917,7.304073238539822e-13
1500,0.024173068906280605,3.853498751562833e-06,0.006273140065526086,1.0461011851068831e-12
1600,0.025093688875986647,4.371405741507492e-06,0.006539326153996057,1.4731383130886094e-12
1700,0.026011323327366186,4.929108264634522e-06,0.006803285639237031,2.038127810018592e-12
1800,0.02692598037141367,5.527699990563411e-06,0.007065037157472309,2.7814638868029408e-12
1900,0.02783766812387874,6.168228867686581e-06,0.007324599166700348,3.742428035389575e-12
2000,0.02874639469899198,6.851714321171604e-06,0.007581989988011445,4.976170632585255e-12
2100,0.029652168213345827,7.579137829308123e-06,0.007837227784079945,6.5432986875654424e-12
2200,0.030554996786143616,8.351442359858359e-06,0.008090330557920975,8.509210840257875e-12
2300,0.03145488853314404,9.169543247087085e-06,0.00834131617334612,1.095992952934989e-11
2400,0.032351851570609276,1.0034321349125094e-05,0.008590202342487183,1.3991808457326297e-11
2500,0.03324589401749545,1.0946619392840465e-05,0.008837006619362271,1.7705839127595383e-11
2600,0.03413702398867378,1.1907253219459006e-05,0.0090817464200714,2.2227753764150525e-11
2700,0.03502524959663032,1.2917008953115459e-05,0.009324439017688415,2.7702965870170505e-11
2800,0.03591057895498298,1.3976637172193306e-05,0.009565101531410106,3.428422877082049e-11
2900,0.036793020173831,1.5086860770124141e-05,0.009803750942268949,4.215114999366587e-11
3000,0.03767258136031291,1.624837410462981e-05,0.010040404092065247,5.150976836550497e-11
3100,0.03854927061914324,1.7461841668710965e-05,0.010275077677874401,6.258155273801122e-11
3200,0.039423096051935246,1.8727899941426476e-05,0.01050778825854319,7.561712092800005e-11
3300,0.04029406575782633,2.0047156820830586e-05,0.010738552253686645,9.08976964978745e-11
3400,0.04116218783082919,2.1420194472829206e-05,0.010967385947173357,1.0872920799401238e-10
3500,0.04202747036149382,2.2847567872056907e-05,0.011194305486064574,1.2945073732717977e-10
3600,0.042889921437025726,2.4329804502303846e-05,0.011419326880152236,1.5343825435596562e-10
3700,0.04374954913901926,2.5867407830859573e-05,0.011642466007746642,1.8109887122228367e-10
3800,0.04460636154457047,2.7460855700014974e-05,0.011863738613407759,2.1287885481438854e-10
3900,0.04546036672566671,2.911060084029078e-05,0.012083160309235553,2.492701540243276e-10
4000,0.046311572748838625,3.0817072425642496e-05,0.01230074657721265,2.908010935817704e-10
4100,0.04715998767489671,3.258067588457813e-05,0.012516512769487433,3.3804670557396407e-10
4200,0.04800561955847584,3.4401793262309e-05,0.012730474110341942,3.9164338001395585e-10
4300,0.04884847644805389,3.628078442370825e-05,0.012942645695931019,4.522612636511771e-10
4400,0.049688566385444,3.821798711632486e-05,0.013153042496315263,5.206265353464169e-10
4500,0.050525897405552536,4.021371760892211e-05,0.013361679356335915,5.975185002311096e-10
4600,0.05136047753608594,4.22682712192883e-05,0.013568570996712529,6.837715285949684e-10
4700,0.05219231479889016,4.438191952825228e-05,0.013773732013685158,7.803238029114257e-10
4800,0.05302141720647467,4.65549173680397e-05,0.013977176882949676,8.881279999997556e-10
4900,0.05384779276362829,4.8787499475321806e-05,0.014178919959053581,1.0082079618392588e-09
5000,0.054671449467029724,5.1079881214435254e-05,0.014378975476579486,1.1416578742542478e-09
