miliseconds,A0,B0,C0,x1,x2,x3,x4,x5,x6,x7
0,0.4615385,0.1754386,1.174,0.12297635743541935,0.03510838314213986,0.06112268782397866,0.0017345415862421842,0.2758771090236276,0.014263880569221649,1.0780411412857143
100,0.4615385,0.1754386,1.174,0.12293127688772165,0.035169597026247876,0.06100487625095673,0.001729416653873826,0.27566099804516553,0.01368368499909825,1.077875228750513
200,0.4615385,0.1754386,1.174,0.12293006700696434,0.03554227904770558,0.061740712769568995,0.0017134489495591486,0.27512935198843885,0.013763967020283999,1.0763980284048915
300,0.4615385,0.1754386,1.174,0.12281644278459068,0.03586876539721518,0.06198955694113711,0.0017019842033840782,0.27508748495655166,0.013530045902829677,1.0759325756866993
400,0.4615385,0.1754386,1.174,0.12278683265924367,0.03599360691828568,0.06215711705463855,0.001688011989394822,0.274779645542571,0.013253230327024298,1.0760609865982087
500,0.4615385,0.1754386,1.174,0.12276231416316168,0.036260448588765905,0.06292088004636152,0.0016804109027177818,0.27437691253442203,0.013205074713699003,1.075440401546428
600,0.4615385,0.1754386,1.174,0.12265313349023566,0.036441922258203634,0.06292825091246174,0.0016716201307911734,0.27390813977246736,0.012773930914161354,1.0741880995654973
700,0.4615385,0.1754386,1.174,0.12264927572458424,0.036596782667325134,0.0637645032060044,0.0016561921697113603,0.27380434493213157,0.012820620798139316,1.0732663961470164
800,0.4615385,0.1754386,1.174,0.12253083590794318,0.037067710815554496,0.0640888611748055,0.0016517120067595786,0.273667598150794,0.012616185301615995,1.0727355306444528
900,0.4615385,0.1754386,1.174,0.12253282720309269,0.03722821099114945,0.06438216671760685,0.0016363612737584118,0.27316393073042516,0.012309559689184513,1.072445331696316
1000,0.4615385,0.1754386,1.174,0.12246468643856373,0.03740303717756932,0.06494241104955159,0.001624678590881458,0.2728516435095025,0.01213660125062547,1.0720013905913692
1100,0.4615385,0.1754386,1.174,0.12234277921951463,0.037901927403413575,0.06512795016302488,0.001617745285334038,0.2723747695780197,0.012127279800793728,1.0706110641756217
1200,0.4615385,0.1754386,1.174,0.12227346811843018,0.03810338253152717,0.06519553298735235,0.0016024030204030014,0.2723082886209348,0.011788736861381216,1.07022559945982
1300,0.4615385,0.1754386,1.174,0.12223855734971686,0.03814386689571831,0.06578965483903301,0.0015938258664875513,0.27175988941357804,0.011492048000623757,1.0695092762863678
1400,0.4615385,0.1754386,1.174,0.12213665948564348,0.03855800490585471,0.06646177083004765,0.0015827058708955215,0.27185560386405955,0.01161329487514666,1.0695343390825043
