miliseconds,A0,B0,C0,x1,x2,x3,x4,x5,x6,x7
0,0.4615385,0.1754386,1.174,0.09925291324252192,0.007513800034551437,0.01898049615406161,0.0017327122170954527,0.3423675368798695,0.0651075350857647,1.1473593758456369
100,0.4615385,0.1754386,1.174,0.09843275035947377,0.007802909165318394,0.019481160070893136,0.0017137332122689939,0.33972145244954827,0.06517794529294141,1.1469084427675604
200,0.4615385,0.1754386,1.174,0.10008154001741337,0.007915627592418985,0.02003648445933123,0.0017677209106160606,0.338892163046706,0.06533060358794256,1.145599259049858
300,0.4615385,0.1754386,1.174,0.09961727025205812,0.00832761502840734,0.02067844218926306,0.0017812624532340727,0.33821435135758005,0.0621876117516453,1.1453203028319325
400,0.4615385,0.1754386,1.174,0.10172645691234579,0.00856190384341411,0.021076053833545955,0.0017810827385509793,0.3372925702081363,0.06335621797331067,1.1444405056071512
500,0.4615385,0.1754386,1.174,0.10254182984404416,0.008787395601611646,0.021510552270564275,0.0018075232663791088,0.3354435796327854,0.06015369628255423,1.1439987446583586
600,0.4615385,0.1754386,1.174,0.10226018869952551,0.008904438191351012,0.022038325646775207,0.0018590117432569992,0.3358100585506072,0.06149312733601846,1.142998901824422
700,0.4615385,0.1754386,1.174,0.10375409620792193,0.009156218834175039,0.02243708662897748,0.0018440051585245777,0.3330366563004431,0.059390868491776,1.1422720316064965
800,0.4615385,0.1754386,1.174,0.10434345686091451,0.009596498146043542,0.022454936697123493,0.0018883715700028507,0.3321860951136987,0.05711244986504661,1.141461748205586
900,0.4615385,0.1754386,1.174,0.10535201779603552,0.009714324431690648,0.023165055596647447,0.0018825331669909818,0.3321034315119838,0.05655092663201148,1.141170290342871
1000,0.4615385,0.1754386,1.174,0.10562218936785767,0.009944379946997706,0.023790071663605014,0.00190503063155845,0.32913128941860054,0.05689769967116899,1.1402992738744435
1100,0.4615385,0.1754386,1.174,0.10724711728762569,0.01034932714568123,0.02383960095804373,0.0019374269800913949,0.3302477594727608,0.05380371339310557,1.139687472544895
1200,0.4615385,0.1754386,1.174,0.10617605916400091,0.010593064703249366,0.02431982098884249,0.001952622227785202,0.3286421500618316,0.054131568384285525,1.1393846765682298
1300,0.4615385,0.1754386,1.174,0.10627602155160708,0.010768460098292701,0.02466394280297078,0.002000721887327329,0.3268020822010313,0.05268618185121901,1.138135239138043
1400,0.4615385,0.1754386,1.174,0.10894289893913948,0.01102025858727773,0.025166522881455506,0.002004807835038087,0.3254812547258893,0.05137119439250486,1.1373839182464924
1500,0.4615385,0.1754386,1.174,0.1091190520076372,0.011308514236890166,0.02540780013590071,0.001995897049231905,0.32415753909544553,0.052230963097800044,1.1371184830823367
1600,0.4615385,0.1754386,1.174,0.10954820981561147,0.011559107413588019,0.025873023321910497,0.0020460510908953205,0.32567924957100647,0.052032579329567334,1.1362635233943403
1700,0.4615385,0.1754386,1.174,0.11078359752490548,0.01187486434562992,0.02652474673171712,0.002023004049352777,0.3249898136231744,0.04950770353704686,1.1356122413045233
1800,0.4615385,0.1754386,1.174,0.10885584750543054,0.012097259624158056,0.027187132511442686,0.002028306790077653,0.3209070875703036,0.04833980279296578,1.1346632661399134
1900,0.4615385,0.1754386,1.174,0.1094359089615325,0.012434384490096444,0.027130730324849903,0.0020431270540638676,0.3207686722542069,0.04959194112808378,1.1338993867710125
