milliseconds,C,M,X
0,0.005601607259516218,-0.00045877586991496187,8.598382720050546e-06
100,0.011989330649120469,0.0004783676704448826,4.2293002996645454e-06
200,0.01676517440459517,0.0009015220978539634,1.751393457636185e-05
300,0.008526933278072513,0.00035951043153664914,8.399901801446086e-06
400,0.021563976145897876,0.0003006691131289819,2.127951990348994e-05
500,0.019827604276624944,0.0006655316919781348,1.6471165449238537e-05
600,0.030344816157151434,0.0007905352484305788,3.4072139556778265e-05
700,0.03190936075373503,0.0017288754749318375,2.0485136489384923e-05
800,0.04673649416431048,0.0021032163585749867,2.2246705232681277e-05
900,0.03858206819070079,0.001551587964695163,2.9118372447707598e-05
1000,0.053896493331528454,0.0019625608212491736,4.2527763951166644e-05
1100,0.05586346743466212,0.002841331617299557,4.221513795801575e-05
1200,0.058754984504114156,0.002427865055837439,6.233407442682735e-05
1300,0.06513941593211138,0.0030580771004130253,6.641227909210637e-05
1400,0.07022049330397362,0.0030866960234498006,6.306175648849953e-05
1500,0.07998046148502172,0.0036236908912637435,7.163609174501277e-05
1600,0.0797934975956423,0.0037560228447832116,8.079309430487703e-05
1700,0.08292125582223793,0.004448096948839577,8.610979902257275e-05
1800,0.08379623476529681,0.004006509665212793,8.295456969467172e-05
1900,0.09070867197154284,0.005040101760505036,9.175356437876687e-05
2000,0.09761239570536509,0.004869694262925765,8.529054678906134e-05
2100,0.10972228261508825,0.005250398624119884,0.00010749105111290909
2200,0.11272815163562334,0.005736851865172348,0.00011097068870176064
2300,0.11791922035703781,0.006191007353660498,0.00011475757347700799
2400,0.12452804315058043,0.005770333948251228,0.00011764009146117183
2500,0.12210129542110366,0.0062386201425996286,0.00013394279433690082
2600,0.12217811561229293,0.006764953554908075,0.00013935305474953812
2700,0.1358620571712802,0.007210172654549947,0.00014313578347243967
2800,0.13907497267099053,0.007172900419631936,0.00013744078807903425
2900,0.1419790462478008,0.007731074874094335,0.00015120747402372776
3000,0.14465506276952445,0.007949289267515933,0.0001585011225929295
3100,0.1570439515707924,0.00813673390012932,0.0001733074620099871
3200,0.15820358224514025,0.009197697509494266,0.00018097452963105427
3300,0.16287649224523834,0.00912571514714563,0.00019200182211107528
3400,0.1622034972729683,0.009945862148716313,0.00019266355560656665
3500,0.17257396937157324,0.010643894308194611,0.00021259401065935033
3600,0.17893879567375637,0.011014338589719523,0.0002102285868368674
3700,0.18103553537689646,0.010554051397599703,0.00021589735132404773
3800,0.18091746110474352,0.011028022378409417,0.00022708698119788996
3900,0.19186873200270907,0.011693939302028817,0.00023326379944731815
4000,0.1913721601535323,0.011985468363327582,0.00024476401749724797
4100,0.20243289197136982,0.012708898460611132,0.00026797942938182914
4200,0.2094635320149239,0.013553714107941034,0.0002622839518943291
4300,0.20388628059369682,0.013751965303796462,0.00027447610142400565
4400,0.2171007854183415,0.01487070043377212,0.0002898277992735177
4500,0.22109081662976604,0.015176862673358828,0.00030743315879367143
4600,0.22285854354243223,0.015889245484946253,0.0003064116268396063
4700,0.23049278690865288,0.016258737280324866,0.00033667515198004843
4800,0.2346883770206353,0.01683025540205965,0.0003496247261356057
4900,0.2414296378990606,0.0174141269655619,0.00035096362805755755
5000,0.24487030642086907,0.018556235195417173,0.0003667352863251795
