milliseconds,PX,PY,PZ,X,Y,Z
0,-8.163173273820288,9.943317959808684,-1.050547632439735,-0.3682944743915471,19.460925660842243,-0.14211245807362
100,5.214600681874279,16.39364887378469,-2.6505262123533213,2.4871617582632926,22.729539495413984,2.8285720151223863
200,-6.624493815226032,34.44255767544854,1.407455523824372,5.358182408880212,24.104668750803782,4.886042774120913
300,15.684690554560111,33.36413598792459,9.127122255879822,8.221812307501256,26.05351120323817,6.211411575438409
400,0.1687467858287146,73.07819786650015,16.573410721268107,11.045044089466375,28.5814789144259,6.942566730388596
500,30.938119513982517,80.0849813254573,18.20175293359485,13.018812102650497,29.396195808135722,7.616862268567876
600,31.372154984115987,94.10334486747638,23.839194507638773,15.355714720522158,30.623283482327913,7.561648151373508
700,30.288877665559923,125.02806444118448,25.046015710199956,16.439824702683314,31.15797643447425,7.631505662863068
800,53.76922329102104,149.87506511449482,29.158859150842737,17.577867399972813,31.422352930179617,7.839555090140771
900,60.74380392521635,151.90743645032305,34.564698637464964,19.15637366817491,31.30960097145883,7.531714229565481
1000,92.83407709808216,202.15928701534497,41.04862398397449,19.762807576977824,31.26768619045371,7.485029190405492
1100,93.25209880078609,194.46901605900916,50.728209146707464,20.918122858859537,29.677212028461703,7.28573551148047
1200,109.57529143986169,235.37396513053946,48.07668868779545,21.17629469837246,29.326966453198576,7.31646345772365
1300,127.93856464975215,246.6216117302909,60.09324942770417,20.923204068750476,29.063771892254735,7.133054667121458
1400,146.96512645548293,268.3243136027399,61.88230571888532,21.809241866048993,27.521051916079383,6.843255183818948
1500,139.94355178771482,270.9224776032266,65.46230809988666,21.345809744728097,27.205374412204037,6.83705573758271
1600,150.0700029615239,298.00704397609985,73.6601795622029,21.69749939332649,26.790448680701516,6.41562440158124
1700,190.71556415868167,321.11304522024227,73.61211623473939,21.62817876647818,25.702791573292565,6.257607748371224
1800,203.3350951661086,328.63635354020647,79.44219931968303,21.61714767474416,25.547096233814393,6.11031692167457
1900,194.53983346700204,347.736653684273,84.51918290487826,21.224005005603043,24.428286495092518,6.201269853310048
2000,210.5696388411703,375.46465673582395,88.63352176071865,21.47925236478392,23.674343951193688,5.750789463946233
2100,217.90761500082678,378.80729473633437,91.29808711376315,21.09864479587712,22.59030956723014,5.573994648032455
2200,229.27815218587176,397.6152877300094,89.37125415984497,21.17123934427228,21.585196401408812,5.522549853043885
2300,247.87685700859254,391.8708104978377,96.4015371907901,20.411651026058646,21.11340220251483,5.510236013798549
2400,253.506022702228,407.73761622228886,97.6795437607371,20.321290993645775,20.631873332519255,5.131094537384752
2500,287.75857328558493,436.9363632108382,99.53248900390163,19.69524612064606,19.7668912400364,5.000424336523167
2600,302.06791879278165,423.7436380536562,106.66385095464818,19.310686067781926,20.30410108903024,5.075877925061675
2700,300.47754592838953,428.932212301217,101.60915293743571,19.071061107613236,19.083896551505635,4.653294115996895
2800,319.3988246093113,444.0739165625059,112.11721285610693,19.326487635140595,17.729659916906275,4.82128405312266
2900,343.04550947064547,450.98287751479785,106.41629775304096,18.564049546997555,18.450881865089166,4.704227303503973
3000,332.07516379118124,475.5304783241156,112.06825160612348,18.59345145930749,16.7652617128947,4.25587275197762
3100,348.99855904801194,477.7473455273148,119.33588011764317,18.515265091901046,16.036547698518696,4.286587019821147
3200,362.77054620194576,489.3280465316144,117.63930652121498,18.118084088131184,16.45464442721472,4.233059747150673
3300,376.4307408998092,499.5651808257432,116.8979785781996,18.05138894013619,15.687610198403307,4.192964884775824
3400,365.94987032112516,513.6819543915701,119.45611817083804,17.68252164817744,15.873523407428952,3.8263169127232355
3500,379.0542113831928,511.60953115075716,127.0612626756364,16.962066274358147,14.633360114385022,3.7150335252271023
3600,394.2399083728414,501.2639470276595,127.58045937382701,16.55683918807417,14.679566371156856,3.5423377712469226
3700,405.79104055019417,535.4115016764425,129.6206723091075,16.738850706338344,13.12817906868457,3.4292092185944636
3800,412.0079359310257,515.3998151030925,127.81095435095376,16.43161789063819,13.92427568466387,3.56450388428669
3900,426.65121600945565,540.9881110123173,132.65129401892554,15.596693238028855,12.364115802080178,3.473202387662866
4000,432.81945749966167,533.7425837887149,134.65269958353522,15.254532003936152,12.494753214831313,3.3636811021905624
4100,421.77793491585834,558.7820019516492,134.67855313698138,15.306554387668967,12.64500413759573,3.20988583240815
4200,437.93056725886174,545.6316165980709,135.3880823393944,14.96046442766741,11.932582736858196,3.208503038829969
4300,436.1904283799638,547.9445957788507,137.61825220942615,14.435930248223874,10.963614235536106,3.0672114907405974
4400,446.74953745486175,561.4597838407999,137.61768186238714,14.071930866996885,10.592275775220186,2.8385748642345394
4500,477.20801579858903,560.1624815158609,133.49356232557983,13.885887119630812,11.133061857507451,2.8814199923473045
4600,473.42017477873776,546.4803775356382,141.05511266513875,14.220549408250337,10.566529145238345,2.75834674681673
4700,470.0440581921596,548.3346209977199,135.95546560713862,13.50644532702919,10.303057437914585,2.5955656726335077
4800,497.6718752879922,576.5534620347908,141.0690509755882,13.576799947846899,10.070179528622615,2.6005528849360897
4900,500.51802435929136,581.2980848785855,137.67402866417714,13.130040386692444,9.755707970188741,2.452124738505397
5000,479.527074279613,554.4690740084707,145.30686596848508,12.76722846024146,9.596599030886301,2.558015486927961
