milliseconds,c3,c2,c1,o,i,ik
0,1.0002055804833039,9.949045996563452e-05,5.3596567060895486e-05,0.060597117557012,-0.00039949716067415276,0.1015683939438477
100,0.9998135016904798,0.00041141957997609655,-0.00014136652933579067,0.05726144226266784,0.0035480682901145016,0.09581623647744279
200,0.9990204733716757,0.0006423511584805471,9.861322094472668e-05,0.05270085763656463,0.0059712136368676935,0.09075492481732957
300,0.9987978823639017,0.0008392970382795168,0.00043690402046116375,0.0503804541342684,0.00895877644917328,0.08576016769703873
400,0.9985905703896021,0.0007826227305703254,0.0005470653880394605,0.047619887639713754,0.011647968089271935,0.08209154177083579
500,0.9980965417382686,0.0011189399648803622,0.00045801261964728004,0.04565548495739764,0.013600416474242264,0.07842538039482887
600,0.9982281760077251,0.0010971203089671106,0.00111880259355226,0.04352379881866422,0.01620782377539888,0.07579286031720152
700,0.9978332211910245,0.0015097986881819018,0.0008740627640855208,0.04278770711757782,0.016802189563916395,0.07140453181068283
800,0.9973985219457949,0.0015569559793910134,0.0011149935582680916,0.041477120947810996,0.018315551178360943,0.06976677818738475
900,0.9969100284367204,0.0014969912178783658,0.001295590956656375,0.03868707899550634,0.02078540497468612,0.06894993308713282
1000,0.9970761379079142,0.0015950608698950175,0.0018671497662565593,0.03891570212562194,0.021324926288204486,0.06663860228744209
1100,0.9963442436899734,0.001684404896494529,0.002266918255008554,0.036174822055120265,0.022978449096698505,0.06256785095917018
1200,0.996188172643644,0.0019113240872947483,0.0025322848992353274,0.03651700009660007,0.023373940187248837,0.06103767363009957
1300,0.996040684536054,0.002014780398750258,0.002329041018720225,0.03430307907460941,0.024716978973230525,0.05948508232692038
1400,0.9954021026723655,0.0020983332047875814,0.002607030751818811,0.035110455431242416,0.025252263874729793,0.057766318653505754
1500,0.9957007958003398,0.002319278246089889,0.0026362371416339733,0.033527187670157374,0.025620491387956832,0.057968985013872015
1600,0.9952063338922982,0.0025290605785498435,0.0033358568370027474,0.03228926429455532,0.026389309955974306,0.055338321622712926
1700,0.9946930890497325,0.0026675719633925616,0.003645207943779567,0.03158307223501055,0.026510007761346863,0.05540288318731976
1800,0.9945210471768715,0.002696714322748365,0.003757004203807336,0.03125633974031909,0.026798411879207777,0.05396649573374607
1900,0.9937840709856705,0.0027328550945334607,0.0038909408396004624,0.030526778434605037,0.02746410820375477,0.05267050967585138
2000,0.9939438562676038,0.002875917786906862,0.0040348677451840665,0.030316082205363696,0.02886155045821467,0.05235036956770601
2100,0.9934197323809509,0.003113343135993491,0.004473224761372197,0.030327363763122426,0.027954787960302655,0.053248543620031674
2200,0.9928193805359372,0.0032071612114936312,0.004706739212616876,0.030064158329657614,0.029007197901890627,0.05040487484040362
2300,0.9929631948845128,0.003137214161506696,0.0047658901426085145,0.029348988746575377,0.02964032838741396,0.049987148207491054
2400,0.9928009943071965,0.0034364783646845696,0.0050081195694803805,0.028799503339816845,0.028721250612984434,0.04962814909256797
2500,0.9919372101483239,0.003468410942364628,0.0053720418196827316,0.029189136756544786,0.028866214146283275,0.050219463280438054
2600,0.9915762242911563,0.003707743235106881,0.005116228627224122,0.02832215245907967,0.0297764529311288,0.05048117816757706
2700,0.9917091983921839,0.0036122443966842034,0.005603427548938296,0.028201736356048418,0.03002147781998353,0.048936535155425724
2800,0.9911912376749441,0.003924918252737681,0.005789653603154926,0.02830288305112318,0.030296139797480463,0.0482313410306794
2900,0.9907755339424738,0.0038869011199380737,0.006169219635862062,0.02848107824662492,0.029692952313376975,0.0485700988158805
3000,0.9910074830963518,0.004135913809603225,0.006227913345897762,0.028002100901912123,0.030543522089865136,0.05009097799974943
3100,0.9905173530036191,0.004181128915485382,0.00667742697968559,0.028422440661188954,0.03002215848804723,0.04960025216855756
3200,0.990627236409155,0.004079267111101038,0.007070967380729808,0.028039153177227775,0.03041465645765718,0.0474184520573102
3300,0.9897541703426137,0.004392153236352191,0.007264061163646503,0.027715368144915906,0.03044107242108323,0.04770783791296016
3400,0.9892074480621883,0.004573619969658159,0.007045378152907962,0.02863483392959634,0.030154500189606685,0.04659153423215642
3500,0.9891543485406309,0.004742088623189063,0.0071459076871404495,0.027504355016658384,0.030739589184860583,0.0489476632083481
3600,0.989354564114707,0.004758771286461471,0.0077168611450048165,0.02772548780595149,0.030488163867318514,0.048764998270646946
3700,0.9890463416724298,0.0048424746061366455,0.0077283139785587875,0.026957811779750734,0.03057950600164552,0.047080006147065284
3800,0.9883150051247811,0.004876056681730923,0.00811837959576378,0.026964094973907785,0.030546982782037966,0.04662390926528007
3900,0.9878914468940511,0.005077675885826947,0.00867751914359902,0.027567220872023054,0.03116788932604659,0.04613035061153092
4000,0.9880965801486591,0.005248970391356864,0.008769659251319764,0.026765455290890663,0.030969399181933772,0.04812998055063986
4100,0.9870380634307101,0.0051020575709581064,0.008967884346477158,0.02717468718142373,0.03131914081655181,0.046156439652066394
4200,0.9872475157064756,0.005216571423661499,0.009223017516962537,0.026763804739347592,0.030561827883913907,0.047307808641208364
4300,0.986976357421481,0.00560967757104399,0.009399737681747759,0.02773109877611939,0.031226611891433116,0.045832120510175434
4400,0.9862258539293497,0.005486198051586262,0.009786431316458835,0.027167764763208983,0.03046113442864963,0.04763906614869899
4500,0.9861879378639575,0.00579294890132257,0.009894077667658754,0.02812129827724745,0.030375760091873948,0.04749896981184675
4600,0.9863865234439537,0.005963804055474737,0.009710024534735602,0.027794397949978095,0.030566947564925555,0.04608374948694857
4700,0.9857972289983726,0.006026520005017587,0.010026780298072129,0.027585582237446626,0.031095254355856815,0.04530318457745652
4800,0.9854032601611692,0.00585635087583473,0.01032163181361072,0.02783165986300335,0.031085375939093284,0.045257511384693055
4900,0.9851294814601358,0.0059784188717841085,0.010644666870843061,0.02776443645884096,0.030552811893408447,0.045367460915697065
5000,0.9845952521418552,0.0062009506109498985,0.010777546347946884,0.026371376708691937,0.03163200681633334,0.045488564862858114
