milliseconds,c3,c2,c1,o,i,ik
0,1.0004043967272602,4.817565927190825e-05,-0.00024678043711119104,0.06000243281235416,-0.0007571506259212503,0.10269434303825437
100,0.9995337717403787,0.00040417593163632126,-0.00017234089406624963,0.056309134340455154,0.004090913232683113,0.09626771210803603
200,0.998942682346193,0.00036577200996956835,-6.274495616960256e-05,0.052838222470502405,0.006670729712185843,0.09166868171480234
300,0.9992965945692244,0.0007732387187500244,0.00014360426889651205,0.05046296567062203,0.00928216809006233,0.08630553343124242
400,0.9988691757723541,0.0007654128731206384,0.00037579123877580473,0.04880612211420978,0.010861100162295391,0.08142263777386842
500,0.998704424204502,0.0009596610818561196,0.0009503200037858364,0.04662111256682181,0.014076324694658388,0.08031372721070947
600,0.998015510861988,0.0013753824960194834,0.0006190126182771638,0.044615326792125196,0.015261289572427372,0.07563324101512907
700,0.9980845119872016,0.0012403867199396476,0.0010832068989685495,0.04278182840645084,0.017252078250336294,0.07303645151238963
800,0.997117585010417,0.0015536279928509492,0.0014101390800840745,0.0408851378838584,0.019180981497869905,0.0700651372168864
900,0.9975611737509944,0.0014387545948090343,0.0013501174859087148,0.03950051056832634,0.019661326462657964,0.0677234478103385
1000,0.9971248420456512,0.0016428434738825347,0.0015264980928842284,0.03875427142523248,0.02067982681723591,0.0664547542374436
1100,0.9968074537048598,0.0017655922277001442,0.0019815207966139806,0.037548942973870465,0.021985206977649295,0.06300018506481016
1200,0.9964369905605654,0.0019600762235782534,0.0025058233685975014,0.03632412695117106,0.02369951974685189,0.061234606848035986
1300,0.9960248987693782,0.0019234370212547367,0.0024355293444570957,0.03551267860920483,0.024512438406738106,0.059422714398208835
1400,0.9954448487765463,0.002319121521430245,0.0024254827062478515,0.03426673337209814,0.02517172337710895,0.05782139291548989
1500,0.9957589831023245,0.0021514877562507175,0.002788029967079742,0.033689561856055754,0.025087656409306335,0.05873594411020321
1600,0.9953040882478253,0.0025059112602501318,0.003256034506840603,0.03357182166313767,0.026788529562769125,0.05521883321809771
1700,0.9951490791120408,0.0025872224958118557,0.0034925866361857345,0.032550352905256215,0.02664561498944108,0.05601311888652583
1800,0.9941545213912599,0.00268098003105832,0.0034510981805967933,0.03190693473700368,0.026887142353225556,0.054565856044949644
1900,0.9943973380915128,0.0027457612494546403,0.003908520015446692,0.031676332078465826,0.027258956441955057,0.05285511560572182
2000,0.9938475409573807,0.0027434157843895398,0.003822936035456952,0.03170665305799455,0.02809516855981046,0.052100063282588725
2100,0.9931601718821463,0.00285972930373019,0.004522480677065203,0.03127990845684324,0.02881930892943389,0.05117333600899784
2200,0.9931552661473501,0.0032613202189023063,0.004826925349639945,0.029942569533537154,0.028949671408981664,0.05267516841082674
2300,0.9926107617980496,0.0032391249653602886,0.004647164888055362,0.030175138168073806,0.029361823582428913,0.05053901285827212
2400,0.992545438856093,0.0033128469483720193,0.005290334156690587,0.029955178920832777,0.029129187031604442,0.05221783958251734
2500,0.9926960389942414,0.003588981754909475,0.005086576168900088,0.029839856338385425,0.030001586765655393,0.049801359384352775
2600,0.9923377241751065,0.003428249169203905,0.005316200675529844,0.029842292653543816,0.029224945188167463,0.04988124176832808
2700,0.9915703864673473,0.0035600249393017876,0.005621471194719468,0.029252523533209965,0.029287078609875124,0.05077223535265737
2800,0.9917033452521894,0.003714451461713881,0.005766554685087501,0.02915324882916582,0.029961741281901693,0.0492469333845513
2900,0.9914486977304444,0.003965349120588748,0.005787717799722126,0.028482375630564393,0.029572298405203642,0.04935822097483038
3000,0.9905270053465615,0.0040182720693454094,0.006218305356911858,0.028509000036703744,0.02976223730756702,0.04834041975407819
3100,0.9901290039545079,0.004205988456105914,0.006509721475488068,0.028284247260839595,0.02980968921773513,0.04935009480146071
3200,0.9904447807501566,0.004290058638644687,0.006683787797300252,0.028065230862028202,0.03011304461485645,0.04751305307427497
3300,0.9901042430811116,0.004305049552035219,0.007073622283375085,0.02822229772281539,0.030251707075659176,0.048166692272996844
3400,0.9899765973255619,0.004518626846931313,0.007541901845006094,0.027628441335102637,0.0312175046503411,0.04880796595148873
3500,0.9890796803076118,0.004565464090499354,0.007232497656151456,0.027214954719292684,0.03136188405143599,0.04842682744592514
3600,0.9888455366893854,0.004799462493111399,0.00744356933123462,0.02746115452308922,0.030552422858864503,0.04829299465084939
3700,0.9883575297519706,0.00463661235409587,0.007964794242457492,0.027319680025296656,0.030543101111856312,0.04865147628236677
3800,0.987960838201972,0.004799390024929873,0.008007323250558373,0.02831048861162041,0.031212488227032216,0.04746230292891775
3900,0.9879774830574306,0.005061954446385832,0.008446362409217428,0.02719540732015415,0.03132265067167186,0.04623624384522396
4000,0.9881588619402922,0.0050551872699037955,0.008335943631614632,0.028346856509461806,0.030719778762828095,0.04710989188608961
4100,0.9874953987754058,0.005161463263504214,0.008990702240420792,0.027263753535078806,0.030903601918208942,0.04843589036924714
4200,0.9872008351155224,0.005343274805545191,0.008914706839855045,0.027319171003923937,0.031115293955749794,0.04782802339039578
4300,0.9873291788357239,0.005582744173986933,0.008957976665463963,0.027059546724793694,0.03094482259707414,0.04565224076553031
4400,0.9864463550248723,0.005594076721361105,0.00957210435841949,0.027606326100655644,0.030327385743887394,0.04800666380689685
4500,0.9862209002101116,0.0058436564320031486,0.01003469866857251,0.028030901975424873,0.031584446779887254,0.046127671453602595
4600,0.9859416092115892,0.00585255596003501,0.010227495156858755,0.02692613470157144,0.030583480324397876,0.04641237288423595
4700,0.9852586278975762,0.005755406677487711,0.01047778881085144,0.027588986138559066,0.03058694540865228,0.04669047594539482
4800,0.985728281833338,0.005957291085291711,0.010330211061647433,0.026573708371393792,0.03107247052461352,0.04715531160333382
4900,0.9848117445312939,0.0060821959188590785,0.010475324169889947,0.027469662467571723,0.030816588292836674,0.047633573723832145
5000,0.9850419996150941,0.006367151208544863,0.01116647855571223,0.027209960431648063,0.030831041891730044,0.04535887628784498
