milliseconds,c3,c2,c1,o,i,ik
0,1.0004007922677096,-4.2410999205790925e-05,-0.00027988604101502034,0.06049383291108402,0.0005299847008442635,0.10426046620569114
100,0.9994824586345054,0.0004306701875781882,0.00010026946245929587,0.0561523992766419,0.004118404072721297,0.0965558375207117
200,0.9994587106289562,0.0005123967262173171,0.00013790565536941346,0.05286488170998317,0.00718237821931867,0.09187975216102355
300,0.9988936875176622,0.0008088836674187147,0.0005277540442482035,0.05134715197802753,0.00985950283652478,0.08642660106247449
400,0.999073134714927,0.0008935421269792305,0.0007728112290531419,0.04824028847503067,0.011072775855495015,0.08209691448178744
500,0.9985903277534711,0.0010051125029666317,0.000983280388489814,0.0468811905477198,0.014360075196078147,0.07873680617292671
600,0.9978676350964417,0.0012805556760081707,0.0009841533264593,0.04476808834781656,0.014894869276357239,0.07663612368571356
700,0.9979419605279818,0.0014559439397884213,0.0010316828005154533,0.04297379838883017,0.016796630963600807,0.0737047096384013
800,0.9979172479518652,0.001393357731847128,0.0012234596282757336,0.041348148671670075,0.01947981146278265,0.07070868749144517
900,0.9972436322067576,0.0016465098424815591,0.0017909142231263696,0.0387039825064205,0.020920292854241407,0.06781156770626225
1000,0.9972761988707743,0.0015800985903826601,0.0020575319110094025,0.038285343553693715,0.020734020346295064,0.06445724970982719
1100,0.9963649673730078,0.00201248482097696,0.001861613695370051,0.03748457914059022,0.02302747554596063,0.06284606403335993
1200,0.9962120586633696,0.0018721699514170672,0.0020996120349955705,0.036414461721564435,0.022764170149310835,0.06113717542795392
1300,0.9961434485558681,0.0019792035933067155,0.0024716774809414237,0.03471032260190973,0.02498432619252694,0.06067029485000916
1400,0.9957038779054107,0.0021635964777155987,0.0029466872707395644,0.03395870006262148,0.02585108079927769,0.058299320481957906
1500,0.9950670742209811,0.002400074803793829,0.0029509937763491203,0.032822624772483565,0.026146668493953154,0.05692773308281391
1600,0.9953178676499315,0.00229111888165247,0.003363217453738156,0.032505444738723833,0.027007035359749552,0.05757461955639339
1700,0.9951443383069998,0.0026848137944009247,0.0035911841198646545,0.032056605311696566,0.026438109548717184,0.05638944873142309
1800,0.9942535976721156,0.0025998013492684584,0.003596013270718272,0.031158020996851016,0.027824892814670665,0.053897837060948424
1900,0.9942461147541622,0.002687573031148289,0.004042899908520709,0.032169717225411294,0.02825751646420702,0.05255109846188892
2000,0.9936293342285324,0.002911337779682073,0.004112461728831051,0.031685094113709074,0.027943360041452068,0.054439266038680184
2100,0.9939233904063753,0.002904309123806744,0.003959291560331944,0.03028318522720425,0.029156203919471105,0.0530068664844726
2200,0.993057966425952,0.0031414004552202503,0.0046619820012219985,0.030385488925657376,0.028611721747683286,0.052880915721422075
2300,0.9931758384032138,0.0032111225153790214,0.0045705467519336065,0.030582418202235253,0.029786756469212826,0.051861894894224436
2400,0.9930186507858715,0.003196096913518306,0.004749574708876887,0.02920500019186272,0.028693510673423156,0.05060782682059424
2500,0.9923441276181185,0.003445072350049889,0.004911413950229469,0.02911344789481621,0.029492534529559557,0.0500104371824169
2600,0.991694106034592,0.0035157454560422845,0.005501854662017951,0.028479942205492895,0.0291763350089306,0.04876931866684731
2700,0.9919588255252821,0.0037041182205807947,0.005803602980563224,0.02830482272970205,0.030128911140100134,0.05028202882728634
2800,0.9917954822314878,0.0038801283083672775,0.005952404681279764,0.029546709997841803,0.02947041356091744,0.049634808841875884
2900,0.9909344396405936,0.0038261523170286696,0.006173548021369902,0.02875949666081146,0.030148643403107866,0.048124537460018754
3000,0.9904200248462288,0.004000292446357918,0.0064022006662013764,0.0285988312005444,0.030681878615731087,0.047912806404325554
3100,0.9907746870137997,0.004122978784138525,0.006369776761753076,0.028129557186044065,0.030444280197473677,0.04959197071192914
3200,0.9902574836859322,0.004250210223561094,0.007025103357027023,0.027841368833243035,0.030297417043400138,0.04742089019463693
3300,0.9903253514461833,0.00420789767067196,0.007303648596991731,0.027335095491245097,0.03116428226467303,0.04952393238982965
3400,0.9897002839991602,0.0043903379773140815,0.007012966384470994,0.028395223763139094,0.029916808109148416,0.04833125196592188
3500,0.9890978121886201,0.004676850628887941,0.0073271580920154945,0.027917161138922744,0.03092172241249915,0.048874060937037604
3600,0.9887335974365007,0.004636383236039014,0.0076401468006849155,0.02832209069928597,0.03034489626030049,0.04682987103398908
3700,0.988463977949026,0.004854507989084113,0.008107209633025636,0.027881458925988156,0.03004637311135502,0.048090442162855025
3800,0.9882218169762316,0.004755864817284264,0.00823255132380322,0.02746428103590095,0.031484133625981105,0.047734228327079055
3900,0.988467194250212,0.004853596644734948,0.008443873580662987,0.027009358312224497,0.0312654266434655,0.046705874406566324
4000,0.9876321719058072,0.004996294537442348,0.00869697125183002,0.028372251226340364,0.030601043435520288,0.04835488052920867
4100,0.9877090986529041,0.005325474366120928,0.008902002382151613,0.02806617097940032,0.031440298692566045,0.04611994252716533
4200,0.9875210706199454,0.00518945392041252,0.009367870931965176,0.02823779389722185,0.03096383999768909,0.04649409487794474
4300,0.9871410710072217,0.005608491499284508,0.008963055068809874,0.02812950439273734,0.031006055195673343,0.0476266777603916
4400,0.9868213001279892,0.0054287904768131265,0.009324765730727968,0.027649425273663656,0.030631662478811234,0.04648521997670967
4500,0.9861900026344735,0.005697721179433435,0.009933286556260766,0.027580806309379566,0.031205815635086075,0.04782278431904511
4600,0.9856608708154995,0.005835724804370322,0.00985339100772132,0.027834968588942795,0.030474059847847748,0.04647911694051124
4700,0.9860735589431039,0.006035866211877827,0.010134979278073391,0.0266537382491098,0.03161052981000859,0.04679974442266361
4800,0.9855526043342209,0.00602893314003052,0.010537376204045512,0.0266771824831364,0.03101630367058783,0.04791654920443051
4900,0.984715558473897,0.006169999958546439,0.01048835018847447,0.026748645868516805,0.031123637845158248,0.047272463625404604
5000,0.9843572755911817,0.006118430531183624,0.010721579731412089,0.027523635809226954,0.031426979628986586,0.04573320908106114
