milliseconds,c3,c2,c1,o,i,ik
3200,0.9899841737555016,0.004398633708465776,0.006619936024320232,0.028450557699968005,0.031043958328863745,0.04938851934394292
3300,0.9899176926654888,0.004496225853273465,0.007327847357311214,0.02818858526004507,0.030800624953154415,0.049027980565557655
3400,0.9897143480436238,0.0044679293753847,0.00720089055459706,0.028758848203794252,0.030467390405216097,0.048928728586012604
3500,0.9891276632394019,0.0044589546470913425,0.007503332348905575,0.02820866422480958,0.03071006146987986,0.04773330923353383
3600,0.9892776368048009,0.004705697582964674,0.007606083475132407,0.028628471123308054,0.030497909152098324,0.04718422439722248
3700,0.9888924107177942,0.004819626359329166,0.007606693147598222,0.027258721576722177,0.03130156755511592,0.04704774029914614
3800,0.9887002548866755,0.005053589694014889,0.007936272960996953,0.027229502772818787,0.03140529320855177,0.04717996348766441
3900,0.9879908442628403,0.004855758905938901,0.008677615800992822,0.02831282872385755,0.03028367036060418,0.047161417244329346
4000,0.9874969089466656,0.00507245153718784,0.008470511529532942,0.027287556837735497,0.030259334528555275,0.047645010962853014
4100,0.9875284891356487,0.005236532785027315,0.00863121659024721,0.02780691775104073,0.03092030942849399,0.04608670431761456
4200,0.9872622665332474,0.005408347016721642,0.008881074784790992,0.02820160614508547,0.030651963068323695,0.048063965705780365
4300,0.9865151689802608,0.005492282970440691,0.00922229385058793,0.027430361877617583,0.031020165002123422,0.04744791022679645
4400,0.9864474368577665,0.0054391030269342186,0.009421814114353961,0.02740837288313969,0.030194877516037652,0.04781585013781326
4500,0.9862015815089764,0.005793413044358657,0.009998009495896368,0.0273252127602342,0.031508475912768535,0.04799211309064987
4600,0.9861308805880085,0.0056788804385138605,0.010284322519351923,0.027603995680652672,0.03141606113593093,0.04719641547168553
4700,0.9861127541075794,0.005954799518972272,0.010445624203610785,0.027513940672695778,0.03121291218171328,0.04737844891413177
4800,0.9858319417627336,0.00612764549465171,0.010512321800911398,0.027052617095080778,0.030478688431594562,0.047161980669506956
4900,0.9855325858292797,0.006268864118784265,0.0104893805989645,0.02758302406063193,0.03073211032885173,0.04689358722171457
5000,0.9844537989595097,0.006308236588639967,0.011169046162921985,0.027960546638544182,0.030803526914205657,0.0451536996552974
