milliseconds,IR_beta,IR_beta_pY1146,IR_beta_refractory,IRS,IRS_p,IRS_pS636,AMPK,AMPK_pT172,Akt,Akt_pT308,Akt_pS473,Akt_pT308_pS473,TSC1_TSC2,TSC1_TSC2_pT1462,TSC1_TSC2_pS1387,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,p70_S6K,p70_S6K_pT229,p70_S6K_pT389,p70_S6K_pT229_pT389,PRAS40,PRAS40_pT246,PRAS40_pS183,PRAS40_pT246_pS183,PI3K_variant,PI3K_variant_p,PI3K_PDK1,PI3K_p_PDK1
0,50.0,0.0,0.0,149.46507723775088,0.17249659347369606,0.00494275195477014,50.05661036350462,-0.055254819307988604,299.70108189674465,0.13654599478500035,-0.09089661898121669,0.0018355396697682892,50.02025631723745,0.008781226604881828,0.039989096482293145,100.0070502335172,-0.06310388776475728,100.0072853532659,-0.02017473986813149,299.97069317517946,-0.033989517083517225,0.005749016342652926,-0.0027580594172303963,19.799711701505004,-0.08922224275945036,0.09097710301359127,0.0009738314664816703,50.0,0.0,49.994276579886986,-0.0014949444752044552
100,50.0,0.0,0.0,149.03829152150234,0.98362818307752,-0.00565489011592811,45.196783782091934,4.909720270689651,299.664386332244,0.2026357060663563,-0.0930030062080805,0.0024673210670361247,49.92264965123843,-0.06654464480050602,0.027075913062807523,99.92367333477402,0.21207702564131348,99.78962359719081,0.21598295930030043,299.99350539507276,-0.0062870728677951,-0.02324375035975918,0.00581749541059772,19.775519359631378,0.041989112743142376,0.02389229451401654,-0.013380832170632769,50.0,0.0,50.00816052117856,-0.0005044453552958073
200,50.0,0.0,0.0,148.81606038378257,0.9182172398192641,0.0016031654905012483,44.993476018850444,4.837977874559942,299.89032427561756,0.10184573892103095,-0.09481202255194056,0.003553204376508365,49.890569840503474,-0.01457609491850655,0.09862415854405236,99.72726281260972,0.3831943502896501,99.48941431433235,0.490987454996782,299.9423555335902,-0.07131515809768758,0.02628609593529571,-0.00753065326376988,19.81910565792579,0.004870494389366523,0.02931340110847249,0.02077060116807297,50.0,0.0,49.997284580274695,-0.009456482152486971
300,50.0,0.0,0.0,149.01190258819608,2.032823923529808,-0.0018208304534027583,45.03558301177351,5.0747404262889795,300.11538857140545,0.307644734285145,0.07143690791109682,0.001710055247317153,50.00979462528676,0.07304959319284261,0.13519737817352215,99.49566799436738,0.34838681814174394,99.35215011475154,0.6963727189361543,299.8668643968436,0.04569001893246428,-0.020605386389123813,0.005885839623343164,19.90272965064745,0.09648478910453936,0.19093927721288814,-0.012472219882216,50.0,0.0,49.99281209588634,-0.010147783425551114
400,50.0,0.0,0.0,147.42381307143998,1.5205872305445127,0.0074402192546585,44.939326270372845,5.06688028386962,299.568270447671,0.08666916353760577,0.10095060201811025,-0.0023731782804528,49.8153068755247,0.09743468522903967,0.17124197171381145,99.40358455601087,0.48333790189136944,99.14619838045215,0.8123575815236603,299.8421679064846,-0.039129022855787496,0.08216482901583887,0.007113276900265088,19.53505694197388,0.0611166258337356,0.36700405382565504,-0.00430232314750725,50.0,0.0,50.0074359964752,0.0016429703676663072
500,50.0,0.0,0.0,147.98587250760013,2.545495633631332,-0.004973559857066335,44.862770586889944,5.1007772229937425,299.47060362963504,0.016286319040013958,0.08393161547146852,-0.0035178817603983416,49.84618362995514,0.08533203762258917,0.17744574744171615,99.30607956674298,0.728181806858045,99.07238901043989,0.9493233435127792,299.8995651664836,0.05108593717403002,0.14970137575737197,0.008746410646026557,19.718414662733345,0.08080631714612942,0.5140090939871734,-0.013303007105197544,50.0,0.0,50.00172454715224,0.012785426434531632
600,50.0,0.0,0.0,147.65799283093995,2.5610988405056694,0.00010878150730222569,44.83741125379752,5.262698260229218,300.0379157673103,0.18512211567680797,-0.05436788203181178,-0.0012808360586861202,49.66036342318303,0.17700625608109677,0.215207990716973,99.24226372617282,0.9123071362637851,98.8983875063929,1.0428494548352878,299.885380101557,0.029968397787499858,0.21582868135074265,-0.010378324163817221,19.387723997895296,0.07132560417349938,0.6510896128811043,-0.01660104267686204,50.0,0.0,49.982077442192605,0.009793324297052076
700,50.0,0.0,0.0,146.61991684429108,4.061917433442306,-0.007733927954504816,44.774641919111176,5.236164966785339,299.39697496306354,0.18580597637235444,-0.063638343126976,0.0014557166222407395,49.665598119038364,0.13514471961321564,0.28676582183078636,99.11939287189894,0.9589576886007906,98.80875547707622,1.223370662703085,299.8317700792886,0.0795301393205193,0.17094104794160572,-0.0027830461653170976,18.97301597242995,0.16953940791065233,0.7236596503304211,0.01673435042404041,50.0,0.0,49.98458259315531,0.01509704655608934
800,50.0,0.0,0.0,146.01956843903747,3.3443895114888726,0.0035935593306764026,44.758733789670096,5.1782931709898214,299.9222679810986,0.17849170812086537,-0.02608688949922637,0.002390449986573989,49.48265810437489,0.057252104860679304,0.3372282049702394,98.89447598442241,0.9656465570263084,98.73526663118335,1.2852896740152704,299.8350988995529,0.03991301810774662,0.3097457824576747,-0.008488083131253012,18.96544146768296,0.06851480752528943,0.8115026149633797,-0.01587125850281764,50.0,0.0,49.97799413511633,0.011576273699240785
900,50.0,0.0,0.0,146.11702138655286,4.0621793431041775,0.008036360744797822,44.72902500499152,5.287751768735204,299.7748209722142,0.6924234218156515,0.029057160322156456,0.0002361380034696973,49.358277879627664,0.22242416674141083,0.3917082215761478,98.7549371637119,1.1012198221666365,98.63817497791487,1.3770971232562932,299.68561386352053,-0.020335295193915078,0.31973586573389,0.006063957215591243,18.801834712551777,0.11706238306745109,1.1244435035688303,0.0022240466467418965,50.0,0.0,49.979250962488265,0.011584950687699932
1000,50.0,0.0,0.0,145.7131317128491,5.3919586937023105,0.0005310064312620608,44.718081221804255,5.49554931606022,299.42428983001724,0.4633181996830067,-0.03971174249574614,-0.0020968340110141138,49.219117942213074,0.34962238060136586,0.35676405680188616,98.7970407867928,1.3224934482980313,98.60805866627771,1.3882949379086629,299.6038591506498,-0.02334428942898946,0.40275181100330315,-0.001245469699970023,18.80867142888969,0.22974507926019258,1.2695972710644114,0.0010428606992294708,50.0,0.0,49.98664679066017,0.03274714742446848
1100,50.0,0.0,0.0,144.70413165167272,5.009537592243248,-0.004721651525980059,44.45539981418948,5.460424370646624,299.09275901058135,0.8447773171861237,0.10796570288716499,0.004582454741079688,49.299539952181576,0.2555460120458121,0.4106489616076521,98.65365828769131,1.3858563026047284,98.49746511898614,1.446702614341481,299.3791696102136,0.10203956645780876,0.4151072010160462,0.007036495120987003,18.632836874053556,0.3261966128988723,1.2598344912034882,0.012150666293837091,50.0,0.0,49.98094938568073,0.028468227260943686
1200,50.0,0.0,0.0,144.24556783814577,5.6619703799754655,-0.0028478911069744484,44.41247605329129,5.47661457004891,299.234952233095,0.5070392772442872,-0.018357661577474815,0.004813923344096993,49.25496407253664,0.3087028881298262,0.4684689779719321,98.52580057873789,1.5139633788273676,98.45551532810563,1.5228086222528376,299.56384193758487,0.023798366251960367,0.4666101954147409,0.0015295672120513373,18.438837810982584,0.228954814963495,1.5285547295019242,-0.000662617845480655,50.0,0.0,49.97396874904759,0.040547351776862355
