milliseconds,IR_beta,IR_beta_pY1146,IR_beta_refractory,IRS,IRS_p,IRS_pS636,AMPK,AMPK_pT172,Akt,Akt_pT308,Akt_pS473,Akt_pT308_pS473,TSC1_TSC2,TSC1_TSC2_pT1462,TSC1_TSC2_pS1387,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,p70_S6K,p70_S6K_pT229,p70_S6K_pT389,p70_S6K_pT229_pT389,PRAS40,PRAS40_pT246,PRAS40_pS183,PRAS40_pT246_pS183,PI3K_variant,PI3K_variant_p,PI3K_PDK1,PI3K_p_PDK1
0,50.0,0.0,0.0,149.8811123148247,-0.2508482729215943,0.006736959499321478,50.04613291187847,0.016780446765940572,300.0321441210185,-0.009235863361089726,0.02839857753278851,0.00010257121569700125,50.120433337245856,0.02095643555805554,0.00318854404911568,100.06094784030695,0.05138734558627689,99.9852473679131,0.007703867885515309,299.9717189432509,0.049850989593643986,0.02788926109993074,-0.012209651808582309,19.877423854134783,0.010361645187833895,0.08624384287553423,0.006939533880073091,50.0,0.0,50.011934235306924,-0.011640184784005452
100,50.0,0.0,0.0,149.8601018652828,1.0520717277175193,0.005661456506913823,45.03992966660842,4.866108106000242,300.3565451679176,-0.17692361415204397,-0.04615846314566589,-0.0006151925604518806,49.86453911806691,0.05558000862013515,0.06446513370564735,99.82486211438916,0.10750735645461187,99.74559695337888,0.22262972555593666,300.0651844457996,-0.07061834812670216,-0.0223441297543404,-0.0005382394937320404,19.806685609087157,-0.005747900799277367,0.11900144645386505,0.014673375464440823,50.0,0.0,49.99004449741823,-0.008862250928617891
200,50.0,0.0,0.0,148.89167709415747,1.505694826646371,-0.0056064097869192794,45.07819444637304,4.981843710065968,299.99936204996607,0.1563752238695949,-0.037303269492125785,-0.0026500624728945208,49.96844525990829,-0.05477049189756621,0.10637216591382437,99.627208989022,0.24282759228056214,99.5528338117276,0.4375363847230527,299.93607924725535,-0.06941548005776427,-0.024530343329455005,0.0017099967934719508,20.024119125876027,0.0681210098852035,0.04589489919317323,-0.012976754943384204,50.0,0.0,50.01007957636998,0.0037107637874188087
300,50.0,0.0,0.0,148.7209150201455,1.2117998030331745,0.006258252567637931,44.92867381288565,5.005035177452311,300.1865215878879,-0.03784733865234381,0.04047281613047432,0.0025848808910915962,49.754771645558876,0.1541585555339282,0.16448583363702954,99.60165668133801,0.38012805299932106,99.30675974588559,0.6471257963448911,299.90639754753875,-0.0033986477043829134,-0.015644798748734833,-0.011628443149884584,19.85284441711959,0.07830671025795238,0.18652591736491123,-0.017993537857855395,50.0,0.0,49.99876204983007,-0.004214608611063108
400,50.0,0.0,0.0,148.58641654724065,2.4812674463348836,-0.0058067537723363,44.888630842991546,4.938558064761961,299.5502139022583,0.32478138095268794,0.0021327599266596207,-0.0031804260094948317,49.783822602986135,0.015782527321334373,0.17766831399084504,99.45816986303012,0.5440203781540375,99.22373351908954,0.8483676238733061,300.0070475902229,0.013563292862758331,0.13258313060387034,-0.002455952584099727,19.615491267602668,-0.03941401727647689,0.24993472032144937,-0.0033459656389814266,50.0,0.0,49.98996200245162,0.003891905929506966
500,50.0,0.0,0.0,147.67865817421594,2.1072836554027767,-0.006898206490974752,44.85558407205798,5.140424971292351,299.8188875021395,0.039084287971695705,-0.028744702417029117,0.002773302806132956,49.5568789914537,0.181842470805423,0.19143925916960994,99.26612330699963,0.7888556828416016,99.01307815799159,0.9502595172147358,299.95271320577166,-0.06433503965894177,0.13006522734007428,0.010990499587379365,19.633962899648235,0.048140917403092405,0.4294247080858835,-0.001807017018917057,50.0,0.0,49.993103452505714,0.014994240648979851
600,50.0,0.0,0.0,146.70238341503153,3.554757507953271,-0.0047437502862123036,44.90305594810721,5.220788434446049,299.8448892915135,0.22302811889116037,0.06665273522220894,0.0016948235307315954,49.58869812501733,0.027396844747314117,0.23664883089091057,99.14482576240194,0.7880685927921993,98.88341414844757,1.0743181129148598,299.8369705537553,0.059864233737562444,0.1807409581064041,0.00998801142198576,19.166053128381076,0.131810516115199,0.5338808381406384,0.02121771106183542,50.0,0.0,50.000776995353675,0.01259925663028201
700,50.0,0.0,0.0,145.99179632043305,3.4565931035248196,-0.007327838907142803,44.78195383269444,5.202537477834495,299.8939132084024,0.28305438397388333,-0.06935487679024133,0.0018140044202594869,49.45446692799052,0.01065151804943408,0.25635316903440936,99.13969044150791,1.0172702238985878,98.84000292528725,1.223253846256885,299.71558462803654,0.016303389388283664,0.16141399539636228,-0.007195185140347826,19.37648988192417,0.08719603789265508,0.7355397764265565,0.000523405690206564,50.0,0.0,49.987529640717206,0.017629444970590616
800,50.0,0.0,0.0,146.66658378738302,3.534382638155747,-0.005135697313304485,44.76954236890266,5.3338297475162655,299.8017287964186,0.47231032604635736,0.0896778949875691,-0.0006591183887398777,49.61818888049274,0.2938444848866943,0.3107441561589277,98.92144942977559,1.0881983120049679,98.68925956229852,1.2904305365311186,299.6666796386955,0.08083244239131955,0.31007079285614497,0.00783110175701275,18.978969377017943,0.13723037380446318,0.7803887748379901,0.026155556931983175,50.0,0.0,49.99773939223358,0.002486459420151908
900,50.0,0.0,0.0,145.50403458498528,4.413947286226651,-0.004996460664264159,44.70863178853963,5.2384191766813455,299.7111646212937,0.16993583311189603,0.023292523460224375,0.0009107721484014591,49.39989998188219,0.28904677517172533,0.375716612613893,98.81077257996996,1.1139538703647636,98.67476927489297,1.3920208066178164,299.51797245530236,-0.01035415907088683,0.3512737752137189,0.005449940658163248,18.625387455540427,0.16756611598284163,0.9292759717631571,0.024826226187535775,50.0,0.0,49.98105573511423,0.010246330408046752
1000,50.0,0.0,0.0,145.53087303694406,4.734483913259884,0.004508714822057574,44.668843688504914,5.407674729448249,299.4100120770668,0.7448183550325341,-0.01169069168199062,-0.0018749008030533247,49.28433438392819,0.3934240765293962,0.3646849512640875,98.7245915561972,1.3156715673123662,98.57437794648943,1.452923637938734,299.52585315141494,-0.006933827847447845,0.3283580806715343,-0.007396194995040234,18.41649769173405,0.1383396994113697,1.1994696738176207,0.03220046360627618,50.0,0.0,49.98438370562247,0.027334229521801492
1100,50.0,0.0,0.0,144.01987660298875,5.2384503987941855,-0.0024015038885947227,44.47394229259678,5.504799008717341,299.6003821581583,0.794401698822242,0.1064941858570248,0.0056004827533640495,49.25998557428144,0.20401995191971012,0.40006184446445553,98.59831540237309,1.386427984100625,98.56506603669975,1.4334550717482766,299.5601536642659,0.06618529842188041,0.4670893460225948,0.011005786333380714,18.35006065925755,0.24709132505799283,1.4227373037616544,0.013337775788959543,50.0,0.0,49.97793406979261,0.03197886246498671
1200,50.0,0.0,0.0,143.76293211156118,5.365799971028649,0.0042111422566859895,44.59144295894686,5.453618815357549,299.26014158715924,0.777618555533688,0.018623610468356415,0.0019003391006591577,49.25059537127897,0.5060335874888156,0.487751079985924,98.59062270866424,1.4021086956980675,98.51793904224742,1.5696010180761202,299.5219069023862,0.09873143170220375,0.49789195429272415,-0.003405235289382827,18.365702536302397,0.21498808302323705,1.5005179348793343,0.04046340131777696,50.0,0.0,49.975412196025665,0.02235531382969161
1300,50.0,0.0,0.0,143.36751239764897,6.777366083158857,0.00046715529206461416,44.39840734048671,5.650611578099014,299.3540320257386,0.8908984895589982,0.12447474936999373,0.002539518228532179,49.067856244917806,0.3290505699278849,0.49744331902314987,98.45455577766131,1.4567119929594226,98.42171625274322,1.5427449812062657,299.3138950323546,0.029100705754916557,0.6031479623735218,0.012570219722348043,17.959740560332516,0.3211912027899875,1.642699840483847,0.007385879834767187,50.0,0.0,49.96124752568738,0.038617936669120854
1400,50.0,0.0,0.0,142.9508325127901,6.675588006830183,0.002192809268331886,44.31877906283503,5.610724283624254,298.9636209650462,0.8418972550888634,0.07219034488608432,0.004004763112921983,48.87335729713127,0.5968930349383381,0.5304222684921971,98.40959837876406,1.5667403741977075,98.39198560394304,1.5825350223943535,299.4361900836231,0.07558647569554056,0.6180822390132928,0.014520461932451724,17.671199186326906,0.36264133537926463,1.7485637790079358,0.01572083075553982,50.0,0.0,49.95831436234298,0.035482333917028666
1500,50.0,0.0,0.0,143.05023304065264,7.2869798622481765,0.008860219160622912,44.23931309649733,5.574583324502653,298.45419559289905,1.0375929276243472,0.028038730673677473,0.004450891707002854,48.96541429227411,0.5292891276883773,0.558894320507367,98.30998250922515,1.65347593011669,98.39338607579651,1.6702127580163246,299.3387795952933,0.13216772862746423,0.7211751612438986,0.012109972354716756,17.704062500549302,0.43283200089355184,1.9574362168437107,0.04597852419688679,50.0,0.0,49.95555490473484,0.05145084823965611
1600,50.0,0.0,0.0,142.1518322721599,7.214398544380812,-0.00020978806915946616,44.380846018488235,5.807999876324595,298.7243303833128,1.1468768075955078,0.12959744403934056,0.005123858788280889,48.63460091122635,0.5832886217290851,0.5652374184048743,98.26389563263207,1.780200471541378,98.30585272245878,1.6513986179141555,299.24106967265334,0.1577111770934909,0.6997751862252496,0.005157240893986536,17.422651045571456,0.44669493265114313,1.9609101372431161,0.03530495722611486,50.0,0.0,49.93522359610617,0.04155468003112803
1700,50.0,0.0,0.0,141.21956442848838,7.7149349217998875,0.0004401471173073137,44.264681987629636,5.755080385663761,298.0023227553566,1.3138562106015854,0.23854580803226386,0.0022061557641473418,48.45963777220755,0.603290555240702,0.6685691504549429,98.05254617615199,1.9533204766406247,98.34479835204415,1.6863668688160156,299.20064042467374,0.20006577505820372,0.8149138229236966,0.004983783521901135,17.292716849903734,0.5498548632488782,2.155612182805112,0.057816819403491246,50.0,0.0,49.95119624907735,0.061337842135058655
1800,50.0,0.0,0.0,140.7042754332839,8.950647516406388,0.01282486867405198,44.15003485791875,5.856249117334113,298.1607792332704,1.921118268985271,0.20372201939024798,0.0038941884011801267,48.53268326260984,0.9252443747817479,0.689840217613178,97.98196157717952,2.0035443286289363,98.28342468775958,1.6815952569376131,298.9271683662814,0.1821448265724528,0.8650015753748881,0.005236591314333541,17.295458649894808,0.5804719380945047,2.2308225842644953,0.07206141044134338,50.0,0.0,49.943495075927636,0.07007645721521427
1900,50.0,0.0,0.0,141.2990287069138,9.606286991791272,0.007014251924522015,44.170178883948324,5.964142741877051,297.60559218374175,1.5186916469531777,0.18743766115744093,0.009823868679148464,48.28266337160664,0.9073795307337723,0.6733450843150873,98.0513862841875,1.9289983222782467,98.23313182239723,1.7228426979054534,298.88381706033385,0.24780576625224937,0.9691382140148123,0.023536299335267807,16.96831365414371,0.6093916002938013,2.2816543644361102,0.10368711448086954,50.0,0.0,49.937575130759825,0.0683674433019223
2000,50.0,0.0,0.0,139.79178590821869,10.051897239777103,0.0007119801902141345,43.97275705335348,5.911920788424804,297.9663532650215,1.9687798733888706,0.25529373280015955,0.008096358903238695,48.28796473417256,1.0881276539372287,0.708283730841133,97.83555055432441,2.1379678236311013,98.21438309857061,1.7311573347083795,298.7565434245654,0.2192815107939635,0.9396235588644062,0.003157801348950119,16.75081135907177,0.7118343151925588,2.281610813898517,0.09601603105642278,50.0,0.0,49.929893375289836,0.07308954665863507
2100,50.0,0.0,0.0,139.4277723909045,9.99739782583547,0.009254441122562025,44.015433222514524,5.911288400552075,297.68695468082007,2.3823756377821375,0.323978941192976,0.005625444902954741,48.28994187636308,0.9786694865087288,0.778606940740841,97.88003649332559,2.2177154581322718,98.27960980633046,1.7231257734607799,298.77590984207166,0.2364431010442018,1.0284102302307168,0.029756413320735108,16.737859249670656,0.8456820214979749,2.5641482096907273,0.0993277034304594,50.0,0.0,49.92145431454022,0.09923048270685768
2200,50.0,0.0,0.0,139.40390583438582,10.888816670972357,0.012832201455965093,44.00289599650176,5.980369744697773,297.37109977049926,2.4019354021100465,0.4530903568641939,0.006620059935572858,47.87258930075694,1.2492389743428642,0.8308874797914477,97.81554546047217,2.1613499317610763,98.22874402897595,1.7579545774329672,298.7617851552535,0.2281402572683423,1.116616472133264,0.020649369506658598,16.569306966133258,0.8852247573559104,2.5167704569128206,0.10095779778495229,50.0,0.0,49.91253031866485,0.10331128725941872
