milliseconds,IR_beta,IR_beta_pY1146,IR_beta_refractory,IRS,IRS_p,IRS_pS636,AMPK,AMPK_pT172,Akt,Akt_pT308,Akt_pS473,Akt_pT308_pS473,TSC1_TSC2,TSC1_TSC2_pT1462,TSC1_TSC2_pS1387,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,p70_S6K,p70_S6K_pT229,p70_S6K_pT389,p70_S6K_pT229_pT389,PRAS40,PRAS40_pT246,PRAS40_pS183,PRAS40_pT246_pS183,PI3K_variant,PI3K_variant_p,PI3K_PDK1,PI3K_p_PDK1
0,50.0,0.0,0.0,150.13376487070244,-0.4125769216209572,-0.00678449482720991,50.02156817250056,0.02458560028748336,300.02916764286243,0.18239473818428723,0.09770146820158351,-0.0026649947081664894,49.903301500164844,-0.1071190610481976,-0.027298437984737696,100.00659333605272,-0.08672460210632209,100.01551459062789,0.03794372331358106,299.878841411031,-0.0656992771123963,-0.03405483132013439,0.008323993958292105,20.15403917845913,0.009165762188138925,-0.00011438586454485073,-0.017798968923820484,50.0,0.0,50.006546896843346,-0.00022497491700822174
100,50.0,0.0,0.0,149.77823860959657,0.23919815399146094,-0.007099636722462223,45.08513458501193,4.804517671151337,300.3735650657845,-0.06380260919370115,-0.03594937830858515,-0.002063697541553679,50.12971954829057,0.0017170276078247945,0.017396852425954224,99.80815745592255,0.08352725840186903,99.71690709683456,0.2718008040960658,299.8869833306009,0.051674324221319894,0.0572078374891683,0.006526777189603575,20.09012018467795,-0.029661504228479883,0.058878873855331665,0.0005491279104256402,50.0,0.0,50.00859781109353,0.011910787169080192
200,50.0,0.0,0.0,148.66321809984026,0.6240945678098937,-0.0012927639664341093,45.07981167498618,4.909353313772221,300.353307610082,0.027061356691074703,0.015301472782173474,-0.0010839331866760776,49.872058316946095,0.05924313313628711,0.05418143829305854,99.6455186907393,0.32462659135838434,99.54577693463489,0.43669142245007625,299.98136541428215,0.019472460870851693,-0.03034499068980726,0.009132586095979554,19.78340136143838,0.05881384181106743,0.038481354751253465,-0.012109173718811966,50.0,0.0,49.99841324256209,0.0045526215673159015
300,50.0,0.0,0.0,148.08027280276858,2.0241376977520353,0.004215806088524631,45.12176621697329,5.040792787173555,299.7710480763085,0.08289864252973568,-0.05510599270311588,-0.0029775433914550425,49.72030196566709,-0.05354804104715927,0.09281018205348751,99.58370306556576,0.4944913365678794,99.32403827448053,0.6418615268360132,299.8978275885574,0.07123743729101836,0.0032050242141731106,-0.0045481235230804265,19.70753544544608,-0.0700736742433818,0.2583523321465332,0.012670208963705768,50.0,0.0,49.98869446561362,0.006227410944472749
400,50.0,0.0,0.0,148.55704117394407,2.031017291817791,0.00034947753549980314,45.02816933572967,5.133915863512228,300.0142835507523,-0.047201845385997546,-0.03553249373292801,0.00047388783279759226,49.74295177386343,-0.07115175262092875,0.15173213945250294,99.44106793999292,0.5561779803552291,99.14151874028875,0.8008557380737253,300.02472214527944,-0.02813536594386464,0.097308029841966,-0.007723780759174097,19.663784087278614,-0.0015837199067167476,0.24193051573950797,-0.0034352141959922144,50.0,0.0,49.99285259296295,-0.005404181709059399
500,50.0,0.0,0.0,147.6634610702318,2.331262455034606,-0.0037049652750509223,44.997958083814325,5.103146207773243,300.25015627712713,0.11943826426799972,0.07448408946450535,0.0025618149089689764,49.768471362433154,0.04681603133612888,0.22661410725017386,99.37624113709232,0.6649914144834566,99.04072141086037,0.9323944651370195,300.01317946044105,-0.011690713358649657,0.0710584079964583,0.007789332014163488,19.452473425435706,-0.030363568601520168,0.4676193472614508,-0.016919583817122,50.0,0.0,49.99173893798923,0.011831838242011148
600,50.0,0.0,0.0,147.23423539676543,3.084867512340341,-0.007313557266741795,44.94808424794772,5.188308731357208,299.5419447760811,0.42894878924588214,0.0494156578343712,-0.000438361265738192,49.49079864624541,0.1948355300872962,0.2489562535713763,99.19434415489872,0.8213347782761162,98.93487781976768,1.071930156397122,299.79794099348777,0.006368756154187211,0.19853630197754918,-0.010557095762469977,19.35608869477856,0.057652384127217106,0.4711915481509308,-0.0007316601404440438,50.0,0.0,49.992094473855204,0.011928478332875041
700,50.0,0.0,0.0,146.26409199473008,3.1128227792575336,0.0012531103160748872,44.68330566899122,5.299974841334365,299.8161293070368,0.36472970775679026,0.028924060683172746,-0.001386601452562089,49.720605058347324,0.06787202373104961,0.30098683484489785,99.00113977683881,0.9872406985485398,98.83217649618138,1.1810305796757603,299.8850333866125,-0.0002677625329603195,0.1915260481484361,-0.0005740405059436308,19.011559354963595,0.00035243032360653126,0.6610471055120395,-0.0006163176114019199,50.0,0.0,49.9838209516406,0.01840308600131956
800,50.0,0.0,0.0,146.60627619344686,3.924529247558373,0.009104184206862634,44.709863344108,5.2052447273870515,299.27396612721975,0.6018776858991954,0.11407973567444264,-0.0021939970601212466,49.472632956296124,0.17031952212182672,0.32417177043368,99.00662139835481,1.1047218023992735,98.74858980428381,1.3011244483948607,299.8552780334284,0.017420943535932737,0.3194614153455777,0.0011702426911563114,19.19132458295216,0.13761589542644767,0.9316737368691028,0.017944490443396854,50.0,0.0,49.984760144841296,0.018072698851609722
900,50.0,0.0,0.0,145.829419903091,4.8246523994785635,0.003019864236942056,44.62922728400836,5.267067591256946,299.1893501685189,0.4573845574247837,0.08667887886365333,-0.0014736704198932131,49.593357778997955,0.205480733753625,0.39882507436551545,98.74692202479598,1.081866364471489,98.62376282803868,1.3392987682594943,299.56174964066037,0.051245618696949914,0.3725244485198038,-0.005000373165029419,19.008710773605195,0.15341628250697037,1.1141883636152474,0.005871784403692027,50.0,0.0,49.9867425479321,0.008242208966143048
