milliseconds,IR_beta,IR_beta_pY1146,IR_beta_refractory,IRS,IRS_p,IRS_pS636,AMPK,AMPK_pT172,Akt,Akt_pT308,Akt_pS473,Akt_pT308_pS473,TSC1_TSC2,TSC1_TSC2_pT1462,TSC1_TSC2_pS1387,mTORC1,mTORC1_pS2448,mTORC2,mTORC2_pS2481,p70_S6K,p70_S6K_pT229,p70_S6K_pT389,p70_S6K_pT229_pT389,PRAS40,PRAS40_pT246,PRAS40_pS183,PRAS40_pT246_pS183,PI3K_variant,PI3K_variant_p,PI3K_PDK1,PI3K_p_PDK1
1000,50.0,0.0,0.0,145.71178584314407,4.291997191051315,0.005040246510552732,44.506741562935126,5.336805861401573,299.7288287041826,0.6122080651824044,0.023447696842115662,-0.0005855373599094238,49.480039136420494,0.31006073386471955,0.3699966467761223,98.74064423738685,1.2532106777658092,98.60643668455111,1.4157904668160681,299.68129808538583,0.10006642705658472,0.36762940580862224,0.00910049335818468,18.51716220756205,0.2169528686406732,1.0732382264805682,0.018770545867923476,50.0,0.0,49.96742786912765,0.017956829163970914
1100,50.0,0.0,0.0,145.1033231033396,5.447904174539328,-0.0034844009731807186,44.58444193901907,5.373934853593902,298.99905495388055,0.9262073118641392,-0.034049284773223956,0.003056985186415069,49.25510195759228,0.41731216518933023,0.4211447901473161,98.63908603036604,1.4387197974217696,98.50297135998224,1.5157023775125118,299.45752662035966,0.0013972432026559053,0.47092007582897827,0.004909238969560376,18.52100472433207,0.310532930122802,1.266571420356874,0.03668078280282662,50.0,0.0,49.965258573904165,0.022968094171626433
1200,50.0,0.0,0.0,143.69268210026482,6.248583828050871,-0.0037392180696837144,44.598886288468314,5.511995763634258,298.86181258210536,0.8041676341395938,0.07909278340612252,0.0016609045262796697,49.10374945064999,0.5096030429972421,0.48806883779048366,98.63142604555394,1.4565805033941064,98.44030789408727,1.483252293528964,299.4672414645558,0.035792493149611054,0.45690428317748116,-0.001990845476197085,18.015301358739467,0.3598385936939953,1.3701749251511097,0.03051708888322235,50.0,0.0,49.96652965511352,0.04143021527483391
1300,50.0,0.0,0.0,144.12442442549494,6.392178292355663,0.0022602393455727126,44.45440222723369,5.632596767235636,299.1408607461796,1.147270950985018,-0.0031194685579941928,0.003055538695480636,49.10636358725463,0.44095797301593387,0.4742014302582057,98.45979030853422,1.5795424920589518,98.44618982799399,1.5528639228439767,299.36329803144463,0.1137805984673386,0.5391907134827046,0.014102407317062422,17.87961401866273,0.4166924860180494,1.6250449781907332,0.015185880065205938,50.0,0.0,49.96424008167407,0.030922571784763014
1400,50.0,0.0,0.0,142.89455747987427,6.776542584534669,-0.0019932688155311,44.398155638571,5.658677323584889,298.92565336344694,1.2120338415431242,0.1963632383965272,0.004711170336696502,48.93679622878231,0.49778600844960363,0.5025952904340636,98.42262983776145,1.6480038614977446,98.40843149840344,1.641401182790945,299.2781620293688,0.010964446053832635,0.6339567648582323,0.006757401199298794,17.661560901240627,0.3965200568462648,1.8310532708006473,0.046428791358397704,50.0,0.0,49.96135351898079,0.0428527939733306
1500,50.0,0.0,0.0,142.76728812139172,7.883026562232293,0.003548175643786427,44.23683718091497,5.569794303982343,298.60998584391785,1.0757164040046412,0.15391000813119182,0.006118143503348212,48.84634939180518,0.6603518180177191,0.5259870507292117,98.35497194494262,1.794109029719042,98.32727907675053,1.6387498084187864,299.32374804421823,0.037957890935209966,0.6416914398574984,-0.00027191926733231495,17.546117331473454,0.496715132638967,1.9577501825816843,0.02112838516603156,50.0,0.0,49.96262487798514,0.03504697670617948
1600,50.0,0.0,0.0,141.84743272003806,7.6593228256913735,-0.0017283384657351152,44.217378700769,5.692708629982995,298.353094769876,1.4331468055787082,0.07806807182582348,0.005728579665776345,48.86159226424759,0.5546531720101705,0.6459917086739217,98.28145892499911,1.843555739241945,98.29395145965366,1.6958616883310982,299.18546235832866,0.07602445750118327,0.6669946397878009,0.00678140451976123,17.400277152282644,0.5780385386398306,1.9330748907248154,0.03504689614110376,50.0,0.0,49.93821587582262,0.05613760699102698
1700,50.0,0.0,0.0,141.96299425633447,8.01095763987887,-0.0021372046250901135,44.142627379334115,5.869491273039531,298.3397166724404,1.3887179426668537,0.18978663836501017,0.0080121428285813,48.75212234780896,0.6548134897147672,0.6532519847378503,98.06207155987093,1.9366759728275045,98.33044141266171,1.6788393326970827,298.9898855758476,0.12623491924217636,0.787134277067549,-0.001665193228144686,17.35654390085897,0.614584048721679,1.9999823686045564,0.06687466768830336,50.0,0.0,49.93449638434106,0.06444559566319283
1800,50.0,0.0,0.0,141.86725844630615,8.865082993559838,0.0017226558504707095,44.17119499990914,5.818683984401721,298.426044817414,1.6606471262507805,0.31376847139203534,0.003495486458996351,48.34441057869529,0.7327814995741128,0.7103849077963061,98.00523867721036,1.879286961679647,98.29118665407275,1.720241069044662,298.9752992604698,0.18623128233405295,0.8873758362807932,0.005070563197175247,17.303328457961545,0.6949006131660023,2.1470321533589876,0.05116989785017957,50.0,0.0,49.93077897493514,0.07299198101385698
1900,50.0,0.0,0.0,140.9476391932871,9.215703013242775,0.011146755045494523,44.084697163189254,5.834829977977681,297.6599540862032,1.9635943986476585,0.18367276879925254,0.009853086668665644,48.41634470787883,0.9131921618165277,0.6689350545833328,97.92486229646286,1.9902726255533862,98.22569677633719,1.7532919671137055,298.8869605199191,0.1097215448105535,0.9318465282057753,0.0015880521689411644,17.072018613562978,0.6047754973643965,2.294181096276032,0.09462696465392276,50.0,0.0,49.91927045614359,0.07066803318604954
2000,50.0,0.0,0.0,139.87142894769607,9.465674492715614,0.00195320256019387,44.03344134104193,5.900120408423206,297.87300583763135,2.0586803332191814,0.33293631828437514,0.009351022337788058,48.35995418930377,1.0901462832730828,0.7787648774907284,97.95730306228413,2.037907873759005,98.24150630728138,1.7368413743311568,298.77411289620755,0.14287583325883513,0.9922193177795428,0.0149743015896084,16.85153598714313,0.7824025541907902,2.300100077732454,0.0740831312960785,50.0,0.0,49.91244958185548,0.0713929986239245
2100,50.0,0.0,0.0,140.03247102558083,9.811452759566542,0.018825970195196603,43.95119835123454,6.063244138538551,297.30906920799765,2.1538721521110524,0.26233483259026286,0.010215803010589079,48.23295626093706,1.1014039082073916,0.8078006404942892,97.82463887166244,2.189409360153946,98.25874315722473,1.730577051726017,298.57649631835244,0.19149025013963253,1.0562165134680659,0.030087934177129856,16.825471785046652,0.7209451441374384,2.495071628248904,0.12957846161821035,50.0,0.0,49.90304892456823,0.07610200823533808
2200,50.0,0.0,0.0,139.9618726947142,10.34930590940437,0.012391357025974818,43.9456661918691,6.037416687486283,297.24478084605863,2.1155688596292377,0.36844752494559074,0.012362816343929313,47.922612568443476,1.044852070606765,0.8270787559418308,97.77208006586956,2.2093081688620506,98.2279976346439,1.7819052353916605,298.5909033634544,0.22060873266176273,1.0435761916943507,0.016861372718284265,16.631205180665845,0.9646768767197107,2.6475090472509737,0.1392806732904553,50.0,0.0,49.89887748998864,0.08644779717026538
2300,50.0,0.0,0.0,139.62584172542304,11.31413503275374,0.013214046083978963,44.00409073008149,6.153958773223788,297.0986861951027,2.307689163460171,0.4395254866448185,0.008461756923426125,47.93302653554471,1.2453913923810886,0.8191120809447956,97.81910090552002,2.232239947548629,98.18399512774981,1.7978552425096723,298.54875757309713,0.32917940451550753,1.1599519309991362,0.03168310297072591,16.42099856153698,0.8999944261560548,2.530918711707418,0.12483926879686248,50.0,0.0,49.90305574634867,0.09611176694585288
2400,50.0,0.0,0.0,137.93214207503488,11.703891713300605,0.01681075779263395,43.85644096097155,6.240920327208586,296.7692050706845,2.6190295925612586,0.5199906277168782,0.013203073416220101,47.6714302345509,1.299190242270394,0.8472549008190892,97.62680735744085,2.2267970570080715,98.16395952724139,1.8173054090503564,298.52577742980293,0.29402887693869395,1.2262314385482664,0.01835636462807117,16.11578503014416,0.9820480556321001,2.6104407229659117,0.14442315593336505,50.0,0.0,49.896602303182014,0.10322099965114377
2500,50.0,0.0,0.0,138.5156034529789,12.387081093472904,0.021549358451005866,43.78440602609533,6.174821237198572,296.21019144695765,3.2265370916768754,0.49992810478101957,0.012306484442930293,47.46739449912015,1.4266348150344523,0.8924703529566269,97.54328617400097,2.407331628390092,98.20484848494323,1.8246688576206558,298.2386058680884,0.44715297605812016,1.20832556517897,0.023434389458560845,15.840055226840025,1.121035397432052,2.734975527933756,0.16367433501491757,50.0,0.0,49.86746023702552,0.12007099198544101
2600,50.0,0.0,0.0,137.4114989815098,12.225344243837487,0.026794535389114842,43.86131533176039,6.310754059823059,296.42199189363686,3.3211177888928805,0.6625189754235478,0.019196088939726783,47.47303633936528,1.5178706909141555,0.8764620066249698,97.5767824387427,2.4878653636386234,98.16162207464225,1.817680933703651,298.144638212391,0.4342249934502185,1.2586866098208538,0.037057934486269706,15.668901957071888,1.1663997310686343,2.8941584419466793,0.16822824063037678,50.0,0.0,49.865025748828145,0.12260942302453014
2700,50.0,0.0,0.0,137.60487397513265,12.268704557216033,0.020917799339575098,43.7974545638699,6.2560233510095005,296.2201421703332,3.524710510239559,0.770556702217586,0.020072300202965923,47.527618463731045,1.5770894895733147,0.9844106984619426,97.44031057602162,2.5357295332366623,98.15477667562809,1.8391778648794523,298.02822595184705,0.5155931956376322,1.2744448244947355,0.048007251422240375,15.739293258442531,1.1386191857732626,2.756725662116455,0.19030982538036828,50.0,0.0,49.860619063765554,0.1444722781225134
2800,50.0,0.0,0.0,136.3336263323614,12.940741794234084,0.03555559824051255,43.685801673124,6.412686808429937,295.19793325437007,3.7851361541769406,0.7074336305161958,0.019977855560382774,47.36741078057898,1.8424942096268917,0.9305958122056008,97.4776948993739,2.4462267710323307,98.17290870815849,1.846272846557048,297.89847786743184,0.46804031669872675,1.3995279188753873,0.06291105598382601,15.434634994410391,1.2472631741409719,2.8433038076996637,0.20312277443328158,50.0,0.0,49.858785204458094,0.1550840865575416
2900,50.0,0.0,0.0,136.75797554169984,14.12845701802898,0.047949002129265055,43.57555885977707,6.47058568050499,295.17582250528915,4.075230408499479,0.8965675494045857,0.024130529635660352,46.986561281551765,1.8138831184805975,1.038563596504581,97.38348484894827,2.4789995250220667,98.17787843886464,1.832080612333738,297.91507630713954,0.5812397855494881,1.4845736310350577,0.06552219529605664,15.577019420975224,1.4266770888925389,2.92893963314298,0.2204973531967334,50.0,0.0,49.84011966302849,0.1665793597469197
3000,50.0,0.0,0.0,135.74379309148594,14.641556106868437,0.05380044181231662,43.481958878828,6.513424473339817,294.8805968248896,4.278486144704924,0.9729478182464014,0.028377961285163553,47.14026697487373,1.9383427777634694,1.0392797236437317,97.40439840229034,2.6498996803635344,98.13969507153996,1.8710705089260316,297.9485861843466,0.6182775326845731,1.4295582579666493,0.08161399976924119,15.511816189984375,1.4158565652079333,3.047075959015852,0.2681315548171836,50.0,0.0,49.83739206212915,0.17856787660145282
3100,50.0,0.0,0.0,135.75282816141865,14.953728882073252,0.04474396847061268,43.517746810834055,6.592989777426521,294.8407465930387,4.372630940635728,0.9576026954358222,0.025628348148978086,46.979131428309934,2.074253552275896,1.0405985035238774,97.25639713620613,2.7281455851045417,98.16983709909579,1.8329647963168603,297.7684937563967,0.6703857150636747,1.4604210823606742,0.07656639000016575,15.02322467383388,1.4536264192569162,3.0591791187064836,0.26834777610248495,50.0,0.0,49.829923434773875,0.1696288645294537
3200,50.0,0.0,0.0,135.6366920920857,14.512337852844839,0.055252269210550334,43.36971621490435,6.441182098813154,294.51982888045404,4.806513260705301,1.102907347643328,0.0307425874652278,46.57421419541987,2.2485880070087996,1.0929720753735652,97.34112854421096,2.748597455555242,98.19605523145762,1.7971829842586309,297.4785073866121,0.6991996867017434,1.5692107919427758,0.09187478100009736,14.86955731671592,1.68782833872448,2.9422685550388765,0.31339669679126153,50.0,0.0,49.81683265197438,0.18980398164984483
3300,50.0,0.0,0.0,134.4070842942643,14.85829208968711,0.07256602623436194,43.350486830621776,6.534330338848166,293.71347940877394,5.000371427542875,1.2062863751127493,0.03457313714031137,46.596691010142,2.379375715760706,1.1032450688355104,97.20062879293612,2.762413438836058,98.19922718749098,1.877334632382607,297.34983978196135,0.8545034211533492,1.5604166194356335,0.10941019846184301,15.139961490435395,1.745483014874156,3.159332546584851,0.33392215344545473,50.0,0.0,49.79326868378415,0.1939658661918791
3400,50.0,0.0,0.0,134.87072550737187,15.88934510646873,0.06968843859290813,43.37516583794215,6.722674445296283,293.87869509212953,4.898741247821649,1.3399903658716104,0.03682261162558549,46.39356990682872,2.5467419409914034,1.1188944259657045,97.24059596729559,2.745532304786042,98.12966982954366,1.8063715417093964,297.490072212562,0.8185615258701695,1.5726386131362398,0.1274748204295815,15.011213130425125,1.6651825604267894,3.2002892059203583,0.32670169109235864,50.0,0.0,49.79443147088692,0.2110959221693601
3500,50.0,0.0,0.0,134.52172396905297,15.8255186753578,0.09052499415772929,43.42754016214561,6.738365249889406,292.92861705466447,5.37816635152453,1.4764138430542035,0.04056469698038481,46.380468431876544,2.545657760954574,1.14428079563522,97.2774365546763,2.8067863857563906,98.15468654712552,1.7943094275709164,297.33629856890104,1.0119692375665765,1.6939969335290435,0.11858096048758288,14.563204577066676,1.8332527899166613,3.1467938051087057,0.34692959754942393,50.0,0.0,49.7838760953869,0.22635332488373547
3600,50.0,0.0,0.0,133.26626653006977,16.343905593830748,0.10058346360846257,43.39110941036466,6.764857249526532,293.05302307425217,5.568467714235303,1.5176601368215983,0.04930436796641915,46.232063727080295,2.749994522892932,1.1633984710236536,97.19700921598806,2.9220678467769017,98.19836495171845,1.8809758638373961,297.24239513283044,0.9937996965485282,1.6878334056974011,0.14428725139682586,14.78548121398569,1.8953433431364899,3.144483531715995,0.36521429206080513,50.0,0.0,49.77664007097379,0.2206826547700387
3700,50.0,0.0,0.0,132.82256867344464,17.282063607531665,0.10709780573889492,43.35258304862536,6.677828084989278,292.073796353243,6.117232668459457,1.6785411471515514,0.0483222912211828,45.95771381326889,2.863998446774591,1.2086895752943754,97.15433011832741,2.961581869294548,98.16847103091419,1.882011895640117,297.11887575914085,1.106719728543332,1.7631879227316647,0.16538699421944963,14.323443346904547,1.9395738436986318,3.1648642333195665,0.39404435414360695,50.0,0.0,49.76206795351384,0.23712471321177003
3800,50.0,0.0,0.0,132.25050121559065,17.439774327130195,0.12278690401267567,43.24193009284847,6.863233039588528,292.1678041353973,5.897435743502778,1.789443921580788,0.05339455309180792,45.905932902278394,2.801446325587164,1.2165194361214164,97.14798413518673,2.8330299728799204,98.14980491771225,1.8001826003747778,296.77602991356616,1.2006600802619671,1.7287532576179085,0.17084441313658547,14.275848674188746,2.0413868171589096,3.2812861048835784,0.4001065855527347,50.0,0.0,49.75513070317004,0.2580952752948025
3900,50.0,0.0,0.0,131.96699879181043,17.291915234552587,0.13494166770212065,43.1381389247283,6.822228262330306,291.67230918776676,6.353942934716278,1.8395110229651936,0.05737391862297116,45.86528450170822,2.998233142203931,1.2259392291687534,97.09977030757541,2.928408951314456,98.17238061068181,1.8126365083148646,296.8863726009167,1.3162080763753314,1.841260638871013,0.1845394037872288,14.386202099823212,2.124753001476891,3.278642963794174,0.4242726449747805,50.0,0.0,49.73596432395201,0.2539919304998502
4000,50.0,0.0,0.0,131.6259980538596,17.77184889871644,0.1352332429877125,43.035940750479,6.941046343928128,291.47117602200757,6.610990518902638,1.8861053073453644,0.06922958544070924,45.58061856633177,3.078440205683879,1.2599402855069575,96.92729022422694,2.9204046853299386,98.11123534069664,1.8051872169869587,296.68641139267487,1.39004460397102,1.8699780106752895,0.21640350592495897,14.241713485991566,2.265431963865227,3.108141243410302,0.47327267590319266,50.0,0.0,49.72505806415742,0.28350777209525035
4100,50.0,0.0,0.0,131.71266986561642,18.544505465326413,0.15173870262405295,43.09367145883451,6.838252052680252,290.66376287834646,7.1811840141619445,2.070125656713318,0.07320995665106103,45.231039750609135,3.3401598206660816,1.2602182592925613,96.90170657692576,3.0130244277183214,98.15023463938206,1.8714676596892268,296.38184902835405,1.3822266327202204,1.832681692184313,0.23243432901726643,14.23857405914367,2.258775071451828,3.135119383936268,0.46319306392533105,50.0,0.0,49.72002676078104,0.2901280999267554
4200,50.0,0.0,0.0,131.59702093380562,18.248337386846565,0.16603958559636,43.03690797819754,6.894109120389641,290.1687186134439,6.931702127755115,2.193213693308588,0.07370972565478809,45.367377041936564,3.369609646050271,1.34459139057172,97.03239465602411,2.9854949611054566,98.131273600618,1.8291921662857558,296.3209078119554,1.5606192376364307,1.8992045702368756,0.23335748070775203,14.030118361818582,2.3990581524220684,3.153057431168713,0.4869708241106691,50.0,0.0,49.70510118864025,0.29790876089716045
4300,50.0,0.0,0.0,130.7836823378917,18.216154811172025,0.1846078652510948,43.06036007574851,7.000015887590942,290.06102474203345,7.52527473727397,2.2580248490039465,0.0827712852117306,45.049769574451894,3.5522994985565894,1.3521322059889855,96.85568734805538,3.0048895563474955,98.16200697931409,1.8293559916417288,296.0962947183196,1.6614996171220724,1.9800786709657416,0.26214991891242073,13.828154971291049,2.517298980680526,3.2443444756010633,0.5090334597637408,50.0,0.0,49.69914081980628,0.3048686212481144
4400,50.0,0.0,0.0,130.86776765281917,18.31279375016712,0.1895713672881682,42.92702434878559,7.053323664137939,289.4280119000622,7.622011727909272,2.4028809229647274,0.08829742946254128,45.07830352061034,3.523410590693754,1.3968381001678525,96.81780212012406,3.005393244960653,98.11742707331885,1.8427188338720895,295.93243674991857,1.7635395730690908,1.9428817237850307,0.29145395950322284,13.520464246618635,2.4912322212425666,3.2434992964053215,0.5249439916975173,50.0,0.0,49.69085515844623,0.32270035831880556
4500,50.0,0.0,0.0,131.14703032954424,19.241188796289375,0.20745525369393777,43.062805081366164,6.986062041792389,289.6326228367077,7.799374776494163,2.466353792301213,0.09994769893816123,44.82532314696333,3.721594116940789,1.4027477740663992,96.95448467098164,3.1852826637982443,98.1591096933902,1.878580175036334,295.778694791844,1.8320023641818448,1.982971508912294,0.30960534108844945,13.62293193914122,2.516966554320364,3.148008044812076,0.57525491689876,50.0,0.0,49.66342314209943,0.34300561498400317
4600,50.0,0.0,0.0,130.32063109120412,19.251132463240307,0.23495307920312478,43.07734108779727,7.1245614706402565,288.7349672811622,8.208184192265156,2.7330822755335507,0.10269517603980963,44.57880574400301,3.864351921480231,1.3964081645320063,96.82085648661766,3.14745935289706,98.14155279147268,1.8746062225350095,295.7424634115262,1.8583958303535821,2.0839235243816043,0.3357248220478646,13.39176239332792,2.682798228905941,3.133497488960989,0.5988689580159767,50.0,0.0,49.657109046666555,0.33997906820677865
4700,50.0,0.0,0.0,130.36995302799994,19.057239948572622,0.25600823505879733,43.025337632514194,7.157514821164837,288.36894290255555,8.561142852571383,2.8634812480205682,0.11354605242410898,44.43742370997814,3.8840237839764233,1.447454542110001,96.7579876916307,3.245803666558287,98.16499418740074,1.8669672077391803,295.54944051812146,2.0364656958720664,2.0253581654022503,0.3686777935660411,13.633944991546768,2.733843371855402,3.1778580018166336,0.6179485250275191,50.0,0.0,49.63340213562209,0.3662412092387235
4800,50.0,0.0,0.0,130.3770315015338,19.7206626357395,0.27360920961678015,42.995275313305456,7.030807431200449,288.1413535701372,8.62992701551897,2.9436830636999414,0.11501227057970306,44.59636938682399,4.039962327585032,1.4464026298893553,96.84628064808926,3.2124825882982218,98.1198802339516,1.8323334282283898,295.517153905032,2.107806603908881,2.0931300655868377,0.3988552420914105,13.263767855423543,2.83523200966853,3.254271374112099,0.6336746911809071,50.0,0.0,49.621721545503284,0.37212896022861
4900,50.0,0.0,0.0,129.54960540292566,19.29194315985006,0.2961169990535133,42.906031309982666,7.05358599009839,288.06562576589556,9.302289948330982,3.0119157840992052,0.12870284196196155,44.16625826925353,4.16209117753988,1.4477907341504703,96.68562184582025,3.1548596896678327,98.1132750281966,1.8090655054426827,295.21820764195513,2.1936881773789425,2.1331658855559117,0.4180171225783893,13.185798255182558,2.8696220349500106,3.251755782531309,0.636909377548652,50.0,0.0,49.62802727817014,0.37970959346563027
5000,50.0,0.0,0.0,129.20756934950194,19.49001517553978,0.3158028239722662,42.79946338098636,7.056759900696463,287.34668924498067,9.063968633402855,3.1888603584892405,0.13378645444723467,44.23428150378924,4.363382166190819,1.4352552480764207,96.70991509640842,3.2858721816322625,98.14068910903678,1.8510384434728595,294.946557718831,2.4297850677913932,2.094550353506038,0.4468418614148777,13.206690642208082,2.8761536637173877,3.191553235047874,0.6369109044203874,50.0,0.0,49.615066461673415,0.3848880535680785
