miliseconds,ERKc,pERKc,ppERKc,ERK_ppMEKc,pERK_ppMEKc,DUSPc,pERK_DUSPc,ppERK_DUSPc,ERKn,pERKn,ppERKn,pERK_DUSPn,ppERK_DUSPn,STYXn,ERK_STYXn,pERK_STYXn,ppERK_STYXn,duspn,DUSPn,u_ppMEKc_tot,ppMEKc_tot,ERKc_obs,pERKc_obs,ppERKc_obs,ERK_ppMEKc_obs
1300,70.05075783699745,125.1421359938726,168.31377947687545,11.165468055481947,21.929373489057188,22.42221445948267,17.200041374956015,60.55792011861852,89.83500302123241,6.6978759009810025,11.566273770802724,0.2592414210110056,1.3103481583914338,1063.5936953754267,1619.434734210573,100.92215718135317,207.024570882391,1.319533698258703,9.435118458075769,1.0,100.0,71.01970646973395,125.08436849489011,166.12372715451605,11.499492114825001
1400,56.44702526035335,115.67048112428277,183.20352647115325,9.429979031081286,20.602244645848398,21.400852064353035,15.12790752255597,63.51623482419079,84.73071358775805,6.312393198453627,18.3548503086555,0.3281357347943337,1.4557045686562409,997.7787763373174,1606.187761948427,115.80317355052213,268.4725962763411,1.330281426719787,9.15751476724786,1.0,100.0,58.09838181342048,117.3527552196486,177.5457717818195,10.29438362255305
1500,42.82869777859978,107.51328451674233,190.7332432443886,8.96096314613185,19.107834098522854,20.642245654588358,13.586177391472182,65.27365329940557,99.90677981835131,7.491602475514838,21.43902112949358,0.3110304570048789,1.621298224324917,971.7528567440379,1609.1579921489933,119.11647880345745,299.05616792500473,1.3669816312278142,8.981081895525483,1.0,100.0,47.922615561772844,106.10228819050548,187.74054506461758,8.832148683930159
1600,44.16085903546491,95.66952661646599,195.52571100563353,7.417334123115353,18.342316622172685,19.892392303418895,11.994954089596305,66.68837973328766,97.05657337385347,8.913637791379058,21.33191697265464,0.38958887216675264,2.0054344989330097,939.629352218768,1601.4937527930613,131.43668406595216,338.5578161786236,1.3861294197443195,8.7537187450402,1.0,100.0,45.70845509797735,92.33488171805352,200.8846257238502,7.267643107265709
1700,32.6991166635805,87.28006827686428,203.26161142772395,6.858811566521747,16.593284931915832,21.033905663935208,10.332655005701783,68.1629946149309,105.52515649263916,8.647323241523418,27.108654964294992,0.4203424003284858,2.3905452356736117,875.9218981550445,1566.9005784228852,135.03845340744036,371.4904318938458,1.393341584298851,8.541910950184004,1.0,100.0,33.12622341623206,86.58128246107377,205.5493758195702,6.408984456331713
1800,23.44860158191601,77.96375694512209,206.90142428251292,5.463675312090413,15.301716423360931,20.724732486296165,9.631961180180673,69.57333498978436,116.80683674278521,11.129489265610545,28.259671950858923,0.4473643633617139,2.63350855064801,843.0410789857509,1568.2143374992004,148.9923258208134,432.381701604551,1.4097371496981412,8.264181796925277,1.0,100.0,30.60016215940497,75.8297878961198,206.090023647729,6.252116283393188
1900,26.100052931571724,68.94767304466035,213.0395796279809,5.664454756523308,13.949284957669521,20.075472102683488,8.502142266622682,71.52303849115096,109.57275817545847,12.97746692221777,32.864978544615084,0.48362832996563526,2.919996913017179,828.8897980060932,1550.0895928771142,162.55019673673084,462.39544116381404,1.453459686681,8.054690475882774,1.0,100.0,26.4509643603252,69.20251536006803,209.43306229940063,5.547703653889182
2000,19.570555741573276,58.15450693476524,210.58571036259482,4.593090920079079,13.046173426944144,19.971773073430356,7.660906407410162,72.62415435958803,111.32313265626895,13.480149716007464,37.76170372752106,0.536334510392828,3.1165967437153648,775.5508653156982,1538.5446334273483,172.34107154525884,516.2457231382546,1.4669626869470045,7.871806470082435,1.0,100.0,24.5699902327496,60.764098152066836,212.89008258788525,5.205488785773412
2100,19.76213565280975,56.26598805627234,213.28589630956697,3.74711656607084,11.973533361024057,21.09061975949616,6.867660619190347,71.38748101044604,129.73896842952635,14.158962761252457,43.805861113252206,0.5800048156170758,3.3421908976042456,754.5479914360366,1527.098291356982,185.6861999351184,557.2642435623249,1.4690654552688336,7.623574055810244,1.0,100.0,15.211141612016858,53.298768231495416,208.6850442133992,4.727015824145332
2200,19.09854378782352,46.9809048057876,212.22370276771272,4.155655088518632,10.983473422782458,20.929727236336102,6.50742935490687,73.21021633638018,135.59206145869544,16.861828037470207,48.2610054940296,0.5906370017784905,3.692262956198605,692.9845801064023,1503.9394803891357,191.68020500510028,569.0649104007805,1.5216033288094963,7.354148822569766,1.0,100.0,23.230029762739424,48.833363626108536,210.49155405704124,4.204522442464095
2300,17.52435066320266,41.61904397236068,206.78072032397776,3.8469708814992836,10.010631125095761,21.794361833268507,6.302388611578576,72.34880963583595,137.03157018933757,17.56126114295898,56.29301348992095,0.6531229743836264,3.865793894875572,688.1158801658897,1492.2886597153813,210.40484650557275,618.5009309192355,1.514868086597594,7.038660477626071,1.0,100.0,15.499656453489933,45.77946850647932,205.18795273523492,3.7326220598403927
2400,14.308574426579696,40.81097503558838,206.64669837202985,3.362781195587591,8.92051330825696,21.90959195106569,4.8764422892909005,72.41020027476524,139.4301803888558,19.370884541587813,60.50820956031798,0.6626931422020412,4.124976418246971,639.769311092057,1470.7458505076813,221.15802767000528,651.59408706566,1.5417777870056375,6.809896025831343,1.0,100.0,10.035987140889365,37.88121374802206,207.5735684755067,3.049845586558071
2500,16.03170062266691,35.33848694507597,203.98939103551513,3.6885954715285223,8.623407783777532,22.605608418430126,4.751282734926594,73.77280906578329,132.62733955826386,22.378563429946098,66.51259127405467,0.7206910548024175,4.49857708557924,618.6560954987208,1454.58330456249,231.17924157245918,675.2220459148996,1.571040862077201,6.6839712526159465,1.0,100.0,9.86395796528943,34.277549139398864,200.25135200338912,3.154116517160866
2600,11.50011721621384,35.750427012229686,195.96165360214346,3.7630849739148187,8.004562370088905,21.83713115438336,4.302897745525542,72.92805812180356,145.38480428795089,25.3726965676628,73.36576728888738,0.8056931512641093,4.6879207059372705,593.5326700238285,1463.14505504168,237.2050740484181,696.8981359560782,1.608240656505495,6.476846716958744,1.0,100.0,16.148512179170744,34.51527146569059,200.25568358619103,2.958026143725929
2700,14.820429642333101,31.045671400023643,193.86667281061548,3.0409014750280416,7.250029697335233,22.17805273421258,4.8551697488016785,73.33700759220687,144.79487116660547,27.558168372556263,77.83433643850084,0.8051328772912164,4.975499408956749,558.1510918068552,1447.0203436647244,258.70965601301873,749.3842972250301,1.6165902088125341,6.38110617360606,1.0,100.0,13.971780707961413,29.722018869590777,191.92834949096607,3.223389108999376
2800,9.412122635739294,30.521261271139576,190.51633642583943,2.9548130706610696,6.98442769537336,22.487682840655122,3.789115804321194,72.26051377945006,146.15306762283055,29.17852640728837,84.50349833170384,0.88318722136631,5.197491692063772,574.8003777883075,1419.7337006472637,266.4232714517199,758.1201732044749,1.6293845799895867,6.131292371318566,1.0,100.0,9.070665195152653,30.5399067550949,189.76215616684627,3.5330529313765844
2900,7.6219783346891985,28.552602373556702,184.3754704925315,2.6965497105695957,6.453921393114912,24.02833809180111,3.8186351649449355,71.60707552570337,162.40499085307263,32.01465258547702,88.66684482644612,0.9536091931958942,5.421194039904758,550.2230260191609,1395.9220577142892,275.348590304674,777.1798504701169,1.6654610673878072,6.026055643121314,1.0,100.0,9.726372354243088,28.111298082106458,183.5328103988397,2.9983923710719096
3000,7.476077198938442,25.33322784922076,180.77019989288743,3.0455803255245315,6.277676912937668,23.559759728450377,3.657634974380515,71.9485358513838,154.2462321225788,34.862580322569315,90.01729091007508,1.0207998577803583,5.553808917188653,502.45935084532834,1394.269536305614,292.3480621993357,808.9463289752266,1.6975061342637314,5.909228649201896,1.0,100.0,10.932582429995357,28.12718782399153,182.1449656445877,2.7309050234661334
3100,10.383898959978847,25.22707143304268,176.15698040710683,3.532165367699217,6.0257982339320595,23.841284217463347,4.502137153327952,72.12908205922457,152.56362719907227,37.041173691669265,97.39486761240879,1.0143966117408518,5.800255088926922,510.98638791012263,1379.9570265698676,297.8574552638702,821.126787872231,1.7059588369715908,5.882074769781891,1.0,100.0,19.312056755087696,24.91108133488439,175.18392233721798,2.8232823915201988
3200,9.859672015887988,27.16612014541953,172.771272496298,3.3032147269101775,6.196434627546641,24.60841554315263,4.1726895589897035,70.81960125994229,166.673837999679,39.651378805966154,98.47592995228298,1.0863997376803456,5.955245759201629,493.7207673208579,1366.5040375678814,323.8750866721789,810.9833024634952,1.7540267855557339,5.751165645160813,1.0,100.0,12.89325015009068,27.199779084062406,171.52553252901035,3.6344079447588613
3300,14.181914302341113,23.570402394766035,170.29564327368732,2.610804491538147,6.070148894478099,25.93766819005514,4.222555158115898,71.26059166344588,159.59238007456523,40.15646553427842,103.40767066014374,1.136882824260694,5.846624954948442,469.3720056647587,1344.1638410406529,328.1487294766068,832.7910599985156,1.784446658802068,5.599006282559835,1.0,100.0,16.25839380260048,25.956041496659104,167.8324203666861,3.5388653085766957
3400,16.215904509174532,26.08927131041683,167.1783507428991,2.9308496313370296,6.129024142233898,26.387273942808758,4.1018409271006675,69.69662723296662,172.94467942021103,44.01663249785044,105.78704102965692,1.18540840975122,6.061813094584753,466.66919371513706,1325.2874220601273,345.30680331586893,834.5655850482896,1.7830125314599223,5.578774618357724,1.0,100.0,19.19750874431351,23.95699381157445,163.72336845077928,3.0584858066899483
3500,8.113278110296001,26.455665303320508,160.893238204337,3.0549283722909157,5.710585817750646,26.38832546022527,3.803169198044288,70.10829315972758,166.83557169519116,46.56339343120474,112.13457561764581,1.2878690987321717,6.215124920737034,480.86183734647926,1307.528249235868,360.06498538838144,846.0648152987029,1.8416747224344587,5.56826957166331,1.0,100.0,13.908753669371007,25.949887691522665,162.70630699806912,3.5359502950311925
3600,17.613284380921833,24.846428559413074,157.41285487519514,3.7325084749595607,5.511620229391886,27.12527565492553,4.487950173686869,70.26727456138394,181.3238914507449,48.961441210263324,116.10085913388026,1.3401495222142061,6.359533564813047,450.71295203119456,1312.11792806,369.02226000887595,878.782734148443,1.8577095127138492,5.4632011624992,1.0,100.0,9.854108454825639,25.74123821088673,155.64427248972822,3.33134164628222
3700,10.0550706014237,25.47480692899424,156.09693318247608,3.4775434012514186,5.636796324849168,26.695634133940164,4.272203990136163,69.84127491886154,163.47667531577048,50.35655293881091,116.30058669036762,1.3944464745228002,6.467560840076471,459.05188982729953,1284.1389741487671,385.85298558895784,877.0869524363576,1.8903248363556968,5.3815599269262595,1.0,100.0,17.680837691393627,27.048350004689674,154.49622321633817,2.7319207572538993
3800,11.936277129461077,24.363974949847133,155.45745749301594,3.776264857744481,5.450239209879382,26.557975959798114,4.479055967581767,68.1152986139171,171.53434193434748,54.08384265645298,120.2917350616435,1.3985172944090707,6.47609082157711,446.1454605200796,1272.7266964443927,389.0817844299644,888.9682572418775,1.9038364858441237,5.44855127014938,1.0,100.0,9.911538726290466,26.203935429050016,153.87631517007222,3.378942145251658
3900,14.495351486656157,24.094754627332403,149.47621641805927,3.259220365109598,5.733483909039324,27.686400700963492,3.679762283685325,69.20935434844775,165.39832663158597,57.2033474166281,119.57430242476855,1.4637590675917473,6.575454036799045,448.41651429015116,1264.9692594312405,401.6017802471749,876.796862484506,1.9283283658570844,5.296298961452312,1.0,100.0,18.098944357468085,23.200148427701144,147.22633640191108,3.4896231498827457
4000,13.679806232739429,27.159077981298417,145.87215238782497,3.8181840371493294,5.785653400096398,27.571115128148744,3.8820967161353144,67.68412431905172,172.56503909085083,58.590764443974834,124.19920672076967,1.5077836465957035,6.71667777402473,433.6243123379708,1255.5916996434205,413.09630230714896,878.2001967209466,1.9461068977626645,5.387324661795851,1.0,100.0,14.020088837683767,25.993536927952846,150.42031559379697,3.2052532520536694
4100,11.629892524839695,24.814211145153028,143.06063598920952,3.2785666453408364,5.863722374539895,28.474733080504816,4.121792436761959,68.22628719766055,181.6701072304051,59.56603835802177,127.07277757651475,1.5803069326795003,6.935910329211568,421.8602489563777,1248.4595040989673,437.5480995528036,907.1390549563023,2.004832502576562,5.345486089828082,1.0,100.0,18.1177337174283,26.060065845803326,143.84163080018857,3.055269407224612
4200,19.093477273202154,26.71145880553575,145.42363886841437,2.691974101307105,6.078812141990809,27.709233174021346,4.144112067321166,67.32636702340352,172.01094909455773,62.010675687161935,129.4093824727875,1.654479909849874,6.8840400000875,407.47033763591475,1230.565106383531,449.51101894636577,894.8249747722023,2.0298561124314847,5.339841518452591,1.0,100.0,20.02963471894138,24.975674481768472,144.70805570955784,3.437745125601915
4300,15.03862600809975,27.052375450331674,142.64454143590996,3.0714885623127244,5.907853629860687,28.862612447164164,4.885957753850307,67.54907533793616,168.72164327140547,66.2149371019999,126.6644274977201,1.7368140329972794,6.963474959846757,409.2861596338742,1213.2387497091865,462.6509339861266,887.9794694580626,2.0274019436909025,5.358037943000537,1.0,100.0,9.88563050860304,25.778485238421055,144.6574660287854,3.0833019411505482
4400,12.073006633581148,24.606198233421228,138.8379220714024,2.9386412566550737,6.168872577137964,28.3221408575647,4.230579086333922,67.13695198054428,173.50862521472453,67.81802291006767,132.35051040775178,1.7601850838380724,6.997792925799331,419.2233240785923,1200.7757469866083,458.9464316040722,900.4367848206966,2.0791957038897566,5.276303082409014,1.0,100.0,15.366363336751316,27.028853857270093,139.38102629265987,3.333327286987893
4500,13.490514187518167,27.37766319868401,140.0865736313394,3.276954100338142,6.282095313608006,28.57535055932799,4.080532681312946,66.17443579644208,165.52054965187548,70.46525189651324,129.4817563788039,1.8064595615157069,7.165715765138005,431.97972839573237,1209.5208303094332,479.22247754699515,908.2388719054858,2.11466886959753,5.35037881891305,1.0,100.0,16.166176575203114,24.544885088801454,139.0601023988903,3.738066129373912
4600,8.397847637684258,23.219669739721173,137.05444260333726,3.589957137152741,5.9250954260556865,29.252001835300447,4.875059104122252,65.50245133621851,168.07679888769138,70.96561719414737,131.60665722476318,1.9116993506897726,7.139890036108568,418.095488301635,1179.9365132152566,494.52134933728934,916.8010137497243,2.1174513835650646,5.399501739071846,1.0,100.0,19.78293584441658,24.835159438585617,139.83880404446876,3.6609498869136474
4700,15.142737061020675,27.325272117410293,138.59317389931016,2.813894845846509,6.264918918409767,28.77525748249019,5.110764570324972,66.73539454050614,181.65270095660603,72.8169490206824,131.29257185909222,1.9594620996559728,7.254532791341981,390.015833022568,1185.3644799728206,496.0916729105018,890.0492126509351,2.1432169785502824,5.47874559055148,1.0,100.0,17.638586367912396,26.541569602682237,138.498077820956,2.8585562753644735
4800,15.405513299975828,25.91667899998601,134.81074241091855,3.798754454421455,6.101229761380627,29.1833565072072,5.0879062461484565,66.5080213818905,181.87296328399296,75.74278446166323,131.7568769851911,2.030558507826991,7.356867629423715,412.00005386010787,1178.25434625951,505.09198807154274,900.6359676711396,2.1965999877676894,5.419284746751684,1.0,100.0,12.05587624356014,27.005374203596308,134.78540205367432,3.5288802236871635
4900,9.114798426489433,23.849229393766073,132.834431006449,3.6743800862322487,5.856523696165315,29.070086750713656,4.793360214158408,65.9837335464741,164.4384453148879,77.78401967829684,135.43361883661618,2.0678066503352643,7.248193253704275,421.67358917409325,1170.5426028817076,527.7383558483017,897.5598715464624,2.2044569448538054,5.370440689321713,1.0,100.0,9.926840999289297,28.46187814554155,134.52597836370197,3.478962051080875
5000,17.43901208132361,27.142411148819328,137.4112402881868,3.1736294461307817,6.235906986824892,29.774255968028406,5.129969217020512,65.66115415222413,177.40267867522866,79.96581205115811,135.55945575067832,2.1570831700521675,7.31138988081624,402.9391930220625,1169.73762979762,538.2872934853904,906.9457340573522,2.253515705677794,5.410113953060473,1.0,100.0,17.613167214736134,25.63189572716569,132.2090820908525,3.708149976963702
