milliseconds,ERKc,pERKc,ppERKc,ERK_ppMEKc,pERK_ppMEKc,DUSPc,pERK_DUSPc,ppERK_DUSPc,ERKn,pERKn,ppERKn,pERK_DUSPn,ppERK_DUSPn,STYXn,ERK_STYXn,pERK_STYXn,ppERK_STYXn,duspn,DUSPn,u_ppMEKc_tot,ppMEKc_tot,ERKc_obs,pERKc_obs,ppERKc_obs,ERK_ppMEKc_obs
0,570.9183061420638,1.1953030308578878,-0.8231947218815048,0.13283435433184815,0.3121000994581909,99.69577620662531,-0.11236572547406641,-0.5099833756012109,1623.7453743964743,-0.5480301007620519,2.485061652948685,-0.027530698800220157,-0.06920491404361324,2993.3619947909538,-3.3046146173958215,1.0916578351650696,11.277322161660289,1.0015432943199227,10.086951010043686,1.0,100.0,572.719484372183,-2.3563737647174143,-2.4405512227788213,0.38762159516507216
100,444.3486104611736,45.13516129409308,1.4285849093886025,50.83116652837223,4.184838442993717,77.97799293714826,20.007210084189765,1.2769633932058282,74.05601855081295,-1.081549541430365,-0.40273693861067433,0.008360011171230431,-0.057866878041706545,1429.6006537047201,1572.3734810118217,5.11744398175547,-4.892552757600684,1.0424960737355442,10.007432573858516,1.0,100.0,444.8962378219557,41.77258542285806,0.19600306674686818,51.072928703677015
200,380.9321476083343,79.95423757916443,4.864942599275491,45.7495207452552,8.73887865735147,62.903582723427895,31.614644533294534,4.4569397565820275,70.33545921060326,0.9091364763911144,-1.3853702055333268,-0.0001511545949843436,0.010052855611599345,1383.873906631725,1597.2161654381473,12.536067893557409,-8.68258512795452,1.0317909770064169,10.00914567126227,1.0,100.0,385.72628164799653,79.91002386955782,8.76577601581846,45.39828936471101
300,328.6869596254466,108.23637491125636,11.896133096958527,39.578769974399904,12.608833233889786,53.474105872251286,35.95720243678268,10.149931565055192,77.65584361514674,1.626396072127465,0.9700853253309871,0.04232424427150015,0.03257749992107439,1354.2150293383193,1611.9733270143986,3.314898577923043,-6.803520879778937,1.0698385161964314,10.045767323352816,1.0,100.0,331.2501308408928,112.02790965034275,14.550876237348845,40.1710818399104
400,285.5722362490119,135.08832805218856,25.813321808283277,35.10150480953336,16.077193229319693,45.49060780236109,37.963278498999465,18.165684906511892,63.194333432134314,1.426218623331485,-0.7865560162451899,0.05788176499409324,0.06640232814547556,1343.7574771659995,1614.843640318054,20.87804116539713,-2.1329891080658125,1.094774238333084,10.161642063761018,1.0,100.0,282.00680698651195,134.0878374257188,24.166461247883472,35.06905715666272
500,246.33652773513407,149.87233379832688,35.20175836914504,30.918709422694675,18.846279662518313,39.1399824397789,37.385059672557055,24.19875414480819,76.1058113489536,2.5108815882359505,2.070133520292591,0.05701123521733255,-0.05275107233370252,1333.0414235632147,1630.543830508997,23.171483584732766,32.278131627195734,1.1263321099574979,10.201574142879485,1.0,100.0,248.16619878548346,149.31424372358046,40.25576911914758,31.20399342178795
600,206.00907657604722,157.9392961907191,53.24293513930222,27.531988921468187,20.935691053917434,34.413859941990225,35.445749665337885,30.119772133902124,81.86268598650103,1.2097945279799038,1.5702946909897089,0.06319826111411121,0.09598124735377828,1300.7153397879579,1637.863664042202,37.907907173222455,18.699436598160013,1.1488344068504148,10.164688674634156,1.0,100.0,215.75125911147126,161.98357690903833,54.02855797776061,28.058439965306405
700,183.13109575287785,162.64288217716168,71.16754086527764,24.92448476742235,22.262649126084284,31.818415063518124,32.914325999162955,35.68743141945172,72.19415678548611,2.7220503111123877,0.6330139187072701,0.11453571028473228,0.1621582899588352,1257.1525126900874,1632.0144230245364,38.214181921065254,49.310376062684966,1.1858443420008546,10.154447559602826,1.0,100.0,178.32802904405048,162.8015076463001,71.81805983624265,24.728919358632336
800,155.9885857659538,164.6548457745534,86.25291696274984,22.137540783235732,22.825141927825875,28.779216011409982,29.80179893384326,41.5805169519727,84.17454034940667,1.4890088923849525,1.1109222992008596,0.15884051204481223,0.3087625806174693,1236.6114416912185,1635.7944737020441,56.70325850371434,48.28717147838896,1.1844882028154224,9.942890812265244,1.0,100.0,158.31544651889777,165.4830307549229,90.64456861601919,21.7370276145811
900,131.79752090771018,162.1699109884752,107.18661243089312,18.741206045328255,23.21915115245316,26.744405245909864,27.441332721560574,46.240042943707955,74.99680664412043,2.7465714040949707,3.0497008084204875,0.1495938108223552,0.38581715873274425,1193.020264079191,1626.785202432521,62.093244912701934,89.14584219987125,1.2094151322022464,9.864511471552483,1.0,100.0,131.52249293298723,161.86452360591824,107.92266969067374,19.06980989067238
