milliseconds,ERKc,pERKc,ppERKc,ERK_ppMEKc,pERK_ppMEKc,DUSPc,pERK_DUSPc,ppERK_DUSPc,ERKn,pERKn,ppERKn,pERK_DUSPn,ppERK_DUSPn,STYXn,ERK_STYXn,pERK_STYXn,ppERK_STYXn,duspn,DUSPn,u_ppMEKc_tot,ppMEKc_tot,ERKc_obs,pERKc_obs,ppERKc_obs,ERK_ppMEKc_obs
0,573.339580801174,-1.5053953899573553,-2.9674970802989415,-0.10956470227733019,0.15353856627585022,99.35939425881158,-0.20889694244514342,0.6088305225932379,1637.3526693994083,-0.6348330494523658,0.3312653523745251,-0.00021577356946239978,0.08251895549275719,2990.2921388199125,2.68668620785329,1.1384982899415295,-11.326444696774914,1.0049603596624839,10.091659646487672,1.0,100.0,566.9124156247378,-0.5737132503573609,-2.4096777669548026,0.4313074380477216
100,443.5170225258529,41.4541638750933,3.294079620078716,51.5235742093986,4.608125023774051,79.33717396722221,19.73218074847432,1.165443063525972,77.713763976464,1.0137612221452663,-1.4624025843604191,0.021899902679870534,-0.12895845136238396,1430.4290693616283,1573.4748273579016,3.4795498046416053,16.81007200619851,1.0226965440776281,10.12332509214889,1.0,100.0,445.442401773509,42.4745401109132,3.1630659249061965,51.09905745193559
200,384.33775647918145,80.03272314544225,7.3934041100366255,44.848287091832454,8.880106673967532,63.25094992191645,31.570745055930068,5.034503657228778,62.01163965577495,-0.3232101666159457,0.3571497120494851,0.017164619608351833,0.014436818766359081,1402.0215570521664,1606.8679412342753,8.228499499888208,2.725456733095233,1.0601838071786933,10.003139602696246,1.0,100.0,386.85629202593753,78.08180183668581,4.148888036763646,45.67017376739008
300,336.0932647241373,111.8601152804698,11.566586160016977,39.89460814551803,12.396756147169988,52.8126181088317,36.523900654685505,11.07575535492806,65.22035128057055,-0.26807149317767043,-1.4022621662257253,0.00015048750609812644,0.09852243847075076,1360.7106986817319,1622.4428250030742,4.049034942007048,19.754421187045047,1.078016403086502,10.140724056529633,1.0,100.0,332.25014867704766,108.7262428567647,12.033231552839847,40.38328378263592
400,282.679320732817,133.18031468538746,26.18563261417529,35.588604998429666,15.897265374384881,45.27165346739225,37.18062187091037,17.380049329548438,65.93007054615299,1.8831703314179613,1.705488343542842,0.015373664404176392,-0.043483332779968166,1360.1499384051433,1629.7294012339,9.179568811585172,10.924225513764199,1.0896868497057624,10.091217185236582,1.0,100.0,283.09207558551367,134.57854766941145,26.94275534980476,35.54175368286647
500,249.71044776925265,151.01969424378805,38.98001644285215,30.994423244712642,18.47681402315642,38.894924790667545,36.89607136654612,23.912943929139157,65.33941300223718,0.3491519751542157,1.275179477958694,0.09008106646739616,0.07206663148173309,1306.7496832238562,1622.6554152740512,27.995543020739092,23.497674350627342,1.1306824735179577,10.079918401762892,1.0,100.0,247.10990679547257,152.3783532967308,36.632432295536866,31.53828532930508
600,205.30812967616197,160.70989992508348,54.34826398417563,27.981604998251758,20.481630130786243,35.31420234312315,34.98545410288133,29.466548277505865,76.36919573969647,2.8612399002846027,1.684445282190728,0.05030169624953549,0.24948094100433188,1292.531334774566,1643.7250892976049,42.989231973232066,21.029795107857144,1.1441004668391408,10.08965204521185,1.0,100.0,211.17985358460004,161.84349507270323,50.97705820132286,27.388014470244777
700,183.96575643919718,167.03456518012862,72.43706681106907,24.996237197825472,22.047352718396112,31.429965223299426,32.44923116930615,36.94804484328462,82.1272347856266,2.7597689921400805,1.5185834588973126,0.0770621537032478,0.2222914062361414,1253.2732487397916,1642.7485926243965,49.89054364900576,58.23270812381705,1.158468067587548,10.134684855528741,1.0,100.0,174.3105285047982,166.732369988112,71.16239969645072,24.168747696587545
800,152.65267754831177,162.78991067125727,85.52107926547018,21.070010099814798,23.332942131369464,28.667780168993865,29.288714125741254,41.252702982471,75.52115233789067,2.821766914483571,3.6941599904965314,0.1450959500185175,0.42453576351553135,1232.0148875326047,1645.5049225014025,49.7510974143676,57.07584343859767,1.1949687772734372,9.964594427162897,1.0,100.0,157.56550863134302,164.11841491509512,87.33221339721531,22.003955055155274
900,134.05389221569416,163.35521571695406,103.74107820580443,18.85565195804971,23.697965054450457,26.773333167353346,26.85011256798425,46.03321162839293,74.80240152952003,4.001968944262092,6.472517263888777,0.16084684989389988,0.3729272918476766,1217.987394988251,1640.252590826576,63.016333061467684,84.66442539825178,1.2220161255076072,9.977394298970387,1.0,100.0,135.55270826538393,158.89835342010372,107.77867418214814,18.643446411039296
1000,107.16717676268766,153.8727986765316,125.16991328089738,16.47014014704722,23.85373433379126,25.005222340906624,24.202460670640477,50.05494813464601,82.12640997956683,3.9658645584180126,5.907349894317497,0.17332903014118853,0.7010645681280919,1154.098769958284,1647.2814142471025,67.58171877118531,109.35320801714546,1.2467746085727365,9.801774422340428,1.0,100.0,105.44616187462726,154.76404328423644,123.50095842090923,16.24993613275647
1100,90.0110179688991,144.79184810804668,138.29866151096357,15.19049839028652,23.416541005412345,24.093454357535958,22.211724337712727,53.543647571898546,93.72267628175963,4.957813384552873,8.941300596011423,0.20777514677996006,0.9043700732967721,1129.7904469563307,1642.365296737814,90.6064292818184,150.82692494494177,1.2590669089809359,9.796162839023642,1.0,100.0,87.83566327678288,147.48904362724792,137.60799566037656,14.790036009527851
1200,80.42584488429763,139.3157377288809,153.36976913848443,13.520871882488663,22.358212274721144,23.100898813019903,18.994311450235298,57.859828257932385,85.78561811757957,5.213531483420557,12.26112794653464,0.24225113715478575,1.0960613338343514,1119.5668242038473,1637.2070941727186,95.93587471491685,183.91857171508903,1.2894835506027378,9.541431068062428,1.0,100.0,73.93969653047296,135.33721929364026,152.91170784143074,12.674747569578809
1300,71.27330992071136,127.52464733781,169.8944988850145,11.728050309807372,21.915725803954814,22.033595494010967,17.790294122939134,59.94757636319145,90.94409641230308,6.6501270677494135,12.123315056807682,0.30318364717466495,1.1902943828379606,1076.1761021644074,1612.865690996235,106.26185908957376,218.43136735466103,1.2886952218703802,9.286374695870792,1.0,100.0,70.84581028117381,128.36882308571023,171.06544833149857,11.478370868257688
1400,53.122008820925345,114.7374127458603,181.47050401261666,9.478134045131407,20.55101154090612,21.077945433558362,15.542729962514638,62.94565315467409,102.79714503076616,5.90919074644594,14.789018022854084,0.291567642509112,1.452718547460804,996.1896370490938,1610.2380203178097,109.98641455798779,245.68558627335145,1.3224875106589458,9.088197853482392,1.0,100.0,55.60696834096101,114.8526183648055,179.17327267175182,9.734335593378498
1500,42.3902923923671,106.02174467879297,192.10740090676555,8.247475269212183,19.095316807714745,21.503401759003697,14.047716522647022,64.67999993943288,93.87581736741102,8.938249294060345,19.03212656136775,0.3642291283943507,1.816785259938134,988.3591196351026,1597.8929594146366,117.94611404154085,299.6047734055207,1.344545972631487,9.05163866030331,1.0,100.0,47.90336179940463,103.00607152511088,191.72162807583376,9.199163324184525
1600,42.975766336548105,96.31653441159344,197.54528922738874,7.3510145671237845,18.150295020381023,21.20358237682352,12.245892689972147,68.16271478380325,109.26865414690018,9.85639155969588,24.942844303513755,0.3424072566246083,1.8883830127770163,942.9140503308171,1582.5530515653245,134.26780981859955,333.7633180987443,1.3582238696239304,8.785084052387784,1.0,100.0,45.0445628915173,92.45946326286007,196.5560113537413,7.110690444815433
1700,31.045814559538016,83.35519537419957,207.0580965772612,6.324454578587593,16.44864112763437,20.963189827575526,10.611382294468212,68.75529725430786,98.46413379875113,10.11807447540997,25.721689060179703,0.39818764619031843,2.3356468661059226,903.3663335213269,1570.3304542879969,141.34179642876717,377.9101985523582,1.3785766583180958,8.5414763827256,1.0,100.0,35.696726184981536,82.47134100986571,203.35030461710102,6.842116325057965
1800,33.25214099434484,74.55601949615756,211.44096414373394,5.880557581355617,15.456846748720737,19.794008364157527,9.402088104481123,70.59920785373131,111.95427708360329,10.380569770516983,29.042561221440902,0.462522170933098,2.673407381504546,857.5936652214641,1571.5946998275217,156.74117710227364,442.12745702409995,1.4086115825318464,8.22051912907654,1.0,100.0,32.27262311547023,74.87269178395829,208.07318577159288,5.835879438959201
1900,28.824813034033777,65.46414733812,211.30505907854263,5.697440925788732,14.277360126189867,19.709976018341308,8.199578775219274,71.18100799630334,118.39581648142865,12.635874088637856,35.97417634652486,0.5122534128216469,2.9126867857310805,823.5501010589578,1550.664824134697,161.47532918055228,463.5675265724363,1.4241468110351991,8.03721611994993,1.0,100.0,21.407076545894192,66.42933692422558,208.14796770859587,5.014007483941362
2000,17.09776744295365,62.659577653521914,212.8819945676445,4.374993501581923,13.082557294245053,20.934906816761636,7.919357671613297,72.50182456540546,127.11967940466587,14.763000348200697,40.15935186426692,0.5471882937801481,3.0771994114620957,790.8891981302298,1526.986493631905,180.29629514422547,517.3858149971503,1.4595784630347044,7.789244646284813,1.0,100.0,22.526592357220558,61.00068697237354,210.3002878743266,5.214922458177712
2100,21.45252678295409,55.62167459446384,214.5724096572273,4.795673816261436,11.54814293483524,20.44654770823204,7.489661131942183,71.88149741482692,121.46369300387049,15.087560045161052,44.53939632715048,0.5879420561895923,3.541399487050257,725.7124889004538,1514.389681453047,189.05698184669532,541.2398844685254,1.5005002029620997,7.642494027639286,1.0,100.0,18.612696253812526,56.35602857576297,210.50844810710097,4.516730353387542
2200,18.776222570852475,49.47642778960549,211.12563910785798,4.414103142646188,10.498769333666743,21.34592464566528,6.051363861866364,72.41604730269056,120.4805376974533,17.01403447076316,48.806099214327446,0.6365394374019651,3.7803582634586106,696.0543776829647,1505.9058732978315,193.0711858275684,592.0316036580546,1.525032939937258,7.24384313647123,1.0,100.0,13.013671740269967,47.469933716051614,209.85137658179082,3.4349076288174567
2300,12.445413520579901,44.44383327729784,209.54974455671453,3.4225569103445705,9.66296276538124,21.10134622829847,5.638734648049553,72.2818217575193,123.89892330831215,17.283474056354635,56.12228752561167,0.6699011707166436,3.9659080396908473,689.2061150351337,1492.9854669295023,214.90184556905967,630.1470976789923,1.5124489601955962,7.0862373631167666,1.0,100.0,19.39947766988402,42.667461683022154,208.21705470037088,4.26360662461249
2400,11.225966849328113,41.47522336116052,207.71624177151037,4.0945299732717935,8.978232833068631,22.22972864757159,5.575270530442471,72.89265721843302,141.7375554878193,19.502245747737582,59.691653637124844,0.6822425072156074,4.222282857445777,663.7923974588241,1472.3564459061927,225.85518069512992,658.8098661201469,1.5470361044252345,6.970261893597204,1.0,100.0,16.809479247034172,37.921299084750615,202.26096488102291,4.07310041444729
2500,18.960025379961287,36.69701453231304,199.3842136270651,3.201931215279882,8.222686009312905,21.89495539598066,4.659799760060123,72.89614923058049,151.3002783761859,21.870000441697023,67.92561936719854,0.762393892354432,4.56233129562814,623.6062184107597,1459.678548777522,232.05569694974898,674.0057451957498,1.5850348155435208,6.70525251640178,1.0,100.0,17.469975684911006,35.72996724939496,201.72368526942262,2.9339836835140147
2600,10.400473865217569,34.10214008357208,199.8183078692437,3.6190915680860423,7.854094983645503,22.00732198924941,4.42826038563158,73.31515036649296,152.41898704252446,24.52499439498394,70.50145677127614,0.8018707958665239,4.839590384065312,616.975422275843,1454.6827317720615,250.9269095799598,708.6584067054034,1.5911872609479232,6.567919486730649,1.0,100.0,17.346264210271073,34.04905687810297,195.89462850080355,3.1628066805905495
