miliseconds,Ste5,Ste11,Ste5Ste11,Gbg,Ste5Ste11Gbg,Fus3,Ste5Ste11GbgFus3,Ste5Ste11GbgFus3P,Fus3PP,Ste5Ste11GbgP,Ste11Ubi,Kss1,Ste5Ste11GbgKss1,Ste5Ste11GbgKss1P,Kss1PP,Ste11P,Ste12Kss1,Ste12,Ste12P,PREP,Ste12TeSte5Kss1,Ste12TeSte5,Ste12TeSte5P,FREP
0,42.3327856324191,13.31788497524752,5.640257470583949,52.9320828096585,-4.5621215511110296e-05,217.11219151377196,0.00744513864503169,-0.018154924897418722,-0.0511419308678908,0.0002507942083117448,0.0016316524138143228,54.12148733392372,-0.001223867403390053,-0.002215524989468766,0.26964954645712613,-0.03183664547815593,35.9008760087304,0.07012244460079226,-0.004517713426062831,-0.0023081962617655855,13.718440917881418,0.25015205857898465,0.019227532397781865,-0.028459565087895062
100,42.26472319357864,13.328784451854911,5.635308239549687,53.019970626873565,0.0005452445877057626,216.98782843476792,-0.0035163523677403654,-0.05270127596284614,-0.056270934075814565,-0.00017591587967898196,0.0033854581119898766,54.29428915996927,0.0027299511764689033,-0.00403178333151095,-0.026275151648684276,0.06295258328531868,35.89765005589385,0.0659581923056575,-0.0019146422166883693,0.0020811181953479126,13.772286695384842,0.2518427303586801,0.00035321698700881127,0.014060507446764408
200,42.33223966812417,13.26194290685649,5.575332166387741,52.99772382119975,0.0010142988851762071,216.88453397602368,0.03107543923636449,0.047797876021586506,0.013664830051730916,0.00022031431862334485,0.0012964683772250542,54.004026194655246,0.005798400570723632,0.008736228836152922,-0.16817634288743138,-0.033680461316331026,35.90728296484312,0.06676556159505395,0.005410850786892384,-0.0015705814843417457,13.67204423317287,0.2521289068736037,-0.06035614199926774,0.04197755839004298
300,42.31055724367886,13.178990703044635,5.555737915359499,52.97830190296171,0.0015117855856583197,217.03104467175967,0.04490793266126782,0.057539606366178185,0.0030850386104766024,-2.3875203670732038e-05,0.0006155103819635053,54.613942714864166,0.014311746718470339,0.00701439306870877,-0.46786505719546395,0.07501896488064261,35.90344876339962,0.0660723588912923,0.0014806274033798443,-0.002933699551761272,13.65213312823808,0.25159231010573535,0.021113850178341435,0.03090488808063072
400,42.29147179228233,13.132091619039308,5.475543434734171,52.80490954982103,0.0019608514927132088,217.05490356331364,0.08696136072316521,-0.04246066063676147,0.06837820319508393,0.00020743319722385582,-0.001383145024254442,54.30487518943149,0.01604633240398238,0.0007534544905411027,0.03155500343494794,-0.003398973607763152,35.905323442398576,0.06662708971684406,0.004932098440623785,-0.0018888934778520427,13.648007212968373,0.25162394627138623,0.044424217800657397,0.022865607964174313
500,42.25352848853608,13.217761783471065,5.455388023311272,52.89678367412226,0.002310234533257376,216.98101992315802,0.12115313501317106,-0.0007725808749633606,0.04047107476702972,-0.00011038164386831848,-0.00332760660220043,54.436192656456946,0.02621930200781991,0.005069361130076117,0.535933144320554,0.13235007521462902,35.90593468324669,0.06682107110920835,-0.005632445405288995,-0.00010034759951159014,13.632572303424329,0.25223413397772776,-0.025093346774097847,-0.04815860312607272
600,42.24940955935278,13.244071903527743,5.455327698281308,52.69596371525613,0.0027401147541887302,216.78184741069967,0.15243602942049822,0.06420191959565502,-0.07029262078227307,3.0298661558833987e-05,-0.002925881222522103,53.89590039956359,0.039370110646838784,0.016986073232992293,-0.06646657635192094,0.14429951053938675,35.90859371312295,0.06687821244495887,-0.0027264114159810085,-0.0018543699472665343,13.655755462815705,0.2516924740693507,0.0006662184540005087,-0.045051714997681215
700,42.244831001935445,13.082254790168264,5.328048557524782,52.74121351752013,0.0030318070632104088,216.7205226772539,0.21317199707139595,0.08915894291814783,0.09517105799755125,0.00027299374073107784,0.003001186521755321,53.77041943876488,0.049564271380336734,0.003541853061470805,0.6314905139733773,0.114014432183873,35.90156367414282,0.06635964462582448,-0.0032536090535119277,0.002453210874943401,13.708668584285805,0.25206048043032325,-0.03168952716295945,-0.03109034970593958
800,42.18387987879469,13.05697055069167,5.259324531165135,52.65016218756896,0.0033817761768139805,216.7381207159077,0.25330646294784176,0.09820813484125192,-0.06507929140372141,0.0002347466264429582,0.002507335013480168,53.99668867284321,0.06312142138238602,0.028084961799830797,0.3689248056755051,0.17282799250995765,35.906290727325185,0.06728028929897376,-0.0028881141401051243,0.0023086647060630533,13.672905464494558,0.2521710654502763,0.0440989200709812,0.014204777226299288
900,42.23239033623618,12.994791403137667,5.193201987152019,52.4194839239803,0.0036202354200926875,216.72631624402624,0.2888846266411186,0.10431261092827894,0.030483217237308555,0.00026329627944769577,-0.0010792276035717268,54.105351116027535,0.07106271630357355,0.0166712826665678,0.0143107187952759,0.18503749888309712,35.90030779739864,0.06658362033110626,-0.001593311249555725,0.001647631196821441,13.70060547429353,0.2522293620469255,0.0399966884729739,-9.854489520255303e-05
