miliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
1000,-8.876322513158887e-24,5.5686752722816276e-15,9.499333765820686e-07,488.6864779299446,11.237004589239467,444.3659383510936,23.130328792151516,0.003343817649440568,90.06955382754512,9.93083761881717,2.998693535485491e-11,29.717345060974434,25.183652328124403,5.749374549852981e-11,74.89169778307159,3.526375916532777e-08,6.33930530359289e-07,99.99999920965824,2.87904925723586e-20,0.0019077809607684253,2.2685206523902633e-12,99.99980870463797,-1.0618377322806841e-11,39.99995788427956,360.00004598259613,-1.0601051294210899e-20,-2.8185086091204713e-24,0.00019622722690791958,-8.088113537581911e-10,99.98144763395501,0.020799199012515337,-2.0930014513086413e-16,4.4179232580223426e-17,3.5176770895657333e-10,1.9993470945083753,1.1352796951906046e-16,100.0,599.9999999999999,-1.2696886893748098e-13,-1.7722445562360306e-15,600.0000000000008,-1.4442471544316728e-13,2.855154053258358e-14,600.0,1.0812038191273861e-19,1.9979607920613545,99.99999980929191,4.1150506337644606e-18,9.998999653196439,3.474389478003572e-08,-1.1538242256920873e-11,-4.786471509584525e-29,-2.722609414356877e-11,-1.5372139864304383e-33,-2.0349348461867227e-21,-2.477531370453591e-29,1000.0,-5.693450616317193e-48,4.070424454231166e-21,3.8529784217408395e-07,199.999999947984,3.7350824668639633e-07
1100,4.181679352231774e-23,3.3430339065006054e-16,1.0963410995350056e-06,487.19614601447864,12.076434270940872,436.88453784425195,24.89218747426396,0.0033498449822660465,90.07187416452335,9.926760558166327,3.967981483109083e-11,29.708734204130625,25.181155438002627,5.97921020100996e-11,74.88845660885072,4.3161057359125783e-08,8.239317859552847e-07,99.99999888055483,-1.1616155899743432e-20,0.002243661211256123,1.8476025315105287e-12,99.99977183678882,1.531813389739904e-11,39.99995111216896,360.0000490802736,1.9161201717227965e-20,1.3592909715980834e-25,0.00021409572695399348,8.437843940534151e-10,99.97708007794924,0.0230681397681281,4.228522211570841e-16,3.809930273307238e-17,5.689764623872739e-10,1.9992336417590042,-1.859773891337683e-16,100.0,599.9999999999999,-6.343660602073413e-14,-7.33520965325779e-16,600.0000000000008,9.22939062274177e-13,8.99954141279674e-16,600.0,3.104055095655111e-19,1.9976752118293002,99.99999972042511,1.1642286807467705e-17,9.998899749049311,4.19803722762597e-08,1.7124721204804717e-11,-6.735536985279077e-29,3.5210726702397554e-11,4.1560191404123355e-34,-5.114568736889095e-21,-1.098730870423024e-30,1000.0,4.31469004541576e-47,-1.0839612784614057e-23,4.536019253116745e-07,199.99999995797018,4.589373497362293e-07
1200,4.3705031517764095e-23,5.6065487307776e-15,1.141786214847522e-06,486.5878902408142,13.130660003583522,436.00078452404125,24.929931774301746,0.0033591525894391856,90.0833960913518,9.917932772974469,4.1897541544161626e-11,29.69064129738428,25.202196876176643,4.4961038216261896e-11,74.87216286260463,4.506138484489163e-08,9.336016686478898e-07,99.99999857747402,1.699576628071657e-20,0.0023894492754964114,2.5569497648634862e-12,99.9997635978265,-7.123462822790609e-12,39.99994713563466,360.00005317133514,-2.311817897045494e-20,4.303435281553158e-24,0.0002370583076664191,4.2325876922477955e-09,99.97495510935713,0.02262102481131527,-3.113620409462754e-16,-3.476094820323667e-18,7.943995686099887e-10,1.9992029478409064,1.1962576081624775e-16,100.0,600.0000000000002,-1.1679643296536741e-13,3.7352486015064415e-15,599.9999999999991,1.0059251686871668e-12,3.1638376806562755e-14,600.0,1.2833497687039768e-19,1.9976316168379018,99.99999971956258,1.4613597061671146e-17,9.998788925847109,6.007900126356192e-08,1.8439291435046377e-11,5.518659928473446e-29,-2.3688051746236964e-11,-4.0794770797323665e-33,-2.1381342906320326e-21,2.378655517233463e-29,1000.0,2.764467327652264e-47,-1.0348079054517446e-21,4.591237109121394e-07,199.9999999475357,4.685538958844669e-07
1300,-1.6810742362712856e-23,-2.392152808523222e-15,1.2493310759235999e-06,485.1933407521505,15.35084156318996,427.8214527664257,27.126393870666053,0.0033573807452869833,90.08696437424014,9.905200089095633,4.654175803223079e-11,29.659469628926413,25.226545919142428,5.934651674381829e-11,74.86950531759885,4.793090736715e-08,1.3924686354257305e-06,99.99999882810891,-6.4274388942832694e-21,0.002709310896867865,3.2841423578882826e-12,99.99973437054186,-6.508626043462454e-13,39.999944579334446,360.0000548780873,-1.420925808762473e-20,-3.563249454587554e-24,0.0002508355310703051,4.199516364235873e-09,99.97289984042102,0.02545669616894142,-1.600541338584273e-16,3.007485906540301e-18,6.829008040672259e-10,1.999150783835486,7.737250644034436e-17,100.0,600.0000000000001,1.3570384564748958e-13,2.8619522816588395e-15,599.9999999999992,9.768323188967498e-13,3.034673341186888e-14,600.0,-1.1280621299424075e-19,1.997333687512197,99.99999968487009,-1.3981617991040004e-17,9.998729101013929,7.938080452742384e-08,-5.074699679666419e-12,-2.808739667240522e-29,1.0556893034577995e-11,2.2381728090859888e-33,-4.007160023563558e-21,1.718753037118675e-29,1000.0,-1.1554101515173953e-47,2.6582744159186278e-21,4.902277885229077e-07,199.9999999208097,5.279011325018108e-07
1400,1.323739230004825e-23,3.1174155775081664e-15,1.3794108930616793e-06,484.2061489520926,15.344454339542887,424.4883081538016,30.69938288656277,0.0033790937807289057,90.09964774633531,9.901971705485138,5.37729687817606e-11,29.637705096618937,25.23467661880714,8.150681687761355e-11,74.85840566963472,4.9844535733020686e-08,1.8270814233995184e-06,99.99999834265095,1.9824137014200704e-20,0.0029026481950418636,-9.20465680090755e-13,99.99972599286092,1.4022476169709239e-11,39.99993572243909,360.00006030748636,1.4576844374076033e-20,2.9066699841223977e-24,0.0002667591517970335,5.687841249297342e-09,99.97090911085863,0.026988098855349613,2.3574531405459664e-16,2.0333987260568958e-17,8.415299876327106e-10,1.9990843311947897,-2.6214916718991755e-16,100.0,600.0000000000001,-1.3587864099346753e-13,3.083229506677408e-15,599.9999999999997,8.575928446937089e-13,-3.6112074378529935e-14,600.0,5.698247910828993e-20,1.9973329038577214,99.99999946809024,-1.38964232827674e-17,9.998585743375916,8.902811698566805e-08,1.8958217182167256e-11,-3.355349027228648e-29,-1.4090809582634967e-11,-3.9178178939576916e-33,1.4064337422901233e-21,5.002152596025253e-30,1000.0,7.229065374288619e-48,-2.290453572951827e-21,5.631988961784022e-07,199.99999991558883,5.649591786592799e-07
1500,-3.576646077117382e-23,1.299756300496258e-15,1.5375461651852238e-06,483.789666547188,16.31102419248678,417.8487229696653,31.138158191336363,0.0033981841697754245,90.10467097444321,9.897240242835066,5.489352376359882e-11,29.611189659330684,25.26274068474806,1.0836507728496016e-10,74.84516829029842,5.65166400008592e-08,1.8713333891885464e-06,99.99999836175917,2.7188378533205174e-20,0.003111906674067797,1.845297625197925e-12,99.99970262328387,-6.509861760297773e-13,39.99993667619789,360.0000658413631,-1.2317503911926943e-20,-4.97379277861882e-24,0.0003040891581789131,2.8684611968996e-09,99.96965343142452,0.030861416004867706,1.651580352907352e-16,7.14705111757461e-17,9.943463142825763e-10,1.9990415151787582,3.119870234927023e-16,100.0,600.0000000000001,-1.3777934519892838e-13,7.210479816293103e-16,599.9999999999991,-2.5862131468805924e-13,1.705014983097305e-14,600.0,-1.7294028022914385e-19,1.9971206862371287,99.99999951666584,-1.504512321448662e-17,9.99845818383224,7.863111400789289e-08,2.266344544060521e-11,5.260920128051956e-29,6.64135111839173e-11,-8.193431365424049e-34,-3.835638379704215e-21,2.2964003189806059e-29,1000.0,1.0866771716157877e-47,-5.019836639139919e-22,6.152940361215001e-07,199.99999990070543,5.895718773697747e-07
1600,1.1537303702698168e-23,2.6063717938888834e-15,1.585894474735221e-06,482.1363203274006,18.211810807089382,414.28583155428896,33.06615847669137,0.0034048566536118395,90.10668203178038,9.885718193190797,6.745727496294716e-11,29.56422005955504,25.271932971401558,1.1228220265352688e-10,74.83315680760593,5.826811129849778e-08,2.353298762620434e-06,99.99999821015363,2.4874486416823387e-20,0.0031990398312808335,2.122101305215604e-12,99.99969272351339,7.68531626666705e-13,39.99992971545545,360.0000713257777,3.493146540402682e-20,2.5917679506057477e-24,0.0003192712124907663,7.351835505762414e-09,99.96729399654403,0.030558237504047847,-1.494122037563592e-17,2.9584475007324376e-17,1.443576997794074e-09,1.9989180744463189,2.3310431436100866e-16,100.0,599.9999999999999,1.2645370487920087e-13,1.6216033055367831e-15,600.0000000000001,-4.2866541965313826e-14,9.936525233454762e-15,600.0,-3.508528357971857e-20,1.9968888080382896,99.99999945589606,-5.88325416306296e-18,9.998440997175779,9.617959396143012e-08,2.613930682155787e-11,-4.677998355578054e-29,4.057054780825244e-11,6.0645033135479404e-33,-5.9218165451924105e-22,8.726713107624375e-30,1000.0,-3.525922393823391e-49,4.64433186214301e-21,6.451455337999759e-07,199.99999990398214,6.272460415276951e-07
1700,-3.656256233849157e-23,-2.8384801674008452e-15,1.647985135692829e-06,480.87673488233975,18.82689432648515,408.8149691435116,33.94276379504164,0.0033767502290589302,90.11357180579745,9.882053301212954,7.298723185638596e-11,29.556823581030496,25.29693147865537,1.0988113216534714e-10,74.8250713904143,6.076412421002538e-08,2.341772571619945e-06,99.99999790480227,-7.315916383497957e-21,0.0033475897924194558,1.965712643309483e-12,99.99967020925611,1.9327127213870754e-11,39.999927746923696,360.00007746359984,1.787320114545599e-20,-2.5715817615877484e-24,0.00033402542960373285,6.615056611995518e-09,99.96591973824921,0.03487290549634679,-2.3045663647743404e-16,5.669524782678118e-18,1.456942624870196e-09,1.9988435091713468,2.184020821773627e-17,100.0,599.9999999999999,2.1029907714044317e-13,4.012593603919696e-15,600.0000000000003,1.2591618387785006e-12,-3.933087692292807e-14,600.0,-6.97889670137566e-20,1.996481574682799,99.99999940083084,-1.3335677326614494e-17,9.998262786997776,1.1795192688957101e-07,2.1254980629885764e-11,7.251838173061299e-29,1.4338701960998576e-11,4.631813460013646e-33,-3.283389522207902e-21,2.6972382841804266e-29,1000.0,-8.618435930484653e-49,-3.746045574467281e-22,6.782296200899573e-07,199.99999987745787,6.994909504027408e-07
1800,-3.5076976406230916e-23,8.18584361248719e-15,1.73640448756965e-06,480.47209518365213,19.040146657923668,407.49362670304555,37.07961262728142,0.0033807032103042923,90.12177326567422,9.869521768825766,9.708080777622627e-11,29.51154276729493,25.31675671377051,1.3090643279090375e-10,74.82061065046078,6.599670025394507e-08,2.7797386731077077e-06,99.99999763294574,7.969002021856273e-21,0.003515601678517592,1.0982596838564055e-12,99.99964906505207,1.3805412693469367e-11,39.99992094601429,360.0000813134099,1.7383066493649306e-20,5.214062239140098e-25,0.0003679418166140342,8.554072512519182e-09,99.96557084926654,0.03526868861949577,3.963215565816527e-16,-2.5409287069479803e-17,1.4808296740949755e-09,1.9988208530217475,-2.6275707346231287e-16,100.0,600.0,-5.6029371533737314e-14,3.357454957214141e-15,599.9999999999986,-1.1110482355394577e-13,4.470361747950032e-14,600.0,-4.270061699696299e-20,1.9963585557582992,99.99999920818537,-9.895855281843374e-18,9.998225320835857,1.1495254271094456e-07,3.682584621610061e-11,-2.788326487673418e-29,9.937555582527639e-11,5.572788529774837e-33,2.9475496732748165e-21,1.963395079610696e-29,1000.0,3.6346734781232216e-47,2.474612154014641e-22,7.160390888114511e-07,199.99999987368733,7.24408620016409e-07
1900,3.8549604686616827e-23,2.3383950709389815e-15,1.866769479208002e-06,479.6745083534013,21.135183146987647,400.91985402549057,37.99283033786881,0.0033950827350806246,90.12783582116778,9.870749423839449,1.0210302664751346e-10,29.494811914511278,25.33480094116313,1.4061211226856344e-10,74.8111113453345,7.309642028901542e-08,2.8636961618105175e-06,99.99999688252979,3.176058300860799e-20,0.003704341537206805,6.332561829466391e-12,99.99961544690115,8.963075218571347e-12,39.99991439391912,360.0000831265596,2.3201344716815032e-20,1.2352086056139462e-25,0.00037504602562315147,7.49592978944335e-09,99.96225650013251,0.03691853316769198,2.8548534145173814e-17,5.1618396674969033e-17,1.9687257552470006e-09,1.998778986304538,-1.8613124839896602e-16,100.0,600.0000000000001,1.1114857177010641e-13,-2.3124386331100064e-15,599.9999999999983,4.269792187311147e-13,4.937957137041586e-14,600.0,2.3764945514011237e-20,1.9963425773827785,99.99999919487868,1.783298391786453e-17,9.998126482740945,1.2566186045005396e-07,1.4713047976040738e-11,-3.5061135742263055e-29,5.345705102302304e-11,-7.219762344473996e-33,-2.355016987279063e-21,-5.236302302641422e-30,1000.0,-3.666700643764828e-48,1.8659763707591846e-21,7.884956598518326e-07,199.99999987203677,7.498967716257808e-07
