milliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
0,-5.589925247771516e-24,-4.241967327423591e-15,-1.9254842299516355e-08,499.79066407839673,0.4630306728129257,501.97238180061277,0.6627128103953878,1.085215595811909e-05,89.99549708465767,10.001289086078145,4.768589458099258e-12,29.988500505007586,24.991238735568487,6.428949682064727e-12,75.00188084993039,1.3248472910090937e-09,8.447209952731908e-08,100.00000018556415,-2.2914319161504364e-20,3.894953349409984e-05,1.3697532180319232e-13,99.99999655907764,-4.013227510223749e-12,40.000001677767166,359.9999997141791,-2.0582610001879025e-20,-3.1721512554664e-24,2.897787959928136e-06,9.397059440792782e-10,100.00031956669062,0.0004949015963284597,3.852729655329612e-17,-3.367760389154943e-17,1.885193495230128e-10,1.9999980775368849,8.754534631180026e-17,100.0,600.0000000000001,-5.886037619554306e-14,-2.091526888191626e-15,600.0000000000007,2.745739093036685e-13,-1.7817813761512896e-14,600.0,3.2081891053939894e-19,2.000117312027694,100.00000000244805,1.6803683269288757e-17,9.999942858908256,6.557454220365994e-09,-1.4527485267772141e-11,-2.0026041648002882e-29,2.800622541357547e-11,1.620244962873857e-33,1.8423191072128405e-21,7.178562787289079e-30,1000.0,1.1625303120373785e-47,-1.2862604492560336e-21,2.094442625466381e-08,200.00000000914386,-2.0922389911425135e-08
100,-1.1564100714181664e-23,3.4723085772494145e-15,5.156328011655398e-08,498.8338789105769,0.8665800520704708,495.58952895583633,2.4724091851201226,0.003332485359791985,90.0035700077375,9.994478020593956,2.9121219629760823e-12,29.995525236436702,25.027389708748924,7.535455042477903e-12,74.98518140636892,1.1047829044273172e-09,2.8230039287923367e-07,100.00000026925059,1.5321894021261355e-20,8.201122148762364e-05,-2.1925934867899176e-12,99.99997219742613,-1.0466600817624889e-11,39.99999672660494,360.00000155398936,-2.847457110311561e-20,-4.327890401739063e-24,1.2645890161007112e-05,3.514244979222946e-10,99.99666010529027,0.0014440229626842193,-3.8299685677899744e-16,-1.97320565621102e-17,-4.964690896857541e-11,1.9999163357313907,-7.147377473718961e-17,100.0,599.9999999999999,1.3461456727653993e-13,-4.289027530045069e-15,600.0,2.5382809901903276e-13,-4.539301749229746e-15,600.0,-3.161750082314052e-19,1.999684247482765,99.99999995273328,1.452404809165832e-17,9.999903181811932,1.283355151520781e-08,1.3859731451705966e-11,1.7657456028300515e-29,-2.0773808921579696e-11,-5.4091915608918054e-33,-4.3239787779898906e-21,-2.5507813903273156e-29,1000.0,-2.506497709656456e-47,8.446370014479773e-22,1.4875424438631984e-08,200.00000000454324,1.1392716995775983e-08
200,-4.1351285727907124e-23,3.96261411585104e-15,1.9409342632254917e-07,497.43407169413587,2.434324304727991,489.3213027405996,3.988560596980541,0.003340264690178829,90.0154510886805,9.981012529272482,5.529408128264273e-12,29.944385703963878,25.04583433366585,6.4456272404424655e-12,74.97853300895103,5.692061471542089e-09,1.5390584908575728e-07,99.99999990598026,-1.534492685258647e-20,0.0004923790000545757,-1.4519599059762074e-12,99.99996673907934,-7.72976342590451e-12,39.99998963870383,360.00000587574937,1.621581071316269e-20,4.4854198938281195e-24,5.232058717541322e-05,1.6514947011406462e-09,99.99487553391532,0.003912741983815352,-1.361262324802592e-16,-6.075286362172909e-17,-1.377005663503223e-10,1.999855521594756,-6.276327043100565e-17,100.0,599.9999999999998,-1.9452789514763413e-14,-1.369725941120132e-15,599.999999999999,-6.421740143800194e-13,3.5658644583504174e-14,600.0,7.346322506146234e-20,1.9994729511058915,99.99999995504919,-1.1188174290083506e-17,9.999829456371938,-4.63912746908441e-09,-1.2657578961740004e-11,-1.2846090852929894e-29,3.819306480355269e-12,5.383067377253446e-33,-2.222055119031407e-21,-2.582741065048693e-31,1000.0,-4.2634809286664155e-47,4.801951350342495e-21,6.35387131182646e-08,199.99999999692076,5.5162465630529394e-08
300,-3.3444803063065197e-23,-4.4843595339636074e-15,3.1748366206984295e-07,496.7757477806946,3.415978409408683,479.54915587098117,8.31253774790637,0.003319330289003228,90.01393132792039,9.98102272977411,-1.2855986536445692e-13,29.905257073966684,25.059502137934302,1.5989381158229207e-11,74.968389843011,9.275231717586389e-09,1.9244282482633868e-07,100.00000019611977,-1.3724162974728638e-20,0.0006077187724901001,-1.3927730842171747e-12,99.99994166237524,-4.243272752545088e-15,39.999986843470474,360.0000151201753,2.1087278905467597e-20,3.987521105292301e-24,6.806179960648393e-05,-9.89543068797464e-10,99.99369575716048,0.00466999987075935,1.1784997645213482e-16,-5.564936875540174e-17,2.1093506837007913e-10,1.9998244568480827,-2.7316591807143063e-16,100.0,599.9999999999999,-1.3299505490471919e-14,-7.796188044016179e-16,600.0000000000005,-6.955086279178881e-13,-3.0235131151779714e-14,600.0,1.6803599693708878e-19,1.9993020031758386,100.00000001144618,-2.5110782810031075e-18,9.999725072067964,4.4644366091810295e-09,9.042804017537242e-12,2.4380349896655067e-29,3.838278525534556e-11,5.781847482321433e-34,-2.1637618084270536e-21,-1.993811788316335e-30,1000.0,-3.555448690699246e-47,-3.984900714550778e-21,1.040599012797664e-07,199.9999999849666,1.1696960306740001e-07
400,-1.800573695196092e-23,5.423728578654983e-15,3.9167831722717546e-07,494.726775456569,4.688353904936684,477.06846106924877,9.636119790656668,0.003341084658333662,90.02937731607823,9.976014845129633,-1.955101286971025e-12,29.88102270945582,25.065092998297573,-7.117687599511196e-12,74.96646826565265,1.2874809564332647e-08,1.2339417528913488e-07,99.99999973718077,-9.875225093853741e-21,0.000872725570479951,7.94334024446956e-13,99.99990620625991,-2.8822753830776952e-12,39.99998527026822,360.00001860619676,3.0480283445525534e-20,-4.320914875816446e-24,7.309235492455936e-05,-1.0021868257668608e-10,99.99301045629028,0.009129289062132711,2.2861963837141226e-16,1.593230228287333e-17,1.2619683623199472e-11,1.9996985800915645,2.54765630002106e-16,100.0,600.0000000000001,4.9528676958278147e-14,2.9221568007976365e-15,599.9999999999994,2.5850489791085844e-13,2.0230488218626552e-14,600.0,3.494985086987948e-20,1.999175602913413,99.99999995407207,1.402936710194188e-18,9.999569136415447,1.5102689642590703e-08,1.374861920330788e-11,-4.2114252148576433e-29,3.5409468148849756e-11,4.85806036846341e-33,-4.12509112520067e-21,-2.5542306256327063e-30,1000.0,3.837803932918743e-47,-3.0109752493029736e-21,1.4479406062521757e-07,199.9999999843649,1.569599001140308e-07
500,-8.139805243508633e-24,1.4957482806492237e-15,5.210581856309478e-07,494.3223252953944,5.41732668204953,470.2330242014321,11.02051160896802,0.0033514880697277758,90.03376201143988,9.961455812563337,2.6206479571146626e-12,29.864315551921568,25.074410526051896,2.4426574913460914e-11,74.95610608349021,1.7918481662957365e-08,-8.12544058435198e-08,99.9999996456129,2.3341553166486976e-21,0.001022909116883434,-4.1998049006843637e-13,99.99989710090775,-9.483004183645959e-12,39.9999814635837,360.0000238240316,5.662768129390218e-21,-4.3818021264281974e-24,0.00011176030333213521,1.2000754612801516e-09,99.99107653877691,0.0113162172757672,-2.0419279077856066e-16,-2.567230055664493e-17,2.518215048037834e-10,1.9996458924720026,1.5165088233443833e-16,100.0,599.9999999999999,1.8307129024870904e-13,-1.4308932431113373e-15,600.0000000000008,-3.8675796166084505e-13,9.554809805841646e-15,600.0,1.3884530873730254e-20,1.998895007885286,99.99999992084736,-4.444998591019457e-18,9.999573605586276,3.2261099151697667e-09,-4.837108581975906e-13,-6.376842898709995e-29,-2.2603042851789326e-11,6.33963414275301e-33,-2.6104743835043353e-21,-3.731896179561196e-30,1000.0,3.9231973360473744e-47,-2.106443973325354e-21,1.7711644671767292e-07,200.00000000079743,1.8960240450169546e-07
600,-1.9572578446188213e-23,-9.179035440057808e-16,6.392050046077669e-07,492.2882370486811,7.708808814707784,466.2889235589441,14.892456427096171,0.0033472924476664794,90.04350181908612,9.95884738843461,1.6547145695252604e-11,29.83132300545711,25.099419681097967,1.0199988555326412e-11,74.94566396476417,2.1163381651639067e-08,1.2369795856210433e-07,99.99999994985313,-1.9212447987878634e-20,0.0011999496538574242,-6.891836624294251e-13,99.99989252250677,1.3400653168643726e-11,39.999977029646054,360.00002804172243,1.4497001078283984e-20,3.205395419397154e-24,0.00013253588848684554,2.2119948074845355e-09,99.98818415327952,0.011692557981998471,-3.9013944678958753e-16,-8.673668392181705e-18,9.041809450405075e-11,1.9995895549333975,-2.1607864817348973e-16,100.0,600.0,1.1957237705620063e-13,-3.0839731375295714e-15,599.9999999999999,-9.031563065875737e-13,4.74069823424747e-14,600.0,3.3738548676972495e-19,1.9989307695323388,99.99999998946535,5.16573679489486e-18,9.999393123706117,4.20221486816191e-09,-3.503046094198824e-12,5.661215212062844e-29,-9.76651097603186e-12,3.138620220013303e-33,-8.786200399455591e-22,-1.50675084542751e-29,1000.0,1.052737196599816e-49,-2.8505447475456422e-21,2.4982517582910033e-07,199.99999999871687,2.396580734621723e-07
700,1.6685328728425766e-23,-1.6436659710500576e-15,7.372081381722853e-07,491.351833790002,8.949774709675175,459.3787329113143,15.182602957433087,0.0033693028508502707,90.04426422293936,9.946694599642624,1.8122527607840674e-11,29.822683014291936,25.131301955044336,2.0415566311509713e-11,74.92149467654367,2.4491179078550777e-08,4.032299129532523e-07,99.99999948318077,-5.878676823222306e-21,0.0012573900224237843,-1.5686227392749083e-12,99.99985133683752,-1.3241859544852534e-11,39.99997122403207,360.0000287364878,2.2069373618407456e-20,4.151457088210436e-24,0.00013343893041715453,-6.852394862318522e-10,99.98504012929364,0.01282658717166774,-1.0557536373824908e-16,-4.334914308815575e-17,1.1757354721393747e-10,1.99952730106297,-2.51504781594639e-16,100.0,599.9999999999999,-2.7916135516942878e-14,1.4294477326607073e-15,600.000000000001,2.5851437274345157e-13,-3.151697889431589e-14,600.0,-3.425947618719614e-19,1.9985830133009952,99.99999996610676,1.0764908946525124e-18,9.999334535606577,1.176129851205234e-08,3.3009732351290407e-12,-6.836052422358731e-29,-3.531533302202818e-11,-4.03173202304836e-34,5.3919656582812624e-21,1.914144353542571e-29,1000.0,2.1755047681726844e-47,-1.748132794799269e-21,2.5573321046516124e-07,199.9999999692578,2.9361274071833935e-07
800,2.1569736249107864e-23,-5.8038966221538065e-15,7.728545512883308e-07,490.14707310704404,9.91832271375668,453.09224515687595,19.20936488100384,0.003346538601198878,90.04972130099272,9.941547214577705,2.1258693338647262e-11,29.765930501443766,25.13813400048907,2.3135206764564813e-11,74.91205896812733,2.7609812569618196e-08,4.0262743098642074e-07,99.99999972361918,-5.4868138185083024e-21,0.0014767856163101153,-2.1408440422829925e-12,99.999828147732,3.754318553725277e-12,39.99996346985484,360.00003724394514,-8.068012082724633e-22,2.892578143219807e-24,0.00015763064955582527,1.5855659278784796e-09,99.98436767388954,0.01631499694037575,-2.576367064267585e-16,6.791580576249028e-17,2.0882162799761078e-10,1.9995102736344614,-2.5969701761666104e-16,100.0,600.0000000000001,1.5505992734182367e-13,-4.0018640895585495e-15,599.9999999999995,6.380553988182671e-13,8.805859241748938e-15,600.0,-1.3149502469672425e-19,1.9983357676475362,99.99999992003215,-3.17201533629321e-18,9.999217980233329,3.021047196778731e-08,-5.059475205426354e-12,-1.2801430171094706e-30,-8.008429113441919e-12,2.4264019440199772e-33,-2.553727769521301e-22,-2.7257038699159535e-29,1000.0,5.022730557893568e-48,2.7149076688673183e-21,3.411163429157698e-07,199.99999997455183,3.254352870950445e-07
900,1.56845516241655e-23,-4.8671004315948555e-15,8.535601677989089e-07,489.53302076497505,10.80716392694315,451.4845156512613,19.449096836064353,0.0033785779144323014,90.05682396836258,9.932056732198452,1.2821982198524214e-11,29.742065306136364,25.149684175653782,3.38239229854501e-11,74.9150087032519,3.4880429340569945e-08,8.516955742529039e-07,99.99999917334884,-2.6664200849260342e-20,0.0019098055872570718,5.983702425922334e-13,99.99982772127092,-1.5195483691968795e-12,39.99996247928589,360.0000396738519,2.7979465899652808e-21,-1.7629614124065586e-24,0.00018384966527205048,2.8183085017485365e-09,99.98173072194444,0.018758160445744708,-7.459427680398788e-17,-5.272630042420069e-17,5.166828022213794e-10,1.9994084669820664,8.639563319658113e-17,100.0,600.0,-8.669200099304879e-14,-3.540128602562463e-15,600.0000000000008,-1.8003145408521093e-13,-2.1403654293440556e-14,600.0,-3.3080654227161163e-19,1.9982845059792473,99.99999981525744,8.707105780487746e-18,9.999148748643362,2.591452788505937e-08,-1.1334645515616492e-11,3.7622596985835367e-29,-1.6126217892820952e-11,-3.994120715029853e-33,-2.0545528984221197e-21,4.0858474791691256e-30,1000.0,3.0613932498552707e-47,1.0400660062572931e-21,3.730277998888171e-07,199.99999996821126,3.756123421055539e-07
