miliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
1000,3.6810342482651163e-23,-4.915708434115293e-15,9.727674696744952e-07,487.86731766982047,11.545394033908046,442.7429270441501,22.13370941855745,0.0033827867351640985,90.06485558778638,9.927651554867774,2.3716922275569428e-11,29.74423228133291,25.167344151020018,3.2425862725741516e-11,74.89984601483268,3.7426750942790526e-08,9.868809166676744e-07,99.99999907054845,2.838644388731638e-21,0.0019003594271768608,1.7177086322620237e-12,99.99978872173261,-6.391956928001284e-12,39.99995386628362,360.0000421295095,-9.788702346446e-21,5.206061718878344e-24,0.0002056864155633866,4.981773209695533e-10,99.97933843062363,0.01896652076963542,-1.6303635239938382e-16,-2.1735044119751187e-17,6.187963287940563e-10,1.9993394459252838,-3.1964218775226964e-16,100.0,599.9999999999999,-1.4042991029727807e-13,7.052453689011129e-16,600.0000000000006,-3.382018741836409e-13,-3.159481732773297e-14,600.0,2.7451502045316e-19,1.998033160301719,99.99999976109221,3.195766390930231e-18,9.999033975114735,3.7761483344014816e-08,-5.262381907518578e-12,5.135691527874077e-30,-3.18344719474052e-11,-6.666440183828874e-34,5.39676565598179e-21,1.998233685078985e-29,1000.0,1.5639908912985944e-47,4.457644677841868e-21,4.054037255479599e-07,199.99999995240148,4.084926030940572e-07
1100,3.654099150208823e-23,-8.001433731804152e-16,1.120970171761147e-06,487.11491124728286,12.185524358665546,436.73315239614,23.891593275760716,0.003361257971254198,90.07635320543073,9.92568402795475,4.230940326415783e-11,29.717277346192155,25.191439454624554,4.886009997566219e-11,74.88140328994457,4.2261681387770035e-08,7.836005255667791e-07,99.99999893757344,-2.6586529204772163e-20,0.0023362198350778893,-1.571450439418239e-12,99.99978561215555,-3.3254980707333216e-12,39.99995506312341,360.00004612756965,-5.120935941048147e-21,3.0839813666931996e-24,0.0002248070917537728,1.963064245305136e-10,99.97678598802361,0.023077438082932316,-1.3811895547784264e-16,1.9845795520369043e-17,6.209825364675825e-10,1.9992549678632061,1.0251077799716193e-16,100.0,600.0000000000001,-7.490337135263214e-14,-1.1770739568887605e-15,600.0,1.6266985000024836e-13,-1.5512705304479528e-14,600.0,7.709111788034906e-20,1.9977403099211573,99.99999974086217,1.2104642495832514e-17,9.998982676337649,4.4054805248719857e-08,-1.0492207253948676e-11,1.4386608668182377e-29,2.3802210919560942e-11,-1.954132824253453e-33,2.69578305270514e-21,1.6484028422875295e-29,1000.0,1.9229772829379883e-47,-1.3257862480828397e-22,4.1108562066261524e-07,199.99999993863537,4.4040251407024467e-07
1200,4.7973828198865875e-23,2.0545265618266316e-15,1.2073595940873459e-06,486.59633977693085,13.293953292648691,435.6988052333351,25.36755905853531,0.0033618456451335174,90.07933630026876,9.915931837673655,3.052830568852439e-11,29.666121664162972,25.209549705955794,4.8965320624587084e-11,74.8839686975829,4.6457230845715914e-08,1.3662660688927906e-06,99.99999907470934,-2.3235286717222286e-20,0.002354019362070835,2.363731518604305e-12,99.99975363504753,1.5544990855907332e-11,39.999949288622155,360.00005549716366,3.331339046316064e-20,-1.3805918226080306e-24,0.00025060702084441974,5.315706719123106e-10,99.9764670607666,0.024653249835520412,-1.9694338655567989e-16,-6.658674298815332e-18,8.910760364873012e-10,1.999195068181612,1.995811971491423e-16,100.0,600.0000000000002,-1.4465338224242514e-13,-2.9844687814498463e-15,600.0000000000003,9.332774254939197e-13,1.6935658391105316e-14,600.0,-3.1900697634110007e-19,1.99764358372234,99.99999964309859,1.127283807179003e-17,9.9988097116078,5.251830565827193e-08,4.528688356447962e-12,-6.324904961276874e-29,6.993213243831658e-12,-7.654203838215478e-33,1.3732519481969303e-21,-5.372697966377111e-30,1000.0,4.2513954783713132e-47,-1.811908746829376e-22,4.642639560787769e-07,199.99999993855798,4.6821576838473464e-07
1300,4.7008364909489335e-23,-1.4978648982596943e-15,1.2732636737209866e-06,485.80628271970687,14.319640745775038,429.76792793586304,28.32595093128084,0.0033492775596382575,90.09020406261523,9.913738642488209,5.579578450447193e-11,29.635069350148385,25.220652656611197,7.648243746181275e-11,74.86422410904233,5.107318589628149e-08,1.5384211477404314e-06,99.99999835940497,-2.772215903771897e-20,0.0027323690138609464,6.1482309312879944e-15,99.99973813568613,4.970800660002416e-12,39.99994028360173,360.0000568258983,1.9027799735585488e-21,2.378459881070954e-24,0.0002655863742568143,5.069399036439649e-09,99.97555961166064,0.024874177309109975,-2.4269663579835814e-16,-3.970064038262248e-17,6.668959752288397e-10,1.999178178875737,2.8906084488578887e-17,100.0,600.0000000000001,-7.589284240468574e-14,1.4117001898696952e-15,599.9999999999997,4.5136063223752225e-13,4.7512640816978176e-14,600.0,-1.7292031579323292e-19,1.9973406574133952,99.99999963393952,1.7318840648092587e-17,9.9987214360135,7.33988530572954e-08,7.352576544069866e-12,5.303299953526772e-31,2.1486334749429543e-11,-6.575736056842872e-33,-8.034319181170914e-22,3.580271247952949e-30,1000.0,3.76750349276882e-47,5.414084838099928e-21,5.317230980813762e-07,199.99999993101417,5.442073934758032e-07
1400,-3.538337749921149e-23,-1.1567230940102874e-15,1.3887818924853004e-06,483.8058539199024,16.367721024379325,425.15786563391543,30.090883545245955,0.0033817803003566,90.09639047028304,9.902696758240722,6.428116151154041e-11,29.608135699968916,25.251160656201627,8.569340090205855e-11,74.8595796520189,5.36109028707508e-08,1.7437441180120538e-06,99.9999986878287,-3.3647778698377646e-20,0.002834333600480651,1.526314517235532e-12,99.99972168542897,1.4429175047990248e-11,39.9999359113498,360.0000641599201,-1.0737642160252638e-20,-1.1234088134019412e-24,0.0002746800938162992,2.982576142003374e-09,99.97089573327409,0.027247259578668106,-5.47567844901653e-17,7.197827020363743e-17,1.1662324675364513e-09,1.999102284637522,-2.48689441822228e-16,100.0,600.0,1.1671160988871464e-13,3.492494876283988e-15,600.0000000000006,9.04685989179091e-13,2.9445443648394013e-14,600.0,3.577602507143846e-20,1.997260314190503,99.99999951171077,1.0635646893108934e-17,9.99865552604278,8.273255377854644e-08,1.696408324118797e-11,-3.932660951672033e-29,-2.6789994652311253e-12,-3.93994913332219e-33,-1.7831674507926374e-21,2.048792763020781e-29,1000.0,1.9256758726198455e-47,-3.9481478234861365e-21,5.545798881029246e-07,199.99999991053886,5.367618628589481e-07
1500,-1.7572817432920995e-23,7.405425986403725e-15,1.5572350137319584e-06,482.90064551930385,17.209756871409247,422.4714727902385,31.534021117714744,0.003390007227516144,90.0981299582345,9.896788649092729,6.899175246968265e-11,29.57339364384246,25.266647579477137,1.0745685122179505e-10,74.85512898050895,5.764396551914155e-08,1.7821177089738227e-06,99.99999846877634,1.6868624511043778e-20,0.0028773864540264896,3.008014834882266e-12,99.99970113040283,1.3886055409043292e-11,39.999934024422394,360.0000685760995,-8.409097495351862e-21,5.053018566261395e-25,0.00028990139109995425,6.551164353431065e-09,99.969446858799,0.03031455659966387,-1.259109999768082e-16,-1.2213707244191514e-17,1.2941855648636348e-09,1.9990452799033298,3.161604478179609e-16,100.0,600.0000000000001,1.5874122521810567e-14,-2.2571734031167016e-15,599.9999999999993,-5.792914069875597e-13,2.3975228773391813e-14,600.0,1.850211988154998e-19,1.9971490124924332,99.99999950605275,7.906337470384455e-18,9.998447831769827,9.970404094563803e-08,1.3581547531536527e-11,1.3096623239755338e-29,2.4638224333585915e-11,-2.1375319917759158e-33,1.4526718238458936e-21,1.166511066806034e-29,1000.0,-4.48280260296899e-47,1.0640096322377398e-21,5.882261580655943e-07,199.99999991520087,6.22087997141324e-07
1600,5.116930841996424e-24,-4.5052960307951694e-15,1.6031498851965878e-06,481.65833950930994,17.493621645312015,413.95913608510926,33.43365818864208,0.003397349856150733,90.10512870267547,9.891402939759681,6.357154441158631e-11,29.55382935331623,25.268116353227608,1.1457905269984221e-10,74.84090276406442,5.900762060919139e-08,2.2047042002773146e-06,99.99999811220727,1.9204666499932798e-20,0.003226791836885894,8.022523953187055e-13,99.99968411706637,1.588157293533002e-11,39.999928952543094,360.0000717662126,7.652641315707097e-21,-1.5448509832383376e-24,0.00031285686237847064,7.270668684590148e-09,99.96787516609217,0.03299543237228012,-9.446160063854368e-17,7.65298281721632e-17,1.2787883673041399e-09,1.9989797044471647,-6.998504978615229e-17,100.0,600.0000000000001,1.1572247419182334e-13,1.729527692462391e-15,600.0000000000002,-4.4478856060245135e-13,4.0048124537075614e-14,600.0,-2.72341857722651e-19,1.99672763614809,99.99999932155094,-1.5998857889000187e-17,9.998428901407541,1.1020241470705448e-07,7.967898363388228e-13,4.9868215628205154e-29,1.6006096179706397e-11,1.0495149818212836e-33,4.2115640415530644e-21,-6.959810236031676e-30,1000.0,4.274582769350753e-47,5.84055253806372e-21,6.599257983458654e-07,199.99999990285374,6.224883602407133e-07
1700,4.4323251177514756e-23,6.436165764187288e-15,1.7068010445412412e-06,481.8598867202952,18.822196217566006,409.6352956953082,35.6611267010191,0.0033904392633280697,90.11975975935995,9.8786035405963,7.27845755164351e-11,29.54513592687782,25.281591597101446,1.3228061377194252e-10,74.82275849449253,6.40569099072509e-08,2.6068084513918074e-06,99.9999978856612,-2.6253571563248253e-20,0.003387442897689316,1.706733891379778e-12,99.99964975374229,2.1355926567567087e-11,39.99992818764984,360.00007166060203,9.510185452320484e-21,-3.6321924690897456e-24,0.00032847581376848776,4.761609368412978e-09,99.9656450197942,0.03414371222278774,3.460415763138543e-16,3.2459764878353994e-17,1.3619344784631983e-09,1.9988901705586763,5.756115975328536e-17,100.0,599.9999999999999,6.02953097010357e-14,-3.063305565927333e-15,599.9999999999987,-3.388891224357597e-13,-1.4720344681669098e-14,600.0,-3.239784338774987e-19,1.996642560043339,99.99999924957001,-6.030152359974354e-18,9.998344506512163,1.1055653203462602e-07,2.4553083924678822e-11,6.841177605677984e-29,7.603650083478084e-11,-5.875542569581188e-33,2.5907577272414663e-21,2.0052237745069576e-29,1000.0,-2.5189869527080675e-47,3.42534423945304e-21,6.953971285723649e-07,199.9999998746082,7.012173061925998e-07
1800,3.6451265306011954e-23,-6.498639650344945e-16,1.7683801892035487e-06,480.53470379497367,19.179990404562332,407.2127842381674,36.222600410956986,0.0033806125617966204,90.12152655462508,9.87582471560405,8.054564758511048e-11,29.52590563869795,25.297425046844413,1.2851379220287134e-10,74.81158559757102,6.583922259048206e-08,2.4773951258980686e-06,99.99999716558119,-2.892020458834195e-20,0.0036833027876087515,6.570155707337213e-13,99.99964007344587,2.99061895924509e-11,39.99992006752612,360.00007850805775,-1.8032304584308e-20,2.0574823039639296e-24,0.00037196576029549283,6.195043974809122e-09,99.9646174880133,0.034901847319515636,-2.0697285021830384e-16,6.06417423816053e-17,1.6672888332164747e-09,1.9988027444388414,-2.30825419648137e-16,100.0,599.9999999999999,1.519814696049665e-13,4.042397864517175e-15,600.0000000000003,9.712451859883062e-13,5.462095166725373e-14,600.0,-1.9907095555675952e-19,1.996383285913304,99.9999992523024,3.736207926098133e-19,9.998154344170146,1.2780741087362026e-07,2.043127648109742e-11,1.8015391408414068e-29,6.673143251160948e-11,-6.905962457575342e-33,2.025929342612814e-21,-1.1007919805542307e-29,1000.0,-4.1328152216632907e-47,9.14448732547988e-22,7.337753932493941e-07,199.99999986588816,6.950040244411818e-07
1900,-1.0676588684289618e-23,4.890605327768606e-15,1.95021083888523e-06,479.16435415143917,21.124940620667576,403.77998326288036,37.38140333716477,0.003376414974143461,90.12807291164398,9.864428768886418,9.615192037905268e-11,29.494036158018947,25.33441532946625,1.3901522031022073e-10,74.80384112217813,7.137418131022996e-08,3.0819345671871102e-06,99.99999724398445,3.525339014966628e-20,0.003902758187247514,2.427418582105262e-12,99.99962951774843,1.3037453740363698e-11,39.99991392798829,360.0000859122643,-1.1693932255674023e-20,2.8627585784089096e-24,0.00037244429866872385,8.53372779652052e-09,99.96106328311409,0.03845917735108527,-1.236135669481095e-16,5.30206345853948e-17,1.7875145266115461e-09,1.9987746044672687,3.0977125530117117e-17,100.0,600.0,2.8336451976180446e-13,-1.1548214713159413e-17,599.9999999999983,-3.7511222811762866e-14,-3.1852460788854667e-15,600.0,-1.917334761204325e-19,1.9960822759602026,99.99999907272598,2.6971519827222052e-18,9.998189684563583,1.528210567998171e-07,3.004837559172575e-11,-3.4939787623448995e-29,4.909781380694382e-11,-2.716965780717554e-33,3.4672954589135326e-22,-4.2112608505595025e-30,1000.0,-2.583369806508251e-47,-2.3348847276709914e-21,7.767171465365463e-07,199.99999986549432,7.796516781203094e-07
