milliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
0,2.995981716528389e-25,2.780087195869359e-15,1.5931111093829159e-09,500.3832921639487,-0.3264629067564591,501.94659487282144,0.2130895975072273,-2.4557222215501323e-06,89.99731797781386,10.003176833181362,2.3261885720792763e-12,30.008579149870748,24.99194515570381,-1.382247136790675e-11,74.99873909623045,2.338555099983843e-09,-1.262614012000363e-07,100.00000012087594,-1.0842927967471976e-20,-7.071323422103605e-05,1.3865180792555285e-12,99.9999881636749,-8.809223171821702e-12,40.00000266310496,360.00000028413774,-5.3718304644404755e-21,3.749270759837874e-24,-1.4834292179155438e-05,-1.2382804463399958e-09,100.00080847667354,0.0007952749888900083,-3.9282261343489105e-16,5.970651390237324e-17,1.0737118634561397e-10,1.9999981177298574,7.125647230045307e-17,100.0,600.0000000000001,9.825887005761394e-14,-1.4484622651810278e-17,600.0000000000005,3.7053019279906334e-13,-1.4862448370696534e-14,600.0,1.128769645195534e-19,1.999918444146172,99.99999992288525,5.960480200829252e-18,9.999999328211851,1.194832886249882e-08,7.768917474111688e-12,5.9882607509953396e-30,2.0477303432108855e-11,3.947633846305962e-33,3.818332854312471e-21,-1.0689986645568416e-29,1000.0,2.046818288960826e-47,-4.099674317211583e-21,-1.6329492727351028e-08,200.00000000984605,1.8350116506951852e-08
100,1.3448828685395224e-23,4.572827031441511e-16,7.92209342232216e-08,499.3856303491169,1.6180533734452276,495.69375632004505,3.4618274899702293,0.003325950863581873,90.00111194516423,9.996491295632653,3.3085780164162847e-12,29.96512116958671,25.01253740102257,1.5929450694924756e-11,74.99466813774214,1.174429228174381e-09,1.6667850126111836e-07,100.0000000030826,-8.596814251796119e-21,0.0002478056494977414,1.6322445800556178e-12,99.99997282304297,-1.1141304289850182e-12,39.99999646362262,360.0000033424028,-2.1475306764510044e-20,1.2365308117718732e-24,2.4905602317468043e-05,1.8182225902006307e-09,99.99943769021748,0.0006956132191960245,3.501557943308871e-17,6.215987069367965e-18,1.3036347214500403e-10,1.9999455766848606,-1.6628843983958752e-16,100.0,599.9999999999999,-1.8153298603294413e-13,3.572865821247823e-15,600.0000000000009,6.72287377415082e-13,-3.1166380804622854e-14,600.0,-3.013933300728653e-19,1.99980800551629,100.00000002434342,-1.4624196820972382e-18,9.999924093402516,1.4458874921178211e-08,8.271211441542027e-13,6.373556797005895e-29,-3.785814253347647e-11,5.491124839444056e-33,-2.283625446622582e-21,1.8651425183708885e-29,1000.0,7.633998569302608e-48,-3.0093589794128154e-21,1.7172167168108644e-08,200.00000000618465,2.6619678254466868e-08
200,-3.681858543467396e-23,1.4313659307187982e-15,2.29221612590954e-07,497.1848057524915,2.3166405264416827,485.9816261419326,5.809863105198056,0.00332249471825177,90.0099689810462,9.981843490167922,-3.226980677656955e-12,29.93169484982108,25.031145950859084,-1.1693539468459968e-11,74.97229434306814,5.149515624505944e-09,-9.862450381619513e-08,100.00000021534396,7.077723717758981e-21,0.0004136813988451505,1.0973077483736008e-12,99.99995039646318,1.3815203846569622e-11,39.999994139281505,360.00000669980045,2.6705139481159998e-20,-3.104275720303111e-24,3.7242892156078906e-05,-1.780553688726748e-09,99.99547103175718,0.002892609097585537,-2.3249696562524453e-16,-7.444356751547067e-18,1.8950985829376348e-10,1.9998398782958455,-2.546829682353362e-16,100.0,600.0000000000002,1.6303777916067207e-13,-3.2739552422826528e-15,599.9999999999993,-7.684391522835918e-14,-2.8248288289558784e-14,600.0,7.247373324313917e-20,1.999573377854994,99.99999998705155,-1.6506401195747117e-17,9.99973656293706,8.295437089105602e-09,-7.787413497864883e-12,2.1372443123109026e-29,-3.502352721299295e-11,-1.4482581258861785e-33,4.767467999435841e-21,-2.525126656757903e-29,1000.0,2.1838781802672285e-47,2.994172510389642e-21,7.531468954055646e-08,199.9999999940837,5.1119047262059415e-08
300,1.1353558593828393e-23,6.622372053885462e-16,2.6760217447761227e-07,496.59148554071794,4.059181192373032,481.3211219963136,7.8701078175624115,0.003321705790693758,90.0148193222922,9.975944406235046,5.519272657586197e-12,29.934964274548246,25.04940360433758,6.87124648895779e-12,74.96322163358006,1.2282880895192228e-08,1.205089115130383e-07,100.00000005967344,1.1712539450425511e-20,0.0005518168346648103,2.5842158517878532e-12,99.99993781235118,-1.0489527851210496e-11,39.99998465113748,360.0000160176181,-3.280541431331719e-20,-2.6909293058641924e-24,5.239978976575125e-05,-7.748140649180732e-10,99.99376309717309,0.006090306165248119,-3.505763840705932e-16,-3.2422599169035036e-17,2.137034040944127e-10,1.9998155189460078,-3.036143888236121e-17,100.0,600.0000000000001,-2.847628720784574e-14,1.5711818763486396e-15,600.0000000000008,-7.96820696425175e-13,-3.398128864313096e-14,600.0,2.2348443460653326e-19,1.9995183900440623,99.99999992086488,-1.6692215925951592e-17,9.99974168938177,-1.0085212684039349e-08,4.708133592312888e-12,3.008022889449149e-29,-3.720382718726175e-11,-4.959581151883449e-33,1.176512633603155e-21,1.4759736275743015e-29,1000.0,2.4259044259628406e-47,2.2588670723162665e-21,1.1772828485096358e-07,200.00000000377614,9.121332928931104e-08
400,1.5543929637178038e-23,3.973134281772815e-15,4.10565498754811e-07,495.00672999719325,5.159074236192517,475.06607750531015,9.290033728692832,0.0033405923474007855,90.02091077362525,9.968728941278373,7.047451755250075e-13,29.89795420275769,25.065839747449733,1.5144904082582933e-11,74.95714110372258,1.4924093464095104e-08,4.600811445865852e-08,99.99999966733535,2.3202412311744682e-20,0.0007412082299912787,-1.7248483604024775e-12,99.99991677583134,-1.543507150071685e-12,39.99998500761976,360.00001696452637,-2.101801528511687e-21,-5.24658013396204e-24,7.643081876852273e-05,1.2997223566145913e-10,99.99267591521398,0.006582113549497585,-4.2829917507367126e-16,6.336265964365985e-18,-8.086779467644776e-11,1.999707086357665,2.8256698012685537e-16,100.0,600.0,4.485466429518353e-14,2.182374190336561e-15,600.0000000000008,-6.849464604601507e-13,-3.0525955606670777e-15,600.0,2.7864050557984066e-19,1.999249342861386,99.99999988884518,-7.17160153311252e-18,9.99967128015673,-1.5251850974041053e-09,-3.831711309790426e-12,-2.16760697303483e-29,-3.428972562498313e-11,2.0846504835096637e-34,-5.55104736842005e-22,2.752032325410662e-29,1000.0,-1.4973874785180408e-47,6.983453898067677e-22,1.8419812309007133e-07,199.9999999847768,1.4968568512846083e-07
500,-1.1938985121467371e-23,1.837849194781324e-15,4.7935698386607e-07,494.4833087741708,6.593114351230692,471.65381289803247,11.521889290384633,0.003370063171231323,90.02996066270377,9.961178495039977,8.241035852294351e-12,29.873871756533283,25.07737794451633,7.552703371237894e-12,74.944353364583,1.8188096624689824e-08,8.942545795404059e-09,100.00000002627618,-2.2916736829474162e-20,0.0008729676952256339,8.727026860667563e-13,99.99990306134742,-4.709110680787835e-12,39.999978898217,360.00001870798195,6.684394989750293e-21,5.174501475895764e-24,9.242857075237428e-05,-1.8536267699513043e-09,99.99077829286384,0.008887835751462509,-2.6932281499491066e-16,5.641542671469657e-17,2.9938148803521875e-10,1.9996514585971372,-4.532441103769592e-17,100.0,600.0,-1.704559496398341e-13,-1.924683718582509e-15,599.9999999999999,9.163246417589447e-13,-2.1163272443205857e-14,600.0,7.499141591438287e-20,1.9990180454114364,99.99999985229769,-1.4031493014818496e-17,9.999549680229967,-3.382874566982536e-09,1.0606749795489724e-11,2.4691250095424444e-31,2.702706207966123e-11,2.0600395301641916e-33,-4.607591402140425e-22,-2.2320425417603233e-29,1000.0,1.689414561762834e-47,-4.2845292775212524e-21,1.9784179525547586e-07,200.0000000042671,2.291118959073129e-07
600,-7.018565239852334e-24,8.862424453552754e-16,5.284345855231602e-07,492.53889047346684,7.484465735540373,465.64926376634776,15.008655860613114,0.0033699056827168456,90.03974258760668,9.961604062428872,1.0673746025899375e-11,29.854746258910197,25.10259697462358,5.3746210050096095e-12,74.94585558016367,2.0639026669899285e-08,3.8989689495992605e-07,99.99999957871094,-9.83747975157788e-21,0.0012832530706280343,-1.226243015417323e-12,99.99987610966878,-1.3802684606001406e-11,39.99997685890715,360.00002410068663,1.445412847799339e-20,-1.4810837031462308e-24,0.00011257852922801079,3.6014311132674994e-10,99.98728133888605,0.012895835226557297,1.298578715758616e-16,-2.0541945547704843e-17,2.0628228594753997e-10,1.9995741093801078,2.261691948602788e-16,100.0,600.0000000000001,9.46250808012366e-14,-2.2917136302963416e-15,600.000000000001,-9.133960499401365e-13,3.8654885991216137e-14,600.0,1.378868380633666e-19,1.998923274050879,99.99999999327788,-5.004805569552907e-18,9.999360129006025,2.670662990807308e-08,-1.26339156422985e-11,7.073069228318211e-29,2.762571716222106e-11,6.000309179543119e-33,2.5500844931938792e-21,1.3772781878822306e-29,1000.0,-4.1475779120010963e-47,3.281424215417616e-22,2.5720329688618524e-07,199.99999998282487,2.3282754200386213e-07
700,-2.6015584691940482e-23,2.8193116242990455e-17,7.127103394461227e-07,491.2609051167952,8.457058638114878,461.95493161481744,16.051218342617922,0.003368071265438906,90.0479099624787,9.948863749915423,4.532499203036815e-12,29.810410902126016,25.122226222386686,2.6387075820545787e-11,74.93622382685639,2.8765071797217437e-08,5.894627042076823e-07,99.99999938785052,2.7931719907819767e-20,0.00138500057073052,2.46160986112921e-12,99.99986619328737,1.2770249356680996e-11,39.9999727632926,360.0000287126437,6.254845016006157e-21,-4.849702597533586e-24,0.00014782430653593733,2.69688113700957e-09,99.98729344005083,0.01407488862979366,1.233623896165809e-16,-5.0875631377145856e-17,9.837992623561218e-11,1.9995475007947714,2.211902182568554e-17,100.0,600.0000000000001,5.501515239497014e-14,-5.171463303715329e-16,600.0000000000009,6.908084775618817e-13,-1.2052610448991366e-14,600.0,-3.273190508123904e-19,1.9987385385989436,99.99999992534556,-1.223346626980288e-17,9.999353711449178,2.279335846710914e-08,-4.050567612795491e-12,3.474462157667275e-29,4.003328516779624e-11,-2.870905188288271e-33,3.1284247924752004e-21,1.2001836792798903e-30,1000.0,4.16531305497466e-47,-2.034937313265645e-21,2.9560449162195603e-07,199.9999999708133,2.857269064898348e-07
800,-4.1567045182098015e-23,-2.1345610293633335e-16,7.427648808163581e-07,490.62055340241204,9.063085622711199,451.5538366322449,17.447376138309384,0.003365533438226228,90.05234975991391,9.940718900524061,1.8357011891678485e-11,29.792140403212567,25.141460033315024,3.2489269030832305e-11,74.91258326514946,3.064721852805937e-08,3.950338921950911e-07,99.9999996182828,-5.49251537273137e-21,0.0016071206311161041,-4.0371035694433917e-13,99.99984346338566,1.1713414946355721e-11,39.99996453081611,360.00003797126453,2.1750215596387516e-20,1.5426890647184928e-24,0.00015903694484710812,-2.2561173400770916e-10,99.98415728647244,0.016210052027762652,-7.080625950946754e-18,-1.5418727472274976e-18,4.118550674076224e-10,1.999447163173463,2.763418657950513e-16,100.0,599.9999999999999,-1.1231356563195406e-13,-3.2511932526741175e-15,599.999999999999,2.9701128374155913e-13,-3.4884274524927313e-15,600.0,-1.96768907166634e-19,1.99854781656272,99.99999989647449,8.408862080660259e-18,9.99918255088897,2.190862624330631e-08,1.1662817892963434e-12,-1.8597335658535824e-29,4.097339554322933e-12,-2.9935605164839186e-33,-1.5658950950030766e-21,-1.799160403689763e-29,1000.0,-2.7729302336484284e-47,-5.3291109516364544e-21,3.2193369067292354e-07,199.9999999867601,2.9276923939967036e-07
900,3.932258927441658e-23,4.752900491163914e-16,9.051278774503226e-07,488.8415593814744,10.855524775002975,450.7182521190925,19.935848759538267,0.0033766281003032765,90.05937266255083,9.939337454721583,1.463525340367034e-11,29.769403999023005,25.15634322012938,3.443557121146533e-11,74.9011111477165,3.092958974789812e-08,6.80611750024205e-07,99.99999951786278,2.6664220605325615e-20,0.0019078388241130207,-1.3918011435136148e-12,99.99980904732224,1.289293354768502e-11,39.9999606941321,360.00003829929057,-1.2852177694954635e-20,-2.3987016350635174e-24,0.00018365752652551657,2.6067399513762007e-09,99.98220694123839,0.017762918734818656,-1.4554741964355637e-16,5.281691583273522e-17,2.8263011432736473e-10,1.9994222354680968,1.0576288368054424e-17,100.0,599.9999999999999,-1.0526338414477232e-13,9.479604818263355e-16,600.0000000000002,1.124137491273584e-13,3.918105213743439e-14,600.0,-2.6585898237626185e-19,1.9981026848170937,99.99999974840829,-1.6688733542918382e-17,9.999063449543938,1.9434533543858714e-08,-1.0796071461406594e-11,4.7379686012326137e-29,-6.042955264187804e-12,3.8065626108043985e-33,3.2451599849529553e-21,2.2479304811384608e-29,1000.0,-2.4104559004910726e-48,2.462425497509184e-21,3.879807806857224e-07,199.9999999562317,3.4559579631451606e-07
