milliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,SOCS3mRNA,DecoyR,IL13_DecoyR,SOCS3,CD274mRNA
0,1.299595885944677,113.19213217263506,-0.0001965941789538493,-0.0006713289462209473,2.269582196623213e-06,2.8009533720824216,-0.0007700750563666232,91.0,165.0053887329151,0.0015272606209648094,-1.8554923551663138e-06,0.3399947211168135,-4.997040167047437e-06,2.4208479701355786e-05,9.291298931685453e-07
100,1.3010330046464234,113.19442197852341,0.0008461092366287023,-0.0010039108859151641,-0.00024060521446006423,2.799164856645097,0.0010961644129660302,91.0,164.99464243508612,-0.0032180147567778365,2.7958614301447844e-05,0.34000281332369997,1.1833333096337822e-05,7.5352622371583e-05,-1.2918087645747253e-06
200,1.3019950966784883,113.19186733495228,0.0020321178684574144,0.0008194376671161338,0.0003460141366377001,2.8001110098695907,-0.000151433075844588,91.0,164.99043059868112,-0.012077269728879828,1.8667991379062064e-05,0.3399872750850748,3.275211622054112e-05,-0.00011348312875195712,-1.0143963559198134e-06
300,1.3033439914812346,113.18651182237525,0.003170307368279794,0.0001336349902614852,0.00020102912389559246,2.8005082765541145,0.0009046587125299516,91.0,164.99529822576082,0.002370330242347629,-2.782568627189253e-05,0.33997248319775625,2.0158748951766754e-05,-0.0001060605183829241,1.0278454709439171e-06
400,1.3042956162482784,113.18455512906064,0.004035676206437728,-0.0003771198540440474,-0.0002956462625489407,2.7992472090016287,0.0008610677358439039,91.0,165.0018484816246,0.01260722651189596,-3.464312461901612e-06,0.33996769942498684,4.359721255567951e-05,-5.240455957224623e-05,1.3121620099007529e-06
500,1.3045502602872416,113.1821527506914,0.004789435935075706,-0.0008403592437943913,0.0001578643964643049,2.7990232868092475,-0.00026338866919462607,91.0,165.00701960071862,-0.010825212580117188,1.6205405933131914e-05,0.33994260600796616,4.6952563972346803e-05,-9.510262965494453e-05,-2.8203721286689275e-07
600,1.3049615202877394,113.18421149890833,0.005340315977026428,0.0015935671835877229,1.8676985763270943e-06,2.7985531916984763,0.0002470323296160429,91.0,164.9928089855588,0.012715656867336902,-1.6570377526021887e-05,0.33993726230662785,5.5872432474702896e-05,-2.59085725947151e-05,1.2594537636407117e-06
700,1.3051034212110253,113.18006156592607,0.005975374842647711,0.0022328085873525236,0.00032488838921377515,2.799615876393165,-0.0002196456425663097,91.0,165.00926958280382,0.005593877762730261,2.781264553025795e-05,0.33992352737115905,7.545915224559713e-05,-9.145881520463094e-05,-3.504335437215393e-07
800,1.3071755874376274,113.1777976250392,0.005963003084635501,0.0025375244233024666,0.00037484877195146954,2.797516096305498,0.0007190376765478994,91.0,165.01062508752597,0.0022710481688885146,-3.1951618784711445e-05,0.33992564393054225,7.302148604992698e-05,0.00011072926763269884,2.3203584306098776e-07
900,1.3085065140316607,113.17834821762922,0.006304966128832039,0.001812552240504092,0.00018237033012945416,2.797570743251173,0.0028015194619004486,91.0,165.00333759987922,-0.004324392571486653,1.6560285401032665e-05,0.33990202011509113,7.754681859445414e-05,1.358929236010194e-05,4.171086355296071e-07
1000,1.3081474762540939,113.17344554973675,0.006061087724394126,0.004869923072457173,0.0003609531751440664,2.796704540946358,0.0028348531613575107,91.0,164.99378003557305,0.01763769445544944,-3.394803985121896e-05,0.33989290219618723,9.338759138738919e-05,-7.739850939314982e-05,1.4739970324136356e-06
1100,1.3101585457434812,113.17208871518824,0.005527266583104428,0.006156081706598088,-4.5070080387035353e-05,2.7975595702906793,0.0028213248803917877,91.0,164.98349943870207,-0.003082466496507871,7.84660305425814e-06,0.3399003887831176,0.00011820653353697953,8.8950298735998e-05,5.37587687921367e-07
1200,1.3098107205440896,113.17416428788998,0.005153763335161364,0.006839488398234217,1.0936259445776296e-05,2.797032987877122,0.0032156798807137124,91.0,164.99618834598647,0.015069348088998707,3.982024804281298e-05,0.339881042161165,0.00012073757173606852,-2.8571367462565972e-05,1.2463573207715481e-06
1300,1.311485100251384,113.1688129360589,0.0045220715228786665,0.008249843407855829,0.0007034713117924949,2.7963134042595637,0.004244482924663728,91.0,164.99861961125413,0.00896399613169403,-1.250602855650575e-05,0.3398721973489988,0.00011907871091526459,9.290665414723415e-05,3.228368243758229e-07
1400,1.3122374495791178,113.1705859218323,0.004018366256521689,0.01024707532529834,0.00031051036069544243,2.7953226951629264,0.005355627629543173,91.0,164.9835710377165,0.02405175710885108,4.241014150705879e-05,0.33986577590934103,0.0001380120946508455,-7.926213582446809e-05,-3.0549304909429124e-07
1500,1.3127705289101934,113.1645344893808,0.0034862303569885887,0.01068522345282596,0.0006970673002062916,2.7951719109756543,0.005896382199133144,91.0,164.99484500097728,0.01699755682189337,3.0264152527479657e-05,0.33985000915379693,0.00014832532240200086,0.00011459921521160199,-6.340557596772538e-07
1600,1.313422563267544,113.16329196920368,0.002672915030319246,0.011657811856221384,0.0005085051868384601,2.7940974818198567,0.006297038246378937,91.0,164.98335396231914,0.009179293118467713,-1.067804680366558e-05,0.3398381384892552,0.00014262707613142561,-9.547691280745632e-05,1.0769894574014246e-06
1700,1.313053947095218,113.16382749285258,0.0022542128785331675,0.014561663847743985,0.0012792818904941608,2.792888618824691,0.006276098206012715,91.0,164.98235053790162,0.011420871592927047,1.3339645156354808e-05,0.3398433554162581,0.00016896779997504935,-6.0004276201040626e-05,1.3550112454461434e-06
1800,1.3153708232441708,113.16024302266757,0.0018469977981198725,0.013770583054876714,0.0015429675544906987,2.7929848749011104,0.006579646277163954,91.0,164.96839227621,0.03605297586649456,-4.9674891502443115e-06,0.33981755424167703,0.00017665825883350858,8.902477588427877e-05,-4.2109300236847003e-07
1900,1.3157668951751416,113.16123567449014,0.0017291505378665907,0.015302993839363854,0.0013604264659932096,2.792945346813524,0.008277238796351533,91.0,164.9814434020525,0.025694953712927276,4.530213453624929e-06,0.33981940568187113,0.00017278837528750832,6.957930966654418e-05,1.7215260006828816e-06
2000,1.3163760252058654,113.15664507902564,0.0016704001744699795,0.01753628569709616,0.0018217567853502565,2.7914304342049676,0.008963669090562766,91.0,164.96807657052585,0.04510458384407415,5.1609455576756665e-05,0.33982010745980773,0.00018766792885117103,0.00011593134685197363,2.050360553618976e-06
2100,1.316744282916469,113.1568832247756,0.0011355448275763846,0.01800258879899128,0.0022579133597103803,2.791782506061423,0.008735769087176446,91.0,164.94872165152597,0.03436391134878117,2.957194604041876e-05,0.33979977361889335,0.00021117640686355908,6.661466912995562e-05,1.7074379610790058e-06
2200,1.3183119019140161,113.15587640077591,0.000988790847712762,0.019036903288936896,0.0021610722861309514,2.790833662544193,0.009980439127222103,91.0,164.96333264711205,0.05839557664385922,5.252385021500919e-05,0.3397786593182806,0.0002219307308503642,8.08621865606605e-05,3.1779098673719953e-06
2300,1.3193569834214038,113.15222557769428,0.0011441016168715536,0.019323631431897338,0.0023112624802622724,2.789271925487391,0.010397610499069997,91.0,164.94151994425616,0.043673350179826625,2.9677675478909156e-05,0.3397882784174686,0.00021992055302601354,0.00018074767063988193,3.882518886348825e-06
2400,1.3189427488902936,113.15129417357865,0.0009709301896042497,0.01950324181815765,0.0025642340763911216,2.7872343488045113,0.010968680546137843,91.0,164.935553372075,0.07017622376405676,8.558869329861216e-05,0.33976803520279625,0.00022163925098873802,9.607327170036323e-05,3.6710570724417396e-06
2500,1.3191762351932688,113.14705423273617,0.001040256326011135,0.021325185218505325,0.002622588596060734,2.786408060019721,0.013584283031700057,91.0,164.94325781561898,0.05377245273186777,5.528085188050298e-05,0.339758076479618,0.0002267068210504976,3.788499532402911e-05,2.3469611780528973e-06
2600,1.3195009491683933,113.14565519046529,0.0008804485674217034,0.022950425432034058,0.0030234854159753963,2.786603857503697,0.013575272392426705,91.0,164.91530328619535,0.08793171336760691,0.00013591930218775716,0.33973747657024106,0.00023788810216660266,0.00017427139901945201,3.1638097618759856e-06
2700,1.320992461221754,113.14330891590731,0.0007394527051139521,0.022904379839803483,0.003326836118489503,2.7849848989105705,0.013918836564332553,91.0,164.90785537419123,0.08083827477260774,0.00013351456992928535,0.3397342248840589,0.0002520268007384792,0.00010838038886872359,3.5579815823513204e-06
2800,1.3222243650844674,113.1434850136968,0.0008897722139631354,0.022899000976630907,0.004039881394928479,2.7836081485932684,0.014157007877756464,91.0,164.91788758436252,0.08504660502623429,0.00017264429995024605,0.33972079924465565,0.0002641669941352458,0.0003445134826004589,4.121423999750421e-06
2900,1.3226093771913439,113.14115802285598,0.0007977928078459728,0.02363097759126817,0.003733720193316354,2.7843094741745067,0.01674531546793059,91.0,164.89345590206653,0.08928544244017264,0.0001281368555509572,0.3397157758337649,0.0002755128679955769,0.0003268333410993772,5.837429977303554e-06
3000,1.323697165800988,113.1391019371354,0.0005851598371183021,0.025288756595235364,0.004090456387149937,2.7828485786145345,0.01701387033369647,91.0,164.89866435819638,0.11562609464737306,0.00019410089511671838,0.3397192737310237,0.00027900774423012686,0.00028992723574673533,7.154707358402822e-06
3100,1.323393470306227,113.13835246205473,0.00045134319337304836,0.026268978391521113,0.004730943252246492,2.7824335977136214,0.018883538435334538,91.0,164.87772013109583,0.11910240286036669,0.00022676753136270617,0.33969088340472164,0.00029359210159651605,0.0004833552132188863,9.0650054382434e-06
3200,1.3234259445321643,113.13835126266466,0.0005799831153008037,0.026713827577082926,0.004950661951527299,2.7804584403977635,0.0196041774889402,91.0,164.87838914697545,0.13307087891378344,0.0002522061776647306,0.3397060635498066,0.0002962127744231934,0.0005485693966567388,1.0070564004696645e-05
