milliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,SOCS3mRNA,DecoyR,IL13_DecoyR,SOCS3,CD274mRNA
0,1.300633379716703,113.1955371640045,-3.0727655807027104e-05,0.001183811526001609,-0.0003165595268285416,2.8008997888407556,-0.0007697684347717667,91.0,164.99697853152475,-0.010272802257460844,2.6591023557123337e-05,0.339987561241734,-3.859366768761872e-06,2.7159447829508135e-05,-3.4923344168810103e-07
100,1.3007315019946035,113.19170921578322,0.0009091626793010645,0.0006422592269209371,0.0002437104172168421,2.799272184533277,0.000637148782448621,91.0,164.99825607709727,0.00200263292207831,-2.722860210709722e-06,0.3400009737303457,4.452396550212741e-06,-8.983824605854657e-05,-1.0779214080544098e-06
200,1.3010210683851644,113.18843683091785,0.0018936358198479593,-0.0007815193046463097,-1.6945556081257445e-05,2.7997226694907855,0.00024471078982961716,91.0,165.00118112664018,-0.004472266943128614,3.5174502296134196e-05,0.33998428095512295,9.10315195632592e-06,-9.072195020078131e-05,2.7838647815150537e-07
300,1.302372199665481,113.18812834510128,0.0028795200991962497,0.0012291642657600104,-0.00018922613232111036,2.798836243788097,0.00041002268710759994,91.0,165.00140721421096,0.0005667133031171277,3.058015718184891e-05,0.3399747556527909,3.3022453747031495e-05,1.3065521092438852e-05,-8.683715018695853e-08
400,1.3029536446066055,113.18465230624118,0.0038408209492987494,0.0011437859814337394,-6.972056435296915e-05,2.798805000087536,0.00021958080733976748,91.0,165.00776099076364,0.006173106703337406,1.9895487490227915e-05,0.3399672227025765,4.6450595510151286e-05,-8.441508403762573e-05,-7.034865616382211e-07
500,1.3041001136917831,113.18402445452959,0.004900027632034126,-0.0004672333703342558,-0.00024403092231930774,2.799557966351933,0.00044307742542039363,91.0,164.99279935809346,0.007260354029078611,1.0935364975932585e-05,0.33995121161719727,4.0069050340324606e-05,4.6001495567444335e-05,1.1112978085106795e-06
600,1.3054387840522133,113.1808816777556,0.005383149276443271,0.0012257132346545606,0.0003096507504345687,2.798988418444171,0.0011727931033243446,91.0,164.99613280371005,0.0024500025322126296,6.103683011368542e-06,0.3399351055158394,6.992481428493088e-05,-4.0345585221392906e-05,8.642985905308353e-08
700,1.3055677531877898,113.18135056299839,0.005855922136991764,0.00011184629236813954,0.0001967933679775123,2.7996350059051327,0.0003743686016264232,91.0,165.00957402203892,0.0026092301347335855,1.73209129594132e-05,0.33993619875368225,7.856543390760179e-05,-1.6903431208255467e-05,-1.246639416342631e-06
800,1.3068756104401578,113.17817264967844,0.006204972850419152,0.0016532480616259374,-0.0002041374410798692,2.797752907829769,0.0023212538409639084,91.0,164.99507151106366,0.012125611656799566,-2.4013587640255227e-06,0.33993063817704317,6.620495514175375e-05,-9.662791819765679e-05,6.349027534680429e-07
900,1.3075235592311014,113.17568077249516,0.006155001625549088,0.0028022162360250603,-0.00019245429524364583,2.7972210812863465,0.0017761486451066478,91.0,164.99732120597585,0.0027550758351174635,-1.627881463761391e-05,0.3399068842549139,8.644013803534737e-05,0.00011087679169118907,1.466893380132549e-06
1000,1.3085472449579014,113.17380897916267,0.00619257249460018,0.004181308571472093,0.0001882499518814532,2.7971233544460126,0.003168891797608096,91.0,164.9827272975373,0.0105198322825959,3.140613823795394e-05,0.3399152636318483,9.621334841038418e-05,2.6027158360267916e-05,-1.0296547562697447e-06
1100,1.3097516022433737,113.1754254962295,0.005643125514382074,0.004660324771278096,0.0004109393818213444,2.797232937417865,0.0023218101390629787,91.0,164.99165655215387,-0.007304484828903018,3.753718073521549e-05,0.33988656572776216,0.00010221683829795289,9.726586137668257e-05,7.794119547598089e-07
1200,1.310739828613953,113.17379269297811,0.004922698290405354,0.007187437802727527,0.00013162763548168896,2.7969212552472675,0.002019892598888847,91.0,165.00358212749944,0.007305108946315913,3.349117415935551e-06,0.3398968010643447,0.00011206200000578504,-2.3484911790536988e-05,3.0829960822213114e-07
1300,1.3102267410279937,113.1703172448772,0.004590799999443201,0.007885907566559386,0.000628729159832953,2.7959665565880574,0.0045837964832498145,91.0,164.99143636450793,0.0077676018676345005,-1.1402931410220896e-05,0.33986421596188443,0.00012900986629475015,-6.323161129799063e-05,3.9295032883343575e-07
1400,1.3109712766381991,113.16698854563214,0.0040750686233629275,0.008604407298482874,0.0001602450938369265,2.796210984892504,0.00413089017286412,91.0,164.97729509743797,0.002980095959511219,-2.6828377441412006e-05,0.3398648668959301,0.0001361316495367189,6.067526220071386e-05,1.5633086864695894e-06
