milliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,SOCS3mRNA,DecoyR,IL13_DecoyR,SOCS3,CD274mRNA
1400,1.3114927261022902,113.16924537058335,0.003933536623388171,0.010892382354655165,0.0007371398394926971,2.7965751489182704,0.005433202598083549,91.0,164.9951063603783,0.023061852521410492,-2.061378014217497e-05,0.339859695803588,0.00013933817292950492,2.522501113041161e-05,1.738530308255582e-07
1500,1.3131340314522213,113.16477132863635,0.003199301317343847,0.01199115035367773,0.0008337743933017588,2.7941189794274544,0.0035062578903800267,91.0,164.99643302810068,0.004861520185618317,-2.4527586418426e-05,0.3398529544672613,0.0001370184886364725,-5.599769242117926e-05,-8.550471567355533e-07
1600,1.3135795673857855,113.16494446186677,0.002887037822281926,0.011532813014498848,0.001055824585444094,2.7940286040665154,0.005974892555216267,91.0,164.9946529299397,0.02247358169262341,-2.5097721011150436e-06,0.33985886576527913,0.00013948091400760415,-3.7413396546205136e-05,1.5159625152979706e-06
1700,1.3136301617647734,113.16103344333762,0.0023583424505476884,0.014068165291136324,0.0008193996091486056,2.792748204093364,0.007095110689235558,91.0,164.98707526750903,0.01924172411766136,2.6742497263655297e-05,0.33983736969477524,0.000157670616593824,4.1596152051752536e-07,2.1668451481549867e-06
1800,1.3143296204253325,113.1605883686617,0.001854053785267149,0.015262406608753607,0.0009362569410720958,2.7932705097823214,0.007865567821522625,91.0,164.9772994325225,0.031187970493118354,4.128717740398299e-05,0.33983673269861137,0.0001717324442536132,0.00012891166339943668,7.391920640143333e-07
1900,1.3147272243337427,113.15947581237114,0.0018814849359307649,0.01681158055840524,0.0016290723039118432,2.792706313250441,0.006547836561948615,91.0,164.96537749490759,0.036437863914338064,4.815871114217434e-05,0.3398133083196134,0.00017605790876254148,0.00010767753414692017,1.8853183863578256e-07
2000,1.3161596126510393,113.15738986290242,0.001400462941239526,0.016827459243289322,0.001995562018339703,2.7926763820453333,0.008367407723395458,91.0,164.95575675907833,0.0391000428334056,6.150679900099982e-05,0.3398193192204938,0.0001947494725704618,8.759756657649687e-05,1.7186726684573733e-06
2100,1.316734064169586,113.15763426413466,0.0012276640889394043,0.019071230591191417,0.0016612390087676631,2.790466987051931,0.008402059313651747,91.0,164.96785122778493,0.028114125329531052,7.510694499313021e-05,0.3397908451077683,0.00021305646416375576,1.9428632237965348e-05,3.0191101798016657e-06
2200,1.31717534575632,113.15298325410211,0.0013033812747916718,0.01789067615801975,0.002050122270629293,2.789260740348977,0.008643946441524265,91.0,164.95099486514115,0.0585524213971685,5.526787388453223e-05,0.33979000933051284,0.0002154764112156631,1.9739807856541078e-05,7.694657941785785e-07
2300,1.318957803849631,113.15378551750834,0.0009791578842976633,0.019541824652104467,0.002072123606550811,2.788894182553524,0.011405565901880974,91.0,164.95283724370404,0.063927646959186,9.475356712749311e-05,0.33979328215433674,0.0002084296908631629,0.00016013797304154114,1.3304257298367161e-06
2400,1.319283870162951,113.15241102433752,0.000855963047313853,0.020977659698285515,0.00296521132895347,2.7889790401565744,0.012467800387781594,91.0,164.93927842317657,0.05230156228295283,6.187979442336992e-05,0.3397842364453267,0.00022901614234663214,5.554692384457086e-05,1.9288805936201303e-06
2500,1.3189179361408687,113.15033400541087,0.0007421548502653981,0.020879226220602645,0.0029380683545121773,2.78817048704784,0.012622928750516998,91.0,164.92604870078944,0.06656081646567918,0.00011581194236474712,0.33975351501427375,0.00024789211275709006,8.7452788788851e-05,4.6322524071826715e-06
2600,1.3207633525365219,113.14530500359427,0.0009024545616497658,0.02108281560883966,0.0032103201435485494,2.7861103945648775,0.012564995649579698,91.0,164.9263235336601,0.0866999818595221,9.586503407306546e-05,0.33974834901291007,0.0002579922382059096,0.00016947184583162756,4.1354969624728505e-06
2700,1.3202202807023031,113.14610196063397,0.0006082667374634089,0.02360472936287788,0.0031683438530810066,2.785153343367068,0.015202065161051949,91.0,164.92060309754,0.08163126134990024,0.00011813304971418535,0.33973688130869406,0.000252993990419907,0.0003217068461136947,3.388867022000194e-06
2800,1.3216210097057048,113.14177023273395,0.0006801167195019545,0.022570223020487466,0.004057851105527095,2.7859954651463483,0.01644783817910765,91.0,164.8983202211772,0.1043339849077965,0.00016205769412884995,0.3397204350458137,0.0002685850342028154,0.00031979658158372103,6.611788399333332e-06
2900,1.322017277762036,113.14378293829546,0.0008059614421529495,0.023752977258917243,0.004271594507116692,2.7827289939839104,0.01655445729941039,91.0,164.8993254459468,0.0981742714672056,0.00015467918532385163,0.33973593254085893,0.0002839111654691632,0.0003617257148197735,6.4753304388756865e-06
3000,1.3225286458687953,113.13872175306324,0.0007407303138297425,0.023956383120922343,0.004214307699170347,2.782223861076087,0.01696501673656128,91.0,164.89816442391884,0.11286524106378927,0.0002232750659699639,0.33972094184634927,0.0003002749490411776,0.0002803232349552717,7.586985176868141e-06
3100,1.323704985309171,113.13675580605309,0.0006709429514152007,0.024821680346175892,0.004966406352895428,2.7821829369716813,0.018217585607484616,91.0,164.88118068826398,0.11602935162873129,0.00024256278036671066,0.3396959556595962,0.0002976380398707219,0.00042322859403919836,8.5691322733762e-06
3200,1.3235700413563103,113.13839550660182,0.0003951400135069642,0.026266620333561592,0.0048638594018486645,2.7811754369795003,0.019956834969297375,91.0,164.8753004836512,0.1322520879941606,0.00020890774668274334,0.3396940494182482,0.00029720321734801167,0.0005981919941448356,1.0206555756252195e-05
3300,1.324113451949449,113.13357371574506,0.0006136576978386848,0.026409956581944928,0.005606948135570726,2.7796814727148114,0.020076095896793107,91.0,164.86580625594442,0.13625007531947034,0.0002547435800165987,0.33967354708737474,0.0003240351678852138,0.0006661657380370396,9.483375648252329e-06
3400,1.32492483449181,113.13614438259482,0.0004056044849583483,0.028584325518628374,0.00599075523291953,2.778054956929721,0.02053075242068317,91.0,164.8440379106779,0.16156020972187954,0.0002752045945994782,0.3396748080521976,0.0003188786947838596,0.0005659544598238437,1.0428412908650208e-05
3500,1.3261322552555728,113.13319944323722,0.0004126430637214133,0.027341551920476447,0.005836823653843915,2.7769094218950987,0.02373598434444201,91.0,164.82578298829904,0.1599445326469956,0.00033485035782352014,0.33967069740364975,0.00034072087044986993,0.0007597107476917782,1.4032900629962254e-05
3600,1.3275551357533495,113.12945827687788,0.0005269498120550024,0.02876991174749597,0.006311783078529802,2.7774634964807587,0.024748636637356318,91.0,164.81136794526722,0.1927472603109529,0.0003842127997004954,0.3396478483114855,0.00034609109716667534,0.0008908120943199252,1.5432962267306365e-05
3700,1.3276837104949022,113.13134728771462,0.0003909911310575094,0.03046954621398222,0.006263308338587218,2.774407008984381,0.024885201994969776,91.0,164.7905623260997,0.1898945086635152,0.00041738565002951,0.33964623861353593,0.00035788493784955327,0.001093299079873747,1.535209889447585e-05
3800,1.3269680466040379,113.1296889779522,0.0002875937998012122,0.02980177791219769,0.006626202900675153,2.7728071315841474,0.027217626858507732,91.0,164.7760772395968,0.21006224579309649,0.00046024997782871934,0.3396399979757224,0.000367555390539761,0.0011262691748901545,1.7699010226342184e-05
3900,1.3293989097787717,113.12387937187974,0.0005192435863009682,0.02948173859620729,0.007222835512978027,2.773683151447634,0.027713465819627223,91.0,164.77501859837705,0.23068062323403768,0.0005113555938802363,0.3396356029848427,0.0003876079788046695,0.0011924930767333343,2.0732001422584687e-05
4000,1.3289661500554883,113.12523556765873,0.00025860449141743903,0.03150359351230493,0.007378579713962085,2.7704267962342968,0.02721174028475691,91.0,164.75804317369216,0.24262122141372894,0.0005566344574069117,0.33962469888445457,0.0003748982679092786,0.0014607407041239066,2.2617517730505254e-05
4100,1.3296881554904112,113.12293276707511,0.0002506327322861773,0.03235848334181709,0.008126859027080895,2.7700114832046983,0.030626725938693308,91.0,164.72807965531513,0.26369395638489523,0.0006404588002668263,0.3395969140575899,0.0003888063422849898,0.0016055322621679826,2.4073552999601363e-05
4200,1.330362422125544,113.12136424217123,0.0004894301996571383,0.03341670338331776,0.00854503464142656,2.7704545357212425,0.03106130597640919,91.0,164.7072546660183,0.289267741524111,0.0007037344830435027,0.3395847706807578,0.00039570440945803674,0.0017463572187983122,2.5635905022021718e-05
4300,1.3302880801746138,113.12003919948384,0.000316557693654864,0.03386386311283455,0.00831857249802178,2.7675350369438707,0.03291123506254938,91.0,164.6983582092746,0.3016040486119076,0.0007669262589614295,0.33959781358780305,0.0004205020259871413,0.002016381128022619,2.702427991771601e-05
4400,1.330982386570015,113.11579956667616,0.00032344776862512766,0.03431970579903215,0.009235085248804425,2.7655478655259897,0.03457490990627042,91.0,164.67159495800934,0.3130409612726602,0.0007901779579479868,0.3395657687626075,0.000419219579450058,0.0023285515523699227,2.9935485282049436e-05
4500,1.3327669524482446,113.11589811173745,0.0003844782361766117,0.03467424988878029,0.00922280784162459,2.765214577563219,0.0335662453645402,91.0,164.66864107968308,0.33765969965654635,0.0008694512453512152,0.3395786090115289,0.000430614326422331,0.002623169838446065,3.246754377134878e-05
4600,1.3333672667282117,113.11342567797237,0.0001355416791649307,0.03314220906170935,0.009373855131358966,2.7632281655430826,0.036035463978485956,91.0,164.6426923436578,0.35190194064113944,0.000962335847941705,0.3395525828518148,0.00043562554235383917,0.0027753139589161706,3.739335836064187e-05
4700,1.33302324210799,113.11314745587124,0.0003785959349057531,0.03492520543741828,0.010288826106397189,2.76155540505401,0.037945207716981746,91.0,164.62296027055655,0.3975511959241871,0.0010509131245514483,0.33955011870841245,0.0004375146187372639,0.0030532421133808254,4.028789042669913e-05
4800,1.3339968801127338,113.11021995376876,0.0004359541311702113,0.03455364665715057,0.010529540645171675,2.76092462595364,0.03910099206746609,91.0,164.58803409375486,0.42099899642646044,0.0011498137468116808,0.33953702917443235,0.00046758429961473894,0.0035295070902778736,4.228420930577764e-05
4900,1.3347010411181526,113.10864626465865,7.851504601922394e-05,0.03542561481094891,0.010556351389246018,2.7608382743766406,0.04073360187045848,91.0,164.55769679920033,0.4333244743486222,0.0012322692631076158,0.3395303752184386,0.00047430798845956565,0.003899179186873211,4.598481557592401e-05
5000,1.335365680182078,113.1108965763783,0.00012315544560078837,0.0366721875762434,0.011259750384785546,2.7580072603450496,0.042200182493161896,91.0,164.55766922537111,0.442560567882258,0.001293593339730204,0.3395279284147464,0.00046454450775543693,0.004159850099066144,4.954720419231997e-05
