milliseconds,x1,x2,x3,x4,x5
0,88.0,0.0,0.0,0.0,0.0
100,87.40412661468162,0.5600185714312522,0.021605066930398355,0.011509991635712433,0.001826504395469113
200,86.81492901847353,1.1137249035274865,0.03137634988954245,0.03438033859151626,0.003726159364200501
300,86.23227152360371,1.6611938013603949,0.03739197466623458,0.060655373966535094,0.005658060071764122
400,85.65605930245145,2.2024988820023124,0.04219761578830282,0.08783005826480988,0.00760925138495377
500,85.0862110718872,2.7377127409511077,0.046595825641197686,0.11511671857304971,0.009575584801733383
600,84.52265047722811,3.2669070141474648,0.05083993839063461,0.14226877370881644,0.011555687167083028
700,83.96530336988641,3.7901524069343147,0.05500994775083735,0.1692104165080232,0.01354906181554453
800,83.41409693673428,4.307518712473896,0.05913139777334948,0.19591945468402158,0.015555487951732177
900,82.86895941826043,4.819074826652067,0.06321258169032525,0.22239065785865722,0.017574832716585023
1000,82.32982001065223,5.3248887617245595,0.06725624574513497,0.24862422692827424,0.019606992050988002
1100,81.79660882241431,5.825027659448233,0.07126375412812135,0.2746216922518835,0.021651869647115907
1200,81.2692568556546,6.319557803847908,0.07523586325670523,0.30038515036349933,0.02370937303182528
1300,80.74769599297653,6.8085446337086655,0.07917275207779965,0.3259172338668581,0.025779413405373344
1400,80.23185897962891,7.292052754899369,0.08307473919482362,0.35122040596181353,0.02786190201311248
1500,79.72167941129297,7.770145952445848,0.0869422486548142,0.3762969946551805,0.02995675031182927
1600,79.21709172266935,8.242887202416679,0.090775691005404,0.4011493102611026,0.032063870564435666
1700,78.71803117467907,8.710338683709665,0.09457555227406762,0.4257795582240253,0.03418317538531463
1800,78.22443384468423,9.172561789415752,0.09834212163560835,0.45019010745969396,0.036314579109516874
1900,77.73623661366558,9.629617138093266,0.10207565625791638,0.4743833284112756,0.03845799695085982
2000,77.25337715418033,10.081564584878393,0.10577646196203182,0.49836151398501266,0.040613344591667835
2100,76.77579391923055,10.528463232383594,0.10944487648674664,0.5221268964238313,0.04278053826112715
2200,76.3034261310705,10.97037144148572,0.11308127716350523,0.5456816401458912,0.04495949469070585
2300,75.83621376640615,11.407346846214054,0.11668600069574935,0.5690279212715034,0.04715013150985353
2400,75.37409755133507,11.839446358538481,0.12025935932886506,0.5921679118190875,0.04935236716138597
2500,74.9170189531396,12.266726175999896,0.12380168668946384,0.6151037348550766,0.05156612066707476
2600,74.4649201594873,12.6892418022215,0.12731328389357807,0.637837518154708,0.05379131188643416
2700,74.01774409753962,13.10704802802017,0.13079447516798834,0.6603713389340339,0.05602786124779738
2800,73.57543436873824,13.520198994882954,0.1342455593831262,0.6827072735486533,0.05827568995457858
2900,73.13793531362201,13.928748131958384,0.13766684616623084,0.7048473599614327,0.060534719841152364
3000,72.70519191055129,14.33274825423921,0.14105863666494317,0.7267936198935313,0.06280487341119488
3100,72.27714980440336,14.732251534713189,0.14442123111408725,0.7485480505290444,0.06508607381492366
3200,71.85375518576913,15.127309621300487,0.1477549289559269,0.7701126283487294,0.0673782447782792
3300,71.43495515096821,15.517973288438448,0.15106002193246754,0.7914893040087376,0.06968131084954204
3400,71.02069745466981,15.904292676485642,0.1543367991996213,0.8126800055057547,0.07199519722787696
3500,70.61093056654481,16.286317236896164,0.15758554615601666,0.8336866374521544,0.07431982980259794
3600,70.20560284899226,16.66409652792008,0.16080655120646306,0.8545111017890101,0.07665513462667436
3700,69.80466385952603,17.037678954305406,0.16400009504940058,0.8751552649790667,0.07900103875063669
3800,69.40806416530292,17.407111946776165,0.16716645220246623,0.895620962678763,0.08135747010382043
3900,69.01575477416411,17.7724425126042,0.17030589568236146,0.9159100140702593,0.0837243571300676
4000,68.62768737905637,18.13371699908681,0.17341869499440896,0.9360242157044845,0.0861016289442272
4100,68.24381244733233,18.490982942159313,0.17650512804917387,0.9559653936611677,0.08848921410564525
4200,67.86408343036038,18.84428499357415,0.17956545490803671,0.9757352886310492,0.09088704332038365
4300,67.48845367265186,19.193667911337478,0.18259993706029912,0.9953356402933593,0.09329504745713711
4400,67.11687710253551,19.539175891477704,0.18560883311559595,1.0147681684611525,0.09571315799058895
4500,66.74930779002123,19.880852995678794,0.18859240101523028,1.034034585823419,0.09814130670877214
4600,66.38569882011285,20.218744241036035,0.19155090377418207,1.0531366302839587,0.10057942496907081
4700,66.02600665890448,20.552891377045725,0.19448458711386873,1.0720759397857773,0.10302744657946106
4800,65.6701872968419,20.88333661595515,0.1973936992384462,1.0908541628607165,0.10548530525369985
4900,65.31819734173864,21.210121575563665,0.2002784852228293,1.1094729273081936,0.10795293533241772
5000,64.96999402605567,21.533287272180946,0.20313918697237662,1.1279338399902148,0.11043027178787361
