milliseconds,TGF_beta_ex,T1R_surf,T1R_endo,T2R_surf,T2R_endo,LRC_surf,LRC_endo,Smad2c,Smad2n,Smad4c,Smad4n,PSmad2c,PSmad2_PSmad2_c,PSmad2_Smad4_c,PSmad2n,PSmad2_PSmad2_n,PSmad2_Smad4_n,TGF_beta_endo,TGF_beta_ns
0,0.04997143711465869,0.702836288485698,6.518088956064894,0.20006799214422405,1.4408616023426402,-0.00452054189091154,-0.008449008224121033,60.569660337800734,28.489704557194255,50.81467357555082,50.796841780419534,-0.00045869733317224385,-1.755735973426953e-05,-0.024036765923949273,0.006283634362000326,-0.00020180872313599742,-0.03923263152310299,-0.00012708707958567487,-6.043348062736686e-06
100,0.04970972862246724,0.6414443964130596,6.5284303072355625,0.13655229860320015,1.4325016037485854,0.05691553161415039,-0.0051118743851252145,60.554585776354294,28.49266934971366,50.77158431740378,50.79784836007147,0.002841240943138252,-6.03821051277471e-05,0.0014548789154826547,-0.003512521411435161,0.00023064319643748593,0.036696535991350795,0.00038706370483656264,0.00020345581596072684
200,0.04945153299100747,0.5966610963934901,6.5172146836162455,0.09646849141890927,1.4289390453564736,0.09718987613003789,-0.0009561675616635255,60.548257650370935,28.489562164613663,50.83889844074383,50.80967912474845,-0.0024393434647128048,-5.094301282914558e-06,-0.016850092629019528,0.0007972114336575988,-0.00018473649507303827,0.06731970183781613,-0.00035163043301893925,0.0003823024958162583
300,0.04928360065454874,0.5562059474411781,6.522672524632806,0.06092885138434187,1.427211712285692,0.13915864276315876,0.012357106192543817,60.58599870088477,28.501919677518543,50.751864518241256,50.797074661554994,-0.0007326351939060465,-6.611679217319001e-06,-0.003589042532597831,0.0021132438046607893,-7.1063894822502085e-06,-0.04467786516125415,-0.00037914030442261166,0.000561086682505627
400,0.04911670859640831,0.5412536976386291,6.511008294360208,0.033814021624118576,1.4270341014725196,0.1648801246781745,0.012313026816318814,60.60928233987025,28.483103893691016,50.84000180174121,50.79545235372641,0.001477240445698335,1.090837622351908e-05,0.02274330322289702,-0.005922441167422745,-7.99130705873634e-05,0.026629838944806382,0.0007158406539741007,0.0006846361164240343
500,0.04897070571142952,0.5082779007104905,6.507266985515322,0.008438164417882497,1.4294054895846604,0.1934667392749945,0.027135730454504875,60.55417958257827,28.50497562279343,50.80810792599864,50.796484623853374,0.006595610002413753,3.5687851522838615e-05,0.006271809282584904,-0.000520107454852717,-0.00010506522615389129,0.044125109652690515,-0.00022132085157869997,0.0007729448671457141
600,0.048833057073807286,0.5051299630409449,6.504293360808671,0.0010440766394780466,1.4186874333049584,0.19978193952533527,0.02267550450583356,60.5834816474302,28.50346328961451,50.78459436927106,50.797589614286316,0.004352146882618816,-3.958870573151894e-05,0.014003215970178342,0.005921375269170049,-5.8043896293497605e-05,-0.021092724659960795,-0.0002268970412780445,0.0008735164315011403
700,0.04881249108341409,0.508010981059851,6.503036548998504,0.01103036470017749,1.413243969205695,0.20261360462712302,0.024843607527625135,60.54862854559674,28.499685748007032,50.82188591353771,50.79997110495591,0.009608140083102724,-2.228581577232996e-05,0.011226125118239737,-0.0018100061905661404,-0.00021284849223471278,0.036242952701046445,0.00011006869931925762,0.0009694551422402487
800,0.048651994202725674,0.492941946698573,6.485969813347185,-0.014217684950452416,1.4001717459788237,0.2084345251509237,0.0404053269557917,60.56451374513051,28.51016180046978,50.79794561458942,50.796193236059466,0.013263428803072217,-2.141581265601458e-05,0.027201670069379392,0.004585484646426153,-0.0001009711865165811,-0.040259305188318266,0.0007562923706367785,0.0010356994013463118
900,0.04858867834298532,0.46641086979990765,6.477294921839595,-0.0385335784167066,1.4019519436246488,0.22970481641970703,0.050058522687886464,60.48946039261652,28.484957560249697,50.758976811885354,50.79268146281509,0.014267786476678836,7.895310592999356e-05,0.05220579125007217,0.0035135506752477534,1.584399388099661e-05,0.002628449939194869,0.0011483981622426218,0.001121251923600085
1000,0.04845941260136127,0.44015498570695877,6.480728691630392,-0.05992742597869735,1.390899070630208,0.25265423218569455,0.04166719484476593,60.546295607841614,28.485208260617384,50.76808572008136,50.77560622355251,0.017229380600273445,6.924423435102147e-05,0.026692835875112456,0.00014251956810330726,-0.00012384106001645065,0.08064130465533845,0.00043488968820493926,0.0012016223759735176
1100,0.04835480894629849,0.42950715261734457,6.4672116534490875,-0.08242347115591782,1.3875940903844535,0.2820585753058621,0.04904313812674881,60.50437243164504,28.470207556357888,50.71628417311713,50.77981928179273,0.019462766714985247,0.00011822121263446108,0.0609810242239639,0.006860572921434115,0.00013341291177531046,0.07074499543740499,0.0016993434856522184,0.0012952743135717557
1200,0.04822802574228845,0.39914101969386845,6.457204545623792,-0.09764737644308777,1.3855661408987532,0.3017780965825894,0.05701521510285248,60.45911631734782,28.482795590067838,50.73577842377926,50.78409430016021,0.01871722743500873,0.00013187735069987878,0.044068728284764505,0.0031378315692529406,6.587937942206901e-05,0.09102413113478793,0.0012748633214722542,0.0013135045100862574
