miliseconds,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV
0,0.19872442391714298,-1.6275958629495418e-05,-0.0017474397684517596,0.049999990177200075,1.7477185724290788e-10,-8.396035592950108e-06,0.0006011219024962219,0.03000906758435854,1.4053846048775889,-0.00027475246361999706,-0.0036346763031457965,0.03
100,0.1924396119096661,0.004815132527692147,0.0013490129961108912,0.04999999020225198,3.851475313890238e-11,-3.7217208103871137e-06,0.002767890535062124,0.030000876438270804,1.3987475524286306,0.0008998685003437473,0.004700875551104288,0.03
200,0.1883979642460461,0.007517430584128354,0.006257541233137607,0.049999990132648296,-1.6739759650442918e-10,3.5861136641309588e-06,0.008789309268248667,0.02999447330453077,1.3886286984314988,-0.00016496483317230448,-0.004062448770777688,0.03
300,0.18097792337156982,0.009397356301829309,0.00987590764616969,0.049999989915900316,2.012629057415383e-10,9.024226677316215e-06,0.019079679652935496,0.03000188014134221,1.3736734960485082,0.0012055006236778888,0.0050758137987465075,0.03
400,0.1779591165498192,0.010238876303244139,0.012226614071289135,0.04999998962253938,6.532722296064624e-10,6.98895902659387e-06,0.029371294881907498,0.029995217067509863,1.3736284382601331,0.00028011560253777266,-0.00016967955113326256,0.03
500,0.17256726626100213,0.010722522229698652,0.01949054142978765,0.04999998896739041,7.646774992866122e-10,4.7844290375076265e-06,0.037493138712345754,0.029992400230116952,1.352259231136371,0.001972804480130491,0.009970363886676997,0.03
600,0.16580192643539718,0.01082591680110661,0.024470003998490964,0.049999988304514464,1.707426807408205e-09,2.173343885267538e-05,0.04636944070661948,0.02998273357991992,1.3378402996918823,0.0016540389180770148,0.011188288674245154,0.03
700,0.16348965458943598,0.010999478286824816,0.026543769730733534,0.04999998784137521,2.2514181812210785e-09,3.252490080077599e-05,0.05532309913416168,0.029973485614410485,1.3289903082524575,0.003969471555338702,0.011550628789761125,0.03
800,0.15804317345542987,0.010844395278138077,0.031146121599534112,0.049999986925565926,2.7749786852400566e-09,3.7433121817844026e-05,0.06265120710525783,0.02995893343748074,1.3127263808215703,0.004536494890201297,0.019822635303323354,0.03
900,0.15197615103050827,0.01063917570439112,0.035711678673318134,0.04999998631681017,3.996648858856484e-09,3.819779358762908e-05,0.06862472624932432,0.029945233654096223,1.2973919626938821,0.00535717125409765,0.027079558656558575,0.03
1000,0.1464618008501208,0.010398240400150171,0.0398965102359324,0.049999985595603244,4.345653338596651e-09,6.200320104395225e-05,0.0736449712652884,0.02994379104401879,1.2899899844802734,0.006460292938059461,0.03012477587230733,0.03
1100,0.14150446920465154,0.010141742355391422,0.04810883040182156,0.04999998475558353,5.225144652457553e-09,7.702094759771104e-05,0.07955517868224751,0.029923005686959558,1.2844252366477813,0.007351747110698118,0.031544832377397414,0.03
1200,0.14075708348182883,0.009827144803665082,0.05146058846463308,0.049999983586836605,6.214591398123437e-09,7.956620566285609e-05,0.08300714021614244,0.02991729041880971,1.2718040151421628,0.009876987629655568,0.04443016568371085,0.03
1300,0.13473830500558204,0.009590403436234067,0.05701459367333215,0.04999998325969631,6.99669428635446e-09,0.00010367955649076979,0.08497784343231632,0.029899289164543878,1.252199787403303,0.01155233100603575,0.04652316817681465,0.03
1400,0.12918288840034028,0.009406581788394291,0.05906130126423393,0.04999998228862576,7.88509040788896e-09,0.0001150077651202651,0.0877381238728836,0.029890339878554585,1.2468046112997893,0.013125330350649951,0.056636442922624645,0.03
1500,0.12888520426959263,0.009156686459209883,0.06378387875511775,0.0499999817344464,8.497534296612249e-09,0.00012191328162166652,0.09062040952183001,0.029876094058361658,1.2357798515822709,0.01435763617919639,0.058729046372884744,0.03
1600,0.1255154813884941,0.00888088358285524,0.06611515416182939,0.0499999806859061,9.290779997642813e-09,0.0001420725303621906,0.09350908664565738,0.029868974761654534,1.223819609187998,0.01618042152646262,0.06771102882871032,0.03
1700,0.1185683787232386,0.008441978017094183,0.07151182871298731,0.049999980326781976,9.945950995901017e-09,0.0001515831677472358,0.09486578743119427,0.029838965152465945,1.213818115860523,0.016076228978199377,0.07936610827890596,0.03
1800,0.11655853319735526,0.008375540501432842,0.07670755922644128,0.04999997939145105,1.0670206617018068e-08,0.0001577977704669535,0.09565933845306404,0.029824061379519973,1.2086890115971458,0.018769656298348154,0.08098691112509715,0.03
1900,0.11152473752824406,0.008095474100891984,0.07696411511003107,0.04999997905212714,1.1120978270006144e-08,0.00018674418097565994,0.09592238513991075,0.029817921943154316,1.190434553437603,0.02087394245986269,0.08937212726479403,0.03
2000,0.1084778282617307,0.007769670494745995,0.08235736776874465,0.04999997820759342,1.1554199136103775e-08,0.00019428776860255337,0.09436960077225076,0.0298042697510669,1.1861857599654566,0.022402254786664588,0.09601386840811124,0.03
2100,0.10721689480189855,0.0075021429058898,0.08570033108013475,0.049999977600043946,1.2508565774578287e-08,0.00022024377852338463,0.0945341634544326,0.02979335313537739,1.178876897929465,0.022965294896624227,0.11012398916128624,0.03
2200,0.1045525849318024,0.0072389346681141385,0.08912291841362584,0.04999997725385422,1.2674505752566306e-08,0.00022460900596123865,0.0946958376063603,0.029780295061250277,1.1634244536694178,0.026294700326324756,0.11619766246210597,0.03
2300,0.09863730486128838,0.007090440478079849,0.09272594434500936,0.04999997658128537,1.3383330724708139e-08,0.0002352695684975203,0.0938929314868315,0.02975101736835529,1.1617031138167915,0.026533871381059178,0.12151638631976289,0.03
2400,0.09506689343509428,0.006952435427111651,0.09379644921357291,0.049999976586127357,1.3557808806671923e-08,0.00025207605020398783,0.09457544733050459,0.02975344140818687,1.147359891947986,0.028977623075235492,0.131310363228115,0.03
