milliseconds,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV
1000,0.14647755889379663,0.010486288558746235,0.04370189136611767,0.049999985435960514,4.731971876067036e-09,6.45188458449212e-05,0.07470205463141165,0.0299501144404017,1.2871314487123957,0.007025425181303283,0.029374422609501887,0.03
1100,0.14488630742999062,0.01022733311710629,0.04430009858050142,0.049999984622762304,5.565480768769337e-09,6.242881276395346e-05,0.07949396793018336,0.02992350554892182,1.279090812564402,0.008281632128485468,0.03867777352686227,0.03
1200,0.13954035346155116,0.009782783734566673,0.04942014874458453,0.04999998361385452,6.215794750968601e-09,8.791095362245378e-05,0.0830018678390201,0.029920252088378035,1.2712824136500247,0.008505460609155873,0.042265143811763904,0.03
1300,0.13465077422785235,0.009464335987618573,0.054202737135410704,0.04999998325468654,6.767476219520635e-09,8.934047252547874e-05,0.08687359606836763,0.02990572101811239,1.2591720388300147,0.011665026830026345,0.0511075615769706,0.03
1400,0.12895084403160517,0.009441320093377427,0.06139770603893646,0.04999998220495383,7.716944913387143e-09,0.00010120563044369549,0.08767095932193897,0.029885711560604843,1.2467570216567132,0.012379141966784715,0.051875158979942694,0.03
1500,0.12732199532611388,0.00905281734368545,0.06483033223869308,0.04999998170827762,8.410625464184633e-09,0.00012913167155596957,0.08996260011030001,0.029885760573342527,1.2362340240358338,0.014083004667096015,0.05703584381965062,0.03
1600,0.12508472138903365,0.0088802289754765,0.06616357598121066,0.049999981013355885,9.041836743192943e-09,0.00013148518905954878,0.09204893982350819,0.029868030999370358,1.2198818719705906,0.015451812947001783,0.06667240408611932,0.03
1700,0.11891547722235703,0.008529749161185611,0.07255411462589914,0.04999998026912759,9.811360623840714e-09,0.00015352424423530715,0.09325450633182576,0.02984510651382361,1.2137390034654247,0.017748699476478873,0.07666610237873363,0.03
1800,0.1157510281037132,0.008258452157841215,0.07614343569988456,0.04999997964008759,1.0382757614726457e-08,0.0001657503805555377,0.09504977575123917,0.029833364104586684,1.197417424770807,0.01918388442170484,0.08244902285194249,0.03
1900,0.1138268210678106,0.008034580421484947,0.08050582521865011,0.04999997875636781,1.1040473697610969e-08,0.00017285675305110383,0.09478747540336838,0.029817665592093007,1.1874271709415494,0.0194777753915922,0.09207448709534168,0.03
2000,0.10919015314793787,0.007777516741560235,0.08301860969486186,0.0499999781678001,1.1802896813758374e-08,0.00018998197963901065,0.09591837332205828,0.029810494246408817,1.185100081867067,0.022671243384703908,0.09625347602298898,0.03
2100,0.105841666377711,0.007482474150871813,0.0869559011716204,0.049999977649322264,1.2416506056404057e-08,0.00021364510534078025,0.09617226584845397,0.029789444122756473,1.1795399033864649,0.02363409919415602,0.10353750531116056,0.03
2200,0.10189208713814245,0.007429222475173036,0.08766011014694894,0.04999997712106032,1.2810493044125703e-08,0.00023180325598884936,0.0958372972896501,0.02977955013668874,1.1682530676802507,0.026074139868910752,0.10909357866053232,0.03
2300,0.10124273783585501,0.007158787164738763,0.09467348630999305,0.04999997706502083,1.3238300866763053e-08,0.00024553319485319845,0.09539428643366704,0.0297567134277065,1.1544548302090778,0.0275629696457268,0.12031698276423694,0.03
2400,0.09722930937496853,0.007005944714046331,0.09777491691257964,0.04999997629335588,1.3784763622343707e-08,0.0002518192194155011,0.09328741475127207,0.029741065186776196,1.147701102085091,0.029746355684414406,0.12914438716270493,0.03
2500,0.09536039547357618,0.006820959593516852,0.10033948516068945,0.049999975948386476,1.3680922561405176e-08,0.00026762246269722376,0.09311381680905526,0.029723221546253453,1.135298211480369,0.02946027070964509,0.13374773042974072,0.03
2600,0.09174107952557611,0.006510245832295327,0.10169766529552604,0.04999997564325365,1.4432739268817103e-08,0.00027906729054266987,0.09090138820374352,0.029714230953862032,1.1390510500987823,0.03116034743077182,0.14507608473626,0.03
2700,0.08699578228635499,0.006285480520545893,0.10545226519285966,0.049999975734248435,1.460914300047454e-08,0.00029650520603597525,0.09083270688462258,0.02970388776563097,1.1215924365142687,0.03462964174618492,0.15026207190143043,0.03
2800,0.08507148442837466,0.006164806022582052,0.10898503497469518,0.04999997515861138,1.465629778229978e-08,0.00030749462475180363,0.08952277668902617,0.029681816362252957,1.1208517352133514,0.03573192425259111,0.15882255541908988,0.03
2900,0.08155441316416406,0.005937209948699994,0.10866975816246759,0.04999997520394485,1.4710041779058196e-08,0.00033549785830507516,0.08748071873751642,0.029666679588580037,1.109602092810892,0.03654653967328273,0.16756959004472355,0.03
3000,0.07953810908457618,0.005812214268217521,0.11381629890233817,0.049999975064159624,1.4822424393243231e-08,0.00034474101941133243,0.08515728666251206,0.02966874086470432,1.1099446064844656,0.039338392301831636,0.17469723121031627,0.03
3100,0.07912135080740472,0.005661995034916031,0.11749198673825359,0.04999997479854743,1.5222307499154025e-08,0.0003511967823428139,0.08495056649603439,0.029651406001631356,1.1027068002396283,0.03992410697298242,0.17563091889460986,0.03
3200,0.07829533313757019,0.005503639728235369,0.11842900678041073,0.04999997476336047,1.539106847493546e-08,0.0003687555665687946,0.0822027035960701,0.029629846499594655,1.0931626233248823,0.041462897319196335,0.17953406352697177,0.03
3300,0.0720876054287044,0.005401125333406749,0.12115726876031373,0.0499999748113416,1.524447078459282e-08,0.00037659610098296985,0.0810612526855363,0.029626564533141813,1.0875632005551923,0.043079301615776874,0.18794141695335828,0.03
3400,0.07128491260648617,0.005002047103459425,0.12502976730595286,0.04999997486628695,1.547601727375245e-08,0.00039450937756229206,0.08033878995820448,0.029606351699030524,1.0790424396945089,0.044245083447418856,0.1934145450402205,0.03
3500,0.07026250314071035,0.004919123751800262,0.12495998002403773,0.04999997443398788,1.5557612007109804e-08,0.0004055242186157031,0.07747784891698037,0.029593346503172056,1.0707564432458587,0.04454747964946495,0.20037900202989908,0.03
3600,0.06576296644643122,0.004734294795940259,0.12873207162473213,0.04999997459429843,1.5201398001146273e-08,0.00042162555992063033,0.07578118424136036,0.029584814035054748,1.063449046114292,0.046971270645003164,0.20882638834813816,0.03
3700,0.06629914850428427,0.0048108381603527645,0.1316760026173237,0.04999997482793757,1.5304538305129453e-08,0.00042232207077210144,0.07544109078911519,0.029567610020470564,1.0628461584036977,0.04816883675449396,0.21687081504574557,0.03
3800,0.06575587535151273,0.0044891332547303524,0.12996179780406678,0.04999997456686775,1.5419975240629332e-08,0.0004361945852133675,0.07266397515114655,0.029555610817581162,1.0541285364629294,0.05006615132821005,0.216457756187355,0.03
3900,0.060802199216776154,0.004379564109454536,0.13189278787398012,0.04999997502971639,1.4955213180233565e-08,0.0004420068682769113,0.072100459835188,0.02954203890060442,1.05328929896212,0.051493525982690205,0.22591436241009763,0.03
4000,0.060197156286307334,0.004183635697827384,0.13493843039687478,0.04999997473365061,1.514422760707875e-08,0.00046837290109686406,0.06931524147526469,0.02953749242882058,1.0484838674538424,0.05292710145946265,0.23505047292211578,0.03
4100,0.05859869555291044,0.00422049315283934,0.13788502803469313,0.04999997505147436,1.505118774201753e-08,0.00046795133357351634,0.06892338147076704,0.02952244961673241,1.0425726506823052,0.053111550423009024,0.24178118600314935,0.03
4200,0.0550890764177964,0.0041535667171167705,0.13773661637465004,0.04999997521202649,1.463175911840564e-08,0.00047713339674987934,0.06712080988463326,0.029513817453629458,1.0303847710759204,0.05457752455273955,0.24018213111052789,0.03
4300,0.0557881460959981,0.003999796070085778,0.1427243180918416,0.04999997499656203,1.4881914836799611e-08,0.00048609768898444947,0.06584862745346351,0.029499315386802668,1.0367656293289929,0.05603571490689132,0.24803694874670568,0.03
4400,0.053801686306910096,0.0038062777084011063,0.1410373117066857,0.04999997545213997,1.4645746611300921e-08,0.0005090845477191166,0.06420011419499758,0.029491141695803406,1.024255297411362,0.05636954187813547,0.2505922237990131,0.03
4500,0.05301081467535113,0.0036807704000898773,0.14454638547496224,0.04999997556469557,1.4636598128624077e-08,0.0005039998062646937,0.06215759743636285,0.029482716566763056,1.0239917329112542,0.05846258820007245,0.2616981624962234,0.03
4600,0.048414287611286355,0.0034932717145446353,0.14666846092953614,0.04999997569723338,1.4317511105593583e-08,0.0005164364588527085,0.060540720758915936,0.029471929900903762,1.0141800948596096,0.05829545623833315,0.26141938806049664,0.03
4700,0.05044608632132731,0.00355793195419268,0.14656215270977876,0.049999975840694884,1.3830444918887028e-08,0.0005312770989444549,0.05739770547228692,0.029473400707553537,1.0128675676979757,0.059223317767441566,0.2672087677483495,0.03
4800,0.04564127404378969,0.0033154636886503753,0.14848553877207513,0.04999997627749709,1.3951015118032612e-08,0.0005399139094123273,0.057148799227555405,0.02946326526834825,1.0052465781959259,0.06092954976030012,0.2748902820888936,0.03
4900,0.04463594404339508,0.0032663012688051185,0.1521777906250476,0.04999997655847408,1.369455028133497e-08,0.000552532238462849,0.05628837656488496,0.029448860470485522,1.0028498058593003,0.06195442782043306,0.2806579788722449,0.03
5000,0.042203775968228795,0.0031174943690483793,0.1508977683376158,0.049999976290607734,1.3465842597806748e-08,0.0005621188457162191,0.052872053852963584,0.029445698499721853,1.0081829276145324,0.06288631535299226,0.2771233911897185,0.03
