miliseconds,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV
1700,0.12211197982322544,0.008438613061349055,0.07008583790388997,0.04999997982559559,9.914614721360685e-09,0.0001446058030377562,0.09296669289328457,0.029843344690917838,1.2071755824747126,0.01801178575278809,0.0761686462205123,0.03
1800,0.11745814165305878,0.008317914007976338,0.07609767315226293,0.04999997915486097,1.0348126179057552e-08,0.00017342868270850718,0.0944160233345167,0.029842548233841307,1.2015224045853659,0.019589918336247795,0.08423386401070747,0.03
1900,0.11485569135367378,0.008153164367707345,0.08098913796887297,0.04999997867700129,1.1454561323250134e-08,0.00018580114461914864,0.09632224732308986,0.02981233541647553,1.1980623720730599,0.02054439327294451,0.09107779630606794,0.03
2000,0.11115281431805439,0.007709042696573154,0.08086456943015037,0.049999978456487855,1.1709823097631491e-08,0.00019517262889770507,0.09513004888843124,0.029807466398146312,1.185366244764804,0.021890360266891864,0.1006793834715162,0.03
2100,0.10844210882091022,0.007660072277120961,0.08400775365009067,0.049999977536948646,1.2488270736845643e-08,0.00021159819428863262,0.09598592638914487,0.029795368306624995,1.1797816183529544,0.022978644384559717,0.10574801160081507,0.03
2200,0.10163180064722656,0.0073166052126252745,0.09131945498069381,0.04999997715804998,1.2892865762565877e-08,0.0002290739827863601,0.09522269157762102,0.0297731276395258,1.171923128025874,0.02625507080506597,0.11573079838203808,0.03
2300,0.09782279478395334,0.007216356915246909,0.09470806702317834,0.04999997705582956,1.307745142071421e-08,0.0002483426555945723,0.0941021805456542,0.029759398957527328,1.1564165984009338,0.02627087949292899,0.12168497967219917,0.03
2400,0.0973946116826522,0.0068970140086071,0.09672912455746548,0.04999997643516898,1.3395509780767229e-08,0.0002647945013468173,0.09252055963423876,0.029739620480938176,1.1502698936248228,0.029264535287008016,0.1254155987283047,0.03
2500,0.09353709071939653,0.006636863459109812,0.10138662069120155,0.0499999760774994,1.3992805743822086e-08,0.00027640205659780514,0.09347766189003104,0.029721035297714138,1.1373807383560848,0.02958436291578283,0.13327275429300928,0.03
2600,0.08915380992719951,0.0065052643696931695,0.10120467729524824,0.04999997586834521,1.4306376139172566e-08,0.0002920563139974328,0.09045914059095132,0.02971814169977702,1.135321801827549,0.031691283853674784,0.14200458033928842,0.03
2700,0.08637309811001673,0.00641359467779001,0.10526070632671167,0.04999997564444242,1.4589459872557132e-08,0.00029917215463348874,0.0909120832777281,0.029695202797378143,1.129035206211586,0.03283615119807522,0.15374646895559504,0.03
2800,0.08395754617169304,0.006087879456242091,0.10732031835487144,0.04999997514035972,1.46454714240334e-08,0.00030672564662233954,0.089073577934097,0.029689455899633118,1.1162490379577577,0.03586284317948213,0.15813902295740656,0.03
2900,0.0819288519576737,0.005831842542722643,0.1084388883480237,0.049999974844387646,1.517116476975035e-08,0.00033272944297663625,0.08698366459815428,0.029673786390853853,1.1133137968477416,0.03709231798357154,0.165681872225373,0.03
3000,0.08008424474577643,0.005723800097911971,0.11327405156668052,0.04999997502894611,1.5087549014124835e-08,0.00033792287166097966,0.0850498713240903,0.029655012523556044,1.1098771669954453,0.03874598663689578,0.16960664425402938,0.03
3100,0.07897274337070796,0.005505864582305095,0.11490088689208276,0.049999974608197904,1.5177496163193957e-08,0.0003464880418939886,0.08491315429389396,0.029647450027723718,1.0949774316500096,0.04055695050616489,0.17848880731349326,0.03
3200,0.07534062817605729,0.005565624585293716,0.1184237503905697,0.0499999746159999,1.501324550083102e-08,0.00035814023062568203,0.08381748709586441,0.02963429241188134,1.0864192858708828,0.04060447380450144,0.18720101921357896,0.03
3300,0.0739792249842985,0.005192513821575286,0.12098615647062363,0.04999997439918335,1.5077475509214886e-08,0.0003709906005101462,0.08057860855833564,0.029612549895835796,1.0792508982970763,0.04223824672895516,0.19402392928412832,0.03
3400,0.070009178543163,0.005104791184075242,0.12225257249676523,0.049999974607108415,1.5384328321634377e-08,0.00038530214512175437,0.08090008639358495,0.02961211590639847,1.0748289545952108,0.044281946838095596,0.19963843231689182,0.03
3500,0.07085128768984897,0.004980806922557501,0.12476893920487317,0.049999974798638,1.5489620881896922e-08,0.00040470436111346105,0.07709977327540193,0.029589396830823365,1.0686126967466116,0.0459343867832611,0.20536898121905112,0.03
3600,0.06674335049126086,0.004908199049930507,0.12772364835407654,0.04999997438189348,1.560574810732753e-08,0.00042053217324017247,0.07695457390819886,0.029588842628219595,1.0711852769463286,0.04739981033026478,0.209268463639612,0.03
3700,0.06358133071285542,0.0045914201284968995,0.13066791871711983,0.04999997464548833,1.5250723903190788e-08,0.0004184503151058902,0.07588308385632413,0.029572299127214447,1.063014951753387,0.0488291598252172,0.21190647825137635,0.03
3800,0.06358620661760492,0.004426137792694582,0.13013399711657075,0.04999997447989228,1.513368255949531e-08,0.0004328038780065069,0.073789965134842,0.029555122704321608,1.060533796341521,0.049863933835509876,0.22177675085499504,0.03
3900,0.06296169858147131,0.004301582066058289,0.13451179826508133,0.04999997455312301,1.5367519362866103e-08,0.00044514463994584937,0.0716201130028593,0.02955082336609557,1.047951123021859,0.05048039891890082,0.23138056599222895,0.03
4000,0.061305434663888846,0.004160155137633404,0.13630969033076823,0.04999997501509038,1.499442591899637e-08,0.0004694492794577674,0.0684697995225354,0.02954820597242582,1.0502098379110072,0.05269662932536011,0.23010711094460054,0.03
4100,0.05768316814927565,0.004241285612523848,0.13841733762074623,0.04999997516654468,1.4807699789774034e-08,0.0004725276598480565,0.06909461167716671,0.0295365354654261,1.0364237391493785,0.053091539084136316,0.23748450688307296,0.03
4200,0.05700405572719158,0.003914711342620219,0.13972731182231732,0.04999997528522137,1.4664883626890398e-08,0.0004830460187563884,0.0662637868758247,0.029516719194204576,1.0397529578174258,0.053811705067565815,0.2444191910631231,0.03
4300,0.05480117220825627,0.0037848226398201575,0.13915473618226035,0.04999997526361235,1.4937458867008393e-08,0.0005011120634502704,0.06469692631212244,0.02950198246506466,1.0364015246753593,0.055904037903157275,0.2446303188457668,0.03
4400,0.053845074784978623,0.003800953642024709,0.1437867521466239,0.04999997552882527,1.4479000766452569e-08,0.0005034391003638961,0.06330818067526976,0.029499832435480253,1.0299394581819428,0.05736841612646006,0.2514579089888451,0.03
4500,0.05129267119303004,0.0037101171122704436,0.1463844618371123,0.04999997577097501,1.4620667965525909e-08,0.0005054824590774882,0.06055640944403534,0.02948899687862002,1.0242894453131497,0.05798214078834745,0.25643618379288546,0.03
4600,0.05160655019278712,0.0035568851066345433,0.1454476091998245,0.049999975978073125,1.4136262189440602e-08,0.0005184934400201895,0.059855571332198515,0.029486900661678257,1.023666017593189,0.05843489833561681,0.26292621337231586,0.03
4700,0.04808476934737916,0.0035283350639581036,0.14935966716649765,0.04999997613934863,1.4142511738675914e-08,0.0005304201888252257,0.0589034688845255,0.02947646667107423,1.0201560381975374,0.060102267331888164,0.264076648949709,0.03
4800,0.04483725282798466,0.003372309160550623,0.14876135493683282,0.04999997632872156,1.4134379299797254e-08,0.0005370584805762232,0.05652077504841481,0.02946291568153527,1.0081715010746821,0.06064837777872498,0.2754326023355689,0.03
4900,0.0450124817642709,0.0033198789851689174,0.15201362437651042,0.04999997604566519,1.3766591119039637e-08,0.0005530531992976045,0.05510428408648869,0.029445961610198433,1.0102535101618784,0.061303785320075244,0.2742649386542202,0.03
5000,0.04233417846057771,0.0031852454711313433,0.15031101127566485,0.049999976450565815,1.3403771575608004e-08,0.0005631877638783284,0.05412130559397715,0.029445896159782634,0.9992149560485363,0.06247047510018543,0.28264718787434334,0.03
