milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s20,s21,s19
0,1.0,1.0,14.171798554941411,104.27188364942745,107.77566358921291,1.7972503376281563,25.173864736817247,68.81137064146078,1.0003862126407705,17.77109505125274,0.0118726836131682,1.0,0.7692250933933991,0.10827432893788809,0.04083201837098079,-0.16667508201946574,-0.001599710776527346,0.0015636901598355267,0.00014855373625441206,-0.0027057448156361835,-0.003703032267740108
100,1.0,1.0,14.311759292764933,104.5272806700487,108.45650415773711,1.7887079402421895,25.058010979625138,68.62837886456032,1.0031149887152855,17.77968934212972,0.022196414965069036,1.0,0.7677179447373179,0.24283435287149024,0.21042569379719278,-1.005320887247525,0.001377279828631131,-0.0014521197114206615,0.00048304633726026875,-0.07182526555519386,-0.010613378838255423
200,1.0,1.0,14.334194247577884,105.57151878379678,109.8116951698271,1.786791184788632,24.915870825120926,68.6041324769474,1.0048808495773536,17.828038551317118,0.15724293406528317,1.0,0.7674025877056397,0.36665563683371066,0.27210789425807547,-1.9126246481915874,0.005951203832086015,-0.004169253057761316,0.0014308411467460283,-0.24223029596145973,-0.06969322497832264
300,1.0,1.0,14.522616639604218,105.91048940641876,110.38883674094237,1.7811668803740648,24.74470157281133,68.53793282817887,1.0083115547887156,17.84667198033725,0.25102199129710073,1.0,0.7653759690569077,0.4923264298256058,0.4666211380339999,-2.0678140643121545,0.009462824976714187,-0.009286838863597088,0.0027224139601470746,-0.30861232670794536,-0.088877753549634
400,1.0,1.0,14.661849754291183,106.24280764978054,111.47132323869467,1.779429020945461,24.730796729236708,68.17554816553347,1.0108792903796262,17.87643866879256,0.38189890989807457,1.0,0.7650598404508651,0.6290417514700782,0.4997841363228799,-2.970615626412304,0.015311693079188077,-0.011165955658998986,0.0050754948889316035,-0.4539099976225837,-0.13175583770092492
500,1.0,1.0,14.772026132474705,106.90109475610008,111.33391621857906,1.774010775089932,24.453492491525424,68.11879044794058,1.0154053963994925,17.90983148832536,0.4045905776861781,1.0,0.7640368840027815,0.7402655647822203,0.7474158423263083,-3.617964527733334,0.02050879550995066,-0.01234176709227092,0.00577036011555924,-0.6884848430164315,-0.19396429754630598
600,1.0,1.0,14.968990027999737,107.37210921129623,113.04654450653497,1.770677270604722,24.345663736192833,67.95587812283411,1.019382884386402,17.95765070144852,0.4521470602209995,1.0,0.7622709266546969,0.9067383258693038,0.7838698910178585,-4.672082239822892,0.02559653991007717,-0.016072702418097926,0.007007907748233635,-0.7563870801189913,-0.23106275294476616
700,1.0,1.0,14.995947511400974,108.38219875143655,113.01119224317596,1.7665364325507587,24.213301836779152,67.85355852005092,1.0208482329397501,18.015252278796652,0.5501723743547741,1.0,0.7615006395502607,0.9652341767899245,1.0069413879212807,-5.54441664974662,0.026130146597444216,-0.02132658992304705,0.008508830310109317,-0.9114621192398094,-0.24515300695516412
800,1.0,1.0,15.119580425884118,108.99564106368965,114.1193008525218,1.764688686994012,24.00567162326421,67.6695752304366,1.0210393108222655,18.00786406785935,0.7258855460456218,1.0,0.759023810099625,1.2834600213213023,1.0182877979615108,-6.255755853010687,0.032083448614754755,-0.024601995307557075,0.008561970742564403,-1.0243133363152823,-0.29559024509043197
900,1.0,1.0,15.201000531850324,109.16674000077492,115.4338392427485,1.7627012471010004,23.92535576020635,67.53886461132574,1.0269849049458755,18.051966643661103,0.7485502524549145,1.0,0.7581459589660413,1.4079080487183981,1.1648920135877074,-7.269567965428032,0.03432840136719681,-0.025090480285609257,0.00973782352197363,-1.2692268869588368,-0.31492310024599673
1000,1.0,1.0,15.504146620009596,109.84863162486353,115.83140629074609,1.758377867744244,23.900300952874254,67.34626179237802,1.0281243662090016,18.109723253516552,0.915964276557563,1.0,0.756864270952138,1.5430404632736332,1.347111585173687,-7.492187856379169,0.03571770489510354,-0.027633257633582223,0.01079221721135554,-1.4410831056722664,-0.37427300045364587
1100,1.0,1.0,15.648582477281657,110.04475858366924,115.9591480890276,1.7500867085640264,23.6703134229839,67.14497120216963,1.0329018065087472,18.15576794770663,0.9320535090451758,1.0,0.7566403356263381,1.5904482434943592,1.5070796473014685,-8.405493875536775,0.04267019895427788,-0.029796996525194963,0.013293403668453906,-1.5241010871374756,-0.37164977479542316
1200,1.0,1.0,15.676714167469797,110.81781671548917,117.26925940295645,1.750581300489371,23.500354001776735,67.17111395616175,1.0359592009454315,18.160168883178464,1.0577197481224219,1.0,0.7545154715484585,1.773296599584624,1.5959748968186642,-8.611568394433345,0.045879229839283005,-0.034530954431011326,0.013312549576906507,-1.5949425911661246,-0.40749504325706104
1300,1.0,1.0,15.895035843197864,111.64859342512658,117.91809569621032,1.7440195537121368,23.51416849407527,67.00713427423558,1.0385742726986822,18.217866340696432,1.1385464123041205,1.0,0.7533242782613598,1.8955413713166867,1.8305657976581713,-10.152368777495003,0.0517687673705914,-0.03727605605787341,0.014819286057164139,-1.8382712571548938,-0.4368153678246865
1400,1.0,1.0,15.88886031821253,112.1558006243947,118.61995841248131,1.741669316259952,23.19394338643488,66.67779848444155,1.042602749712297,18.224908716882013,1.2908110210405488,1.0,0.7538100492471245,2.0444982788283657,1.8245398572289109,-10.187255433565555,0.051499672238752,-0.04229201547351623,0.016614255966837597,-1.8831473428277516,-0.5179975910904462
1500,1.0,1.0,16.03912264632586,112.46951174616856,119.54100690776846,1.740296168113852,23.07787993408243,66.54983065243087,1.0432202814478417,18.280176939320956,1.2724276113867021,1.0,0.7519585005160849,2.178015120561185,2.0005922835258954,-11.224714275276924,0.056474287046486854,-0.04175438364669453,0.017884374685236747,-2.0405103889248264,-0.521348125701912
1600,1.0,1.0,16.332691135192118,113.08054717501916,119.96843425728572,1.7310208277201296,23.09657194952065,66.36999807869519,1.048275531585474,18.30559783281434,1.4695537420294045,1.0,0.7511439701579848,2.470342002481701,2.2131014468792647,-11.773398605902411,0.06333764142015796,-0.04728989944928705,0.01773462430494491,-2.1371466806224078,-0.5593759217869629
1700,1.0,1.0,16.4822954026604,113.44950732024034,120.71719328883825,1.728337135343159,22.80640856943402,66.36996133677299,1.0478587852287233,18.344715778720847,1.544245249497416,1.0,0.7503736755143678,2.556881774694952,2.2242784375944176,-12.957252940696215,0.06601319775007629,-0.048088119045577846,0.020008472100446227,-2.2917465035601268,-0.6112645694163553
1800,1.0,1.0,16.58769477092003,113.76947315370136,121.59466203499969,1.7236004797532702,22.705583056939034,66.0660744578247,1.0525383572240952,18.368633174178136,1.6068457649241201,1.0,0.7488960074438366,2.671576550096394,2.424473619167952,-13.798240552844685,0.06914223632907637,-0.05255700914428744,0.02020218307932566,-2.3841936944589,-0.6096016174842761
1900,1.0,1.0,16.711074679975074,114.08744695320586,122.97178497436013,1.721240940192363,22.67341481178848,66.01674066784044,1.0547197150369463,18.39488722205696,1.7651121662905154,1.0,0.7477009720228633,2.916002399180718,2.620280992898331,-14.273307888841124,0.0704221422301228,-0.05533712602424049,0.021243033199271753,-2.660560225389633,-0.6778944956869402
2000,1.0,1.0,16.691929738137638,114.93796601666384,123.13086737549156,1.7192878279134873,22.40773278594608,65.92582379043056,1.0567459051474677,18.43778741527628,1.8448354902822857,1.0,0.7459133874406709,3.060550854271668,2.629518587157785,-15.37316726551314,0.07469925823410517,-0.05905181686857817,0.022837439484656375,-2.7507869561310505,-0.6917185958985897
2100,1.0,1.0,16.886251495122483,115.01968095756524,123.85473443179298,1.7157548357830514,22.425656829166858,65.71246205107526,1.0601597587909692,18.4789762630935,1.921124129768344,1.0,0.7443314138973691,3.193459704945325,2.9301909898687417,-15.840950314949007,0.08146620687512712,-0.05990587151596231,0.023943669931635252,-2.807485441299653,-0.731626278553553
2200,1.0,1.0,17.14399628143572,115.85962155466993,124.57053952297355,1.7134129211786722,22.148927959594076,65.59691845693425,1.0623132638647328,18.520500568765524,1.949029813840296,1.0,0.7440809753849745,3.2319251830848947,3.0594446278132046,-17.02785791217798,0.08472949014028493,-0.0642143157178649,0.025496636155792334,-3.0311556939714803,-0.7873927404334643
2300,1.0,1.0,17.19791560949686,116.05932046453654,125.94903924967717,1.7076460913582943,21.998751083430296,65.43931211106207,1.0669253047060332,18.55996170946091,2.096542408348038,1.0,0.7435007299958212,3.4353627948482335,3.1721819683491415,-16.993419639380473,0.08756970091857655,-0.06749471571621626,0.025599074425487145,-3.1842298988718145,-0.785447843398368
2400,1.0,1.0,17.370290335255216,116.66603515599725,126.55648628250897,1.7014608575652959,21.93462566049404,65.15893473728362,1.0682514012530742,18.597850921461134,2.2006174948329478,1.0,0.7423802393772417,3.532373963235598,3.2316769316990954,-17.859221668651156,0.09287319791268384,-0.07086234596618118,0.027279358075001765,-3.238335115503698,-0.8213339221563666
2500,1.0,1.0,17.426182671697656,116.91701961522926,126.630069388618,1.6972235227094563,21.766914678663486,65.13239295055998,1.0707158399328696,18.61533189084821,2.270713053242027,1.0,0.7404491719273982,3.8149282912419036,3.4599709556075684,-19.349936069491644,0.09449654167634616,-0.07111927629174379,0.028188423829191983,-3.3794161228923825,-0.8734636687756998
