miliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s20,s21,s19
1100,1.0,1.0,15.548868947383584,110.36161169318984,116.36635501252493,1.7529923538582468,23.716332956014316,67.15916915332068,1.0314909773060568,18.146209600468282,0.9881483678280815,1.0,0.7567913667901622,1.5913204429833776,1.5731015697657853,-7.866387139870353,0.043893457257914166,-0.03356211138744868,0.01309791763814525,-1.4723207059792343,-0.39639146808883463
1200,1.0,1.0,15.636277074977038,111.15643959939547,117.10326085687315,1.747165159440669,23.653870987162716,67.01392231996131,1.0363627796054882,18.164295898046262,1.105552277148021,1.0,0.7553523780349765,1.7659435401735604,1.6788268376194255,-9.161397575363885,0.04776046455863129,-0.034552698921286706,0.013565836216222505,-1.7124975551488462,-0.4366619202670577
1300,1.0,1.0,15.79066392949407,111.21694653741807,118.10431426470727,1.7436782773426573,23.325346530248197,66.84147840123642,1.0372552189873747,18.23048696214574,1.1647053110647807,1.0,0.7534590686409788,1.9260576473543753,1.8582749423956384,-9.436160525745771,0.04795008242454017,-0.03878319755496294,0.014749956774884406,-1.8283193563132623,-0.441728596879371
1400,1.0,1.0,15.901329384936316,112.0133839059196,118.86026666972079,1.7415113578362627,23.294092631599355,66.69927449796327,1.0411521833889184,18.262522491634723,1.2104838411941006,1.0,0.7528047438215062,2.0626244908051174,1.9670871923689912,-10.086660118219132,0.055685338134712374,-0.03920000261180713,0.016310404274150193,-1.9948303496523365,-0.5007584453236895
1500,1.0,1.0,16.154048665996655,112.1814869918867,119.34068826653765,1.7355989899292343,23.163880702978517,66.71876432667119,1.043553235167274,18.30063758112377,1.2890501695557488,1.0,0.7513548562161487,2.2042608674195523,1.9477395745911772,-11.605144934868411,0.05632095544054973,-0.04318872220770627,0.017839208345518557,-2.0428681005007787,-0.5352174628769089
1600,1.0,1.0,16.15721114224612,112.80089355728546,120.19382293466339,1.7319807187706604,22.93318135712279,66.5092295168132,1.0484229541441197,18.315457167859876,1.4562857088659882,1.0,0.7514299294615925,2.350089029696584,2.204199332900955,-11.629703823558772,0.062349134432443144,-0.04805246517129999,0.01837260134056579,-2.0830233516393197,-0.555769758433782
1700,1.0,1.0,16.302560362855182,113.5118118704564,121.09572734292996,1.7292792410558113,22.880641798507376,66.22998810463584,1.049208428932467,18.33897194978764,1.4838364915813937,1.0,0.7487672817364848,2.642668921925948,2.239816098743189,-13.056413641100741,0.06264497226480686,-0.050843450608914015,0.01942242405792237,-2.3611937057418064,-0.6085777162583236
1800,1.0,1.0,16.44415097308157,113.81239249437535,121.91681342201713,1.7286643540122955,22.65814490718337,66.19965130141784,1.0518700454426937,18.370353844127173,1.5820018232886879,1.0,0.7479047463736739,2.6606617383660276,2.533254212493331,-13.02508285964689,0.06677500146214377,-0.0501605312448511,0.019913453154122945,-2.358555026159311,-0.6573006152273583
1900,1.0,1.0,16.59139963955707,114.56129761847468,122.9466149882298,1.7200797692581222,22.57101306242882,66.02033774085976,1.0557675285336177,18.407929998404015,1.7153933667590107,1.0,0.7470316895537178,2.88324045952361,2.6480843370420613,-14.314062662932201,0.07204471446412716,-0.05340092935275788,0.020809768990477887,-2.5510666844932666,-0.6759150766330457
2000,1.0,1.0,16.750426786190562,115.1084637645121,123.311673613799,1.7177068508370068,22.54638443894594,65.92342431997542,1.0568400951310286,18.4313696824882,1.7747312656468839,1.0,0.7465733190291322,3.0841553625032834,2.671278387244013,-15.344651348389197,0.07612332891806434,-0.05872301810834573,0.02341418992544498,-2.7126787834896318,-0.700517790649037
2100,1.0,1.0,16.867443065257785,115.04714292179318,123.80880671591751,1.7121186857403992,22.34031644248632,65.65774631600186,1.0613775261146015,18.472083413665793,1.9168274658325692,1.0,0.7444886411768361,3.2494310522121816,2.7558773480693626,-15.930616800514269,0.08192136789089378,-0.061036437492949305,0.023060964157617155,-2.8722721146693004,-0.7179304239055208
2200,1.0,1.0,17.07561075838192,115.8113339581718,125.0118440896964,1.7106036482582967,22.172243497199197,65.61764412160313,1.0646877917673059,18.547300778646118,1.957315949042507,1.0,0.7440188248432508,3.367921664536343,2.972289289575659,-16.774830182360454,0.0859632658939341,-0.06562079124464679,0.025416760249903136,-3.0731614237553346,-0.7607915102479937
2300,1.0,1.0,17.26358868313554,115.86279764881942,125.756772192899,1.7087566728361139,22.07891756336145,65.47359254475214,1.0676161138610267,18.561983240576225,2.0252393979813728,1.0,0.7419670401821803,3.5288008222564073,3.1448301881846703,-16.872522445230633,0.08965841140972078,-0.06451013780458682,0.025991270340950303,-3.177620175439813,-0.8329457762091869
2400,1.0,1.0,17.357151351929005,116.36115870668804,126.34014141936846,1.7059994898521327,21.91797224740184,65.34653723730567,1.0674192379699372,18.593306553667283,2.234379193618631,1.0,0.7418050617992696,3.7228646335165783,3.22266546079646,-18.366464273631074,0.09024076735123136,-0.06981810639431578,0.027266375093675348,-3.321298717202762,-0.8275852855977409
2500,1.0,1.0,17.47392146669424,117.27029772919091,127.17580853947385,1.7016904605855496,21.85389330371105,65.19091515762085,1.072040968635308,18.643225895077055,2.200475058629578,1.0,0.7407997412642425,3.7861688483781455,3.3110938413434536,-18.297150367556252,0.09796498788791223,-0.07399789702266465,0.028945741372490827,-3.421028789767546,-0.8584235541945044
2600,1.0,1.0,17.514187246908133,117.59293342189059,127.16248624698586,1.6960315716678003,21.72207286475521,64.90810865300196,1.077098715731409,18.676085746643796,2.3203118454413216,1.0,0.7396023986121679,4.017162568914227,3.4519458345851866,-19.182677609759825,0.09823847144136967,-0.07651710193183646,0.029520898903298433,-3.522627876107096,-0.9340019779741716
2700,1.0,1.0,17.711558411629763,117.57133890649266,128.5677705536579,1.6902932269314965,21.59225851043482,64.70924726697412,1.0766119723093297,18.717953520588598,2.4441498920410023,1.0,0.7378602914945751,4.036768020942257,3.5995205131925783,-20.890956834855572,0.10500602186043212,-0.07769193486387509,0.030119801556957326,-3.582566686980552,-0.949496920372112
2800,1.0,1.0,17.79690487676031,118.3302403141603,128.88495484398948,1.6869150803023907,21.31831422894093,64.55716580363972,1.079170133138842,18.72644887520673,2.6238883815001413,1.0,0.7377780251936695,4.218737549933375,3.8834058439241557,-21.411945359083187,0.10971380553901108,-0.07891444143322243,0.031171864397253512,-3.8271282598736036,-0.9827461860407848
2900,1.0,1.0,18.08383495892879,118.58208188631069,130.39585655799297,1.6848914958956498,21.243308988750762,64.60584509947705,1.0850300211204418,18.787496520661726,2.67461662585772,1.0,0.736550225588655,4.482478650310829,3.9497822315878306,-21.905749860920114,0.11301403819458168,-0.08327930814496066,0.033836730206028426,-3.957576017815687,-1.0014416751052138
3000,1.0,1.0,18.148905678542093,118.75489077480357,130.96171929676262,1.682627305367318,21.114239368337355,64.27805369076911,1.0860590517996962,18.806989684824416,2.77887129356651,1.0,0.7353664792221095,4.522293843626176,4.025594920540896,-22.98235765775401,0.11611701249978588,-0.08525845784909195,0.034689309563583175,-4.161976914057397,-1.0484765886583784
3100,1.0,1.0,18.227112991314122,119.31071148019905,131.92448588722974,1.678469143270402,20.992174891999067,64.27770151025845,1.088162625178861,18.81679280600234,2.8750193768390697,1.0,0.7328853323235591,4.664383284397947,4.216645180634567,-22.978772881110388,0.12124591438733093,-0.08907116283086455,0.0351440111118024,-4.301392918718681,-1.0765736839884101
3200,1.0,1.0,18.375250347587723,119.82207318134786,132.1741669841053,1.672231147052721,20.90271119603017,64.02446452028796,1.093010958357292,18.88404027487181,2.905352852876721,1.0,0.7331647180043891,4.866881067110027,4.313869713677861,-24.420633999697106,0.12172355296691804,-0.09367004260408889,0.036098961696230204,-4.304423540548369,-1.1451218838297752
3300,1.0,1.0,18.52037972194561,120.12255235805875,132.87250078187347,1.6716183449767028,20.723069320110504,63.86444574149935,1.0954351808690024,18.921614944580174,3.1188476587275797,1.0,0.7315143112457609,4.902235174042658,4.52823368349856,-25.111018329706127,0.1287995420518672,-0.09331939767214376,0.038165874748808656,-4.425397288843862,-1.14218354332886
3400,1.0,1.0,18.662011594757878,120.89539280661741,134.08321173817126,1.6629969459555305,20.648025692277205,63.79895929167153,1.0985200462592684,18.94616895779697,3.139396673530793,1.0,0.7299436877917618,5.218328929213357,4.587081394937302,-25.62423680412826,0.13247779953723773,-0.09742234101879625,0.03921986532512198,-4.707037451097255,-1.208899700172302
3500,1.0,1.0,18.83503782314792,120.82979711272671,135.04288263601572,1.6627400255680316,20.426631078188255,63.69924583699928,1.0998809351395713,18.986835461898206,3.2104342559612884,1.0,0.7292818781724012,5.30106381208821,4.757028040999101,-25.954382502764386,0.13255986666238098,-0.10079192232596873,0.03983426761347707,-4.671936709971597,-1.2518010195508218
3600,1.0,1.0,19.04614188618268,121.1471949955194,135.52445736478808,1.6598116919970207,20.230110398667506,63.35070146541977,1.104830282389629,19.02254880206306,3.3574855504746943,1.0,0.7278195367978916,5.439685575942269,4.9237191593592,-26.614474915762678,0.14038348676723086,-0.10429817725947801,0.04148914352568936,-4.829858111275392,-1.2669250934711067
3700,1.0,1.0,19.169050405727603,121.95091110956744,135.64414127270996,1.651893200405837,20.205783808688352,63.39838931662063,1.1066265042696786,19.060053659059097,3.5092430115075754,1.0,0.7274075772892173,5.519417074882074,4.957489623102489,-28.079143249012,0.13980276679153722,-0.10842313461798642,0.041763920827557116,-5.080217664032232,-1.2950995025515228
3800,1.0,1.0,19.18010932398772,122.11744449634344,136.2034668787005,1.6504542982271568,20.018529179169835,63.050047239066586,1.1117403758870523,19.09599696119242,3.5436199093321337,1.0,0.7252338611877065,5.649912732739179,5.258949741093483,-28.574967260423914,0.14318417755666274,-0.1093821694260524,0.04311550172266066,-5.077149242702464,-1.3304372726445695
3900,1.0,1.0,19.413765476211353,122.68732000694236,137.74686715222342,1.6473060783241666,19.90245422398084,63.08156846233226,1.110847647559427,19.14369520859651,3.6732616357845433,1.0,0.7252145450357268,5.823643962079267,5.222633244962377,-29.187609794808324,0.14699290136795548,-0.11231481524165289,0.04394480376066479,-5.394068998717682,-1.3767108504430396
4000,1.0,1.0,19.60430305679627,122.95489777236318,138.1911204092988,1.6418406657689872,19.840998688805715,62.770335521308425,1.1156936049661204,19.130186687812483,3.724019153895148,1.0,0.7225714641021074,6.012767700726021,5.408370083510721,-30.614134856300865,0.15498780156582923,-0.11488283031544105,0.04509123278858112,-5.332131841125049,-1.4315737214367585
4100,1.0,1.0,19.688982824580183,122.97028340999368,139.41710324312612,1.6389198699442613,19.568132131942154,62.75728813532091,1.120054609472893,19.174478667391124,3.8940047233797923,1.0,0.7214256026440453,6.139762994624329,5.596834286656293,-31.10518631840477,0.15431900822613387,-0.11776929762605136,0.04709620028266415,-5.464845777786785,-1.467745908434808
4200,1.0,1.0,19.79530610618397,123.49019767346799,140.2148887446475,1.6346972028388242,19.45866288111722,62.58269283811888,1.119603996814177,19.222962888717756,3.8831718009656306,1.0,0.7209117426914851,6.341735508550699,5.767643801426275,-31.689151746250893,0.16154123915206353,-0.1235818101631276,0.047536817901659235,-5.619788053197611,-1.461679557622542
4300,1.0,1.0,19.84304124032382,123.79288437941047,140.8926727826881,1.6293399432117095,19.41332033285606,62.30714226929074,1.1231065695799138,19.266928923445917,4.09019473855124,1.0,0.7205667308531057,6.573890570357183,5.794629179670678,-32.33076944967614,0.16361679234189008,-0.12402731527040839,0.048342109467673,-5.807959637212206,-1.494650051138042
4400,1.0,1.0,20.09636040559156,123.76345867544684,141.80386175069933,1.6295081204829467,19.120825825219463,62.286886079054,1.1273064923423466,19.305921251792537,4.094068401619934,1.0,0.7187783739771896,6.627184983462559,6.03813632204937,-33.52780815763239,0.16862055674346496,-0.1271693730765386,0.05005590580190118,-5.976026644313814,-1.5237697176820184
4500,1.0,1.0,20.10245959092277,124.49959231103261,142.01365725147664,1.6248868663164773,19.05670432512125,62.02503068531778,1.131686976061191,19.35490915934628,4.224419103731348,1.0,0.7183215565262869,6.800933610905115,6.108271217047471,-33.7478126985024,0.17170411291227872,-0.1320700055991825,0.05110062883279567,-6.122149738609615,-1.5772508895425845
4600,1.0,1.0,20.328409808243634,124.68288410072012,142.27957830349317,1.6178923026652534,18.945497083364945,62.00637806794569,1.1316495426455135,19.349394066022974,4.336427996380253,1.0,0.7168372580741976,6.952504320141783,6.287304941839315,-34.22879795099896,0.17489161380923746,-0.1337234215118743,0.05161449274031745,-6.329348345942836,-1.615553456526227
4700,1.0,1.0,20.53999758611646,124.79183608309327,143.0198521233843,1.6158529976043179,18.794979282015095,61.72550592145952,1.1375224319148927,19.396302279912874,4.5218259682841495,1.0,0.7149875270111897,7.101196263581362,6.296756760759222,-35.44896054071239,0.18095274158122399,-0.13685949328918165,0.05286873501184558,-6.3072441903239715,-1.6717498345755737
4800,1.0,1.0,20.53342820491706,125.37232974159348,144.30654816540297,1.6124178668766125,18.62507272854171,61.61262897207622,1.1394468041721757,19.418059249999725,4.581794016304648,1.0,0.7143604732483002,7.206372503849217,6.537609246024502,-36.130581072609566,0.18148173830917896,-0.13946933375383982,0.05492938736272916,-6.4514694895837,-1.6833699383236598
4900,1.0,1.0,20.710524052757524,125.62295530853494,144.8130030852605,1.6099498651470598,18.528260644464655,61.5858756169626,1.1437326296765096,19.457032416747072,4.673917721558061,1.0,0.7137410268074268,7.465999521957097,6.722718972704775,-37.36145001385221,0.18612166191462368,-0.14150791316576766,0.05591163997218629,-6.736803492455574,-1.74326546255057
5000,1.0,1.0,20.948010882779755,125.88782543487775,145.7597799399352,1.6049988305931433,18.39315576536508,61.26586551227278,1.1429642753185367,19.489900169021485,4.800605901125337,1.0,0.7113975136125564,7.529984788933657,6.8403012088170865,-37.7138670500951,0.19072420668786946,-0.1445114727489965,0.05707781020584697,-6.7315514272374175,-1.759116982755486
