miliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s20,s21,s19
2000,1.0,1.0,16.840945427654287,115.00054752861189,123.47631640119472,1.7200024339640199,22.463114060588033,65.91612817081236,1.0561631565592402,18.438710328741813,1.7784681403207452,1.0,0.7453848797488027,3.1098240835482365,2.7371673162813273,-15.606132160899495,0.07498283771888421,-0.05655368036711296,0.02233947236512665,-2.812150397614762,-0.7222124972922888
2100,1.0,1.0,16.89225054217252,114.97050329563943,123.60502301627363,1.7157234561355639,22.257879319251177,65.72022043379944,1.0612817746343637,18.469601060411577,1.8493420116105002,1.0,0.7453165324441654,3.2530448590164935,2.877707369403951,-15.502504601453031,0.08279929666204422,-0.06130181484117323,0.023730526161102966,-2.868553521549397,-0.7140267798554295
2200,1.0,1.0,17.08034200818765,115.5957077696205,124.38556503509719,1.7094709577064153,22.283501473664636,65.62262602055424,1.0625561916738668,18.52272518226474,1.9974567810270085,1.0,0.7436490888480635,3.3918432018187916,3.010250988791762,-16.454065374626303,0.08442341591988926,-0.061504114654458944,0.02511106496975737,-3.010801975892441,-0.7683703242180833
2300,1.0,1.0,17.11414654542589,116.37879536880773,125.70259374271387,1.7075655312168063,22.004577092577886,65.41727465477938,1.0678296123857522,18.55753770100554,2.0733937761165686,1.0,0.7434732577709942,3.3876595615349747,3.0539358892776947,-17.628761867755568,0.08888019844367989,-0.06832665650972625,0.026907328316362087,-3.1532658411024572,-0.8347296169585545
2400,1.0,1.0,17.352909899095028,116.71166766710652,126.29219979261802,1.704108756199825,22.03149338505441,65.30620957876512,1.0690786405253245,18.615282590840568,2.144236166975069,1.0,0.7422678581322429,3.6994642975522174,3.2828694291044247,-18.0231560434433,0.09096592460536145,-0.0689838430800114,0.026745980737929276,-3.349402623790847,-0.8561801108400656
2500,1.0,1.0,17.393749530673766,116.98734200302921,127.27091091442308,1.6982525052263004,21.861178695120827,65.0272612825294,1.071826150933656,18.630872756934952,2.289107311721566,1.0,0.7398349776295507,3.6719581522020515,3.4158331277817395,-18.999164565399095,0.0943532684029326,-0.07357432268148112,0.029258506380967584,-3.432952901398159,-0.890150719266898
2600,1.0,1.0,17.595697054063383,117.57005233939795,128.11413878393964,1.695566339605788,21.619919533819537,64.85003200548651,1.0748716129586136,18.673989099941288,2.3345895105955474,1.0,0.7396245102442294,3.8368110288024817,3.4934032613566774,-19.310411162945204,0.10153583538225121,-0.07688231938083803,0.029616504286463688,-3.539085740191762,-0.9135406264978015
2700,1.0,1.0,17.707898092302326,117.54852518886474,128.93937531964087,1.6917554245422157,21.427872559448474,64.7620699653536,1.0800939631912065,18.710562473876056,2.433601533533027,1.0,0.737856899051135,4.174877545214962,3.6019185812326975,-20.412232230284562,0.10372322495883732,-0.07787071089251187,0.031528786384119344,-3.695611883474096,-0.9456724931271495
2800,1.0,1.0,17.90870050170668,118.32463818712549,129.21033487178735,1.6898963231410362,21.287674338139396,64.73790288390444,1.0796896893592423,18.744192818540753,2.532734944070209,1.0,0.7377144978201066,4.1415309542640175,3.873419975102509,-21.031710419188915,0.10716702439479485,-0.08280479363146853,0.0326173639836442,-3.8944366857210277,-0.996028490281059
2900,1.0,1.0,18.0516978599349,118.4243888591168,130.41930095901634,1.6815040560893506,21.22148338442537,64.592286224715,1.0849240152116417,18.75931150043871,2.7097913967864593,1.0,0.736742808693125,4.3545327647224,3.856855725036654,-21.41083902900509,0.11007486608493498,-0.0848327345331836,0.03306619171958856,-4.025495165434489,-1.017295757356098
3000,1.0,1.0,18.05198855447113,118.83333327431549,131.18550099306768,1.6798362684256283,21.176865888521682,64.29505253115082,1.0854004148522083,18.79133429146125,2.7180698073656044,1.0,0.7345196040274018,4.4977108455747175,4.090266066142969,-22.696961318128135,0.11448961794160593,-0.08676052745044172,0.03377519309652771,-4.090381696275086,-1.0732191874104275
3100,1.0,1.0,18.346225929519413,119.41520953027985,131.98407854493584,1.6744520651265244,20.94558879229623,64.2853726546226,1.0910550646546904,18.838527454298962,2.872609656734945,1.0,0.7332121031647456,4.72024003856493,4.193104961001001,-22.998913292674498,0.12027284620875381,-0.08844846347291832,0.03488564960148818,-4.252554200932131,-1.0933429557490857
3200,1.0,1.0,18.505542487291372,119.87467012886408,132.23845685232249,1.6744350281470703,20.760941060483063,64.07319865189324,1.0915135798121525,18.892958833476992,2.927666879986738,1.0,0.732655241826853,4.804359545130832,4.283909688449816,-24.554573279188443,0.12222147496157769,-0.09308888547187934,0.03618458760752469,-4.347078621248339,-1.1129169524939173
3300,1.0,1.0,18.53674498283901,119.9162249874745,133.11851892991587,1.669372005856076,20.635612339719938,63.9425368522787,1.0934944656419718,18.895640513845628,3.013035936699553,1.0,0.731691129814379,5.047605352426858,4.571306272912272,-24.64942488831037,0.12528105171552306,-0.09465330484599405,0.03708972849147337,-4.395968760201398,-1.1540970937343877
3400,1.0,1.0,18.608594666073053,120.78981803618852,133.28344294606123,1.664854425736416,20.509824499685468,63.840405630850825,1.1004247506884228,18.962125956743247,3.0926926256064062,1.0,0.7309844908887748,5.0499535046217705,4.712459034176059,-25.572670176461752,0.1273521245869409,-0.09792923313236884,0.037899740516030456,-4.68066227940312,-1.212736182781963
3500,1.0,1.0,18.761829937750612,120.93853289028432,133.9975051334725,1.6631969668079152,20.364946622090496,63.58317361210968,1.103137705199414,18.974823599262944,3.216599450684318,1.0,0.7286736000405499,5.368471634180378,4.701949274895568,-26.948942253667795,0.13453740834036082,-0.10205115515493172,0.03944965669773896,-4.696910478554703,-1.2083567732172424
3600,1.0,1.0,19.063821706790268,121.55684980818742,135.25620661187187,1.6574239396118176,20.256090036281055,63.502320903684414,1.10337140621612,19.001702505725667,3.301661704935733,1.0,0.7286124975749125,5.362513125950848,4.924672486065786,-26.663570584619592,0.1381952399521288,-0.10536727365765954,0.04082034801279398,-4.854488972079321,-1.2874082034723457
3700,1.0,1.0,19.017454560574812,121.60831220757768,136.10590064951174,1.6520490748524441,20.266165904329032,63.33443955687967,1.1050712031314471,19.03471046064342,3.381163510206829,1.0,0.7274880405379849,5.4942551134948685,4.9576182608496415,-27.64991855233937,0.14348284221948449,-0.10913134385961346,0.042697048158010974,-5.103922279488996,-1.2801848857093243
3800,1.0,1.0,19.220021323224525,121.90348005937582,136.83448065974267,1.6503314114212264,20.107586314306495,63.23125727172232,1.1080930204142414,19.095664215936203,3.5980365098965787,1.0,0.7263182412003645,5.730468463517606,5.2495839326090445,-28.132232263641885,0.14341510381042463,-0.11004619201037759,0.043920144785982614,-5.111752405162082,-1.3586933813421116
3900,1.0,1.0,19.306443017618914,122.61323109319287,137.66129026274905,1.6457707810676614,19.804535997046465,62.91702528176246,1.1141746326500626,19.13682919614445,3.659365824149036,1.0,0.7252660597634314,5.857030653421183,5.312658374565489,-29.011722378738817,0.1495092547180119,-0.11156545533893093,0.044397175905368985,-5.326381751807016,-1.364740206211466
4000,1.0,1.0,19.55528610086843,122.40063696597777,138.50074226151216,1.642811666988163,19.669341522358007,62.80354778553086,1.1140945536344145,19.151940770441193,3.727956057114341,1.0,0.7239308462929424,6.038038470153325,5.47909479606635,-29.73526751149458,0.15532379280562886,-0.11745702724798011,0.04579223930551738,-5.341968275580746,-1.395782066656771
4100,1.0,1.0,19.649579471872915,122.79617932738222,138.892583133522,1.638094130413757,19.560109447356528,62.62172344410045,1.1180993479273882,19.18807443184882,3.8029026723133783,1.0,0.7215899693648761,6.128840364380301,5.53211205608313,-31.46372000057074,0.15436594617017882,-0.11761697754618837,0.04692399851626769,-5.540380716129203,-1.4467862977082857
4200,1.0,1.0,19.76266996948982,123.57541376140135,139.32733908606497,1.6326738283924553,19.393793084797547,62.44657221752286,1.1229541316051068,19.221160849673698,3.9315395992755584,1.0,0.7212594413387866,6.287866010822883,5.777068027562447,-31.893891251970743,0.16045409242827968,-0.12008177737417274,0.04720451706082469,-5.702479586478323,-1.4983697678423942
4300,1.0,1.0,19.92493743161447,123.41285309758044,139.98186196268998,1.6312996950527372,19.28528875561958,62.3176107538592,1.1233508038296602,19.278745138885434,4.061143734374935,1.0,0.7198938100880357,6.4390188482664,5.843052220306495,-32.55486626002419,0.16460226346990725,-0.12541804136224718,0.048987011806688435,-5.826443030247451,-1.5377056819240227
4400,1.0,1.0,19.9691425426693,124.24718066579436,141.7667599007123,1.6270883779877459,19.24473208832609,62.22286452210225,1.1270357533848208,19.30509140047416,4.100745920135947,1.0,0.7185006984015112,6.631068848683953,5.957327841348548,-33.61179284147576,0.16803583510495607,-0.128733044197691,0.050659425701282464,-5.958577294168393,-1.5473876662690027
4500,1.0,1.0,20.207113188735285,124.22453455507436,142.22642916802815,1.622587695691096,19.107671280896305,62.0964974307446,1.131320852945973,19.309379426677303,4.320001121020462,1.0,0.7184585487509639,6.79998512561085,6.124149393128637,-34.34109390177314,0.17398819615020464,-0.12824733903115923,0.051758544525643366,-6.018589406504206,-1.573049533172331
4600,1.0,1.0,20.288215901137402,124.66781082122445,142.63690643458926,1.6173184873773199,18.86352465636074,61.8954033452662,1.1338667845466999,19.383355860320414,4.301729273688847,1.0,0.716724163868954,6.968733333678205,6.1628929013548905,-34.154579165381,0.17746096328956282,-0.1332340407913469,0.05168866010830825,-6.172539491850959,-1.618005945568877
4700,1.0,1.0,20.520963839585118,125.14392935367516,143.66290461508208,1.6146141455077891,18.790438128628754,61.76694175738826,1.138083758529874,19.39969778026781,4.418143109557302,1.0,0.7162261290903071,7.074071417139564,6.3517079703455455,-35.23720792576842,0.17877311030801443,-0.13679605291793798,0.05382736500396975,-6.33107616212599,-1.675755626731433
4800,1.0,1.0,20.563901969600348,124.96923520377847,144.00058215765333,1.6132622214395926,18.676659925570526,61.74516657077787,1.1368978118941377,19.451868834393313,4.580731822667246,1.0,0.7145987550851911,7.313449876089181,6.616601007562489,-35.81570038264418,0.18594082343073232,-0.13951280755659903,0.05488168258410289,-6.460596926059807,-1.6952028822499334
4900,1.0,1.0,20.73675197649869,125.71032578525116,145.17443293444566,1.6088524556274848,18.609794664279907,61.58047199366601,1.139989903845423,19.48945472567263,4.715036148677168,1.0,0.7126817283895275,7.383633057967826,6.707361446259143,-37.371693011106395,0.185546368895634,-0.14349655513638257,0.05640901985621544,-6.69791679985178,-1.719257720569192
5000,1.0,1.0,20.84319017660028,125.66598962594134,145.30528956496175,1.6020653938937677,18.37832445749403,61.23744569888075,1.1453835441952744,19.516786751833205,4.801457918746428,1.0,0.7119174658577956,7.588512142420225,6.84395460869114,-38.113901665913765,0.19222302097633145,-0.14610577578129078,0.05624923687676385,-6.7076771472742855,-1.7852824167119072
