miliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s20,s21,s19
0,1.0,1.0,14.030368351571918,104.03779893107509,107.99993420942693,1.7938636445885634,25.05502949223283,68.81779729572817,1.0020095515300846,17.760500985541526,-0.03572804822203097,1.0,0.7682509045408729,-0.03420729712621635,-0.046107540269151516,1.3351053969033302,-0.0006131187012897725,-0.0012491736456810907,0.0005475970854194554,0.053535835296975254,-0.010692911537581925
100,1.0,1.0,14.19614325541603,104.71315820905184,109.72864464714216,1.7930466141833856,25.102735144032348,68.67327231173554,1.0015756730394079,17.770673453930726,0.032345372432872464,1.0,0.767372472890772,0.1006790569566749,0.021595151638654428,-0.9180582363476615,0.0025861125290419077,-0.004993173221721025,0.0013787786372806811,-0.08201331285264582,-0.028790276406314513
200,1.0,1.0,14.370848621654845,105.43440487899414,108.85096534758202,1.7886011720680897,25.04608614184804,68.60668228259438,1.0070782128472415,17.815661236871392,0.2109639296811143,1.0,0.7665888606823563,0.25064354737545924,0.42536492272445703,-2.787720887772079,0.0052846269684875945,-0.006360823132964755,0.002971424264696404,-0.27756614364404686,-0.06007294172959624
300,1.0,1.0,14.461549833183422,105.75188468483827,109.62921021811825,1.7812976724368572,24.696987931974803,68.42949991064386,1.0086727553010213,17.842916595104377,0.2128072152559799,1.0,0.7659115088145717,0.45458644262100206,0.2669131311373323,-2.391909581922293,0.011663997430566111,-0.006658547846379188,0.00260245320616663,-0.4336968531460341,-0.10715384859430621
400,1.0,1.0,14.596556305608615,106.47543880657003,110.70825866900465,1.7810976949205852,24.79790170039511,68.2279869209233,1.0108300360075038,17.883424249668032,0.2949499581852972,1.0,0.764890936218189,0.5702874604718425,0.6723825851435423,-2.9371415850392686,0.01651888005181334,-0.011378785363303976,0.0038021115607874377,-0.5527100222437654,-0.1408399748550516
500,1.0,1.0,14.768834468982885,107.0926638026344,110.41195357149945,1.7752482249136876,24.46021148384047,68.15614011424992,1.014849377900342,17.927716047715098,0.470713560489851,1.0,0.7634283138538918,0.7884399250721635,0.7003019650084835,-4.3205447047600725,0.019964886400590093,-0.01647086060810221,0.005266228999441789,-0.7334822736644212,-0.1750937515875318
600,1.0,1.0,14.89355567177934,107.75130829752666,113.68328717628651,1.770154100231264,24.38364185789868,68.01352909887696,1.0192140309554831,17.970303379498045,0.5679563703985526,1.0,0.7613758214807682,0.8956890580701965,0.8848987347536519,-4.225728108820478,0.02511147258402212,-0.01742459725046184,0.006020954428828556,-0.7604678033375691,-0.2101956812157786
700,1.0,1.0,15.0572772516866,108.25809457297714,112.90045546683898,1.76695832586572,24.3454977896266,67.80622672185213,1.0189160494812728,17.98239797539067,0.6275075312388129,1.0,0.7607811536722872,1.0864793873489702,0.9359150512891725,-5.307269067854767,0.027558030294296595,-0.01846080532095748,0.0076884323115073,-0.8953030399216418,-0.25266852833422593
800,1.0,1.0,15.202621174640704,108.78784398413525,113.65670782297279,1.762433336267989,24.18594175193818,67.6806529628329,1.0221510907333935,18.035387538192936,0.6674031152956249,1.0,0.7594405441426231,1.265555017026681,0.9904904095891999,-7.3097678601239995,0.030922592884024627,-0.02443932720032262,0.008781859841009041,-1.1200637994235543,-0.2873283189900285
900,1.0,1.0,15.299377491841579,109.3939920808282,113.62959582433875,1.7584372114729374,24.00184778290696,67.54177022117952,1.025649360024758,18.07423112535421,0.8245675732700897,1.0,0.7586897734227249,1.3228751812217583,1.2130180341172345,-5.159272365696404,0.0328681090787934,-0.02393878252968224,0.00986872062611658,-1.2528298959126245,-0.3087368550511593
1000,1.0,1.0,15.429416129892644,109.8457859310247,115.13017918990712,1.7587223016896745,23.963025975280978,67.42241350959823,1.0308463455922157,18.110953436613755,0.9163569777809448,1.0,0.7571339034988791,1.5201979118417588,1.4112797100774073,-7.142074614230813,0.03776185107617537,-0.028601706582896385,0.011123902681915394,-1.321528476538285,-0.34058157211769835
1100,1.0,1.0,15.610761383061352,110.46722650708507,116.28079468554216,1.7534012282899718,23.728511799266254,67.20380705755707,1.0337958319403746,18.128084944271954,0.9192245736746821,1.0,0.7564959144091645,1.7042867492894265,1.5320669607239448,-8.95552437547389,0.039267008404160024,-0.031300741668893545,0.01226712225998355,-1.507685713925278,-0.3928251864287879
1200,1.0,1.0,15.65877969572,110.94153963935675,117.15335746380298,1.7508265860635368,23.563346209129264,67.08092611032406,1.0363561535970627,18.178936233928688,1.0841931267665281,1.0,0.7549908921536671,1.789114502299994,1.6600427768458466,-8.299499122951524,0.04602437508045132,-0.035359948880835115,0.013522423112471081,-1.5969416114885129,-0.42907692566250916
1300,1.0,1.0,15.8803957489706,111.28878115063996,117.24595878442089,1.742761240328485,23.274878837761552,66.89939175470202,1.036191297789631,18.19729533691262,1.1279398812649744,1.0,0.7534719130512597,1.9288084716057616,1.8913783407927216,-8.789284958641405,0.051303088449963084,-0.03726443108078882,0.014008338265570984,-1.8029992994396649,-0.45502487729602314
1400,1.0,1.0,15.935583223535208,111.92399896760202,118.00318877367522,1.7392943159670808,23.26274135798698,66.7944169955265,1.0393091315242489,18.253229637092474,1.2610920984078229,1.0,0.7525234796953376,2.1477503113508654,1.8638987926043613,-8.947187431134541,0.052311845380703395,-0.0405809136111039,0.015751844415524043,-1.9209123053907482,-0.4907675995882571
1500,1.0,1.0,16.10004356927826,112.51760335629865,120.69902212857068,1.737557441255938,23.29255998753893,66.66277053947856,1.04400101642656,18.289294725947084,1.2929884922693982,1.0,0.751766716070923,2.2178240170122967,1.943777770180545,-10.482306454522307,0.05692693202431788,-0.044424358862527165,0.017207485271667235,-2.0815437080509094,-0.5345463198280271
1600,1.0,1.0,16.194659558430967,112.82222895787434,120.40653635014773,1.7364340769407773,23.0645374360987,66.48102330790468,1.047779317950936,18.31044733203015,1.4821991072881424,1.0,0.7514074959512912,2.3958465692051676,2.0120179974196306,-13.090744539033079,0.0586561895030586,-0.04583731912220909,0.018011612796495945,-2.1935558630201712,-0.5608792533664047
1700,1.0,1.0,16.373435309338984,113.4964827572377,120.63043613783125,1.7317391408575362,22.76180536067077,66.26867756639653,1.048237733993016,18.336320753510165,1.5487078401039305,1.0,0.7495935693699763,2.563433258382625,2.4560897211358603,-13.070442792821927,0.06700880592474966,-0.04932303380318129,0.01869321581753105,-2.2911511356089242,-0.6051379243956434
1800,1.0,1.0,16.501105283431848,113.96518132283998,123.25618611246304,1.727280566604046,22.84102319877351,66.22677683565323,1.0520452918599117,18.38323073008223,1.5727298493161583,1.0,0.7481425180704923,2.708114882991641,2.6031776501908226,-13.147780313646072,0.06923006785097252,-0.052561136918798795,0.020378364643057572,-2.4053097216891466,-0.6407032739288643
1900,1.0,1.0,16.681243216782185,114.27383586140928,122.89563535237646,1.7215858652184879,22.642811166246904,65.9553999121025,1.0558489701245188,18.409142196582497,1.665809998512762,1.0,0.7469215864557188,2.8060159463988525,2.4965320330523246,-13.001112247420219,0.07406588034740759,-0.0540545161483551,0.020968800551371725,-2.6335629198784063,-0.6639752592148135
2000,1.0,1.0,16.79576297191922,114.82783982076381,121.93927981127648,1.7208049721897285,22.40101989088324,65.8374386654982,1.0567461432967815,18.447163273099104,1.7842424882702483,1.0,0.7457102737084932,2.995219928067038,2.7467539430076275,-14.686129752990643,0.07475054076318144,-0.059314910044396464,0.022499111456635103,-2.6696772339997366,-0.7039369341843074
2100,1.0,1.0,16.98479875269663,115.14702974462179,124.02829132394639,1.7166632720073234,22.356296134064927,65.75304609190947,1.0604181391046064,18.49882538164213,1.9440632411179788,1.0,0.7449921592148487,3.1453587542503243,2.8876625404128973,-15.113752195102563,0.08094804806116876,-0.05944369503729997,0.023141964921289008,-2.807696910562466,-0.7446954614824983
2200,1.0,1.0,17.071606199411594,115.58361785000419,124.4715815234672,1.713357997009985,22.20423798040541,65.59704937488415,1.0638185151241413,18.509258778663323,1.9238700516402778,1.0,0.7441423187541011,3.3299259728651536,2.8473779502562233,-17.572763810958964,0.0857739166120295,-0.06544858884125379,0.024266110607000898,-3.000386145911471,-0.7835967220189944
2300,1.0,1.0,17.183484663261734,116.05947966353956,126.63709881411835,1.7063026671209167,22.075681938463934,65.3564103401488,1.0674654270911845,18.562747828948964,2.08283029532463,1.0,0.7433951594810687,3.5039555785176693,3.2049629354057703,-17.100692149560626,0.08718716564383021,-0.06841850380412731,0.025661927259119015,-3.1170847897720395,-0.8170288621565488
2400,1.0,1.0,17.290431529952738,116.49689752069453,125.92677105740191,1.7010269980270218,21.884036461451732,65.292027365112,1.0713597822827887,18.583703386411287,2.1778955752725038,1.0,0.7414385925461259,3.6428547507512445,3.3849995328092133,-17.652189254782233,0.09370432951384339,-0.07098208754602664,0.02652594701140694,-3.2729482391062987,-0.8556066249205581
2500,1.0,1.0,17.50988415415275,117.07499120047628,127.97804257160162,1.6968512265941258,21.827077514797512,65.16675533091326,1.0703098134102926,18.619643533911823,2.231593068375172,1.0,0.7403909849576469,3.7339389965113394,3.3108396029102076,-20.32827626694073,0.09577597654950898,-0.0713235304839626,0.02900248122246634,-3.374768500436616,-0.8757664010795725
2600,1.0,1.0,17.650755630315583,117.38676932943076,128.92451436807517,1.6951547286902597,21.584415879734298,64.96820611688072,1.0738740067556896,18.65218829768025,2.4135134829327827,1.0,0.7391206184396397,3.8737064464025175,3.5039386429227113,-19.369662064459128,0.10206958781789978,-0.07726906319631588,0.03029369685418638,-3.5352270830529036,-0.9100228269525921
2700,1.0,1.0,17.731658093726278,117.70836043382363,127.41803895346348,1.69432041279105,21.665957325628842,64.75622451299972,1.0767633706564272,18.70042769558994,2.4140174179247382,1.0,0.7373836354242242,4.086082358859375,3.705974791126994,-20.354799521635695,0.10454375027011245,-0.07839724880762401,0.03124756217998847,-3.688543315142646,-0.9499133353886086
2800,1.0,1.0,17.92692194241209,118.22167300198404,129.97215141719388,1.6899086239407202,21.419984009260123,64.68427001197142,1.0825030363060553,18.742202512340487,2.51267801947318,1.0,0.7377864188971383,4.204469875443117,3.7722077965890235,-20.31489373436504,0.10518526454365328,-0.08209065303645663,0.0325222041308369,-3.8398886262460543,-0.9781458186442291
