milliseconds,measIRp,IR,IRins,IRp,IRip,IRi,IRS,IRSip,X,Xp
0,1.0,0.13160251019076624,8.833051404089048,0.001694222897582093,0.36897807510255864,0.753758554676058,9.99281288519898,0.007124117595106942,9.395237074411911,0.6172978641210214
100,1.0,-0.02869929193494357,8.702972304279596,0.0016945954059245348,0.33127531985500075,0.7423770927421884,9.992658779084104,0.007139611318283235,9.390253970214221,0.6065852860721723
200,1.0,-0.05172940975408141,8.782750010978814,0.001696459706028791,0.33047488082049353,0.7563458450798634,9.992707245243325,0.007877447472283762,9.390219560034001,0.617685288673904
300,1.0,0.043686281706988746,8.794130335153678,0.001726925612677878,0.34866898506748134,0.7706153233829572,9.992802574424282,0.007038217228901774,9.365199794015485,0.6103994274766728
400,1.0,-0.016723500587233,8.769948046351299,0.0017056528583544216,0.34440021281951283,0.7596396401848646,9.992915752759751,0.007577301201519252,9.35738994250584,0.6481534109704559
500,1.0,0.012798436148929074,8.768049147780195,0.0017010084664494916,0.35761110222583625,0.7481938062526772,9.992285144726281,0.00701477079486714,9.353499233794981,0.630816110244892
600,1.0,0.06693945453203305,8.825713245183499,0.0016918769470938302,0.36225803770876763,0.7288823810785884,9.992337925408071,0.007267180979656593,9.372185309339836,0.6482215443567727
700,1.0,0.07122520995959752,8.850000715087571,0.0017083563798381593,0.3635953873531952,0.76562465445541,9.992474152579875,0.007572480609066399,9.372169139298643,0.6427595819138038
800,1.0,0.21307137580424496,8.933851398702538,0.0016956983234794757,0.3601158225378238,0.7327690097948897,9.992772545156818,0.0073856297953972415,9.350874475483566,0.6368519611620947
900,1.0,-0.022915063053080276,8.763865175956875,0.0017090654646930781,0.3398451316418686,0.7736608057403904,9.993051129513793,0.007276410519476689,9.342445157105482,0.6348463711226214
1000,1.0,0.22207949750071637,8.86096434884208,0.0017101348692518481,0.3527457235390392,0.745971237348607,9.992989805539356,0.007279142508095063,9.353030428792495,0.6701938628324383
1100,1.0,0.09911560662916574,8.855017943196886,0.0017107888814371914,0.3559235662989676,0.7293467313800879,9.99296863712141,0.007165106158873228,9.345285507160739,0.6495909734719446
1200,1.0,-0.049904853221456824,8.794543213074807,0.0017370322450461736,0.347812772221261,0.7647665806687604,9.992982851804115,0.0070647813743726145,9.350719587238979,0.6665834446539946
1300,1.0,0.10025665512020422,8.795648504824989,0.0017134950450314334,0.3235866153513691,0.7614039636496817,9.992734332683861,0.0074625215769073515,9.3448086042049,0.6498299212589874
1400,1.0,0.18343769059580886,8.75021924219069,0.0017117880203223234,0.33106593514736976,0.7538963963657526,9.992741445583144,0.006822855349545198,9.318454355927283,0.651555309789028
1500,1.0,0.13761576285806762,8.715109672123141,0.0017072093810455635,0.3369787540179756,0.7679757547513572,9.992385751944875,0.0072268514256929,9.310129054146815,0.6822593885642095
1600,1.0,0.01105603110343717,8.702688161960495,0.0016946143938478967,0.3448076947657451,0.728774393821406,9.992443967894111,0.007194171325091093,9.318309871478993,0.6765092797425258
1700,1.0,0.08597665071638069,8.733994628961794,0.0017192646753920876,0.3487441775662565,0.7620981804276112,9.992581290796835,0.006830253408956663,9.330280647878432,0.694696569977624
1800,1.0,0.21997732485839194,8.855001543368695,0.001694651369959733,0.33318852314508607,0.730249161736573,9.99287835373736,0.007002606866840815,9.307511521433574,0.6874503753843029
1900,1.0,0.0943680242274075,8.790986520584722,0.0017166660413987151,0.3363578889495376,0.773692922163848,9.993091364002312,0.007448247851703043,9.308856239761162,0.667387416455928
