miliseconds,x,y,z,h1,h2,h3
0,117.28495193002506,205.90129813342753,13842.78528207808,96.33468843952389,81.20053295446316,73.77277017384732
100,117.47071604591324,205.98099290139845,13842.85434587954,96.70583678333045,81.43969862779616,73.80124929567694
200,117.52984414577652,206.38146124042493,13847.94817488864,96.6616720028874,81.45232868618933,73.91009923957581
300,117.71671577918158,206.51536522258178,13846.84312508322,96.9314796974368,81.5689112234816,73.96090262033091
400,117.96885291086826,206.67566658936425,13852.984273156495,97.16110598527412,81.80064113174524,74.02302865214375
500,117.93656712112104,206.871420292227,13851.217077120105,97.18236902076369,81.81887768466098,74.09042679765939
600,118.20805492621017,207.30225852132494,13852.445940345766,97.4960714417968,81.94859338112092,74.14186839159403
700,118.19617878912717,207.49846992490643,13859.30864280983,97.57413116354807,82.16792158303429,74.21819814210012
800,118.49598356073754,207.75129917952714,13856.762858042332,97.70117257413476,82.32561034906104,74.28778261017048
900,118.62630707075395,208.00239339187533,13858.145972350685,97.9483417666191,82.42368319836777,74.33178354351382
1000,118.79180766191477,208.02368311689622,13861.951684498204,98.19880790200025,82.49422200599865,74.4429620266412
1100,118.73665153124632,208.29950785966943,13863.566612690895,98.39717426655527,82.64608643780312,74.50297106914849
1200,118.97934865066385,208.65691189351898,13864.283810508741,98.38054500665436,82.74022733620691,74.51854732003439
1300,119.00753888615303,208.6297938441049,13867.459473724071,98.67513894758083,82.93329626890979,74.60170668744829
1400,119.18998118387563,209.0479536643345,13870.284047305882,98.84964749221321,83.02661873245178,74.70674530734588
1500,119.30018064405341,209.3242051710667,13867.725966977154,98.96581373302341,83.24164168773383,74.78343708760245
1600,119.45372563855277,209.5232656765486,13868.614782707024,99.05745765796121,83.28587513958037,74.8577125647134
1700,119.48174242191442,209.80014530148614,13871.70266925081,99.35173520975829,83.37253486903556,74.89922826581605
1800,119.69360109309042,209.9341065486764,13874.44981115036,99.48027811915989,83.50256508351899,74.97995073114008
1900,119.6716741043877,210.16115454931838,13874.83472763841,99.77854978082237,83.69590755916504,75.03133500304207
2000,119.88468429827905,210.2538580256287,13874.152732980463,99.96382306429332,83.78743044018242,75.13099396694862
2100,119.94375107695693,210.63465099219388,13876.504062905753,99.89524381504093,83.99689998107023,75.17185229473215
2200,120.18666250577783,210.8258417871116,13875.163026925577,100.28819325264769,84.07810339985997,75.22723380434061
2300,120.27409217394003,211.15543084492487,13874.65938589041,100.43282870443333,84.30188657700018,75.33272146124338
2400,120.27425731540987,211.41526780361377,13875.61587489729,100.53320971096217,84.302414043256,75.4192239432679
2500,120.51973014807416,211.5597533393025,13877.877251947328,100.76297023424608,84.58370916419398,75.45166248920016
2600,120.5464492582158,211.73622686380557,13877.39037773373,100.94816485941692,84.57983656222866,75.5460689767849
2700,120.51617281844372,211.91516321030562,13878.866110691915,100.94051328043753,84.83095246458207,75.64491942162097
2800,120.69215653619334,212.26760434549428,13880.486995676614,101.09702412865298,84.86051663280092,75.70111062280114
2900,120.73672502356935,212.37842308025444,13881.509342930514,101.45060460808473,85.05029272420784,75.77611400192566
3000,120.89563450318614,212.5786089064312,13883.69507329429,101.54590681669474,85.1942383344937,75.90062431239899
3100,121.07262738762631,212.99522267841144,13883.680642446308,101.58514198913176,85.28787650149357,75.96311883223319
3200,121.19336819920039,213.01446201789145,13883.016048621119,101.78604547138231,85.43540648440856,75.99063821583545
3300,121.12458896786484,213.446499931723,13883.907539421467,102.06043055302008,85.59311158214716,76.1312287839764
3400,121.15741195657631,213.45264331281274,13881.037939982521,102.23156797393233,85.79678431854504,76.21051327102498
3500,121.33654764536433,213.7826328171533,13884.774914587531,102.30067581591179,85.7926507119555,76.25244840863712
3600,121.35014231917275,214.1374802136017,13882.81613404834,102.51385801515005,86.08320859590076,76.31658230829115
3700,121.49721543145898,214.24704540305783,13881.72065522136,102.63765116571366,86.20635287678985,76.38956996433728
3800,121.69438978789262,214.53181005684883,13882.20322920199,102.78991328798497,86.22388225891704,76.50853578576208
3900,121.70148969177778,214.65824612263503,13881.749169160901,102.91807483962367,86.44081784565918,76.59701446798248
4000,121.78902284755414,215.01214546894792,13878.988095557239,103.08353640309788,86.56204618498182,76.65313959455825
4100,121.78682228585795,215.19401996064164,13883.436939954936,103.1345042271533,86.75464577206333,76.73893424090079
4200,122.01102029447117,215.33975642516717,13883.210395936623,103.25265435602941,86.84259607531617,76.86693134839368
4300,122.01434552610786,215.67666100575786,13881.743402428616,103.47681551681116,87.04528769737256,76.91042881035169
4400,121.9896283712344,215.87343062268724,13881.921079549345,103.70231530348666,87.05573561348137,76.96663232495563
4500,122.16901232519393,216.14117706358044,13880.82383929199,103.96573981274298,87.17211596789463,77.1109576983475
4600,122.24982666471352,216.16830056467597,13880.185204914189,103.88762928918634,87.42576447177584,77.14149413032507
4700,122.18374858563851,216.3926661106564,13877.546604316736,104.03256850415252,87.51156658314606,77.23144624743603
4800,122.24909121275091,216.7294676809335,13874.401141735794,104.1847190732743,87.66581812137574,77.35109538215372
4900,122.49650847188042,216.96657186134595,13873.61369974418,104.38987350657675,87.77766570847737,77.46111021282931
5000,122.49858059443767,217.3176975115474,13876.518119062268,104.65376185955355,87.8694198123307,77.51608920438535
