milliseconds,x,y,z,h1,h2,h3
0,92.66766048964965,243.11998918457192,12200.459651492387,107.06467815526317,108.92509146937694,101.78817526678567
100,92.43116314817229,243.05368240610974,12190.979980608654,107.00584269856435,108.89682342566648,101.87817405788516
200,92.11792196290568,242.9810960205854,12183.82335941018,106.82330441992951,108.89064536847039,101.86446002680904
300,92.00079490641974,242.94325863911007,12174.823364080077,106.67488202371544,108.86328663655654,101.94145656949699
400,91.77720487763686,242.8756300148088,12172.90418796007,106.65625675655427,108.85661389600176,102.06163816445454
500,91.53792168954415,242.81572904099423,12153.285431283535,106.53704971952786,108.83019890767635,102.10421883485729
600,91.49177155477332,242.74630070983184,12151.939705420295,106.29975156946192,108.8137294238577,102.14760933805478
700,91.16711753645333,242.69450195105702,12141.793840076796,106.20584757587041,108.78615154915688,102.16644705907989
800,90.99315567833324,242.62460503647185,12131.54871576246,106.06420185305478,108.77045567668893,102.26835172857687
900,90.88510347512415,242.54147109893185,12129.000405220066,105.96695846109822,108.74433854688708,102.26314077119245
1000,90.81058481821154,242.47459967075383,12121.161058221885,105.8072342622958,108.7264407251128,102.36119796277605
1100,90.57111464860257,242.41322685117575,12112.146865556877,105.76682806431411,108.69691925874476,102.35897992719848
1200,90.4295810965486,242.3238924899477,12096.815772615782,105.65962546204322,108.67810337964002,102.4881873624738
1300,90.07026858011326,242.24054753640647,12092.758000814845,105.45218122801309,108.65157912548149,102.49145949231611
1400,89.8836122709145,242.17554677829168,12079.824716038389,105.36907079555469,108.61678513526006,102.53696621393873
1500,89.88585650295632,242.12776585448734,12074.224273198288,105.16909010101372,108.59330706169771,102.55776347152273
1600,89.63211207923078,242.05065471544745,12067.948182838614,105.13251213834509,108.5629966741887,102.67114904022262
1700,89.46378524079657,241.96866561768437,12063.752311423299,104.90982454408021,108.53536761737587,102.66479875371064
1800,89.35099216321116,241.89579449824004,12047.449139437862,104.78271316045739,108.50415288058649,102.70996262692645
1900,88.94924715321282,241.77943315884602,12036.140126475166,104.62299549877716,108.47941821997125,102.83923176813332
2000,88.8497890975361,241.73517772224812,12033.026496067743,104.54634086390078,108.43540280532066,102.8001458093883
2100,88.56414335772592,241.61957522352904,12019.689778954862,104.48567775625192,108.40317810555753,102.94373850272756
2200,88.49125368288847,241.55561222577035,12015.342451820039,104.25477464515771,108.38021915422758,102.97628499913861
2300,88.40755074816197,241.4850018648,12015.201498570501,104.16307515646992,108.33991108535663,102.96924751987063
2400,88.02423448105186,241.38404972248082,11996.880240713099,103.97378064662601,108.31213751740093,103.03888896893416
2500,88.00292839392002,241.29645871954835,11990.455495862181,103.94000708119283,108.26662203449553,103.10158671675578
2600,87.79334238606509,241.19285886370824,11984.791730548714,103.75708952279514,108.23764938172398,103.11568918796547
2700,87.7257036609129,241.11973643623588,11978.730599507931,103.60575366546317,108.1885529852845,103.10343787726414
2800,87.3983363139106,241.05450383179624,11963.81032126838,103.5698369283018,108.15835965708075,103.23870686506638
2900,87.4130007671358,240.96007446820914,11964.399360866708,103.44653258674987,108.11413022526042,103.24913808861332
3000,87.08558895019185,240.87062788744925,11957.710501616133,103.2346241597188,108.07806738919771,103.27485384514895
3100,86.81616398859984,240.7757422346931,11950.71520236089,103.18206952068746,108.03409664130685,103.31589272163573
3200,86.72523923019483,240.65289938426213,11932.92831851996,102.92940344032257,107.999254770643,103.329256593457
3300,86.56077536158419,240.55956147675343,11926.815077925925,102.87042032276854,107.95323110510967,103.39613408895137
3400,86.3518473376576,240.470954018869,11929.067890418723,102.69509524549798,107.9115832865276,103.42832115680551
3500,86.35278769113619,240.39834631134636,11913.305369541504,102.51364255522714,107.86349312222418,103.5094847982709
3600,85.93756933240469,240.28496504032066,11900.923107636616,102.41262206390753,107.82428185091084,103.53155372045009
3700,85.83398400788812,240.19982653138354,11893.988911370821,102.26290799199562,107.7777527664364,103.55319338530046
3800,85.69853664251703,240.1111756389508,11895.637578796226,102.21530758424596,107.73163968316928,103.61080000894617
3900,85.43697321337287,240.0022475667254,11877.77628579033,102.07259982342491,107.68237915514379,103.59792198353463
4000,85.49474911865387,239.9174476820181,11875.006073567052,101.90194995792208,107.63972997027626,103.61406728864608
4100,85.08887518725078,239.7813652460397,11866.882124326265,101.81317073984837,107.59087403155945,103.70920829797687
4200,84.97180723161652,239.71246589696312,11860.585346426307,101.58701336167576,107.54191075517164,103.69789606049824
4300,84.71430948127781,239.61123302628474,11858.892254930735,101.51372806432293,107.48581545976973,103.68819684405449
4400,84.74518320188211,239.48311564499238,11844.448063222224,101.32534562243718,107.43299901956429,103.74151042389519
4500,84.5507785587475,239.3817800667045,11840.370465204272,101.14969271066848,107.38694525059843,103.75514745783393
4600,84.19371421586165,239.2852404715567,11836.683395474774,101.00977702536295,107.33800179148263,103.87333548137293
4700,84.2521032364872,239.1794125862545,11824.631341360586,100.87998155176558,107.28185509828013,103.88731744580267
4800,84.03045975274777,239.07705266514338,11818.560911970138,100.83253724630893,107.2222590403865,103.85889923076188
4900,83.7956808779976,238.97591567478008,11811.048828783702,100.68126810586126,107.1799826705707,103.87347515709486
5000,83.57946614092873,238.85819745317028,11801.716447381697,100.48944107490499,107.12382522356117,103.94091405296473
