milliseconds,VAC,TRAN,SVAC,Ts,REG
0,0.9980716720167526,-0.0018310507360599427,-0.00017126280535493407,0.32684690072679945,-0.024266949878285128
100,0.9953298802724312,0.0053893266911171495,0.0007875500737701934,0.490033733708727,0.03281849953291413
200,0.9812099064310604,0.017904345927723612,0.0008864724177034617,1.7244936440110603,0.0419891326978398
300,0.9755733519970293,0.029334372323255645,-0.0004945382460252756,2.1219915094674544,-0.014297726082566116
400,0.9616589517832511,0.0389914039578703,0.0015864780528805386,2.391226291967406,0.00106219787520569
500,0.9543156864755922,0.04620558755290398,-4.450698023966541e-05,2.979041610214976,0.024933530807371374
600,0.9470545700975732,0.05509313988699963,0.0022919642667782263,3.22142982743969,0.030651946747367757
700,0.9335752673447432,0.06383922361105712,0.002342563381280751,4.2876735896447515,0.038649647788477695
800,0.9271286059589797,0.06995646574291167,0.0034727690174965894,4.477290201859534,0.05351387575586425
900,0.9248584784573753,0.07108924329416322,0.003580347914116003,5.242735787738818,0.11966718603838733
1000,0.9102703950811127,0.08235533440598594,0.0043906490107531145,5.477402048725166,0.11196691919172476
1100,0.9099622364133371,0.08707295503016252,0.0046870382877540195,5.73646026385702,0.10771684956903511
1200,0.8966741399648086,0.1016063394143428,0.006011775267863519,6.627384278539045,0.1842364689725379
1300,0.8896018666371321,0.10764061033629556,0.005791814330239374,6.803629462658848,0.15947195928190686
1400,0.8815530424921362,0.10810437920448972,0.007593610350611218,7.614903302375869,0.18710041676399877
1500,0.8743901845940373,0.12073770168055385,0.007273098422271706,7.879690369640507,0.2723860904142071
1600,0.8699600174752017,0.1296150702387423,0.009829103219061814,8.664674611644823,0.280297081702768
1700,0.8588630494231673,0.13565242113400985,0.010760945575875997,9.07056078306769,0.3295978891856609
1800,0.8448917664019434,0.13836100290400272,0.012082051918971314,9.519943153090885,0.35018322030335575
1900,0.8464040971500809,0.147728004875091,0.011470437206342027,10.179583566271559,0.37586447820781294
2000,0.8373210505593387,0.14778792490807785,0.013296959077546524,10.7402504834001,0.404229965876421
2100,0.8307062375022982,0.15484869893999495,0.015119151216616169,11.205653516507859,0.4515126341731689
2200,0.8168764438251226,0.15942904148000248,0.016994597547707706,11.98988242546777,0.5266139648244872
2300,0.8078404489872056,0.16565077805511905,0.016956326560554836,11.899292584311077,0.5390307322092027
2400,0.8062408782462583,0.17391709446783912,0.018516874055925586,13.054771578174368,0.6227969167482419
2500,0.7963885479827523,0.1834156600185533,0.02069061162170439,13.351369527076345,0.6314655079898133
2600,0.7887610405433599,0.18297320698010683,0.021446721854922746,13.879837443256996,0.6889932151676753
2700,0.7836931390090287,0.19349440093910225,0.022593538871298245,14.410380211253905,0.7254573816230467
2800,0.7784161453568984,0.19401050400283865,0.024909512325635243,14.791389293578623,0.7904149489851628
2900,0.7676279335436262,0.1988187901145433,0.02705310968162445,15.51777291556711,0.8525583775800253
3000,0.7644342848227726,0.20651522583025647,0.028872134953170016,15.36351944563424,0.9131321964452837
3100,0.7592653345127564,0.21628060474725067,0.03040725583485435,15.945329892199126,0.9423485436445472
3200,0.7432971419952008,0.22061176811784397,0.03185915269699171,16.402377368207844,1.0058366688135043
3300,0.7463785398103645,0.22231259864736405,0.03335472239570825,17.299570013706063,1.1179462480637963
3400,0.735791738089688,0.22564485406706147,0.03538776277742423,17.234514520540706,1.181881218084098
3500,0.7287107657618184,0.22886874679099178,0.037636928041978504,18.240621700094124,1.2059057845472765
3600,0.7230903545326461,0.23253260707933363,0.03933594622432163,18.1405756445971,1.2813542998729281
3700,0.7152407722181565,0.2434055405749117,0.03955744549850146,18.803804536949052,1.3773216378139004
3800,0.7067398683033177,0.24680710010585238,0.04150799212910322,19.308921648472534,1.4262003669227568
3900,0.7056207955770436,0.24640262941247468,0.042954622260623916,19.46723968623751,1.4557687136971555
4000,0.6938174056236995,0.2534536783315591,0.045771556144682535,20.120277327912984,1.5657263169261915
4100,0.6940568312431147,0.2593040370347349,0.047891313666130496,20.861091130100526,1.6486782128952946
4200,0.6836300047693155,0.2602070875068047,0.050297278944060816,21.19098767811283,1.7462981001427365
4300,0.6796838276705391,0.2656415259547453,0.050593874118350465,21.465996833755284,1.7953565269760123
4400,0.6689080328064471,0.2648962996821884,0.05284351282860671,22.102299265711704,1.8894069674669727
4500,0.6600887405397151,0.27224452884782174,0.056299482910058735,22.412857129051343,1.9077671165727472
4600,0.6626987980872379,0.27409845188904436,0.056914207761283336,22.939299545795787,2.039498540006417
4700,0.6531630597305281,0.2749899084858736,0.059391955200232785,22.77817833152758,2.1221089782575477
4800,0.6437955481295459,0.2845256090879847,0.06038912708622762,23.190795018105092,2.221109824783307
4900,0.6435695286820655,0.2864099720749725,0.06371285463722758,23.73600727441648,2.268953451317345
5000,0.6304275062448845,0.2899442146050879,0.06558520076044003,24.149588631515545,2.3595477041096653
