miliseconds,VAC,TRAN,SVAC,Ts,REG
0,1.0002780551520367,-0.0017021765773684225,-0.0006381960212795143,0.5338475404887403,-0.0150306906614645
100,0.9874471645769543,0.00963371684247875,0.0005159300846160036,0.9248431792777954,0.02505117416967801
200,0.9869336310601132,0.019403852295877648,0.00022093989316448155,1.0614249143219547,0.009425480188888603
300,0.9768611594147957,0.023069154706328244,-0.0001776148193399115,2.1635279733693666,0.021156021693461948
400,0.9607679898541167,0.033274993534038864,0.0009582249100167138,2.743617237891659,0.04457778969030245
500,0.954416970931331,0.04361711995900706,0.0013026609077425276,3.1602032086962444,0.02915296361715525
600,0.950162454603776,0.04906873376293804,0.0013636163940899902,3.130563357879866,0.04538505008255833
700,0.9388120802016354,0.058999527831853346,0.001482768854866681,3.71368526772519,0.03382248290944253
800,0.9309806155176716,0.06412652862130629,0.003205815984051955,4.757554605864755,0.07748201666756627
900,0.9261202543741756,0.07135734746953266,0.0034029849984335194,4.884449758182485,0.10695761343576411
1000,0.9159379847547018,0.08341829404212281,0.004196862861814365,5.650340125153169,0.0819612943952487
1100,0.9004564767722852,0.08908782877820466,0.004466062061414383,6.084992213838431,0.15087022520660243
1200,0.8918348276411349,0.09918319779371233,0.004961056966823267,6.245550276119514,0.17310742956313896
1300,0.8837392209688751,0.10796955377453232,0.005312671990419612,7.087855607891338,0.15393205174312874
1400,0.8823381457861893,0.11373657194776052,0.007479633783825617,7.894744658569725,0.2270050251403604
1500,0.8763799147616718,0.11626111768351916,0.008912942744092859,7.829811305900337,0.26064261422588714
1600,0.8683131727448046,0.1248638662488954,0.00879601813143914,8.389515716742867,0.25108442957543825
1700,0.8583257394234777,0.13502465973689212,0.010663537812392963,9.171133186834005,0.31191664676319986
1800,0.8472625430630608,0.1428918392401522,0.010990212913386154,9.371374884628727,0.3444338424258789
1900,0.8372133687930186,0.14757362142199176,0.012107919803272903,10.53891212825672,0.4123955063832058
2000,0.8300966415551463,0.1538210706391843,0.013418388317419877,10.604637067575176,0.40820335514009415
2100,0.8239775176694237,0.1581313920208138,0.014218753774168915,10.885406648703755,0.43647082026619316
2200,0.8206582212215427,0.1630002342426785,0.01632829975757654,11.775996416121654,0.5049533072894309
2300,0.8108862073407753,0.172618432693957,0.017559750559099748,11.916304610574382,0.5304970360880376
2400,0.8002776197836123,0.17913491644200186,0.020042337692401813,12.719801620379323,0.6016626401982178
2500,0.7927501059488258,0.18099531172967445,0.02127814279383571,13.020683210099993,0.6506233515447224
2600,0.7934941545404254,0.18789782598796004,0.021638058315558734,13.742718687423267,0.666284747564612
2700,0.783711696264718,0.1899515383677455,0.02247564822645715,14.525431551636665,0.7277834113228647
2800,0.7724372926407459,0.20098284751247253,0.0250637414098129,14.434222261593689,0.7771944386474793
2900,0.7724428620677606,0.20279533815335857,0.026098222860718598,15.475025329451706,0.8692310456568924
3000,0.7588865907081472,0.2079052886838327,0.02792115778835191,15.841915272906153,0.8801190066921626
3100,0.7499918462189167,0.210813092389493,0.03012733985038577,16.042473523573385,0.9351435602625182
3200,0.7482912418513961,0.2136768419514275,0.03098761716535782,16.496811287350084,1.0034074687219492
3300,0.7420536622167228,0.21909768361273807,0.03227877158004426,17.25039876381411,1.0786055331031132
3400,0.7304322305187912,0.22302935881507205,0.034412292735424545,17.831193323728204,1.1430322763810221
3500,0.7244185647652971,0.23288856284687456,0.03568376378449575,17.656631608875223,1.2330658726403665
3600,0.7206288105305053,0.23278856948768914,0.03832879806854505,18.396355937826804,1.2543678543093466
3700,0.7122395308938413,0.23579381012795994,0.03936882023098099,19.15013966010663,1.3778857518512997
3800,0.7059310647248398,0.24789686897182528,0.041501099831521227,19.115305147379253,1.4019098511925856
3900,0.7062486079152099,0.2473618340832855,0.04447990575171993,19.999929016939394,1.4770145947970164
4000,0.6967407670356643,0.2566443767610895,0.04483523377542902,20.45015144510752,1.53623689642567
4100,0.6872829469985603,0.26065212202909305,0.046952641430958515,20.83969622192278,1.6098694384897483
4200,0.6831925610799373,0.26045906478209235,0.05024907606855431,20.824760459545928,1.6972887577518685
4300,0.6726312515764784,0.2671130449363209,0.05110405267601011,21.159790799762316,1.7718788730104547
4400,0.6672307365314384,0.26758205042688477,0.052870642337019595,21.635727893924685,1.8605781698074422
4500,0.6632984204470788,0.27330922689316045,0.0562265623097427,22.547858742467668,1.9428547038465298
4600,0.6631647307920273,0.27397191677287647,0.05696090507512665,22.634331810699603,2.050800704809434
4700,0.6499823218860367,0.278078540093029,0.05873753557818865,22.787066013519112,2.075659737335399
4800,0.6511755617172633,0.2855786731595716,0.06142775417388748,23.763504461820673,2.194216534962317
4900,0.6360885160579964,0.2844365494602108,0.06385073426103811,23.97234080008707,2.3037161557829555
5000,0.6383383572533561,0.2909864166754928,0.06570743848960123,23.954399524095038,2.348323023075231
