miliseconds,VAC,TRAN,SVAC,Ts,REG
0,0.9983975272109485,-0.0024103175381818783,-3.6094082462147445e-05,-0.0027732257130564375,-0.02310337661164325
100,0.9895587225530607,0.00585637311903235,-0.00010712644344912072,0.7820061887810634,0.0320741755819219
200,0.9837078036828484,0.020371409871933595,-0.0006860696414053113,1.297979697921174,0.027746291497504055
300,0.9690069064322765,0.02560428463549282,0.00017514846745230307,1.9166722364555528,0.024231944738617187
400,0.9624772721623547,0.03217412652342158,0.0009154242000820023,2.5781017444128547,0.04771436947980902
500,0.9587540111588086,0.04676597941312657,0.0008904194544194939,2.5857199690643142,0.028561907538101193
600,0.9436491861987326,0.049005490242150555,0.002007212479948489,3.5575020992670843,0.07713242276607471
700,0.9346495567135811,0.05905761230165541,0.0017417062133581911,3.6995830656841875,0.02391599350133993
800,0.9262241645339683,0.07136529362615311,0.002316876786120017,4.315636484080381,0.08517414113188487
900,0.9194768851896814,0.07290599717402876,0.0026064735496258607,5.140493845467617,0.12227335665464906
1000,0.9093651451944028,0.07886178603743477,0.0036773774510070177,5.577917651649344,0.11267111182705167
1100,0.9040797707904904,0.08781384956488829,0.003985228529176652,5.827247223837073,0.13302040726023756
1200,0.8932225652826741,0.09503641378169723,0.00449571302410914,6.459179161426349,0.12819256613987945
1300,0.8907970448619488,0.10194040693757553,0.006068793419034125,7.38914305079131,0.17336610248051418
1400,0.8755376516807802,0.11336243432293025,0.0061431105260637735,7.536236484179953,0.24493155666862412
1500,0.8680826816120258,0.12279505899396495,0.007336280475692334,7.863804319416792,0.24013763410494057
1600,0.8698950287563547,0.12357715929648067,0.008678966445245347,8.927449748043582,0.2893727760994821
1700,0.8521472484815645,0.13448386246725408,0.011215152938074553,9.226835366079378,0.3373547018335147
1800,0.8457387254110821,0.1402427869892862,0.011045998077926165,9.95251352075357,0.3312286842681476
1900,0.8427970449081589,0.14677150247854703,0.011607054512727786,10.214010334211281,0.3933891160368094
2000,0.838638909271091,0.15004765990280652,0.014687200306319493,10.431467047768669,0.4028096879376494
2100,0.8296625335129058,0.15794391885292272,0.01475642999989179,11.407179049976426,0.44608378775201446
2200,0.8167490573853718,0.16341242333758788,0.01527858260817232,11.954804031882748,0.5280362694365436
2300,0.8070920984032,0.16585193696641162,0.018468005010126066,12.471453672742493,0.5172161654314873
2400,0.8031431926756865,0.17434502288036802,0.01808811624526027,13.0019225433712,0.61911961070318
2500,0.7998818183208639,0.18489697378451014,0.020533197551797333,13.248133007582203,0.6102328912415882
2600,0.7917840482507494,0.18327901891051993,0.02114380540680804,14.075258133229188,0.6893722882630039
2700,0.7823389728706551,0.1886099660441123,0.022552721070400517,14.153013194553328,0.7237681800709282
2800,0.7800912932167917,0.19391427033448305,0.024930823301819623,14.82682663011358,0.8323381366481496
2900,0.7727471927194596,0.2032258799433506,0.026286344991669378,15.232218613189007,0.8412597445942286
3000,0.7653839570745052,0.20959683365658208,0.028375829285371704,15.481010429574885,0.8892174417428479
3100,0.752363027803468,0.21533882719199715,0.029525731279648814,16.45012802038349,1.0050503112186568
3200,0.7513982137504834,0.213889652196277,0.032366216994058415,16.38134362297483,1.0260945370611922
3300,0.7384243752722406,0.21976842903329924,0.0340002148818549,16.755091483118463,1.100106539467152
3400,0.7303997946719267,0.22528582212386886,0.03533202416854245,17.469261080075132,1.1875881295411495
3500,0.7297403934166408,0.23175040725919044,0.037220059369746455,18.333827825421178,1.2344826030223532
3600,0.7163596993233943,0.2326674655141533,0.03862799847685861,18.267279988722088,1.3197694321380937
3700,0.7102382422451681,0.23821906947407734,0.0402086830045888,18.65404814091769,1.323485996221557
3800,0.7063049296866649,0.24323834417849388,0.04193769909305557,19.344257934690525,1.3914527504074792
3900,0.7058648198240906,0.24861570929931623,0.044341797055594684,19.975034057263,1.4638828792788332
4000,0.6920744972637781,0.25563885895686,0.04637579870466917,20.38716324643127,1.5640285039716415
4100,0.6856177530155703,0.25426741954189114,0.047724132612487334,20.658746613472726,1.6181356228459238
4200,0.6880709458767544,0.26219067456191486,0.04993281251873584,20.95018612011493,1.7441776095354509
4300,0.6819327908947258,0.2622800398039316,0.052104599604650435,21.666231143122655,1.7576829029009726
4400,0.673479787747976,0.2647297647820043,0.053509189820549266,21.746195572078772,1.8933735391094175
4500,0.6683260856661952,0.2700679543061227,0.05528701671442362,22.29243861090983,1.9438828343986683
4600,0.6614763530896692,0.2744695474259019,0.05646170218740639,22.415576543178794,2.059449983411732
4700,0.6583198239708957,0.2796393646335072,0.06013239663717927,22.789251618857442,2.123624801113038
4800,0.6514122234253016,0.2857734990170852,0.06222287697859475,23.724102054923048,2.198490505615711
4900,0.6438518583889489,0.2884639017211845,0.06392795841268391,23.967660901277494,2.295555131500399
5000,0.6373408160672022,0.2913007264330146,0.0655301687637386,23.996262879595808,2.3572277704311744
