milliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6
0,0.0017433160089650682,1.0101859276373981,1.0071873229195314,2.5138599441245004,1.4329332247799762,1.5265216654671039,1.6020369777243246
100,0.0681470861995865,0.8228153969654558,1.080218982466462,2.211116971612608,1.4968797590486032,1.0217096730400954,1.5313086244768674
200,0.1355074128468996,0.6961475188950077,1.1058493122545108,2.0172686015250214,1.5306779127253958,0.9370628559779819,1.44900306996611
300,0.18438864760519194,0.623205303223666,1.0840553140260647,1.8567397301426134,1.5944877273020646,1.0221494406549916,1.385101054814779
400,0.2150359949466163,0.5546709043840289,1.0673842693119902,1.7452434480017203,1.6809848741952467,1.1204490687309046,1.3349145068255153
500,0.2398249814401832,0.5276082383043412,1.068301793356103,1.619302857166419,1.6680393226096886,1.328645342838798,1.3181695499922357
600,0.27281718408571753,0.5049170442258717,1.0214613913619381,1.5610233586353441,1.7209472235954084,1.536675565843022,1.25923145162567
700,0.2879735933398976,0.4655865977750033,0.9918880862005606,1.5033804209781039,1.7777765411279405,1.6473776498568995,1.2915773380331397
800,0.301388623929089,0.46676458674655896,0.9772953481577926,1.472048916249969,1.7727868120093964,1.8835378147652233,1.2641150942552635
900,0.3174241465919492,0.4370414998483673,0.9442293855992269,1.4213055512385442,1.7995022675026306,2.085358725646427,1.301510033631068
1000,0.32464035973898303,0.43436968970676687,0.8992067698730075,1.4077283408137622,1.776055916890664,2.2547816576144206,1.3366851885828106
1100,0.3288878517579553,0.419718076765946,0.8968212866547205,1.3391209556878267,1.8197862109744967,2.346916363782833,1.3880412806344808
1200,0.3303232658996118,0.4100682845393192,0.864011826280245,1.31624316388976,1.8743133358443163,2.547666668810779,1.397357304163437
1300,0.35023973653079926,0.41022344702390845,0.8441164693112633,1.2648564367642623,1.9002778824328754,2.6752788135018517,1.4975711096314772
1400,0.34912363313926115,0.42916817099820664,0.8185215002092532,1.216514512782667,1.9385590223782896,2.792343698465765,1.5286464545562726
1500,0.3619932682591863,0.41631527614305125,0.795020098782125,1.1868651234220595,1.955724908305221,2.909012430649281,1.622883606163057
1600,0.36574910684024614,0.4403819510190235,0.792414739213044,1.1212601180047426,2.058651389521649,3.0441348765880827,1.6922085011071963
1700,0.3751584699448491,0.4406930628481992,0.7807150126362928,1.096930631053886,2.0509474395783798,3.1464880168404936,1.7734982101568446
1800,0.38374913903381963,0.4695628067004465,0.7750525033340294,1.020857887650149,2.1280950797993263,3.2661603518976245,1.8522811334386151
1900,0.3905433493182325,0.47452388515522137,0.7905691570837851,0.9674582807809563,2.2415086075868196,3.4236914542671895,1.9250085694429808
2000,0.4033485100775535,0.5106867140353509,0.7746664818186917,0.9570312215680996,2.317079842962601,3.46977590271108,2.0273849062652336
2100,0.4241098195840795,0.5267052138185645,0.8129516517910204,0.8746545942970185,2.358669483211199,3.589429276864726,2.0834493355882815
2200,0.4274806663752424,0.5390148113748185,0.7883115793658316,0.8494210891536023,2.4745785734204464,3.6714060263012263,2.187872391606815
2300,0.44652284243018353,0.5563377921232109,0.8401620434124727,0.8355478532334253,2.559408587812483,3.7492018727819287,2.2673316761825246
2400,0.457066251179368,0.6068409272419164,0.8578198398848998,0.7547377260421544,2.6174803325752385,3.8750631499850714,2.3163033476941908
2500,0.4771995423259167,0.6385177019528534,0.8671254626246087,0.7290585107011395,2.73793903282618,3.8982909457714214,2.394877501399926
2600,0.4824614427576806,0.6509122388906537,0.9150287873643486,0.7299893031511948,2.8117756709040544,3.9271624456968066,2.4645362337917236
2700,0.5153070469899095,0.6798752636841789,0.9095142241001994,0.6683783695655019,2.916008186196392,3.9156242401172183,2.4986608238732386
2800,0.5222721074879967,0.7237888391052599,0.9573187901457757,0.6569127083826485,3.023614160865573,3.9796038857593627,2.5691485733508435
2900,0.5487550646789187,0.7655772985101337,0.9928693362494968,0.6349532276931215,3.048844930414279,3.9582224591342374,2.5754340445167725
3000,0.5499541851321823,0.8120363499553828,1.0301718618096938,0.6380747581815177,3.1464198222521262,3.972214861688272,2.6370717067274647
3100,0.5770167753040517,0.8382509726428101,1.1112039898877188,0.6229782459643916,3.24154554341809,3.923222172366996,2.632208856046978
3200,0.5916799607613901,0.8811631590629564,1.1467573244270255,0.6036614301357381,3.317033560271558,3.8368085634597597,2.634770473403397
3300,0.6000715988489119,0.9413212080925815,1.191143354835591,0.6211403043606499,3.386331704024849,3.8384882585195195,2.5955308300308575
3400,0.624977167857484,0.9745066761705521,1.2399192922269948,0.5774998378392306,3.445930261931758,3.7820826913855345,2.5826863986953708
3500,0.6385651233818341,1.0201988250278504,1.2965789315612049,0.609425461435082,3.4530887514174373,3.6786863613265184,2.5273759139772443
3600,0.6503742738950036,1.0668173937297571,1.3754342945293385,0.6096106726115927,3.5457732794830843,3.5913285581385557,2.4819985369887867
3700,0.6620059115679023,1.0846601694034685,1.42849972330639,0.6306189620472091,3.5231019756558988,3.4824897283791656,2.4422858453677083
3800,0.6698037934476804,1.1155357841172402,1.496438516758619,0.59777265566383,3.5941213806710577,3.411815453035029,2.3640097012050854
3900,0.6783183104056462,1.1717933293853788,1.562050935910729,0.6096089998280354,3.5948243143935152,3.289928661062092,2.268439869608758
4000,0.6724595438134544,1.1985652443331376,1.5983825505116365,0.6412510259152431,3.5627627980238445,3.1973944943553714,2.2053801588298994
4100,0.6760654228574398,1.214462209101434,1.6430270221550636,0.6530235250446355,3.5777017465733025,3.1020932876442866,2.0920205679930435
4200,0.680052900749107,1.2307669342827758,1.7324092536500848,0.6773574104341128,3.512416225943262,3.031275295518581,1.9936650948782677
4300,0.6812743319664084,1.2388023569409645,1.7465819890937204,0.691974908183501,3.499827899204887,2.9017806796081302,1.919922807690569
4400,0.6747397687848851,1.260339082045767,1.8294579086051608,0.7443442741474187,3.4387609341655696,2.8310794728764344,1.8080957441126286
