miliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6
0,-0.004347412200106643,0.9958601511016594,1.0008164467503862,2.507217743801391,1.3868190047205857,1.496390483403077,1.601541839586161
100,0.08241411231636539,0.8249002090593136,1.0720806503877802,2.2303050409368503,1.4593990233496619,1.0448062625843284,1.5211628313747956
200,0.12591470668266824,0.7076231444164406,1.1107578547189068,1.9972086142110013,1.5542551366991066,0.8910864603039191,1.4783280992528536
300,0.17451023101203406,0.6257427670251496,1.1203564796440733,1.8282080781867107,1.6387842619036375,1.015298035936039,1.4083453574379103
400,0.21694346648597276,0.572339858559338,1.095188860551886,1.7194240358523518,1.6899020226435255,1.148800355890621,1.3512442586633961
500,0.23965517689745777,0.5408564032481017,1.059613379956452,1.629165050275666,1.7141682255240054,1.2651774587425302,1.3124615453675341
600,0.27729078455810513,0.4874606303516173,1.0279380280193873,1.5821166675095615,1.761087497029972,1.5263247503950481,1.2742434549822559
700,0.29216367651577213,0.4554929342952701,0.9848332122173987,1.496669905645839,1.7429195884877362,1.7064977239545638,1.2913055689914894
800,0.29515503266671106,0.46411872322044423,0.9757343398210804,1.458031465346539,1.775858403546047,1.8282618018957273,1.2967786590464911
900,0.3122281729947761,0.4455652549171325,0.9277038119875007,1.428605675414553,1.8134770440976626,2.0444016481352896,1.2804392081210825
1000,0.31811162601072684,0.42506445406277793,0.9032235674957648,1.3659150797654203,1.8186502268761793,2.221075312523937,1.3288362016249748
1100,0.3243657746060159,0.44041084584045814,0.8639060844232375,1.330983863524352,1.836600485733891,2.3340509487677497,1.379417899279568
1200,0.34353426351880456,0.4244075350066216,0.8375043502314319,1.3284149744944522,1.885452451750712,2.532747448331725,1.4001212868160748
1300,0.3517687848519665,0.42688734612304297,0.8494388107415486,1.2613041830140486,1.9268956474199255,2.633128494239933,1.4884431759204149
1400,0.3490064824300547,0.42792994033931236,0.8180064116152976,1.216571633339089,1.9220350308677283,2.8046590856153424,1.553372400457778
1500,0.3604284281834661,0.42751602395404914,0.7896867927188498,1.1940373842718581,1.9942663899091393,2.9030707450904134,1.609425363284162
1600,0.3738736632126859,0.4361299369516693,0.7726272016648263,1.1445961751451736,2.0376276250684633,3.043665627324202,1.6748377249516953
1700,0.38133723712671636,0.4565426083074741,0.7950017478230139,1.075677807544728,2.1214257661849825,3.1845345491303854,1.7854308997759225
1800,0.39094253485684444,0.467657310600556,0.7900627418566076,1.0508485968502634,2.1321820313080773,3.2991405311551985,1.827739636398111
1900,0.39886828084231135,0.46497445782324315,0.7861596522370802,0.98523891426721,2.2086023196409603,3.3667279357893647,1.947302660240498
2000,0.4019934516017577,0.5052957234868799,0.8006339468711092,0.920750689692494,2.290940310066405,3.5427020845089023,2.0151265533444915
2100,0.41353811157261816,0.5143447660215146,0.7767970886913211,0.9158512343600221,2.3982670245300906,3.557669736591484,2.0914071178391676
2200,0.43904261967106656,0.5485555673156364,0.8097675787384251,0.8715442381429804,2.429243373685343,3.686070680455294,2.163266694390728
2300,0.44443123088312486,0.5571955361939529,0.8096756744593054,0.8261832792633341,2.559966269251461,3.8043405467624494,2.264735450714251
2400,0.4529458597172141,0.6038030825972122,0.8589001935761286,0.7775259943820199,2.5890179834377895,3.800374361384221,2.3356728117553605
2500,0.48023825415128507,0.642485268874206,0.8506643586191963,0.7323448906145308,2.6923436037190687,3.847690574811095,2.3830460103138007
2600,0.4973108869937971,0.6617608518708182,0.89371293477333,0.7046569699208892,2.8231944962793563,3.97378278216405,2.466548077336798
2700,0.5151391223589017,0.7037633425565569,0.9094070800779874,0.7064710350670492,2.925122465034948,3.9320421650247117,2.5194738635836655
2800,0.5271689892104828,0.7200091561521675,0.9721983912529109,0.662788374700406,2.995775985614416,4.01029562724594,2.566668373742738
2900,0.5421608175766994,0.7644079452023229,1.0046487261978287,0.6294532660205356,3.1045856572183173,3.9229131168659976,2.595404157786402
3000,0.549050090568547,0.8216427566815885,1.0403273629832483,0.6323721734700077,3.128876295120608,3.978073670699046,2.639219157006931
3100,0.5817994787267069,0.8540022063731518,1.083998781181964,0.6330337416987764,3.2580217965674,3.932057140663187,2.644787198867503
3200,0.5966057770669395,0.9075208591805575,1.1449348498105043,0.6046219209387067,3.280692477571753,3.8474622310655757,2.6408310479888684
3300,0.6037257765495762,0.9265913863710039,1.2182030409676787,0.5884982855018074,3.3640807256213243,3.8392674689954456,2.6222291820065218
3400,0.6236207273694453,0.9820226160424735,1.2517093615872696,0.6115474570065331,3.4446451302183076,3.7680650807328573,2.5629920602419403
3500,0.6369477416199293,1.0141961223740836,1.3286186715181065,0.6011094645028553,3.5089109482987677,3.6459937053360423,2.553487908697223
3600,0.648394972132894,1.0484334319711701,1.3806809038575336,0.6134238718686541,3.496596626734981,3.559200758323116,2.4723720225585146
3700,0.6589936279837846,1.1076672752862544,1.437868698938676,0.6172494496710532,3.5512517160040877,3.480091617797452,2.4359064239162027
3800,0.6651314144949805,1.1461137266123074,1.505358897009017,0.6263814709418811,3.5378641052890147,3.4473026627434176,2.361842536111878
3900,0.6743160545732189,1.165779216220167,1.5620318068630867,0.6472293915468571,3.5756497489619194,3.306698227861754,2.298327054986202
4000,0.6824901926198506,1.203738525046585,1.5972252174702963,0.6357289538934622,3.597546923406781,3.264967515374589,2.1836958748862885
4100,0.670784821025772,1.2120960430057908,1.6730164638262008,0.6629701527899253,3.5453171409248974,3.1363758428779978,2.09490951700148
4200,0.6887610865312462,1.2308076520452051,1.7265261408142638,0.667811849723079,3.546684359881464,3.0164756191969606,2.0008746935588646
4300,0.6881111315966204,1.264716243920635,1.7614698137038043,0.7045720218059274,3.481032722924929,2.9177086338274227,1.9164404957752061
4400,0.677329123360337,1.25560751288629,1.8198355046647232,0.7450982347909193,3.4195761199272985,2.832919515580405,1.7999896407877425
4500,0.6646400878178925,1.2770880761370034,1.8637640771049007,0.7372205118737565,3.38384728550977,2.7240818715535178,1.7097129207880652
4600,0.6706508888425023,1.2540865849512874,1.8783467878619429,0.7898238173885537,3.311372094607736,2.663976503901572,1.6605121659393796
4700,0.654942140628542,1.2422073130701812,1.9147022816724621,0.8257679170335904,3.256529017821585,2.6150599455341257,1.5716732198906826
4800,0.6436130082350338,1.25707579182366,1.9570344948814586,0.8515338333699701,3.1860142625324217,2.5495908343089364,1.455805092033526
4900,0.6284197136103896,1.2276892401731774,1.966438898331024,0.895146930092434,3.07411117224713,2.457855593300356,1.418474194766374
5000,0.6248018235370258,1.2017476628052248,1.9636168658307525,0.9450022099331178,2.9975412648981807,2.4137665545438183,1.3559004795225804
