miliseconds,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94
0,49960.805237084234,47.69482901116063,4.506077994011985,58.34002406213752,0.06518797607376897,0.49152901940878296,12.165100068620573,-4.17315261713215e-05,5.6804149589940796,-0.5297759376980108,80966.86252038415,290.4626172653566,12098.755787817372,-1273976.529415077,-0.1976038351227465,7.300518791829467,-0.027027029692517218,5.855899257363854,-0.29010469829992047,0.5565434823032234,11061.232431651111,0.2234491147030309,26301.157019125127,-2.9777312177433135,72805.67856523367,-3.2308486424427487,132.87863786941224,-0.34390609392748495,39358.16369730679,100982.42698864824,-1.3990250450138442,2.4020133550417055,0.20318452177791133,-1.4260114430950792,12.738502174579825,9.889872554519,-151.07295833524896,-23.034172348188157,-78.57474855423132,39909.986424696595,-1.9923026035704519,-785.0202907045558,39999.46515791304,-1.6156814832876722,-3.5982709046320975,22023174.77202222,10.176700847496669,-72517.67973974001,4.01642241535017,1565.0100709692451,-354.2587281065873,40066.28725965688,135.2927733352899,21297733.750850044,2221.764957701712,53287.23987676867,-4311.10096531343,205112.93720403232,10150289.4521386,-9200.92494376714,-104522.41860339578,-0.4580602772638083,-1.0946673030482066,-0.027606309598075793,-15.451869690304628,-1.5481939944907561,0.7278872953465726,-21.619620166506927,-1.1191008378495746,68.26216396744684,-0.11563878917980837,1.2909031793369314,-12.472745695040583,6713.787915081435,-0.14097963310905956,195.31420228435684,19.581438529577124,46.889167178692716,31.081734189213563,-3545.427775882852,-97.49936938290729,127.09811392958346,-1569.567925022265,815.298603075382,0.01586121544190038,-3.3807036867314753,-1.1470095352848282,-1.5660788804634285,-0.3649804172574951,-0.017313607552367594,13.485770157517832,-1.2407674034053693,-4.801917695892066
100,11632.671628291075,11317.933261755998,2347.5474027657933,10830.714828907341,7.63438992247663,-0.2686495439734977,-33.5266386793661,1.5449019332664227e-05,-0.12386359970344814,-0.33813728845855007,80966.06032474677,169.81630052636564,11502.174958442763,12546650.976012323,0.07489688002075034,-4.690657343770762,0.05064735101230851,3.9828293448491734,0.41002718775046454,0.36090130660208497,4229.10993780315,5.492229390516243,19565.904143902673,23.592861763523004,71338.93242440777,17.908933749859578,-72.51676022533849,-2.2982815758673514,45951.25646946489,99990.7337100464,39.57050117035092,72.95601365456129,4.199982196547817,174.13992054832056,85.16646319843214,-2.119775138452774,567.6883605279561,-34.96803620206763,232.42313182190668,40254.83082484881,-1.5662638634772166,665.0646771464791,40000.634789759264,0.41167774929850515,-1.4239910328587235,22106538.05639665,-114.22609246463291,693.9515230084846,21.352358411311144,294.8845701024803,-269.7402865586574,40115.45505873381,319.74608703538416,21267569.12873261,64.28087803431815,56610.331002617204,1516.455958541975,-44408.984096346685,9975566.155774817,-35073.07901004361,64559.18859842604,0.3391305194823549,-0.3341334301818682,0.030825121994604226,-7.490070255374038,-0.39877572851800236,-0.7880692145319512,29.852492995710772,0.38839790016448245,69.4098864816621,0.32607882194254223,-0.08265562751774407,-8.971472211901048,-14245.89143070485,-0.10384045540942059,84.01486141501026,0.9491598757281436,17.72317573423326,-31.032989168977753,-233.25251798856058,-64.28980412495733,565.1015524215832,-49.60532469814009,1749.606705025049,0.033905485225622936,5.791655908502663,3.0219970515484413,1.2743072970115912,-1.9545293290671526,-0.33369978323285,24.617082721942722,3.0940926444205106,0.7169725294943007
200,2424.8966955229725,6454.579402643408,915.6432209028529,17636.18315008716,9.227249085123198,0.9663412666547302,-13.407883188182485,0.00011206362805931972,-7.461128070143578,0.18608346672175402,80924.74646565212,-307.1570023463558,9971.440496911697,23930855.37919927,-0.06323449820346343,1.4428088863793533,0.40810529439171206,-5.595718526966716,0.6771333773022428,0.3474328069767749,2213.299045468826,14.156483694836327,17472.572385043448,104.53748676799894,69056.79428208862,91.27962388542375,867.8336358877087,4.146222747366086,46051.35560015377,99045.25919171654,71.08116644650897,148.22803473059537,15.075722407652812,653.2647750687466,634.5977378468704,35.243366637884336,1028.6911411847377,-11.694528878132761,-131.21021286349526,39839.42744850382,62.15116413754298,-587.6595770466064,39994.810366034035,1.913622405476222,1.1993875432504653,22037864.65954726,71.7180906987461,71914.16798660089,30.672238413183432,2178.681706691224,-123.39423507716535,39902.23310848307,-142.45764733976446,20837564.21763948,2117.8879865813624,50517.05079663333,-7984.667145581729,37329.31464502568,10165635.589053782,192349.83241330337,-11464.419390853454,-0.3286364306364624,2.386575068010373,0.3377744296121672,7.801511731060376,0.23571647014566266,0.6198489734547896,-33.24793072005566,0.5168774400323103,-76.45361821050462,0.1507500649392924,-1.027922251549737,-25.44324234392427,-1489.4101169518667,0.060100168979307,182.1685940111664,7.600670457574039,-2.6027326736868694,-10.319690426104216,19.7731698199481,-84.66812233724596,-1109.281802076301,-1438.419164278,2128.0122603324553,0.07043853100991514,2.308344533464566,0.5732638716127045,4.505668861483593,-1.3309632060592405,0.6061222045713536,33.16072425167316,36.8114282418046,5.011566153485623
300,661.7580937306024,3924.9273168614463,461.6103288364094,18597.497656392534,9.286391269490776,1.7852559401111856,-51.85414225496095,0.0003303093418073475,3.584265413648083,0.025523417522138145,80763.38959693088,479.7619740532301,8505.318153840188,25446468.010026123,0.03568235677507775,-1.87743702642239,-0.29843591853166207,4.443888153036188,1.054861252330544,0.15885946648348215,1373.1014151290688,22.595714769799883,16873.503203428925,189.18410848678542,66621.87446224916,164.4066376769383,3352.5443822352663,11.341490328253478,45588.288575974606,95404.252319797,84.9520650013227,183.26567888668598,26.576820316265344,1270.10320352607,1099.373977184974,68.31533335187156,805.836637967582,14.480927539879268,1050.108923126661,38860.13078247135,175.82107087020756,1919.3110901857176,39983.45932808957,5.37788215752956,15.28946654255402,21976258.350575022,704.1965693879159,85746.83224422781,-2.755397752185392,252.14787907712522,303.0674833518808,39344.590293494395,-50.647137872138046,21054833.541603252,-1362.2775115883612,-54909.349849379876,-4411.586802825699,-163127.9968603724,9885377.814213268,-86280.76565654404,97465.30162017448,0.2922633642613886,-1.3212283196126826,0.36207364500775546,13.686706640895276,7.521885431833782,0.9847319902182619,-17.77934183960089,0.7140726455242006,229.88746824670477,0.03478219161074489,-0.6033127118427424,5.40523780046181,2793.4772787293373,-0.6847607705708573,39.34348341434839,13.974383043573225,18.179561687097546,13.109764350554226,-6.665873726179947,56.364279374517935,196.4881254040748,1490.0944501959045,-1005.3263404627895,0.0783558577871389,1.0674835386197385,18.903600220077152,14.081275350434774,1.756145433475032,2.993728147546223,120.76557196170612,95.63769497713128,8.186375622614934
400,116.1444320048638,2761.283548604749,281.8891210562881,18522.44737229451,9.111467333968381,3.480044164907105,91.36599210124702,0.0007808198040892651,-2.957740997444963,-0.0957467757139672,80529.11731136852,-683.7538295134248,7198.421839667954,30727381.584235836,-0.016351089195374834,0.546439959581819,-0.19770259473867197,5.806231617850516,2.700689445175721,-0.5405805231236256,1197.5096637493455,30.444103219359697,16699.759396812842,257.1164776851527,60971.015020997875,213.1474683994183,6142.063928857696,18.052700244810474,43225.45414120459,95818.97207295858,89.86178716935318,200.91062909714023,34.2151129031252,1736.738659423112,1421.6314028521292,116.26655350170893,2393.5918854815377,139.95400081976283,1475.8919175538672,37801.1558756937,349.36295160475026,2175.7250933638566,39940.58856084695,19.856614652633525,62.247662609367424,21942583.198104147,1835.8339610585156,82023.3138202912,6.518921988166214,1128.766538517317,-85.57126898869231,39001.874531197944,679.7881561839962,21403005.16352473,1211.8457009551887,-30015.701568019438,7205.6954693875305,116451.03954945017,9979747.455352072,-87679.89938353068,115192.98758894352,0.5335530438194265,5.627893006678027,0.6139971920052391,22.48042298762682,20.02126275974178,0.3043255059948601,9.138632246099391,3.2990118406944013,95.10052579199454,0.34543319107128245,-0.2885658379993955,-20.274332509137803,-1558.8122506173738,-0.24197721228937077,-80.90795746240538,-11.800740873608056,-28.83151893732173,4.879546970015129,3646.584462806838,75.95681667503358,-821.5700874131439,2074.0963433969896,-1731.5260229962787,0.14631685985480547,5.170140214489999,36.888559043917724,27.41800168429352,1.646018988419338,4.556346311985852,237.1984471840636,184.63624189212388,5.160354261097584
500,287.0600170744104,2060.032483291568,222.3052336788499,17730.53192487489,8.836879913267392,6.407694099892692,74.386128004932,0.0011252431072018,-2.535414691438289,1.0751695384708981,80180.2523155097,-63.181620840089266,6066.311940418226,29912904.037940387,0.19273532761171797,7.986844982224325,1.5357841327003983,1.9716632637046567,5.93153302040514,-0.3622943824872429,1181.1111008334583,36.85301932208533,16753.64309104499,321.7373507104473,54028.24138052548,246.3066627050281,8611.852849414958,23.29915978219533,40156.69539974379,90827.32471619324,91.74004888188237,231.48026812023645,41.97028354217643,2133.7953515454565,1599.5155451214644,155.4769331736344,4142.584463690597,138.26502561449377,730.1065526203138,35436.20127725409,479.91947495837155,5187.076863056118,39876.90987044291,32.8492076396931,132.5229030091486,21998279.582522113,3930.0559913013617,107203.9547387712,40.88704116737243,-1690.841261763524,-16.999387057954532,37923.23978250432,2053.9003018809285,21122786.58039466,2575.328987421887,20562.921986384008,8387.969120167729,8445.202292454029,10070787.119454013,-129695.49659026976,125768.81222446558,0.13288547883982416,6.648651487049345,1.3835138863276266,63.57756897131826,36.4805074117076,3.79784391497191,120.25790480600442,6.181103587113338,264.9365534046855,0.4242011257454919,2.028819687752625,9.06662405909238,-7468.275524790561,-0.7685149132789083,186.38445340504995,-21.130620138344106,55.716772261735514,-23.217633748655444,1077.7181510153966,70.92093654493152,-685.6748612035619,-1204.4012953215624,-2360.4465723706617,0.16215220607273928,5.238865091392278,54.39007357073775,44.79745097010919,5.380004846070353,6.940440452708627,373.3557114097846,304.52423580143784,18.422746356783836
600,-24.826436536566085,1636.8943374705993,202.92705370847415,17327.82364666652,8.55388754277039,9.373521280715003,-62.72560655526084,0.001621405582943922,7.001145283892475,-0.46814417738036734,79925.26813881048,436.48932301301863,5206.089076091168,30271945.36571983,0.031222206023236353,6.7188193450362546,1.3733292017003818,20.18186594025383,9.60428432053258,1.0949891285509774,1333.8142285986926,43.35026350080717,17042.785476739817,375.55394032551396,49584.55132892231,253.20696389007912,11054.671384724303,35.78079921557817,37725.64998555536,87462.94444688763,94.56855135110818,256.77471211805187,47.81267539652798,2319.667128539525,1585.7361335389946,238.26290739985907,5710.532763141373,235.40795964839324,1074.6692268706702,32828.640159819624,584.9845355289328,8349.085516686851,39798.008990070804,53.72265896375741,190.53351527314166,21743721.51063063,5831.7810580869855,202941.53725936977,74.06492760138042,-629.3067038589875,124.98893783109052,35051.00621444619,4312.5677836578825,21034284.32342462,-1340.596993221493,-4367.3069379649405,-4163.3358813125005,-175515.42309539166,9957467.604581052,-11991.968638668743,-7945.762176582928,1.8586511194081796,0.6599621551075687,1.4008760736324009,91.2301441490362,57.96341304243661,3.3869606016814853,239.91564215285172,9.652614037968132,130.71308382698155,0.5203816962490769,1.0245844362261292,50.42928937458305,10260.191807933234,0.6851442334472988,44.817009438575795,2.6481256090845613,39.99987022382618,24.673420141926602,3503.230743421686,25.984738052999788,-1301.917193750643,1449.9270175561253,1493.5498891778543,0.20669935889120247,4.833956058817373,77.19872353195332,60.07313154887692,3.9350903355536495,10.745460256511398,479.7102894497779,399.18361562892386,31.194130729927846
700,34.06008937720559,1400.3234901553117,179.75087222066423,16654.278472214217,8.355585095877084,12.610330980685122,-0.629351032198251,0.0021079683037476833,-1.595886355776143,0.09346410358275248,79629.62475919203,-483.10439894925764,4588.340111984513,33536353.80366659,0.0504605049136488,5.299219498023192,2.9816108576301907,24.365174777985427,14.09187220223539,1.4080697342240867,1593.8714728653122,49.0749189796982,17319.066210346544,418.3344892616924,42076.781487337576,246.30613396492328,12580.710880603372,50.542807569346344,35928.298144739696,86956.56250119122,97.71766666513035,263.9200971720322,53.622026048829746,2566.1466281445278,1512.1612738632082,304.33454776412844,7381.676057842636,375.00338727125137,1249.0940734432604,30688.13358690567,639.6048344169901,11665.18913395504,39726.00545270142,73.68012100556322,267.87366997994974,21641520.535865396,7998.506666253589,394578.88580468105,176.23556908352552,1299.7237004622716,-172.32937478479303,32097.044726896154,7575.639419893714,20594266.376257427,2851.783493857097,-35683.11618816189,10538.60692120408,-77576.42077014204,9770964.917344725,-217733.9851322855,102632.59830695234,2.979577405246616,7.347922115393917,2.3100845776001115,128.80092959171822,81.538537824736,5.762117901468089,407.82146462758004,17.31692511968785,358.627130226089,0.9994904611436162,5.531807169199319,113.61986683079763,-7946.072597697921,-0.43115933550528956,-159.00596187898665,-6.687723247900053,20.030723357198823,39.43650262195544,-3784.737945355674,-73.85110639258849,-1593.3799822059677,-918.8208363486142,-300.5212341868976,0.24754794748324835,3.1120530241908138,95.71416217871526,73.2039234195587,10.381227723596353,13.108744373643622,662.2423587265662,487.16735254815967,52.08440334634764
800,43.74550544971685,1308.9606778207294,168.06594204994275,16216.974702186344,7.9676661024367625,14.638597417392544,93.88857805301473,0.00247722830044957,-3.731947654796752,1.2404209458105004,79321.81177406656,385.69760276214794,4170.6402659003215,34250755.94757223,-0.11501866731073312,13.737654665534667,3.3246676527012498,30.941848249617863,19.099276656874533,1.980376142606678,1701.4986096872453,52.97702798569772,17698.490264406762,440.3817117440275,37833.567895552325,231.83578447246717,13666.913329894349,67.57974364941009,33566.34825584706,83717.7480557488,102.89636884512608,287.1027464356864,56.90401690344645,2608.9493882341576,1390.1161204893474,390.3095957178715,8633.093436769403,456.6945367418791,2738.941827459689,28652.868877322,642.0220498620675,15816.188341060611,39650.4152356134,89.53910330218743,332.927947768682,21501326.195244584,9758.406574043423,539767.7218498564,245.9346994827764,-944.2641290825719,-174.35708039473602,29200.566471670234,10660.599530331026,20886195.479683675,5737.868986522075,48382.63747143407,8398.47561614001,-121978.09751672612,9760524.780441122,132903.5564594274,102803.12077982549,5.1044624148353055,16.96307190336306,4.219393420783319,212.64202292486323,104.61531761022202,8.862137345674903,552.3034681761769,24.638747204149226,509.23887975784237,1.795672992043753,7.56442597907049,205.51898157371963,1380.0743813060553,0.17446383942798485,188.09364646170545,-2.334617652017445,104.37088058204431,-54.24555412707083,-1684.3542580581754,24.30871588115085,2021.3476985248694,854.5380233062373,1383.3526828232868,0.24915607078833357,-1.5809519545899224,124.16608807381752,86.69709962334436,11.499904295634419,16.068393104099044,782.3740248555254,541.6835136336961,71.97881085293709
900,-88.28920347780026,1237.1193713436753,182.52646760282985,15986.035384729612,7.8211012817428,17.782427897895786,53.21886058406962,0.002890409104258583,9.366822676443988,0.5574491067893754,79043.66912548519,632.6764994631451,3754.221874455286,37608073.88688143,0.03126465773720845,17.78294968279704,6.5021247040694945,52.709509652751144,22.975088625287697,1.8481390205923862,2010.6803144004125,54.598483546614936,17987.723476640287,463.59455572419154,32818.18793751183,211.77092737508895,14389.556651591549,84.26980299728658,30912.67754488323,79657.96371389601,104.00014900858471,319.6371231531745,57.933394521581505,2712.5266108099954,1209.2523381457152,479.0226711261509,9937.583690765778,522.8282178225695,3108.758983343249,26744.83753807278,651.4548294932548,19517.661130551485,39599.47461734099,99.90459592196021,398.5818796088888,21183422.65364589,11468.60588698858,787717.2470806163,429.1458202361474,607.6717896648821,-104.48057643061857,26803.92007343093,13392.306708063157,20107025.836744398,13587.599954861242,37553.508564766315,7989.815164389783,-215574.57230339746,9487769.73058102,-74832.27967795072,542679.2570310961,8.018236605096948,28.527416428273558,5.4463268191267815,281.66039375742264,123.31094018793351,11.519211210320762,811.153043846821,33.67668136812154,478.5014738207274,3.320723438335088,12.318410005431012,337.32041985353646,15794.871853128981,1.0917591730732574,-143.60428507434477,4.508671288287365,244.75484881965642,12.55774714144259,-201.41498202880885,11.996598286165492,-1829.7690766193682,625.2739816940837,-1848.077821005277,0.27775963251674796,4.984574991354095,146.8747141778352,94.7921946702049,16.993456715209536,19.66673094283426,910.2467324687176,609.4299868967407,107.8358669834667
