milliseconds,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94
0,50224.967671571394,29.126859864027384,15.97905751359875,67.34474584304982,0.0756351618839365,0.22279127332089685,-59.47366479038984,-3.518211482290276e-05,-8.878261923988797,-0.1576201835995373,80971.84950800156,326.3815251940536,11901.904055733397,-1511033.0298489996,-0.036986111463265706,5.983945074414598,-0.7858808782166277,-2.8334722231704212,0.23541408293336416,-0.6117742498985503,11008.252351658068,0.6942381371354535,26316.68210169287,-1.318537103567888,72091.02539510324,2.31104709882797,-219.9504248392789,-0.5647254726305692,39810.91998032222,100772.73017928349,-0.029413751403610005,-6.8539878181740646,-0.28201881292378106,-18.807035761111578,-7.121687074658903,2.930915084716811,-69.70474292017414,9.807646574884922,-631.6961560461295,40143.22947991838,3.2646209173607144,-9.204012300479377,40001.559651295,1.3822030847631204,-3.18794957473325,21980433.830684125,55.72040162031794,-69481.66602761348,-30.905718586755846,-1870.6155175861966,105.08104279103543,40362.74334459632,-51.11235260536082,21335152.93156654,213.471747284119,51024.03454525723,-6205.898623004692,-184247.2730053263,9887394.197768917,144858.27589379746,-2735.039192171022,-1.0305956700673318,-4.910933495964862,0.4196450111234282,-11.821801270753312,2.4810556506250965,0.5121797663638146,4.197762581109721,-0.37550038772859035,-115.9444381308578,-0.2533489741367579,-0.2811600726311049,-10.616425612770247,8937.210275250296,-0.14635543859781128,32.461859926304896,4.9826761085184375,5.051797115605674,3.568420132584677,3446.530195511637,56.61427984859645,1610.4022523373862,-693.998990471839,2478.821015604965,0.014987786843270434,2.8879244062093865,1.9866692540621402,1.0541174768964923,0.13641517298596542,-0.498016928623378,11.213112486884096,-9.352019940259646,1.9226577263664268
100,11380.148175725233,11407.030634393032,2364.0985619434764,10729.745260653826,7.653016391099673,0.637487136805169,62.96974822268665,-3.0753517950552255e-05,-8.489312430055161,0.46985558604121347,80992.92292117562,-673.6128478211833,11548.936659181774,16084729.052245846,0.16881408663248765,3.9767247509675894,0.7376797967309502,0.36249076722659496,0.07153416540973925,0.44892452081419554,4257.266407630785,5.627333284365814,19601.227325127948,23.949819585918473,71634.36512128192,15.584379083790664,30.741164278958173,3.1826768303535853,47046.27182031741,99789.41295168776,36.76104898721726,66.97962237665055,4.389091722092004,166.53830791528526,90.8764189267414,-2.469150019570136,325.29878403016585,14.856487237754065,-236.2885204957704,40066.86088143725,-1.316817512561753,-703.0481028979548,40006.571904952914,-0.36907215295076984,-7.165617152028751,22053529.500223782,158.04610625218453,-13281.132487192515,-6.2277115304013355,-905.5172571525646,-324.0433260083088,40393.8408296237,84.23997503318915,20783720.69412813,2511.593452411537,15028.863347043933,-6461.137426084756,179705.40575348435,10077671.456055626,-36748.15499385949,-78024.14905009033,1.0191100268319848,-4.577602917151385,-0.17438983323900056,15.128864632324461,-1.5203023999802623,-0.2524103165690671,18.76853038490958,-0.809688215718697,-194.34771817116675,0.32200794794704585,-0.8647846546612676,-17.715859773807633,9689.483353212778,0.7410710443457816,174.52525713592672,7.796667623953329,30.056248845611396,27.08888805823935,-2260.2382553741163,47.045589300588034,-1595.954287000738,32.4290297448015,-1247.873659859347,0.012334104624609973,-5.940323226556531,-3.1337100784176575,-0.6736332678445704,-2.4136979920196113,0.106184183195729,0.722028529194944,-3.0802357922159254,-0.8548317500603172
200,2878.679545814236,6450.095431482632,922.1250267697792,17415.146463758505,9.213577950609947,0.6244680461731077,-2.241164318055371,8.96812611806398e-05,-8.872347480705079,0.061217428265296386,80937.06307728149,253.94898864877456,10110.048013876962,21618700.993532315,-0.13063086271893481,1.2064208360184667,-0.05640166044661003,-0.6280338750246467,0.5097526435818074,-0.19652491468334887,2193.919697248521,15.268865188778351,17562.62558614968,100.03068491687696,70294.0954284009,88.10289584684679,978.2960893328325,5.026589677840273,46126.62328418137,98638.01799043053,73.90761701459293,142.32407106714243,15.958053385865464,705.2863599497466,609.0456920314398,21.79437801109945,649.6755515540676,-6.13770568750321,78.40954358383831,39986.29206135768,58.633084049783044,7.215397088627583,39993.896825264594,-0.7510021620550682,11.90669152408694,21979791.49436951,30.234904497568422,34572.28850395159,-12.438130873745246,-846.4361719196436,117.32343355350285,40355.631790339896,-207.35433152442388,20759541.059021343,-972.6829665321305,18662.974454210602,-4766.056120522978,12829.405231883547,10165199.404104074,-222758.23366225325,82792.07618919926,-0.8870655041419966,4.992625638430937,-0.3981703186701004,-14.876377309836359,3.709126629390287,-0.03436718608838586,18.66632973686368,-0.36052584943392624,-35.230204041464944,0.11563317331541136,-0.04211416449930512,-7.74219849796285,1021.3267395539697,0.10745017764181822,-182.20715630903754,-7.974804320575583,51.221056577789824,-8.351836593419671,-3277.6784190640415,34.43169223266943,-83.33279778418822,-46.07953776958644,-1386.2179026891308,0.040844278355415674,-0.5508598399223334,7.277077655242691,3.316262597551691,1.8900713162861125,1.2522768531373596,25.329823554824806,18.850942811403833,4.5280220620160865
300,954.9758516151237,4019.8509701408047,447.87211303821465,18589.710293686978,9.35331692346416,2.7219385246215198,-25.016698319922263,0.00034185434992918453,3.151909285249081,0.7101585416628382,80737.95913443521,-5.409725218346493,8385.689489906747,29713760.089107096,0.08516933205147689,-5.228089983602866,-0.623695797868376,5.1969576445809516,0.6686384675997279,-0.288709698510056,1472.8979380791288,23.148288448825948,16863.017942840524,184.1347494641182,66210.758794948,162.61509811897372,3524.067894086671,9.327820965988671,45663.9842397588,97511.25624363791,84.07247602997265,181.4996579618399,26.45271742991716,1235.6850703091905,1123.017152035095,69.60369042441467,1013.6163299267782,65.30491086974386,628.866822941304,39228.41591534287,192.64692058037312,1349.981944767444,39984.197269727636,5.920564159766086,19.999363804835863,22085561.01998362,519.9769265417093,36082.25257594471,-14.528318329920818,-1865.9918266880088,56.85803592102853,40162.8680667606,522.3809846137497,21365874.59336449,985.2729572910226,42095.30887646959,1452.1205871288412,-147871.0821369889,10165985.24767288,-131873.75099685602,4969.132032922822,0.8432289686421922,-3.037442597443532,0.25414336906044915,14.150552728830148,8.328208559795689,-0.9182683526400677,20.28251097483828,-0.6477428818371989,58.06659687440176,0.2423089854091298,-0.20834445729279583,-9.561681243293844,-7654.511206574992,0.45001818619033934,62.99677536463891,1.465004111796914,-14.35794695876257,33.47010493751966,1572.4173723871597,71.65321990625476,869.8498360516666,-2028.1330848904818,1096.9985654031314,0.0735387387005062,-4.191531364720231,12.382641002927146,15.84268357288567,0.9781101865740046,2.8917087591142154,93.08879431872559,87.78407757651387,8.979017677508125
400,131.22914995193509,2662.1999043072938,281.34201367608273,18513.968107891233,9.069349265284211,4.125079956076298,85.48366651629244,0.0007217200944168215,-7.301082251317683,0.3500646464702075,80535.27521495408,265.7382908801001,7280.17809954532,27274514.636246968,0.0020526397275045924,6.346864248862118,1.0349791615829114,4.205532161025161,3.103859606050794,-0.3312434014370687,1189.5693550404226,29.391396171519197,16634.36682746345,262.63631366690834,61518.209687987815,215.34147102733704,5780.058048178341,15.3637357821739,42811.37177703912,92612.1412177556,87.05549868523124,203.19427230360108,35.962285252918214,1730.0725515136019,1468.7607479314547,97.69374515756355,2497.75585473962,154.61989922509034,-584.8145565669695,37521.201440908146,355.0609776874739,3250.1323607284126,39939.49010222823,16.106542108181603,68.5398869967285,21884010.58192528,1817.405899197889,41246.05755222401,18.32788608416222,2226.4164804857,-11.020052696806202,38714.45334606108,1035.4436233551296,21363819.13913208,-1988.920170685883,-58022.09361368661,-8846.694818106445,-21489.4163384362,10151180.01329401,153645.1371046049,-94650.74914359499,0.5343781772957397,2.989485548707501,0.6816843208136135,39.717776538777315,16.26623072591467,0.5909862638651776,30.737513452210628,1.4045230641125155,158.84744016225753,-0.16933927531712445,-0.6283531798903547,-15.952135293456678,6896.933425782581,0.6333300851832095,-167.57568050765107,-7.252108275288033,37.57460948821036,-10.90595841123005,-2072.2928433725288,-79.4288062916742,-408.4318472491195,-569.3916436590667,-1607.2979373332405,0.11897407925430772,2.195227152953358,28.88249310149758,29.307112536362993,2.541157817511097,4.532833666418786,217.05795330742495,201.83875875704027,13.6804479853331
500,-20.63625477066948,2015.397652018951,244.4881866012158,17777.722831797106,8.835368305106769,6.9993194681100945,61.58344017947226,0.0012007285455583284,7.462807145407692,0.9404927351330542,80193.32799122873,-383.1201168497984,6095.944872114097,32570447.914261498,-0.026475934957039458,1.2687540763872578,1.4561680305250766,6.290918290900637,6.0039525041919815,0.450366108297576,1290.4097962669339,37.59741112565568,16780.341269794244,324.2699743198775,55557.07086885833,243.8773115627695,8751.863090599136,23.257837674095516,40854.914279640914,92983.32675483792,93.71063762257648,234.08079771896917,42.7529565486944,2096.4732200890617,1611.115444544141,166.7724713172817,3302.4780543306374,152.82958332672848,-124.5974944723381,35433.02678943076,486.3840501645205,5925.109626502282,39873.511079715114,34.5543411603796,119.58095304897942,21799144.363166746,4077.795565672516,98963.64983337391,32.62657921544224,-1277.1450080389961,-127.85615260828114,38183.61571419198,2001.8970742959727,21370123.140501805,1139.888148569765,-10989.144963950159,-9637.401612464155,-54909.762141165986,9831482.150456395,-190063.6512911232,115004.44563211649,1.6514653050237895,8.93628338586949,0.8758896345208115,64.60768173694194,38.25688898213453,3.6032758663320155,118.87889084034913,4.940620376550682,170.55379855891198,0.2245344553089224,1.3640588697220006,14.167607538922525,259.5297228878417,0.4312027498664908,-119.29842207373225,-4.127023207108684,47.07315384304206,52.01256026077709,-3790.942188553529,102.69817078959635,-788.9497188454458,-866.7492489288592,-134.2801354299906,0.18137755106725367,-1.7872101406299243,53.20740572465519,44.0378760233695,2.3397746347220156,7.78801138989107,333.98249906609715,287.34435806399483,25.841626439695204
600,-165.99239104847172,1634.3524926031462,188.91548843722322,17349.634083124634,8.595041107912014,9.561204070402152,66.0945704822928,0.0015955929852014728,2.62388150634521,-0.4026055414981817,79870.27934022178,-235.0836273431976,5188.89332399565,30536283.612016648,-0.021570868300790073,-4.038147336019513,2.1715192243425467,13.660850423368107,9.736005483938845,0.8374492446873062,1330.4511147890453,43.50102633300847,17076.908425154226,374.7842153356439,48591.13411172613,253.54704735523137,10773.674861932086,35.0274136039324,38527.83555353268,89672.2090843691,97.27215728237256,243.12354220088983,48.55175163505655,2349.8055667439207,1582.026393878018,229.56321990412818,5134.731522791729,233.23161528819045,1457.6120225984805,32892.73757838226,572.504919116759,8439.13612225275,39807.609282288264,53.91858177408986,198.2313781951548,21775740.714479916,6003.555548678122,263730.67006254004,92.65832703685787,1438.2602455502595,-51.85046358953018,35940.22634127288,4043.889398566431,21176881.414892346,2776.226763328328,-6884.07010322844,2821.807786674595,199108.43952146592,9896014.663239593,32153.95470735383,-71348.5333843875,1.7364461640579347,3.901174287809096,2.216155061924824,84.81177135269483,55.01512336090851,2.8607960850863545,249.7589437304228,9.889458060677933,-18.979501865517904,0.8056108119220653,1.3125903534574794,51.55791543150211,11459.115277594017,-0.8176287924558638,-92.83058874731856,16.67133461801665,7.724294445653559,41.338702776042986,-1925.1604696883408,89.24126461732179,-350.94106881793897,-1643.861585003847,-1892.3662340140756,0.2139448884535826,-1.2795418519564439,71.32243302492135,58.80182697084416,3.7717330884624616,10.154183969067248,515.5648825957994,388.4481634346825,33.52503249060781
700,-184.9010880181599,1384.614083846823,184.8108940172884,16734.371480047554,8.277071601263295,11.702594398306676,92.0550051332358,0.0020012535637632827,-2.36672652149015,-0.41255219350307853,79581.41552016577,-337.1223750326353,4594.929299092342,34022439.39302551,-0.17753431475694537,12.84779439316268,2.7439366658297937,19.655748446926054,14.305837454621543,1.6633357696181215,1525.6853480785826,47.75183704387862,17299.120045884043,413.60556029427244,42426.02162415777,244.87694236091835,12730.767413528021,52.134084517014664,35770.728623501294,85745.19944865696,100.18270681271723,278.1863490523742,52.54782691597037,2548.1499874489587,1498.9106005037447,314.8488744584647,7395.189755963271,306.73109391188325,1382.3380498235592,30739.476894755426,634.2221591704882,12005.271015835731,39730.97536918267,73.09779973936362,267.1101630268322,21687704.80093072,8047.050062454087,394165.0869711053,178.21048924067324,-1192.396982241901,-149.922819976005,32128.946472892323,7052.05691124614,21311979.72898922,356.43355388431564,57971.564105019985,-9884.35839773723,198186.1262376837,9843345.633373136,150894.31262627762,177068.9405454022,4.5794915845525965,4.143201495244716,2.467662497708882,133.76146349371083,79.35968374492366,5.9552372543815135,381.99089291389976,17.1670544494075,362.5319980644683,1.2714166786380143,5.057159076640458,144.60390537283843,208.14222466004185,-0.3860345044477513,-109.68049491560174,-13.633924124593587,117.14365526123761,-7.770513394448215,1580.9040670317875,-78.79364460888108,-165.2627488035741,-1568.8414213415122,-2401.933525063259,0.23499276424290566,3.1252334490456612,102.91291394581637,72.61919295498221,7.905771891659034,13.64931302892125,625.0944389580528,489.02026333178725,54.55152933842696
800,106.39091456864294,1275.5848175850585,186.8797970630772,16187.943871048048,7.970639142581749,15.418914865784622,18.014590748235438,0.002460550679549336,5.884422591515946,0.27278545076720606,79303.30428249486,-76.66056593980065,4032.695393666726,34692841.0809735,0.03597731097169679,15.823180139352633,3.3113469420337514,32.81801113923743,18.474200431957225,1.6857218513300571,1780.1147941201266,52.64061884805814,17621.956743622723,443.28840155563665,36743.817052604165,230.23512669061162,13763.251252228565,66.51219380253454,33083.54182787877,82224.37974907737,101.82982339240267,286.42846363248094,55.723571016661744,2656.0634265367166,1403.4911813175956,401.7961257751735,9271.145574168379,409.21503653476066,1064.6053686300475,28511.901145044107,637.6806814718815,15832.602660285374,39661.06891801787,89.35389905350902,339.31893550842216,21380404.256234273,9960.702336676324,518570.28677589213,266.95446740915366,-1287.3964456900558,113.31168046892697,29826.80752405702,10317.489024871751,21211060.78301995,5391.071262795178,-47164.461216037605,-407.36082755882205,162722.21936169692,9802197.771622654,-201622.1625440648,92358.50001580006,4.770665711212496,13.007813963759002,3.6069153959672997,190.18252900972487,104.66249311337167,9.706929209118336,561.5767063616762,26.212961771568704,155.08430162247882,1.8023417810930131,7.262373622853662,219.0510997593304,6138.154464129143,1.0154803409759163,-2.0382845323002408,-16.83728804696565,187.63886582455808,-23.369744714791665,-488.6564598796473,94.11524291013708,282.5824888550652,44.11529474321632,1008.4673806631912,0.28178527489070937,-3.9418085956980735,120.96053745973127,84.44642617083952,10.466705055740972,16.83251131734411,789.8684645077725,554.7557901948919,73.2640800924835
900,198.8368673128442,1127.2044272014987,175.09903866226028,15789.618092283985,7.744541083465004,17.571168045144884,5.7847034956193895,0.0027853365050989724,-2.813470115607511,-0.2708186119071221,79053.38291501415,-35.25303402492165,3555.8755389953403,35815717.58818314,0.11495474831188271,18.970671752795386,5.363798670433453,56.702740772618746,22.909374161336064,1.6802434330724032,1982.563606662083,55.14679653772587,17886.688793316058,460.34850000817966,33263.72324211103,210.34187294364577,14213.664499988856,82.22751384357542,29926.05944437176,80019.29460965055,102.06938662527061,309.20555413895926,58.86543641408879,2681.8415910216713,1201.7201127378883,494.03313875529864,10237.547278319513,535.6869709762957,1152.3137041703862,27024.92124710678,641.6715332349892,21044.762875102275,39607.046630255936,99.74921972090665,385.4260157230856,21205343.34603226,11146.032432044101,694757.8849825026,435.08781248810374,963.0198839368798,91.69411294056133,26592.122831070563,13550.825803293359,20905040.876682144,10379.773060586132,23851.683780023737,-5102.551244603511,196799.738390141,9466738.246577034,-126573.36706566233,495928.350435522,8.533097355936498,20.716574218145396,6.06797902265332,259.61298091904496,126.52130238924502,10.35310194993965,793.0308723328076,33.0714368129561,401.7269917530684,2.8554166706424806,10.61969067851226,334.7717082431143,21142.079075361784,1.0732432069393352,-168.02793974256866,17.82264040953014,222.56547500426169,21.94138438905376,3762.774573421894,-32.48856809144799,-1796.1340523243045,-832.9900176994017,-2373.785897593062,0.3027112494321911,-3.5661445171711663,144.163472230232,93.12159551495951,17.461897049307836,18.902494154324536,925.4878348997075,602.1352139483721,97.10232807269064
