milliseconds,P1,Target
0,10.048591556306182,9.951281993120189
100,10.110704480888577,10.110981408695396
200,10.113754902687777,10.067006246912293
300,10.173132182572937,10.196274053701874
400,10.178569008553682,10.151140293316688
500,10.332666236223437,10.274054042109805
600,10.248490937777364,10.247749186265231
700,10.423528186735213,10.429473541932857
800,10.494478043912112,10.36039015673051
900,10.476641247563336,10.40164559420274
1000,10.493786572592873,10.548386668399797
1100,10.597379154275512,10.524708410061042
1200,10.632569774714902,10.585596270934978
1300,10.698512106291588,10.639708528131269
1400,10.702446931256327,10.776731687583494
1500,10.729853146401625,10.800323880911712
1600,10.782141025581172,10.77998206921072
1700,10.839321350964694,10.9775679265613
1800,10.942119343844194,10.896961629092695
1900,11.086636090599322,10.959593564873131
2000,10.992467683841362,10.993076694969355
2100,11.052889088833373,11.050066574395414
2200,11.131398584863295,11.14547298241834
2300,11.243120017611515,11.189794676140824
2400,11.265887243197913,11.243997515531806
2500,11.270508523523711,11.335580923580578
2600,11.440428420652516,11.432730720922624
2700,11.473722501236285,11.483061996628456
2800,11.47055960760337,11.501425931835476
2900,11.564967264800309,11.564380151418977
3000,11.553139492744878,11.661560854521886
3100,11.690797416532659,11.630778288340863
3200,11.625216020968498,11.703164845309761
3300,11.808516615313588,11.761198443351093
3400,11.849862576806657,11.738581792992152
3500,11.862495913418831,11.811452450968845
3600,11.938678752525412,11.901337392267397
3700,12.026156646919523,12.030050718049962
3800,12.089932355845828,12.094241430449332
3900,12.045936012809653,12.103159625349734
4000,12.183358628250618,12.201117497888042
4100,12.253873365035162,12.269581191385761
4200,12.267812337929966,12.304818236008504
4300,12.35401279347722,12.237690246746473
4400,12.408539750805351,12.387994262791164
4500,12.373601475974061,12.353639957214297
4600,12.453653048713608,12.532008946191555
4700,12.491838691326212,12.4425826529202
4800,12.594359271629727,12.639324728253671
4900,12.694290666939773,12.604020696494198
5000,12.696684586098293,12.70596360210456
