milliseconds,P1,Target
0,9.994169061755967,10.054058058393066
100,10.082817018160313,10.058718405301793
200,10.072297434572835,10.126928345844012
300,10.113726621946181,10.165886993350664
400,10.17349688699531,10.169899869206315
500,10.307441659287585,10.31881772708343
600,10.331440452029103,10.308197163515434
700,10.446496959670041,10.411250711875727
800,10.401944585545692,10.374714893267983
900,10.493044877635125,10.51428134995089
1000,10.600082378010214,10.453532325674926
1100,10.619877935995495,10.57589746328978
1200,10.713089866547639,10.691848585932135
1300,10.767596166806843,10.626003902175361
1400,10.766486108933515,10.702674741502463
1500,10.749020935439736,10.741438388869192
1600,10.849615896433138,10.850933574471396
1700,10.941353444869995,10.91260766259973
1800,10.980140969064044,10.920510567528904
1900,11.012204619353776,10.930749773102267
2000,11.036265650778462,11.014676108939211
2100,11.157422201194244,11.125597635036922
2200,11.201724924651018,11.186713901115963
2300,11.27081423576895,11.207399312398522
2400,11.195537670023901,11.325626196307626
2500,11.367789269330439,11.389288875719082
2600,11.33604753421778,11.328257200405677
2700,11.425944634980109,11.464584136845296
2800,11.490500318785966,11.41516984254451
2900,11.61722354241593,11.478073853945691
3000,11.517839591038568,11.526286119956353
3100,11.613676352009543,11.62697574006458
3200,11.76290256008546,11.670521407648216
3300,11.758301562948228,11.689089417742528
3400,11.808945079761337,11.77130873119767
3500,11.919438477995632,11.871109384135075
3600,11.852546223253512,11.947345366889447
3700,11.959065225720838,11.939832683550366
3800,12.026633988946891,11.974470057084758
3900,12.052843067286043,12.027431428628654
4000,12.162597651390188,12.212407699847107
4100,12.123025913423696,12.253178378052544
4200,12.254797920043636,12.18114086598211
4300,12.37182391034931,12.225797681085353
4400,12.432615140731373,12.320525222848426
4500,12.333231127574827,12.475827794986584
4600,12.479734815673972,12.512174022964556
4700,12.452354031783244,12.536626277786569
4800,12.63658182034446,12.6517869627505
4900,12.694642634889114,12.604192717171632
5000,12.66417880845902,12.656388642790521
