milliseconds,P1,Target
0,9.93819273414095,10.067960695204738
100,10.00139015019658,10.037502400296331
200,10.161100604120245,10.121479799077305
300,10.205293221236593,10.161521667818365
400,10.151039019051208,10.157620952288728
500,10.224056067742092,10.199447817086101
600,10.39397936412535,10.282623111641506
700,10.323999483808302,10.384376787792277
800,10.369550097673855,10.37809977462094
900,10.409523586745419,10.486059058421963
1000,10.51030890964064,10.464535522197975
1100,10.617772976555036,10.615493990343015
1200,10.569290954333688,10.58107212027336
1300,10.61859634764249,10.740964951009026
1400,10.788496490845242,10.733034114726104
1500,10.835743488956181,10.764298062197446
1600,10.894121532502558,10.786999999723092
1700,10.841601222913344,10.909703776866573
1800,10.902761559688185,10.931036916761698
1900,11.056190292368091,10.980565087612097
2000,10.984988378013888,10.99997900603088
2100,11.12467162714087,11.127766764270643
2200,11.15374809272516,11.176425098792569
2300,11.18900838761674,11.18587465007637
2400,11.270538284771593,11.335914564471217
2500,11.388906188116792,11.408218596743062
2600,11.304413213283803,11.309704924860993
2700,11.394202481825202,11.479545117440077
2800,11.488685829874706,11.495752523964489
2900,11.616076352399057,11.61778576484045
3000,11.616127456713865,11.590630757473301
3100,11.666129607238332,11.710637672139656
3200,11.724301997621073,11.766539558830805
3300,11.769601253630467,11.706874937171037
3400,11.835588921258584,11.766293484532772
3500,11.888142896091397,11.805825543378713
3600,11.899268630097316,11.858198862248138
3700,11.902584997733662,11.908850792772999
3800,12.091934566838955,12.061311514623924
3900,12.049354233648694,12.072624699340746
4000,12.110446374419576,12.092226566269844
4100,12.268432571610157,12.137398006560096
4200,12.187426608805678,12.287664020704078
4300,12.378002320971246,12.223070312442037
4400,12.400876671698619,12.40333594370575
4500,12.40925015413005,12.409974110079707
4600,12.4067812671177,12.405853215886367
4700,12.519564643145188,12.561447487175537
4800,12.572309698602364,12.531850205174084
4900,12.631725765872217,12.655616361893692
5000,12.649882397423838,12.620041063958663
