miliseconds,I,N,T
0,0.9985823950158209,0.9928183167726851,1.2187738275890005
100,0.954642302879695,0.8906857742010083,1.370053319728667
200,0.9146312693579847,0.784154900773562,1.525541543694494
300,0.8857871421504875,0.6756206962674752,1.6705026146111641
400,0.8617814163432719,0.5683573180028912,1.8018100919461122
500,0.8460205888719552,0.4839171927808734,1.8991803174558397
600,0.8331086211860173,0.40530004286433874,2.0037213724986684
700,0.8219339025941772,0.35014420507849525,2.0985401551946445
800,0.8118432548275129,0.28344698378666366,2.1539603934520386
900,0.8032412688467505,0.21927492401769652,2.200510275200213
1000,0.7992378993178202,0.2011155477939626,2.2629486210507954
1100,0.797367506104449,0.14476127809875358,2.2732886826350462
1200,0.7963032219027099,0.13148017933562392,2.3074608320034113
1300,0.7940914794390228,0.10389958837167249,2.3238664485778595
1400,0.7925724502101212,0.07889872674729846,2.310562552497009
1500,0.7916586917306626,0.06862948430439306,2.3214757675989177
1600,0.7947618105575727,0.04701341965745146,2.311514543691416
1700,0.7937195355884951,0.041043702720970715,2.3135753172100784
1800,0.7964895627177067,0.03396112296407782,2.3010931219068045
1900,0.7998194266143663,0.0343328125256541,2.301103955446027
2000,0.8013609638424444,0.03611449520907512,2.29380651611906
2100,0.8053135547560497,0.030870180472613536,2.2721293886226444
2200,0.8081012735413736,0.012787248437430237,2.257412628878364
2300,0.8105103018821883,0.02301809548361593,2.2368179123953538
2400,0.8144863704614759,0.016907197648120924,2.242991988504126
2500,0.8146300704214612,0.0004085098500637638,2.214821217022532
2600,0.8187741344563575,0.007083999211660597,2.204781776115686
2700,0.8233905991755066,0.015211861108149285,2.1976587098848808
2800,0.8282240019680899,-0.0033240939467487334,2.1774521280864767
2900,0.8319215346472723,0.005569975459675303,2.165563623002411
3000,0.8345097370847023,0.007571337626468468,2.15026361890095
3100,0.8381634817021872,0.01060082215576448,2.144133969077776
3200,0.8425628755062965,0.002892103134786194,2.139617130500394
3300,0.8441988459471639,-0.00288698649760524,2.1203337880494657
3400,0.8502974749151897,0.001868899346024827,2.106892762216275
3500,0.8525773457371401,0.0033436861307109544,2.0870431037908075
3600,0.8547859862763594,-0.008344620247317028,2.096370733636927
3700,0.8578390373222525,0.003589195424763458,2.0785707646750597
3800,0.8622878243310456,0.0090316201651886,2.0731189055839976
3900,0.8673669560820186,-0.0075612434269844275,2.063129456376808
4000,0.8687923805240408,-0.0048716363350191794,2.052390294315697
4100,0.8746118931022107,-0.00154015922999589,2.038401238557231
4200,0.8777817652155873,-0.0038427187144516586,2.020614591251887
4300,0.8811464172659647,-7.27585415818078e-05,2.008906309501988
4400,0.8861285307505944,0.008509116556014246,2.0082908703544233
4500,0.8861883775631394,0.0008174896599294608,1.9960064954176002
4600,0.8892954797042877,0.011088419001559102,1.9818045117568925
4700,0.8970644523072967,-0.011523843407780057,1.99420341425176
4800,0.8966392695930522,0.009630729575735195,1.966902412831851
4900,0.8995231578909041,0.0012625933400002584,1.9663809532675822
5000,0.9026938797841139,0.008845160503285212,1.972421355018878
