miliseconds,I,N,T
0,1.0010654445198366,0.9917252926203599,1.2136768098832953
100,0.95548479876505,0.8858435742069402,1.3778555517536926
200,0.9175849736713689,0.7889712241023189,1.518087835693844
300,0.8890995313826032,0.6841505502654623,1.666177902268011
400,0.8620048623985342,0.586839592048217,1.7864787573753094
500,0.8474002236986319,0.47652298305386276,1.9006569846840962
600,0.8299545103664268,0.41587015164571967,2.007343501500286
700,0.820889058427705,0.3419870573549619,2.0857987030739413
800,0.8112502451362696,0.2837598414846381,2.1578270526253256
900,0.8039884941610437,0.22882192841587418,2.218815777355678
1000,0.7988734655448944,0.19565788506766346,2.2422605560182958
1100,0.7968309105268309,0.1631613188988373,2.288768946977769
1200,0.7964075950274252,0.11626517869514633,2.307081239040011
1300,0.7949471291907004,0.11252426599887846,2.313571648067844
1400,0.7927320193148498,0.08776921700531529,2.3093285082130306
1500,0.7940768509052826,0.06536195796563743,2.312840000093747
1600,0.7950103273928866,0.06185970022382263,2.3103957573235374
1700,0.7968983289818802,0.05599610453551898,2.3099062025853723
1800,0.7968523629563871,0.028802990456643498,2.3068008393914354
1900,0.8006896916428764,0.03835214617684628,2.293616793568306
2000,0.800266852151019,0.014084502432675852,2.279033627917633
2100,0.8052178329158223,0.026050500726420425,2.2618646604446253
2200,0.8066291515301768,0.012059835004133233,2.2539732475190934
2300,0.8074908198042416,0.011852413972366437,2.23396925204569
2400,0.8133820755077298,0.017774683459718558,2.2280169677509636
2500,0.8151530473517458,0.020975152657228043,2.2290528995687033
2600,0.8208849692420487,0.009836357665474825,2.1971537127673395
2700,0.8212848664551493,-0.001409285037740544,2.2032916361618033
2800,0.8273950001318061,0.013364251319400678,2.1771937323734147
2900,0.830569333973315,0.0012888779394852612,2.166934587724704
3000,0.8335571892535948,0.010413178320548533,2.165844726758607
3100,0.8388898355112027,5.384042735497854e-05,2.134433644458788
3200,0.8416385331227704,0.00047274685750693787,2.1280940860081463
3300,0.8468733380339012,0.0015967257713517665,2.1270369442848702
3400,0.8477280847115987,0.0018046252287268305,2.114927531250007
3500,0.8528935610868397,-0.01068478278014121,2.1041694385531704
3600,0.8543737088228244,-0.009899152046189392,2.0907870139032037
3700,0.8583742921949838,-0.002111810144936575,2.0697436303924874
3800,0.8654093150674457,0.006330614522771564,2.057566550068531
3900,0.8679655550883975,-0.006582961108898519,2.0543531281143403
4000,0.8721290961328376,0.008283005331975462,2.036942870177535
4100,0.8743552176718059,0.007271601256114474,2.0317674974270536
4200,0.8766559629389964,0.005634432674457804,2.0236617105217065
4300,0.8823897397801492,-0.0017921537627263635,2.007464589175257
4400,0.884922837629725,-0.010129665976884458,2.006652779671827
4500,0.8895703312234118,0.00560544987175402,2.006859084535272
4600,0.891716097619073,-0.004782729795047119,2.000262336607228
4700,0.8930584860409597,0.010326613817014926,1.9908700340982592
4800,0.8999456275324615,0.007961841397983374,1.9767725975737178
4900,0.8992458889046229,0.006799366961125431,1.958439940014319
5000,0.9038616064385189,-0.010475998875129854,1.9634649635222734
