milliseconds,IKK_neutral,IKK_active,IKK_inact,IKKactive_IkB,IkB,IKKactive_IkB_NFKB,IkB_NFKB,NFKB,NFKB_nuc,IkB_nuc,IkB_NFKB_nuc,IkB_mRNA,A20_mRNA,A20,cgen_mRNA
1100,2.92580963165555e-05,0.0,0.0,0.0,2.592138411042052e-15,0.0,0.05999873945996322,1.3191608387783545e-06,1.1538226232102825e-08,1.2936012287496947e-17,6.211848175088896e-25,-2.404782827872345e-15,-2.3297468565046727e-15,3.343342107522816e-15,8.625947126726038e-16
1200,2.8360110737920335e-05,0.0,0.0,0.0,2.471651343015266e-15,0.0,0.059998655648868936,1.3258195087626355e-06,8.19835489943232e-09,1.1379625868182803e-18,7.599503078686818e-27,1.1542658114490938e-15,1.118953296171406e-15,-1.0644279325554433e-15,1.0605477367149259e-15
1300,2.9329293701764172e-05,0.0,0.0,0.0,5.476829285726416e-16,0.0,0.05999855718919322,1.5971343196527757e-06,1.504182883819682e-08,-4.053484101543594e-18,-6.852456605132199e-25,3.767517035090988e-15,-9.739770974565222e-16,1.8709119656318925e-15,1.1690315304847524e-15
1400,3.7418153480001345e-05,0.0,0.0,0.0,2.4456689808174864e-16,0.0,0.05999848283443909,1.727627763129857e-06,1.5533008596515707e-08,8.04686886248687e-18,2.2253468782940574e-25,1.7137506378569566e-15,3.747029497429008e-15,2.3512341922710936e-15,4.484034095672275e-16
1500,3.8257461168128184e-05,0.0,0.0,0.0,2.811817970537706e-15,0.0,0.05999823608895022,1.7705317933879757e-06,1.7371139593234383e-08,-4.341482764779218e-18,-1.5524333249452752e-25,4.821526295859939e-15,8.616531199683189e-15,8.861097839381631e-16,2.322673218836518e-15
1600,4.0815295919737636e-05,0.0,0.0,0.0,3.73473633624502e-15,0.0,0.0599980439484856,1.7876828510213433e-06,2.2174065725317285e-08,4.2340057022901815e-18,-5.923599654999323e-25,3.3727010952805998e-15,3.0787661586799975e-15,-1.3633995308319569e-15,9.040284476795798e-15
1700,3.904429105447549e-05,0.0,0.0,0.0,3.362497182665457e-15,0.0,0.05999791475794589,1.9170878477261384e-06,1.5986251613445813e-08,1.3791583948620106e-17,7.6019226550084525e-25,3.4014659155522204e-15,3.2575604787093754e-15,1.171120102366669e-15,4.671768541606772e-15
1800,4.473883468717208e-05,0.0,0.0,0.0,4.908191740146017e-15,0.0,0.059997794374150835,2.2050591029052567e-06,2.3375595891397443e-08,-2.2050250118859078e-18,7.113104912232668e-25,4.918777941700498e-15,1.1408915683143579e-14,1.5008662768180895e-15,6.972114162921931e-15
1900,4.658704213173087e-05,0.0,0.0,0.0,2.2664301352036496e-15,0.0,0.059997740199323336,2.4059340539362737e-06,2.6268660707785796e-08,2.636751863909556e-19,-2.8645855709403605e-25,9.29250465742781e-15,8.102058652849202e-15,1.4041140125065238e-15,6.829802486804662e-15
2000,5.3118329935778055e-05,0.0,0.0,0.0,4.812731652178235e-15,0.0,0.05999755565214441,2.456054407766947e-06,3.19075566621347e-08,-4.848211966168835e-18,4.950986099875036e-25,6.782866935229164e-15,1.2551635927008242e-14,2.3968365792260315e-15,1.3631015947099969e-14
2100,5.457794056424986e-05,0.0,0.0,0.0,1.6905386521702975e-15,0.0,0.05999738806306378,2.58386611919847e-06,3.039036791090009e-08,2.1315150374889263e-17,1.0115538294657709e-25,1.2331284538075872e-14,1.488535189025622e-14,2.4373944585725735e-15,1.3610704765645705e-14
2200,5.516258736086906e-05,0.0,0.0,0.0,2.8065705251333053e-15,0.0,0.05999747681807302,2.7426140485205004e-06,3.9127827503438756e-08,4.330346170288522e-18,-3.1490454864601965e-25,1.9087437246973926e-14,1.0612001739118299e-14,3.0283911570863526e-15,1.7196751796824024e-14
2300,5.691109461863666e-05,0.0,0.0,0.0,4.494097445032501e-15,0.0,0.05999740296374911,2.779521366442863e-06,3.840298871233305e-08,2.8717024798600693e-17,5.859303336747054e-25,1.3833967884408035e-14,1.551683804367417e-14,7.724149311593467e-15,1.392788595576866e-14
2400,5.662808190698631e-05,0.0,0.0,0.0,4.432334991872586e-15,0.0,0.059997014571692944,2.9867381529265003e-06,3.94494986693258e-08,3.379602771292766e-17,-5.457873562559474e-25,2.1772140136222014e-14,2.0033284521543684e-14,9.712708416542574e-15,1.512472961949054e-14
2500,6.360597863906475e-05,0.0,0.0,0.0,7.887699551864811e-15,0.0,0.059996966971295404,2.9121627306373787e-06,5.231756476232346e-08,1.4830905472533083e-17,-2.3655001470593393e-25,2.1804881317022698e-14,2.481612652903678e-14,5.093280691907834e-15,1.873607903683351e-14
2600,6.47618407267206e-05,0.0,0.0,0.0,1.1429778481037155e-14,0.0,0.059996775312490584,3.0572442552772257e-06,5.0430599862155646e-08,2.5242700829654905e-17,9.323497794896312e-25,2.4829539435387765e-14,2.7722469883507138e-14,1.02768728943434e-14,2.37650645438994e-14
2700,6.475809247185768e-05,0.0,0.0,0.0,7.75692997967362e-15,0.0,0.059996604413026816,3.0786586346889935e-06,5.3831650812635663e-08,4.117767960421623e-17,1.1094012310915152e-24,2.4853431626649302e-14,2.7416143829507044e-14,1.306671324868487e-14,2.401503094493487e-14
2800,6.964503444337364e-05,0.0,0.0,0.0,1.2335069173394185e-14,0.0,0.059996802189099634,3.478428769764171e-06,6.400159127608476e-08,4.189480716096515e-17,2.0922008650685566e-25,3.237937296861319e-14,3.216163300283455e-14,1.0375035831145087e-14,2.8159360263499325e-14
2900,7.541820186344514e-05,0.0,0.0,0.0,1.5793252313632677e-14,0.0,0.059996662982024676,3.633228953009464e-06,5.836044172957862e-08,3.806195978279269e-17,7.776616792807243e-25,3.304091855114039e-14,2.865833985116414e-14,1.4934736740535212e-14,3.4540413635821876e-14
3000,7.230634074033603e-05,0.0,0.0,0.0,1.47344091932379e-14,0.0,0.05999626006407304,3.640746936205287e-06,6.694746378141967e-08,6.827712017910265e-17,1.3355395169688496e-24,3.74064394267829e-14,3.1212312723337923e-14,1.5195596324382086e-14,3.2597132621413143e-14
3100,7.889742486230446e-05,0.0,0.0,0.0,1.789872013996552e-14,0.0,0.05999628335467836,3.7730061972174715e-06,6.6666339248776e-08,8.231244541417417e-17,9.238406840350683e-25,4.325233430557923e-14,3.668804950380722e-14,1.779045972489176e-14,3.5795516586861057e-14
3200,7.8338246198404e-05,0.0,0.0,0.0,2.235299697784785e-14,0.0,0.059996214968985884,3.99410095342148e-06,7.527747047612826e-08,6.540362543258615e-17,1.9028148860353645e-24,4.093823433414602e-14,4.6519545946282693e-14,1.9973346904660795e-14,4.36017557861634e-14
3300,8.484781255623745e-05,0.0,0.0,0.0,2.1904701058732802e-14,0.0,0.05999597354471429,3.9410193730869716e-06,8.629978949780678e-08,8.393064418552318e-17,2.5619158926667584e-24,4.953523864291183e-14,4.3673639969591097e-14,2.037394294747004e-14,4.823206548742205e-14
3400,8.584910647954648e-05,0.0,0.0,0.0,2.255873137395514e-14,0.0,0.059995937963619905,3.89085270765356e-06,8.508035104159985e-08,1.0930297764664705e-16,1.525887635346347e-24,5.452712961576404e-14,5.125079116607625e-14,2.2036027592608947e-14,4.755858220938506e-14
3500,8.465049652161966e-05,0.0,0.0,0.0,2.4830348893436258e-14,0.0,0.05999582463757763,4.165532017984746e-06,8.875844373875376e-08,1.1686702870367144e-16,3.21396826784488e-24,5.308864787083503e-14,5.941010265250214e-14,2.7777276223972594e-14,5.97656096498095e-14
3600,8.851963478698511e-05,0.0,0.0,0.0,3.2598367987103467e-14,0.0,0.05999564981535384,4.165802416612287e-06,9.686971680873167e-08,1.1883784194264943e-16,2.986368199521827e-24,5.812383310098343e-14,5.68588791575643e-14,3.1622253165685005e-14,6.462331327650453e-14
3700,9.08205746859482e-05,0.0,0.0,0.0,3.3555122454037564e-14,0.0,0.0599956994865536,4.34942553452546e-06,1.0455485770524827e-07,1.5402389347442394e-16,4.2798159528186464e-24,6.855946532458168e-14,6.853134946659765e-14,3.320454284627871e-14,6.8444889133635e-14
3800,9.40672216373868e-05,0.0,0.0,0.0,4.005843024236815e-14,0.0,0.05999534718437527,4.523632883887431e-06,1.0876166143426582e-07,1.7122926231194548e-16,4.3887686931457105e-24,7.337612722249748e-14,6.889264390087886e-14,3.6171054878547125e-14,7.551864912377847e-14
3900,9.491699759664355e-05,0.0,0.0,0.0,4.270533457499367e-14,0.0,0.05999543952462957,4.692296723961329e-06,1.1934422999398564e-07,1.9420182753142294e-16,5.301935845429168e-24,7.353791273244619e-14,7.776002560977777e-14,3.9437763772751626e-14,8.10726671641148e-14
4000,0.00010194438946302155,0.0,0.0,0.0,4.3755280103341144e-14,0.0,0.05999505059091125,4.921386103095587e-06,1.242405043863043e-07,2.086450995607082e-16,7.252701010795445e-24,8.425137322672027e-14,8.00467909353184e-14,4.359906627565623e-14,7.842916046840783e-14
4100,0.00010452324500008759,0.0,0.0,0.0,4.8051911963199176e-14,0.0,0.05999510493776011,4.725879025358925e-06,1.2161591124189508e-07,2.3239096466660114e-16,8.811077126952218e-24,8.61658207324004e-14,8.854858592374674e-14,4.8373073856203375e-14,8.88004660581191e-14
4200,0.00010546409881965473,0.0,0.0,0.0,5.65935919981878e-14,0.0,0.05999498853152974,5.102566398492965e-06,1.3382263484626987e-07,2.7368141915047927e-16,1.1267806075979322e-23,9.757664100216545e-14,9.89536856249364e-14,5.218234282399765e-14,9.579788321373926e-14
4300,0.00010797991494259138,0.0,0.0,0.0,5.991799075603014e-14,0.0,0.05999484981734233,5.193730163714289e-06,1.389946159755138e-07,2.8710529632640034e-16,1.2521248314179833e-23,1.0408716456593875e-13,1.0123731387296004e-13,5.933361845284e-14,1.0161233079184283e-13
4400,0.0001084130815291166,0.0,0.0,0.0,6.391686312586635e-14,0.0,0.05999475695395875,5.073775721768266e-06,1.418302910863645e-07,3.4205971661926454e-16,1.5452837083278103e-23,1.0539691179760391e-13,1.1262840433131435e-13,6.231401911164293e-14,1.0878692533922089e-13
4500,0.00010966306892844242,0.0,0.0,0.0,7.126344641696161e-14,0.0,0.059994747475440736,5.371509363855916e-06,1.5061823097913535e-07,3.6598546159564713e-16,1.7530761893782724e-23,1.1626478476956625e-13,1.1774765598601994e-13,7.123960034610322e-14,1.1707086023621625e-13
4600,0.00011763081926949577,0.0,0.0,0.0,7.908571984955128e-14,0.0,0.059994612206721226,5.60898047401018e-06,1.5626817250034424e-07,3.8983431847181375e-16,2.1120279516237425e-23,1.2508237789707253e-13,1.2732392081090234e-13,7.955943270202375e-14,1.2675973011632211e-13
4700,0.0001159156877175495,0.0,0.0,0.0,8.53784683620187e-14,0.0,0.059994486304078255,5.769543622242363e-06,1.7048232139518405e-07,4.465119765265168e-16,2.517239627321488e-23,1.3499981168902986e-13,1.301625029859302e-13,8.511783343677803e-14,1.3317873695615618e-13
4800,0.00012019796671424532,0.0,0.0,0.0,8.881923816452846e-14,0.0,0.05999428061520108,5.697506113447589e-06,1.6833223684065533e-07,4.760091307671995e-16,2.8823550802190794e-23,1.369325834173288e-13,1.4454683732147534e-13,8.933314385629251e-14,1.4177357470171357e-13
4900,0.00012127547504421734,0.0,0.0,0.0,9.894750680997525e-14,0.0,0.05999396944018734,5.860886725306241e-06,1.8142108083018826e-07,5.300053183766943e-16,3.394519155777822e-23,1.491823858751447e-13,1.502109786271258e-13,9.916537950086705e-14,1.5172105639931641e-13
5000,0.00012598670953439697,0.0,0.0,0.0,1.0407754864773261e-13,0.0,0.059994159275440315,5.815738381791519e-06,1.8261658130307394e-07,5.937445169469019e-16,3.968198108284602e-23,1.579248996322515e-13,1.5683752963430554e-13,1.0287339947258973e-13,1.6331872594705544e-13
