milliseconds,IKK_neutral,IKK_active,IKK_inact,IKKactive_IkB,IkB,IKKactive_IkB_NFKB,IkB_NFKB,NFKB,NFKB_nuc,IkB_nuc,IkB_NFKB_nuc,IkB_mRNA,A20_mRNA,A20,cgen_mRNA
1500,3.885807873877269e-05,0.0,0.0,0.0,8.443297655940727e-16,0.0,0.05999811729965586,1.8658167775272308e-06,1.9169949748321183e-08,1.2156299246301228e-17,-2.5244666962899904e-25,5.943451051014611e-15,6.612522652677401e-15,1.1934325826277044e-15,2.7872728259836448e-15
1600,3.6886889172465047e-05,0.0,0.0,0.0,2.8562480809857765e-15,0.0,0.05999808837847904,2.075477474563722e-06,1.7732663516461256e-08,1.0145972612736083e-17,3.8210567415502393e-25,9.156190110233162e-15,8.063774183845066e-15,4.145255900388057e-15,7.066338826636134e-15
1700,4.00689019347775e-05,0.0,0.0,0.0,2.6002462551472143e-15,0.0,0.05999781217164847,1.907756911911663e-06,2.5109648819849408e-08,1.0756266597773053e-18,-5.833900672078083e-25,1.0574990544337445e-14,1.1179919731787025e-14,-1.5294054954578018e-16,4.541884242622119e-15
1800,4.143112925522515e-05,0.0,0.0,0.0,2.7604946823663677e-15,0.0,0.059997972925822415,2.28835702387515e-06,2.8629081707294574e-08,1.9756517668709313e-17,9.0320523157126e-25,5.813658611206065e-15,1.2259242756317085e-14,5.389519088936812e-15,4.03825002885556e-15
1900,4.687961722497037e-05,0.0,0.0,0.0,1.0912189516767114e-15,0.0,0.05999782997819181,2.123413195310713e-06,2.2213540475113418e-08,1.452317088595445e-17,-8.148875260432254e-25,1.185833586389783e-14,1.3298276216181226e-14,2.482556126115606e-15,8.016565897282037e-15
2000,4.771481996638668e-05,0.0,0.0,0.0,4.7334109874810886e-15,0.0,0.05999748716896204,2.4082907433807446e-06,2.67117519434165e-08,-4.155460429397364e-18,-7.863397340576557e-25,1.0175660791114868e-14,9.910331553639089e-15,1.1146092035031983e-15,1.5668586871178086e-14
2100,5.312532995933169e-05,0.0,0.0,0.0,6.222135137523846e-15,0.0,0.0599975700585811,2.4488403477453785e-06,3.77521063915625e-08,2.676907270027763e-17,7.669690194953635e-27,1.6055144720310436e-14,1.3246496069352617e-14,2.5502347946516634e-15,9.528335073204432e-15
2200,5.847801148015556e-05,0.0,0.0,0.0,5.563880454619586e-15,0.0,0.05999718917869558,2.6123842880881786e-06,4.084087934249498e-08,2.3801545627897617e-18,4.322462491197204e-25,1.3216727538877397e-14,1.0725164443203455e-14,3.911974689783791e-15,1.683725130956498e-14
2300,5.5706564235302576e-05,0.0,0.0,0.0,5.407741255911629e-15,0.0,0.05999726913762805,2.603998062304511e-06,3.6949803595853655e-08,3.301975195781784e-17,-5.300162602049572e-25,1.3985155498742712e-14,1.9834536029423994e-14,4.892488416601955e-15,2.102872467370236e-14
2400,5.635442040151009e-05,0.0,0.0,0.0,5.789473878291307e-15,0.0,0.059997017102410295,2.899281493822053e-06,4.263652131158546e-08,3.3966951810701865e-17,-1.3500765872702284e-25,2.0410866050887152e-14,2.2049687378086376e-14,4.6003764014293275e-15,2.12265720735071e-14
2500,6.110654027065937e-05,0.0,0.0,0.0,6.3880502834147904e-15,0.0,0.059997112989843684,3.1213295325911062e-06,4.6851217595665226e-08,1.097050164770387e-17,3.742965213545426e-26,2.5421072696176183e-14,2.255954862961124e-14,5.3994609376431394e-15,2.1625334574076373e-14
2600,6.576842768544627e-05,0.0,0.0,0.0,1.1248776712494593e-14,0.0,0.05999677767162382,3.135935140706835e-06,5.108084019400807e-08,1.9462859748818802e-17,1.825298496162868e-25,2.5725334673916568e-14,2.331683586199658e-14,1.0854628115486441e-14,2.124380705570201e-14
2700,6.896864717315379e-05,0.0,0.0,0.0,1.0477381658957763e-14,0.0,0.0599968130746884,3.1669533726365908e-06,5.722970484801462e-08,4.3198780479288167e-17,7.127133518327329e-25,2.160225940017001e-14,2.6726072646211857e-14,9.321994172383678e-15,3.0784824720318275e-14
2800,6.8567092685205e-05,0.0,0.0,0.0,1.2927413104838329e-14,0.0,0.05999661943658935,3.482353010288359e-06,5.9296100763760036e-08,4.6610699361031595e-17,1.3174229085553046e-24,2.9908513434708666e-14,2.6450395681251047e-14,1.262853555879233e-14,3.240110462707383e-14
2900,7.40055107709979e-05,0.0,0.0,0.0,1.0729438318786649e-14,0.0,0.05999668613851927,3.5563768705144943e-06,5.751022728111126e-08,4.6836053048646285e-17,1.003239112102819e-24,3.188859619564238e-14,2.881533100072612e-14,1.128261557270946e-14,3.669291832378384e-14
3000,7.347023532364089e-05,0.0,0.0,0.0,1.527616994934649e-14,0.0,0.05999624037871963,3.5699862697199075e-06,6.379692591476311e-08,6.415940910221841e-17,4.9298607239430323e-26,3.4298646100267497e-14,3.827807741373244e-14,1.546244488238038e-14,3.2166776658456256e-14
3100,7.806131665083995e-05,0.0,0.0,0.0,1.48278243028621e-14,0.0,0.05999640569342279,3.7395775528857386e-06,6.760711954875528e-08,5.634367091964292e-17,6.629709688528191e-25,4.1466522621294063e-14,4.1836326665561365e-14,1.7904316418288908e-14,3.5606777906186053e-14
3200,8.181484964438123e-05,0.0,0.0,0.0,1.8094850437736776e-14,0.0,0.0599961328756683,3.6867606835510955e-06,7.178314238939132e-08,8.871563922670663e-17,6.127629659876064e-25,4.53992749002676e-14,4.619621958181941e-14,2.1721578073302774e-14,4.470194518264992e-14
3300,8.353790659996022e-05,0.0,0.0,0.0,2.0500320000616514e-14,0.0,0.05999608290651929,4.026490571525575e-06,8.075815265003952e-08,8.625747222876054e-17,2.3291305081917814e-24,4.8818980379036616e-14,4.42365458777672e-14,2.0447007006367556e-14,4.9354091704025984e-14
3400,8.493359771264202e-05,0.0,0.0,0.0,2.58623977333603e-14,0.0,0.05999608035329296,4.014959186189968e-06,8.78869468471268e-08,1.0148553134023903e-16,2.6817711291832665e-24,5.0929439233740626e-14,4.9787958213754765e-14,2.505031129594965e-14,4.976252569054878e-14
3500,8.526452011904986e-05,0.0,0.0,0.0,2.715930883161593e-14,0.0,0.05999583589810842,4.15541591638059e-06,8.841333635384637e-08,1.2548760654653445e-16,3.5380766435367624e-24,5.721203018321599e-14,5.751231118141015e-14,2.540980043978466e-14,5.680100686477643e-14
3600,9.009402896013916e-05,0.0,0.0,0.0,3.2947422900310295e-14,0.0,0.05999554032109206,4.423459796666053e-06,9.935728511260735e-08,1.2084845911723587e-16,3.1470060376658556e-24,6.323325996172254e-14,6.0109278501303e-14,2.9557994437284606e-14,5.859179392170836e-14
3700,8.909817092195455e-05,0.0,0.0,0.0,3.394755344312939e-14,0.0,0.059995556238807306,4.3052340845928e-06,9.97291498712953e-08,1.4759218352487598e-16,3.315604579619928e-24,6.422528339924592e-14,6.398093717145382e-14,3.527512798012766e-14,6.527454089440914e-14
3800,9.343483370752202e-05,0.0,0.0,0.0,3.599280107028373e-14,0.0,0.059995390136184414,4.435335840531357e-06,1.0262744240430608e-07,1.5203604753781935e-16,5.229016973904723e-24,7.482943562083121e-14,7.08534879001217e-14,3.7485371910337905e-14,7.317483035427403e-14
3900,9.489891584834859e-05,0.0,0.0,0.0,3.960964832038468e-14,0.0,0.059995269005711636,4.593425058251522e-06,1.108949886275436e-07,1.9724685352549923e-16,5.908755170519767e-24,7.354668203768402e-14,7.226639984390673e-14,4.1093059328343835e-14,7.832329980955667e-14
4000,9.914368678094152e-05,0.0,0.0,0.0,4.408618152532763e-14,0.0,0.05999505282413252,4.813293182761325e-06,1.1389208889996507e-07,2.014027221368786e-16,7.834353507507896e-24,8.031098767498947e-14,8.211575299015412e-14,4.341197146792787e-14,7.919646857844267e-14
4100,0.00010614451583059745,0.0,0.0,0.0,5.073859206736694e-14,0.0,0.059994907218386524,4.821810478750882e-06,1.2925534387951833e-07,2.3824146506310758e-16,9.52058079770463e-24,9.162038853742583e-14,8.613847106387983e-14,4.7334720287065405e-14,9.005421419864354e-14
4200,0.00010319254867510443,0.0,0.0,0.0,5.361085743912877e-14,0.0,0.05999497006846261,5.070606235131371e-06,1.348431222449942e-07,2.792383981005534e-16,1.0260546747348626e-23,9.508695839465447e-14,9.757669001883255e-14,5.373527350508449e-14,9.115158154972211e-14
4300,0.00010441270760199588,0.0,0.0,0.0,5.880811094510156e-14,0.0,0.059994967082171356,5.126717412917395e-06,1.3898027876403335e-07,2.869128120803163e-16,1.1975226857024228e-23,1.0522290216224634e-13,1.0343054398790638e-13,6.133937858597146e-14,1.0281638326830368e-13
4400,0.00010754418140176583,0.0,0.0,0.0,6.615764864338491e-14,0.0,0.05999461990372291,5.0829341360466065e-06,1.4169913281914622e-07,3.29111535724716e-16,1.605066967261394e-23,1.0863245641558908e-13,1.0999465680897182e-13,6.527387840056278e-14,1.0530340987800704e-13
4500,0.00011536064361408135,0.0,0.0,0.0,7.064522405032954e-14,0.0,0.05999445455524797,5.352351080525363e-06,1.508989125471288e-07,3.485151117619344e-16,1.7694982648114677e-23,1.137885113795042e-13,1.1975535781670614e-13,7.019902420214506e-14,1.1416021571370264e-13
4600,0.00011309248241973622,0.0,0.0,0.0,7.517581128751575e-14,0.0,0.05999459438558001,5.460346865810409e-06,1.6180780400585233e-07,4.0842580132408723e-16,2.0823407303403213e-23,1.2421227529226714e-13,1.227274535061289e-13,7.716062199476821e-14,1.206201014145236e-13
4700,0.00011862000690369954,0.0,0.0,0.0,8.267113558383417e-14,0.0,0.05999439892423848,5.724387204268372e-06,1.690971438393587e-07,4.41617318258401e-16,2.3750497967029584e-23,1.3493158289019307e-13,1.3613939881850701e-13,8.562731774960228e-14,1.29550991042689e-13
4800,0.00011998542688006921,0.0,0.0,0.0,9.209920827277769e-14,0.0,0.059994264862537054,5.790136409292504e-06,1.703094567831614e-07,4.984389526774304e-16,2.855897935830699e-23,1.397490143576106e-13,1.4456543102505036e-13,8.880363309784509e-14,1.3733037744913245e-13
4900,0.0001193838256067855,0.0,0.0,0.0,9.527262313300487e-14,0.0,0.05999394875008611,5.749513244231988e-06,1.8028880306207807e-07,5.473890387410993e-16,3.3288278310330433e-23,1.516143769333679e-13,1.4993030888912987e-13,9.977383604717442e-14,1.5169506340777602e-13
5000,0.00012477587437918896,0.0,0.0,0.0,1.0398122191142154e-13,0.0,0.059994058369598376,5.839382727261307e-06,1.899200709906169e-07,5.892004018970446e-16,3.969253437725866e-23,1.5969613067327018e-13,1.573238557078677e-13,1.055909791677368e-13,1.562949913109765e-13
