milliseconds,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT
3800,0.0060844589816066354,1.2782348793583817e-11,6.527031572897131e-16,4.1650897323072935e-08,1.6810840292568035e-19,3.992226747720223e-16,1.1794925510717786e-12,2.270819350015291e-14,0.0005045946581208673,3.6340455081823016e-05,1.0437791568555088e-06,0.08493817027335542
3900,0.005894818090279655,1.3382802976130953e-11,6.980724565561812e-16,3.593051194034664e-08,1.7704959322789186e-19,4.1445584093934696e-16,1.2596650714262997e-12,2.8214881825690097e-14,0.0004957969376532475,3.872309771371115e-05,9.927462667512347e-07,0.08460329335904322
4000,0.0058786075300279045,1.4049146479751384e-11,7.305893265926588e-16,3.1427211694440814e-08,1.844416562243421e-19,4.129475382442108e-16,1.3553900881819195e-12,3.154956433715358e-14,0.0004978722165290433,4.006347159608119e-05,9.214007554041925e-07,0.08443650707312741
4100,0.005731437121969032,1.4166307699888259e-11,7.903454342440773e-16,2.915373729002937e-08,1.9640802269286462e-19,4.2476423862207935e-16,1.4348263689188004e-12,3.5370049209545415e-14,0.0004763554870448256,4.156239087227014e-05,8.768887768594069e-07,0.08423125039971631
4200,0.005618732114545513,1.485401424435503e-11,8.119635417574637e-16,2.566939488668301e-08,2.0508376074131188e-19,4.3054870076379678e-16,1.5121438388149797e-12,4.018708947407476e-14,0.00046706096497357077,4.208147433454873e-05,8.093440071418379e-07,0.08346053502083987
4300,0.005424970238397047,1.5222267549126105e-11,8.632714424470714e-16,2.1503112360359106e-08,2.0949423685149869e-19,4.383562733272569e-16,1.5680418234497901e-12,4.4993064235318366e-14,0.0004546604601433841,4.3453621007770725e-05,7.796194422539346e-07,0.08327273338196159
4400,0.0052331139787821735,1.583376021021611e-11,9.122107426803336e-16,1.9579117200640076e-08,2.0619637650315493e-19,4.540060678004109e-16,1.6240187192969102e-12,4.937731163878791e-14,0.00045496719631727176,4.5264192677005616e-05,7.306260945923956e-07,0.0826475213102522
4500,0.005119033099577628,1.624475353368118e-11,9.613792343225882e-16,1.7126659031718124e-08,2.031926296297853e-19,4.560283769988889e-16,1.6121657582841344e-12,5.3990412890175934e-14,0.00044177151858721254,4.5911389053394435e-05,6.69231683651941e-07,0.08232055304713602
4600,0.00510300796391627,1.6409657667255058e-11,9.903840094877329e-16,1.4058289668449749e-08,2.0440482668547608e-19,4.638735546208975e-16,1.6176183860283096e-12,5.838090059655031e-14,0.00043072994999436966,4.8150485218132e-05,6.365571267915748e-07,0.08239662611310626
4700,0.0049382275221167655,1.6983494735914945e-11,1.0307232448642867e-15,1.2699497793416762e-08,1.9841264801475466e-19,4.731213166641526e-16,1.6706953415869832e-12,6.310677973609915e-14,0.00040920384146262437,4.8668667317545686e-05,5.863696876567371e-07,0.08166007240700403
4800,0.004790217687406365,1.7300231426203475e-11,1.0762116268205242e-15,1.2119531584292949e-08,1.9393184679310022e-19,4.737827952733781e-16,1.6571400208983455e-12,6.748101205469683e-14,0.0004004478058855188,4.95742709349332e-05,5.667543776210069e-07,0.08168707586953428
4900,0.00457128971587878,1.7794832007313726e-11,1.1383490165074584e-15,1.0894194869195135e-08,1.8645806174371174e-19,4.907437254341566e-16,1.6758757825603418e-12,7.415423930299027e-14,0.00039125715117045517,5.048355921941697e-05,5.116936769051613e-07,0.08107918861031285
5000,0.004524071066691572,1.829378560753784e-11,1.166536027331004e-15,8.832344582754642e-09,1.8094423359623505e-19,4.896258982050501e-16,1.6868940625255984e-12,7.942731800332941e-14,0.0003805117851800968,5.244417455544016e-05,5.024797171041182e-07,0.08060870510660073
