milliseconds,c3,c2,c1,o,i,ik
2400,0.9924233028938916,0.0033874860714340543,0.00493237892705436,0.02960415984829382,0.02962481820550161,0.05121126310572276
2500,0.9922809014916644,0.003426453505572645,0.005113241940161538,0.029493438863562878,0.029370212913638408,0.04984029658966487
2600,0.9919649036217314,0.0035822343953503676,0.005375649530582436,0.02934843225463946,0.029885450396779423,0.04966792077192425
2700,0.9918216399581974,0.0035965820214805587,0.005805261298937021,0.028975181431832912,0.02999523366311126,0.048961083231281864
2800,0.9914398930749255,0.0037564055306028394,0.005774286485343516,0.028793715412698626,0.02985103169281426,0.04924754405718692
2900,0.9910529718085515,0.003915292600940604,0.006101456452758399,0.028558628681134377,0.030622256532281386,0.049590581932177254
3000,0.9906085622296482,0.0040565028166486055,0.006397253888393735,0.028285594811768833,0.030535993540348357,0.04929542858263573
3100,0.9904927949490654,0.004106450236247738,0.006472261697482841,0.028388601195769882,0.030261342176810663,0.04878065113684412
3200,0.9900353379581073,0.004292258811680176,0.006774176454512859,0.028485693758789246,0.030750946480906347,0.0481097168432978
3300,0.9900563167229455,0.004420884467860826,0.007088854719557169,0.027892505135410955,0.030587085416224437,0.047616174378060594
3400,0.9896936085380035,0.004428487396483634,0.007259576127607446,0.028121666149625732,0.031013518989685237,0.047423193177652236
3500,0.9893480507995913,0.004551851433854094,0.007401813107601504,0.028006975457140013,0.03065894605672705,0.04751530349054655
3600,0.9891235613956858,0.004762479603128783,0.007732962404397984,0.027463242913614128,0.03063616469069169,0.048270089628902675
3700,0.9887420587824971,0.004887504956237944,0.007867976895911974,0.027742267158733847,0.030582178703854105,0.046865689168610246
3800,0.9882001839441651,0.004939383817923508,0.00816778556724544,0.027999570037483757,0.03116042969865957,0.0481600238351749
3900,0.9882448053899985,0.005098997088751965,0.008212476034828808,0.027571502695878686,0.03079922552827039,0.04688635150341342
4000,0.9877708794704997,0.005157215256445675,0.008583560735944119,0.02765765810672191,0.031006917408685046,0.047166382016063026
4100,0.9872920201164997,0.005329819423966409,0.008843874949038124,0.027903930959562936,0.03129709866906467,0.047409129887649525
4200,0.987042291495411,0.005274677949354518,0.008998848141990212,0.027328757250827992,0.030819879905469402,0.046826398296105375
4300,0.9868321281757704,0.0055092742354424335,0.009366077452733185,0.02713075754394567,0.030705286786321007,0.04671441577313451
4400,0.9864265276435438,0.0055112042295706,0.009507939430425986,0.027024628324071934,0.03082133890597233,0.04744815341563066
4500,0.9862123717838317,0.005762107066179495,0.00982061991593462,0.027572722323951943,0.030689760386306244,0.046264624579448875
4600,0.9861536459032141,0.005882401684922109,0.009879274045375117,0.0273740541537665,0.030619864672295903,0.04658144827651382
4700,0.9856690333181439,0.005958466267041525,0.010133929685462034,0.027321985347711523,0.03072230568997823,0.04654588298883581
4800,0.9852906318601732,0.006009202906095189,0.01046125296856572,0.027494324259506178,0.031255226270701576,0.04635062868947318
4900,0.9852181016705477,0.006116256665326169,0.010635860922383146,0.02754710846901889,0.030738127683357677,0.046181587633324944
5000,0.9846697800897583,0.006217563076570506,0.010754912090180656,0.027097047663993814,0.03119525522720044,0.04618831312455605
