milliseconds,V,n,c,cer,g6p,fbp,adp
0,-68.1377580025951,0.0026554425545498492,0.20906356318424674,185.76023862222146,199.92084092641963,39.98160879461981,780.1045465026473
100,-68.1429894413936,0.0026479964232181885,0.20879369480495008,185.75924073089146,199.92103486208805,39.98159622284933,780.1050196522073
200,-68.15427155459034,0.002647111354486644,0.20877387772389314,185.76134169050826,199.92064632623516,39.98151662702749,780.1048363685278
300,-68.15577472582702,0.0026306830348102267,0.20884310084094423,185.762606865158,199.92047945294468,39.98148191968845,780.1049463544823
400,-68.15954808943437,0.002599661042019072,0.2086222356594846,185.76446061554572,199.92032275659932,39.981469968601,780.1052281350865
500,-68.17065533536959,0.002602408404771989,0.2084705098567881,185.76790956074905,199.9199704942315,39.98146724237922,780.1055096595113
600,-68.16317793205957,0.0026134386432313493,0.20838167565144036,185.77048185659788,199.9198905961016,39.98135018274108,780.1057950928194
700,-68.1726853471396,0.0025679471217338896,0.2083225313191706,185.7680514504887,199.91986416763189,39.98132858901841,780.105795899924
800,-68.17128110486767,0.002557652277792655,0.20845158645317333,185.7695424009867,199.91941638919454,39.98125065229113,780.1061297242608
900,-68.18648546440997,0.002578095369367317,0.20835654678739077,185.77109340932387,199.9196607751625,39.9812934966858,780.1063048430224
1000,-68.17762660841461,0.0025412457646672385,0.20820483413714702,185.77614954737712,199.91958349129075,39.98124572785091,780.1064275217688
1100,-68.1938361480496,0.0025207817834645633,0.20813533925074285,185.77357158532922,199.91938376847958,39.98123673881009,780.107064935405
1200,-68.18662776822691,0.002496456870812915,0.20801869739533077,185.77890289988278,199.91871607933749,39.98116636529765,780.1067313621156
1300,-68.1925909976769,0.0025175584009473743,0.2080192321759987,185.7780166425382,199.91896108927256,39.98106568731802,780.1074097750286
1400,-68.20450984676279,0.0025061739302119435,0.20783398083388235,185.77830361924066,199.91844672345113,39.98109617165544,780.10754334185
1500,-68.20075565984976,0.0024954400272626004,0.20765785811790527,185.78205151048374,199.91834212260804,39.98097146977276,780.107469237743
1600,-68.20909123212569,0.002471527272863927,0.20778290327877708,185.78104079278367,199.91836955047822,39.980942349907586,780.1078709964852
1700,-68.21709064537814,0.002465887653107804,0.20767511666535915,185.78491848502333,199.9180833357296,39.980992408208664,780.1078540420758
