milliseconds,V,n,c,cer,g6p,fbp,adp
0,-62.13907711640936,0.019579636902822214,0.24493342328808526,185.09725065630016,199.9909831982471,39.99799275658312,780.0126782364515
100,-62.09516996219412,0.019493375856219967,0.2450436325123321,185.09801809614785,199.991269098032,39.99797189620158,780.0135309059958
200,-62.22568507647329,0.01921835941969526,0.2449659800670066,185.10141472087162,199.99076213962968,39.99782563535107,780.0132998609606
300,-62.22012499527932,0.01937014307294236,0.24486598824366337,185.10273180205135,199.99094671237944,39.99779629338637,780.0138766211022
400,-62.284412959256876,0.019005858973941154,0.2447605858740259,185.103884939404,199.99055974678086,39.99774983861005,780.0143180124041
500,-62.25280165534178,0.01916955451054525,0.24452041519412024,185.10549318398657,199.99031230468918,39.997749237008044,780.01457068625
600,-62.30020289604638,0.018816082958552287,0.24442518177512698,185.10669133460888,199.99019966206015,39.99769680210374,780.0145915555045
700,-62.382748239243064,0.01887076270635247,0.2443144287498017,185.10871476138297,199.98991014611457,39.99762944014635,780.0150256973593
800,-62.45498757062823,0.018857610228373525,0.2443768296175435,185.1097503936547,199.9899455591724,39.997609294792,780.0149898661955
900,-62.38593876271529,0.0186930207992719,0.24415430521588596,185.11082479567185,199.98944048069677,39.99763317446754,780.0148965097501
1000,-62.444238248065446,0.01856303350611506,0.2439612496731777,185.11786303156327,199.98946389618948,39.99757280714056,780.0157003995187
1100,-62.46661642485258,0.018307339811119944,0.24394231383739293,185.11789496202852,199.98904017296758,39.99753856176405,780.0157460809552
1200,-62.50959542755459,0.0183504034813001,0.24388737119129184,185.11927451347367,199.98922850488626,39.99746916379842,780.0163024515705
1300,-62.55841502394493,0.018261136376153266,0.2436690395536026,185.12163909409313,199.98907336389613,39.997383640697635,780.0165772865647
1400,-62.5963791605016,0.018166512770041058,0.24361189998756502,185.12279351953293,199.9886097369615,39.997445967806,780.016175810133
1500,-62.61553082350099,0.01808442386821399,0.24352050746545242,185.1268604390957,199.988505051906,39.99736447046328,780.017091741407
1600,-62.713581881379305,0.017985775753040188,0.2434570184424094,185.12573057793114,199.98843785186048,39.997255645474624,780.0169789313919
1700,-62.638854482815006,0.01795193402476955,0.24345551345863234,185.12647977128574,199.98825724551133,39.99731621938395,780.0173872777344
1800,-62.68396494351836,0.017928590062615577,0.24325131693780952,185.12739707789,199.98783541363255,39.99719385345215,780.017327730864
1900,-62.73513639192731,0.017605739998606356,0.24318755951589469,185.13113947490896,199.9881190093729,39.99721927467789,780.018120190075
2000,-62.8329657706514,0.017725114444842722,0.2429932829053113,185.13246926179147,199.9875912522728,39.997104654765025,780.0177678184109
2100,-62.8417839567794,0.01742943144658431,0.24299329964225108,185.13547417145287,199.98732702513328,39.997059098782636,780.0181367922381
2200,-62.87209259800475,0.01741851162066694,0.24279480514944074,185.1347674253458,199.9876079692709,39.99706440316916,780.0188330615304
2300,-62.948121206612235,0.017521289162571632,0.2427655902680818,185.13938793595193,199.9874280606719,39.997032660909014,780.0189749077239
2400,-62.89662310868628,0.017416403134296002,0.24255121714995154,185.1411393193785,199.98726151223025,39.99697870912794,780.0190884649572
2500,-62.96047080924292,0.017090498156930523,0.24268397406272457,185.14513177301572,199.98673896755207,39.99695442761198,780.0192609226804
2600,-62.97142133780846,0.01698715612146497,0.24237785011096288,185.1476794480621,199.98675533026,39.996889204683875,780.0192636847665
2700,-63.044022767748,0.016898738248829835,0.24230313983013188,185.14418593066108,199.98635678587334,39.99688458103621,780.0197533182978
2800,-63.08347610383326,0.016815019745322686,0.24224241968775567,185.14596484783766,199.9864773478648,39.996842933495934,780.0202826072389
2900,-63.041025862487395,0.016904003924241788,0.2422499707993362,185.1515105004419,199.9860769011952,39.99678315062249,780.0202818333413
3000,-63.16018868455696,0.01689240937288939,0.24218774072951513,185.1521543181788,199.98591747120406,39.99678086049205,780.0204775234325
3100,-63.10144134725608,0.016677980150714696,0.24190027913807058,185.15458498782166,199.9858488744919,39.996689948566114,780.020689156378
3200,-63.19132200700783,0.01656414630270569,0.24202179275367125,185.1542814817442,199.98563504462712,39.9966556930953,780.0210541343566
3300,-63.24697040202592,0.016423470051193982,0.24181029409338684,185.15659885050044,199.98518474116588,39.996567435324685,780.0215190903053
3400,-63.2191338593161,0.01650039394587732,0.24163637634256463,185.15956732907816,199.9851986748366,39.996515654017145,780.0216582239798
3500,-63.33407735815701,0.016494887266912367,0.2417154879477475,185.1610303033509,199.98513426086686,39.99656059235299,780.0214036332911
3600,-63.24176263291399,0.016374025082489085,0.24144279246753708,185.16239585987293,199.98510943496896,39.99652601827609,780.0223835687259
3700,-63.359998216142806,0.016092012806197726,0.24137475173565695,185.16740989382927,199.98456729295867,39.9964636714352,780.0225345943371
3800,-63.42471893469407,0.016070684368093262,0.24134161072750573,185.1653127991295,199.98436532974398,39.99644791743221,780.0227246348188
3900,-63.44909137332055,0.016167677397406613,0.24126566857208934,185.16669388921008,199.98422825020822,39.99634264053387,780.0226700557348
4000,-63.360491362422806,0.015946447285195762,0.24105447918706663,185.17153441941025,199.98427229153748,39.99631855225443,780.0233243420505
4100,-63.46384375036135,0.015817130323746105,0.24111888806707393,185.17285606230607,199.9838553996645,39.996321163461204,780.0229394087493
4200,-63.466445294058566,0.015766600206868615,0.24078646795587805,185.17661718556383,199.98411665446523,39.99619615413368,780.0234339836716
4300,-63.447894623805546,0.015710475744977907,0.24078328582034178,185.17668622687802,199.9837742577882,39.996242581582806,780.0235971434513
4400,-63.53722969152572,0.015513537662913076,0.24065837906470328,185.1775016533708,199.98328141599816,39.996110553472995,780.0238536965006
4500,-63.505977540169766,0.015569709204032575,0.24076160168336364,185.18220491518744,199.98336827671992,39.996085453224005,780.024437162724
4600,-63.59216438680405,0.015608671330608176,0.2405827971258503,185.18124062175895,199.98305498649978,39.996049016764246,780.0242935964108
