milliseconds,V,n,c,cer,g6p,fbp,adp
0,-67.56759074666412,0.004392506996672375,0.21740067089108897,185.60945585910065,199.93870037227245,39.98567754883459,780.083358548101
100,-67.56640721692084,0.004331162260438331,0.21713748877613295,185.6098472050901,199.93850870645412,39.985675359037515,780.0835264269491
200,-67.58961785764855,0.004373467694205066,0.217075353693785,185.61299664793953,199.93812968518716,39.98559548789007,780.0839923623041
300,-67.59816252595708,0.0043059776258193745,0.21707175130498343,185.61287481380873,199.93814194439335,39.985553953018155,780.0843271393843
400,-67.60162144680416,0.0042983949303177504,0.21682843907989843,185.6187338834243,199.938150043015,39.98553989582559,780.0845936641292
500,-67.60847704112591,0.004250992680075679,0.21678549577504538,185.62042944627245,199.93790009985295,39.98557115929121,780.0848045075418
600,-67.624931057294,0.004265375808247026,0.21678976082216053,185.62129274637724,199.9376883184566,39.98551410314721,780.0851482666424
700,-67.62588794965673,0.004238905264083628,0.21674028751786087,185.62247880715535,199.93748457931412,39.985464160840394,780.085213496963
800,-67.62253517858177,0.004192509045599123,0.2165032368570031,185.62089801828793,199.93715452167143,39.98533911002209,780.085307443008
900,-67.62347104764123,0.004161948753306464,0.21652709690754843,185.62604261435231,199.93708257884757,39.985402060195064,780.0853881591836
1000,-67.65027492894136,0.0041854338811293836,0.21652905786395166,185.62740358553373,199.93695051867556,39.985307830138396,780.0860380562892
1100,-67.64811050194548,0.004178277769014222,0.21624053887894024,185.6292532953435,199.9367398839832,39.985232729403954,780.0858941337696
1200,-67.66723670587783,0.004117254489613959,0.21628116200828906,185.6303278467494,199.9363208767569,39.985206575398564,780.0863956644739
1300,-67.65705410881966,0.004089147411027413,0.2162041226317962,185.6293810672499,199.93614170840874,39.985240274828605,780.0862514329987
1400,-67.6624310681561,0.004072791335916807,0.21611119064819406,185.6321646594524,199.9360265611822,39.98514065467202,780.0865653375797
1500,-67.6895531337033,0.00408260842211515,0.21603310990714666,185.63250331063895,199.93573883843615,39.98513913391998,780.0869424289485
1600,-67.68393740233793,0.004021125308256371,0.2159706597913934,185.63712995849093,199.93555649909513,39.98505132898793,780.086777734675
1700,-67.68505222883493,0.004006901452705136,0.21573454008939677,185.63886271851226,199.93566683310928,39.98503178762359,780.0869865101807
1800,-67.68559711476827,0.004047229141789052,0.21577076081072402,185.63903521322885,199.93546114483118,39.9849864783124,780.0874106510142
1900,-67.7075000128361,0.003998661162531632,0.2157664606831426,185.64073280968512,199.93509132346946,39.98495940871686,780.0878128830325
2000,-67.7198811928164,0.003959088570556518,0.21550224523423267,185.639228201029,199.93487383323097,39.98495793166729,780.0880331856081
2100,-67.7124492499383,0.003962435537668867,0.2156255907134565,185.64118960689396,199.9349774345299,39.98481233003904,780.0880423070677
2200,-67.72541539287029,0.003930320686651425,0.2154307675420478,185.64517174900837,199.9347767326837,39.98484851898899,780.088370660194
2300,-67.73952208588783,0.00392713913788088,0.21530357963741917,185.64772970616914,199.93461917405165,39.98474875771106,780.0888099141849
2400,-67.72595125015884,0.003888415315473009,0.21514144503756633,185.64751305715956,199.9343258825301,39.98468923041209,780.0887081669907
2500,-67.73184027632104,0.0038965852955676525,0.21513926668013394,185.64923958076557,199.934147716552,39.98473586320975,780.0891762579553
2600,-67.75241999947504,0.0038325752134691247,0.21505253667572455,185.65031368967527,199.93426852519988,39.984710236749024,780.0891707687648
2700,-67.75832614789284,0.0038666714422459867,0.2149604486433366,185.65245074034277,199.93390841654085,39.98461225632083,780.0896643661262
2800,-67.76330099039349,0.003819738543461361,0.21490903258005667,185.65313300140588,199.93378917559286,39.98451910118657,780.0892791710814
2900,-67.77327200627882,0.003801233595102462,0.21488372010836737,185.65636146489254,199.93339889101892,39.984525736062324,780.0895445144789
3000,-67.76737382745203,0.003761735800102864,0.21472415949304868,185.6569495572851,199.93340876354395,39.98449198286031,780.0897188848402
3100,-67.77814200244448,0.003759001524703795,0.21474836351875293,185.65804649030508,199.93327647059814,39.9844755365776,780.0902409043957
3200,-67.77883498304897,0.0037570509807904376,0.21453438101154607,185.65777665241262,199.93320198616783,39.98435547554968,780.0901301970168
3300,-67.80501098545271,0.0036925434826556853,0.21453249930625182,185.66129068130752,199.93269407239575,39.9844020265183,780.0903959210107
3400,-67.81277982304262,0.0037257857222934075,0.2144063469941463,185.66358915778702,199.93281509759123,39.98428282861064,780.0908463880869
3500,-67.80639589488686,0.0036708714325162247,0.21432019700587507,185.66622466658552,199.9322224792397,39.98433362028847,780.0908773127053
3600,-67.81146036014755,0.00367335537774799,0.21426457229374188,185.6663596156948,199.93254934883635,39.98427017489319,780.0912490966398
3700,-67.82998244671575,0.0036488728955307147,0.21404078843072633,185.66561426228213,199.93187160179374,39.98419318213675,780.0911651945394
3800,-67.81778115694392,0.0036343635110580932,0.21396366534670885,185.6705332022116,199.93188391813746,39.98417124780917,780.091540040701
3900,-67.8355214171507,0.0036270084402383854,0.21400197207958002,185.668915852063,199.9318577397997,39.98408079360996,780.0920976659677
4000,-67.8292111719346,0.0036121846758605082,0.2138603013130539,185.67378575057154,199.93166583672323,39.98402870147592,780.0918377026134
4100,-67.85410188879904,0.0035785953359220453,0.21391004109694217,185.67157953995383,199.93159785224523,39.984103217624344,780.0922019725149
4200,-67.85440560958736,0.0035812295232325424,0.21376417980683385,185.67650828095694,199.93123261563244,39.9839948899726,780.0923793025515
4300,-67.8598353836005,0.0035669300363247013,0.21368241039410749,185.6776882776908,199.9312255409577,39.98392323115566,780.0927714555785
