miliseconds,RasGTP_Golgi_GM,CAPRI_cyt,serca,PIP_PM,PI_PM,Shc_PM,CaCAPRI_PM_PM,RactCa,Shc_star_PM,EGFR_PM,PLC_act_PM,RasGTP_pal_cyt,PLC_PM,PIP2_PM,Activated_EGFR_PM,Ca,Ract,Rinh,RinhCa,IP3,RasGDP_Golgi_GM,Ca_RasGRP_GM_GM,DAG_GM_GM,RasGRP_DAG_GM,CaCAPRI_cyt,DAG_PM,RasGTP_depal_cyt,RasGDP_depal_cyt,RasGDP_pal_cyt,Ca_PLCe_cyt,Ras_CaPLCe_GM,Ca_ER,Sos_cyt,Grb2_cyt,PLCe_cyt,buffer_cyt,ca_buffer_cyt,SosGrb2_cyt,SGS_PM,RasGTP_PM,RasGDP_PM,RasGRP_cyt,CaRasGRP1_cyt
0,-1.3233172934449514e-10,30.09997926513013,45.0,2802.067249181997,142838.51402389572,186.00070275153686,-2.3490934548522706e-05,2.270987978272965,2.3197936488187607e-05,21.009629374615695,0.0009310388794184647,5.196342338269613e-08,99.99945232125484,1071.5863425378122,0.006830207072097144,0.005142247125842225,9.061785394458779,7.758512711699949,3.5453886287099365,0.10554186918315774,49.98515070985284,-6.123896808055208e-08,4.977566839415716e-12,-3.9505917305943985e-13,-4.5015092974877e-05,1997.6878599303204,5.565591432635621e-10,-0.002195981947120261,0.06887537861382524,-0.0005332272747478103,-1.1521920543080542e-13,120398.8609340431,81.27170604848777,502.6692295539823,12.040259977860881,120.40390738349355,-0.010226146704982415,99.3312271786009,0.000295060719192011,4.494940533298106e-06,399.91451892825984,30.09999572984328,-1.6924364894994594e-05
100,1.5399798311518773e-10,30.09996852170152,45.0,2868.844590818397,142780.34198193473,186.0001762390046,1.2558517569616711e-05,0.01291083244624825,2.998887934920793e-05,20.98259766373983,0.0001705759912540788,-3.9265168370771926e-08,100.00092511690124,1073.7780715811782,0.014939162179267383,0.07543985214524201,11.303214835056412,7.875498393343131,3.4725689816823087,-0.8449382982494569,49.90900233200953,2.3744590669339567e-08,-3.57542737306719e-11,3.3052226437680645e-13,2.4685958744505798e-05,2001.1371714826287,4.215511010376249e-10,0.0034976694485917784,0.19173459972272866,0.000480951234753386,-1.1296894454254204e-13,120397.74375068935,81.26816447384891,502.6667356584543,12.039651590522276,120.3310661035587,0.06436165738883282,99.33369628139907,-0.0006959472342442044,-1.8906206094814572e-06,399.7894407457646,30.10003598582596,9.364527583243453e-05
200,2.7561852662370743e-10,30.10000950013627,45.0,3102.297404736357,142634.46084560125,185.99960514500367,-6.349329574718473e-06,0.013009668309942296,3.892486011700996e-05,20.97554613361036,0.0007187528090496952,-1.62686525327988e-08,100.00059997534105,1077.0075127799303,0.03671888237766519,0.10439384388694206,11.325845434674777,7.966112191268149,3.405050844035461,0.013933461422239826,49.80589303995541,-9.49535627315659e-08,3.898915000413576e-11,3.481035775358305e-14,0.00013466320173459917,1998.300308311439,-3.400404078425534e-10,0.008227578555728279,0.44959144075740515,0.0005500581356813072,-1.761485634515839e-13,120392.7200726767,81.26391074325582,502.6650098339389,12.039012388411765,120.32663002304362,0.079295123659133,99.33540738581948,-0.00019088385426590414,3.3356093812299562e-06,399.1228326621393,30.099940853793687,0.00011506409696132294
300,-2.8988800180832156e-10,30.099959771870907,45.0,3209.7700768145346,142430.56038206245,185.99977900299868,-1.3772718089776341e-06,0.016661763213782987,4.629720819184996e-05,20.95446735215513,-0.0002871916849822714,1.7934341948531267e-08,100.00025872056875,1080.298299119927,0.03438671110203434,0.12791125503880516,11.305258939484771,8.037549015193242,3.33289383905666,-0.04790648967895292,49.55145280960305,3.101204828125333e-07,2.1820414849110647e-12,1.8802777264896427e-13,0.00016714703479809914,2002.2258052133768,-2.708029541134022e-10,0.01680375068115321,0.603071441512776,0.001993310351939069,-9.86717036962437e-14,120389.19188444216,81.2629102665198,502.6624857783431,12.038458048923518,120.30664178334119,0.107538918356478,99.337901041116,0.0008031861824003651,-4.390882500901038e-06,399.00768491040014,30.099895354185648,7.590241858617368e-05
400,-1.7440977724450657e-10,30.099827853793258,45.0,3370.301011913502,142301.87634675213,185.9998070402667,1.6542599030509585e-05,0.027806175751389068,9.015368422464365e-05,20.953493150601233,0.0017340337236148259,-9.903608997968653e-09,99.99922448144932,1082.5114088261744,0.050668266931385826,0.1267361772490743,11.310950931012552,8.127435629183504,3.221970415952331,0.43096225711374536,49.44114407726794,2.1303460095757766e-07,-4.6496354432808775e-12,-4.939997639070734e-13,0.0001642683587260715,2001.6760801743026,6.252628360921751e-11,0.021603766090756416,0.9181502859023839,0.0027100538427949957,8.381718614554691e-14,120387.72670052937,81.258637673571,502.6585532875306,12.038414620053086,120.28509955794594,0.10897059308900443,99.33965414170832,-0.00011245931792112072,-6.413507196853575e-06,398.4070580217937,30.09973906471978,0.0002392678145536024
500,-2.9097005011196287e-10,30.099752568205332,45.0,3528.8382851176766,142236.42516735123,185.99894715833656,3.330941603679689e-05,0.00885026499816784,0.00014022613846383466,20.92786880531072,0.00028029207093060657,3.063769689995053e-08,99.99966695492978,1086.0792019637834,0.0718256542271779,0.16320343531752007,11.30267832717558,8.133825342905407,3.1702829606897915,-0.020729702798986657,49.327491218833295,7.868311024294199e-07,3.3830709976593765e-11,4.1707201626946595e-13,0.00030009295811073876,2002.1564262187642,-6.380573115812318e-10,0.025906979502304705,1.0908872977470299,0.002590781564090725,-1.7460888776602075e-13,120387.07300771576,81.2551045920566,502.6556470998661,12.037422410429508,120.24855251922709,0.1483171275208545,99.34301260432755,0.0006050603993824633,-1.941937558224873e-06,397.85623159029007,30.099694687841485,0.00025813319661496006
600,1.713650757013131e-10,30.099745931365014,45.0,3648.1652873873477,142048.53374085092,185.9985901273237,4.020236922114311e-05,0.026095217154552697,0.00013444963250911605,20.91011383050805,0.000805332848972936,3.4432803791958764e-09,99.99970080160513,1089.7993757397735,0.09156923351964869,0.17688595678983862,11.316130587867248,8.257719257576278,3.0627736308119013,0.6477090859256751,49.30966176810584,7.102912849047259e-07,-2.969113001557387e-11,-2.415573509873497e-13,0.0003959826312267666,1998.404240681703,3.9200993217703817e-10,0.02971941797832268,1.4125096093169163,0.0039222340523966445,4.779491005527738e-14,120382.25912807886,81.25234171939748,502.6528466494977,12.03687276690405,120.2500966045009,0.17102600377978358,99.34699678900587,0.0009621407614366272,1.0078589516444889e-05,397.4974811907876,30.099695902603273,0.00029210593077241446
700,4.683877931249242e-11,30.099653541974106,45.0,3743.3218342496143,141944.71861651383,185.99916126115423,-5.890126878411148e-06,0.029543204829642213,0.00016149894030647542,20.905305926374854,0.0027529922677707987,-1.1022845523904925e-08,99.9988274689943,1093.1741725714876,0.08841233672858109,0.19311135421062023,11.30782991121252,8.332079466096324,3.0431142133557665,-0.03330072274046342,49.07591063903055,1.1116087748897386e-06,-1.595633043975369e-11,5.122698418537146e-13,0.00040629532282097957,1998.3631398721056,-4.463620987340882e-10,0.036659103308494895,1.7852123114242882,0.003544698386589073,4.050700768583243e-14,120381.68281007936,81.25181786124864,502.65040403451087,12.036183551403502,120.22840788429451,0.16471041420404167,99.34724070521662,0.00034202690120601015,4.068841316943347e-06,397.22610256478157,30.099678338682875,0.000440655002073147
800,1.6884198978089168e-10,30.09959961189363,45.0,3879.3782415365067,141773.8283685942,185.99910137715295,1.6955536586060323e-06,0.015102371316191573,0.00021399441970437026,20.883134706465654,0.002131730718042213,-3.577702867075696e-08,99.99749643038614,1094.563050157709,0.10234173007693147,0.20168570187039273,11.289358647575563,8.38058750494234,2.940530006125266,-0.34436197907765187,49.08292499944591,1.3762363432995166e-06,1.6351553357002627e-11,-3.0083394402961325e-13,0.0004681910702930612,1998.3995876470387,-2.792976662079129e-10,0.03584543952301738,1.7859808373863348,0.004820624060575883,4.215990835317354e-14,120378.29261302801,81.2473467342548,502.6487587064311,12.0356780110797,120.21557515353042,0.19354996831670665,99.3512767567834,0.0018441012095261528,1.0515283217144144e-05,396.999135404877,30.099581147660885,0.0004053415016001076
900,4.499122068465853e-10,30.09949002085524,45.0,4017.8381983317477,141626.35218393692,185.99892855879048,6.905766155506747e-05,0.029273946697812157,0.0002618600378051206,20.87815512426548,0.003793448880557878,5.45763799003314e-08,99.99676154832179,1097.8070945626323,0.12813510038016257,0.23974503452843252,11.313695189566927,8.427533462007712,2.875213969319829,1.5458244394665144,48.97609775283724,1.6189617565567137e-06,-1.5043840981786127e-11,2.630278275869004e-13,0.0006257953082108639,2000.8893063459604,-9.623376603941537e-11,0.04436780843698234,2.0625520412357536,0.0056219809079379604,1.265706284126775e-13,120375.52313280202,81.24661071995996,502.6472814750934,12.033912411596953,120.19627739742765,0.20216759352992053,99.35482349095317,0.0015521314312281894,-2.645482022846554e-06,396.5682484278671,30.099366200894185,0.0006476188567273935
