miliseconds,RasGTP_Golgi_GM,CAPRI_cyt,serca,PIP_PM,PI_PM,Shc_PM,CaCAPRI_PM_PM,RactCa,Shc_star_PM,EGFR_PM,PLC_act_PM,RasGTP_pal_cyt,PLC_PM,PIP2_PM,Activated_EGFR_PM,Ca,Ract,Rinh,RinhCa,IP3,RasGDP_Golgi_GM,Ca_RasGRP_GM_GM,DAG_GM_GM,RasGRP_DAG_GM,CaCAPRI_cyt,DAG_PM,RasGTP_depal_cyt,RasGDP_depal_cyt,RasGDP_pal_cyt,Ca_PLCe_cyt,Ras_CaPLCe_GM,Ca_ER,Sos_cyt,Grb2_cyt,PLCe_cyt,buffer_cyt,ca_buffer_cyt,SosGrb2_cyt,SGS_PM,RasGTP_PM,RasGDP_PM,RasGRP_cyt,CaRasGRP1_cyt
0,2.3950319752774687e-10,30.099956967105417,45.0,2922.2753917288355,142918.9062865875,185.99941554284996,2.1820533926210154e-05,2.2504733130524865,-1.6772495451210804e-05,20.99307423870056,0.0006059270857069075,4.241099518307076e-08,100.00084546572988,1072.6960209747654,0.004459183103080526,-0.01248319350072673,9.060930629945934,7.815211486115627,3.556342007261118,0.3980755351349945,50.079170252867954,-2.4151665463064747e-07,-3.000347112093211e-11,-1.326318134789617e-13,3.0392479605381312e-05,2000.380521475093,-3.6605801300719103e-10,0.00016178853359078915,-0.07338691178696015,-0.0002503306137275563,-6.667556662357291e-14,120401.308691248,81.27009808517717,502.6697699365023,12.040417156284187,120.38897847058142,0.011072375118114623,99.3294007799548,-0.0005078042738766313,-4.092563790205912e-06,400.0656091948801,30.10005305049173,-2.242253083701493e-05
100,6.784849314057705e-11,30.100043550992925,45.0,2920.7738959945686,142745.72354242252,185.99990631769256,1.322128637809409e-05,0.013932802555716512,2.903365670051543e-05,20.98157398669976,-0.0008467397970589052,5.412247934298387e-08,100.00029866460349,1072.762125645976,0.010881689307894139,0.09532797405062944,11.310638915518032,7.884369248453207,3.4531160115161543,-0.031478455944050444,49.84028256508642,-2.569623968398702e-08,2.506052620295061e-11,1.346727124339576e-14,6.83751324658482e-05,2000.0022959874068,2.1561002276164952e-10,0.007814886501041562,0.34286269333647423,-0.00018782535994043626,1.0834849231790699e-13,120397.10995788327,81.26809441771749,502.66571456887476,12.039967541604192,120.35707546244423,0.06746869582399875,99.33154459155354,0.0004148794994622538,-7.61295405500684e-06,399.7841485144539,30.099942079733506,0.00014080961147725036
200,2.288659532132534e-10,30.100009008280193,45.0,3065.875917934393,142702.51229523396,185.99935027437925,1.8836296194575882e-05,0.01641523280253583,3.6129532233902715e-05,20.98193145982804,-0.0005155704006753613,5.0760437210904265e-08,100.00062015296334,1077.2731954897797,0.03609014734288039,0.09346911163762534,11.324849605838445,7.971621881691298,3.3678487268555717,0.062135565398474174,49.74556604028184,1.1651866783668603e-07,-3.305439123671297e-11,-1.4054804688243958e-13,9.060976630127008e-05,2002.3133999535173,1.4286036458494942e-10,0.010411753113900938,0.5423091739448379,0.0008260535327063083,1.7760303246902916e-13,120393.80922877218,81.2659785223144,502.6626518876762,12.038671402860727,120.30625143177727,0.08003196595332414,99.33515625448331,-0.000399191030518607,1.5276441505003121e-06,399.21879570104136,30.099897080927786,2.1521570055451505e-05
300,2.1325779723307867e-10,30.099797742513985,45.0,3271.6539111484576,142562.04918046555,185.9995643858635,2.914393454957572e-05,0.020266884761460935,8.188965047705357e-05,20.965718791312867,0.00016457908907336642,4.4690603230777886e-09,99.9993247830093,1080.113873027049,0.0491480434968558,0.1260170978859378,11.302862963672554,8.01535890915287,3.2958101557284736,-0.12495705399155696,49.66849585626537,2.9774740317891155e-07,3.6670131235836714e-11,-1.404145369081703e-13,0.00021507143080659607,1997.5475837020201,-9.096958395342973e-12,0.015330572472146057,0.8538368007773597,0.0020604484281334097,-1.2519553224926332e-13,120390.55746467822,81.26142852761328,502.6603738002043,12.038237195845342,120.29113547939052,0.1038040566050474,99.33897503224068,0.0005436268817961014,4.248411602075005e-06,398.9164340575116,30.099829241326137,0.00018496910131461918
400,-1.5735263394416362e-10,30.09989378520337,45.0,3309.5134211895156,142416.39673336913,185.99916971816867,3.937455891690271e-05,0.014521394807942307,0.00011327925790961758,20.944013084647644,0.0016479754247720458,2.806342530989137e-08,99.9991902256667,1082.6191175367596,0.06214729626317554,0.14481190906396577,11.292087183291496,8.068654534261368,3.2423087854513155,0.5274019565531598,49.47020750327249,6.43984291546636e-07,-1.466447087637978e-11,3.4520906125958675e-13,0.0001699996519013269,2000.1393292292255,5.659498598645865e-10,0.019667336296167386,0.8578728134063504,0.0014596705964064695,1.518457491364996e-13,120388.39441547418,81.26046819613902,502.66059339857793,12.038119621111244,120.28077081147198,0.11891252835073501,99.34169840368988,0.0005118346246579283,-3.233954532863718e-06,398.4363082760895,30.09972039685745,0.0002534169214557038
500,-1.131901222354281e-10,30.099845888848396,45.0,3422.9551614048296,142176.60856004362,185.99931764917957,3.317440447332879e-05,0.02876575585896548,0.0001383160852928873,20.93762462254873,0.00173080643410231,-4.75480872141024e-08,99.99817208300692,1085.0703707064156,0.0720484546296906,0.16968748225738964,11.293502226724502,8.192432211959673,3.1478724247020358,-0.14824288581034478,49.45955696593865,2.5480929539368665e-07,-4.925649463740913e-12,4.1035907242714245e-13,0.0001995244921501447,2000.6391482145384,4.63943348230588e-10,0.02580079062601661,1.0910323295313082,0.003352089854444926,-7.009658380243618e-14,120383.4618588952,81.25536990891062,502.6549660465931,12.037515601178933,120.2541675013416,0.14943591507512788,99.34275437417688,0.0011381662577351031,-2.740594486047612e-06,398.0171397798284,30.099708877454738,0.0002442133138779676
600,3.217572379537346e-10,30.09963452343562,45.0,3668.6624775317814,142104.46371122877,185.99967588894708,3.870073798086887e-05,0.01967926304540122,0.00012780103162468633,20.92289936485254,0.001488400720400163,-3.934680144156724e-08,99.99924161057884,1089.9741821512202,0.08255110871482729,0.1792177969382581,11.303605015857213,8.22416781908711,3.0729761133802844,1.1372144994336861,49.24024397161072,7.941975520776443e-07,2.262264173462552e-11,-3.31084352953268e-13,0.0003088135943446799,2002.4346940325668,-2.2489594093361604e-12,0.031763912209313856,1.3783681154975682,0.003984532549627443,-2.3942878915851976e-14,120381.67664855967,81.25449725910761,502.6550727473992,12.037258399310042,120.23130520397248,0.16812268175112288,99.34472299512437,0.0008815515988232142,2.440586012335069e-06,397.88501177347644,30.09970167540096,0.0003544514908313434
700,-1.7616805108575647e-10,30.099548044166543,45.0,3801.660877659462,141889.2505573034,185.99866571780532,2.1542200817483795e-05,0.008857277861394246,0.00020448687501653214,20.903198848749373,0.0019202861004324644,5.769547871881939e-08,99.99787282324446,1091.4348223366455,0.0884678832964446,0.19144637746939372,11.301651176607368,8.326526349730033,3.002372491677214,1.142688086864062,49.051674362577515,1.1054546634546934e-06,2.6960899499663142e-11,3.138173050120164e-13,0.000394885795721147,2001.4900047983338,-5.523065520372047e-10,0.0338587017918363,1.557917632207717,0.00408669253134502,-4.2508570894326514e-14,120380.56016749752,81.25096307485892,502.6503138700977,12.035112081321985,120.22422216285652,0.16888837583332653,99.34916423456139,0.0010388187877915745,1.6396791170124921e-06,397.09238203454476,30.099555541157944,0.0004458594590958413
800,1.6719042392985773e-10,30.099497773086302,45.0,3833.9176290317714,141905.5124674142,185.99894617814232,2.9233355780621872e-05,0.010993647853177873,0.00020974793825037375,20.883899309320444,0.0031720987201647845,-4.916705129835221e-08,99.99689154036545,1095.6774431450458,0.10838172217905351,0.21705519120831077,11.29167869876885,8.352406187257058,2.9368102339761064,-0.4463898178028547,48.951424335275604,1.310831815048818e-06,-1.1371831115248883e-11,7.334766931851514e-14,0.0004957148440301259,2003.3111868106193,1.983886876218902e-10,0.0400412900254414,2.025920838902122,0.0044839691050759765,1.4238393981214207e-13,120377.15689604222,81.24638404846976,502.6487718159794,12.035226195399835,120.19210955302626,0.20793637209175764,99.35036267397363,0.0016153943966366704,-6.04066935400886e-06,397.02509962458674,30.09961620179042,0.00039118029085608453
900,7.214233902033138e-11,30.099477622353863,45.0,3975.7477460960563,141732.53586917135,185.99884621449007,3.647280275572915e-05,0.02043999029161104,0.00024919903654160364,20.870758840573146,0.0027166461188323516,-4.8723557702828454e-08,99.99694690796161,1098.75967358874,0.12159227996755353,0.22330941067670806,11.283315734628374,8.414898800647613,2.8612327843514542,-0.2670170445608967,48.92873292794978,1.6316326745706858e-06,3.120338224966307e-11,-2.934554210895612e-14,0.0005341455756720461,2002.9305828946453,4.566936740633954e-11,0.04669516732889671,2.1686710920251246,0.006296861374089556,3.587478023205771e-15,120376.1113477089,81.24487877223444,502.6465888959045,12.034929227786334,120.1900567911775,0.2062890545777554,99.35261054028673,0.0008639468632949332,9.574417471828337e-06,396.46336174906475,30.099473198600332,0.000629805796718994
